,CYB5RL (606495)
ACH-000004,-0.278526712593
ACH-000007,0.364060450898
ACH-000009,0.245216042762
ACH-000011,0.189569618686
ACH-000012,0.2356609784
ACH-000013,-0.124659715112
ACH-000014,-0.0301081641017
ACH-000015,0.0993867138913
ACH-000017,0.192270896495
ACH-000018,-0.08733772898919999
ACH-000019,-0.165307386636
ACH-000021,0.08996022652689999
ACH-000022,0.162268471999
ACH-000025,0.09360211120269998
ACH-000028,0.0217252972554
ACH-000030,0.09655464834909999
ACH-000035,-0.0056652419733
ACH-000036,0.175993107308
ACH-000037,0.07008305810330001
ACH-000039,0.315034198707
ACH-000040,0.20746430232700003
ACH-000041,0.145813533877
ACH-000042,0.18313918374699997
ACH-000045,0.09402766954230002
ACH-000047,-0.0581939110593
ACH-000052,0.0399398944207
ACH-000053,0.134374666969
ACH-000054,0.14088531459
ACH-000055,0.205504650857
ACH-000060,0.0262721494163
ACH-000067,0.15927164346699998
ACH-000070,0.17925013554000002
ACH-000075,0.0737159576499
ACH-000078,-0.038834554062
ACH-000082,0.0604113585709
ACH-000085,0.056523498702499994
ACH-000086,-0.10165507167000001
ACH-000087,0.0646671005013
ACH-000092,-0.0195100599547
ACH-000095,0.153478029845
ACH-000097,0.180921496421
ACH-000098,0.153645040623
ACH-000099,0.16103808705800002
ACH-000108,0.0697113024929
ACH-000113,0.12987066247
ACH-000115,0.175538915747
ACH-000116,0.00332088594308
ACH-000118,-0.042449767360199994
ACH-000120,-0.051791004112700004
ACH-000123,0.208624539408
ACH-000127,0.0702649701529
ACH-000128,0.0269768529772
ACH-000132,-0.00704649588921
ACH-000133,0.0621916198257
ACH-000137,0.11074987837200001
ACH-000138,0.19610450470600002
ACH-000142,-0.09040332870380001
ACH-000143,0.112443034407
ACH-000146,0.0970854852606
ACH-000148,0.0743365945423
ACH-000150,0.113719768103
ACH-000152,-0.0669171577321
ACH-000153,0.184884653521
ACH-000159,-0.0136418270677
ACH-000160,0.224601032544
ACH-000163,-0.00923849581965
ACH-000167,-0.049486491392599995
ACH-000168,0.129591084185
ACH-000169,0.277292376294
ACH-000178,0.11459830896199999
ACH-000182,0.125220331954
ACH-000183,-0.0182002432943
ACH-000188,0.23024357075500002
ACH-000189,-0.0423008338179
ACH-000190,0.0890457899732
ACH-000198,0.052894295853000005
ACH-000204,-0.09846490803050001
ACH-000206,0.13682270148700001
ACH-000207,0.00479880547963
ACH-000211,0.116062024003
ACH-000215,0.09492784679300001
ACH-000221,0.301899254707
ACH-000222,0.115717318191
ACH-000223,0.130011337784
ACH-000226,0.170373655296
ACH-000227,0.351161668764
ACH-000228,0.186894987944
ACH-000231,0.025581583961400003
ACH-000232,0.303229868213
ACH-000233,0.282308426458
ACH-000234,0.26860726304099997
ACH-000235,0.049796623881
ACH-000237,0.052893822668500005
ACH-000238,0.0124622379758
ACH-000243,0.0838109542268
ACH-000244,0.216440830942
ACH-000246,0.163645946852
ACH-000248,0.21147516964899998
ACH-000250,0.04788610309230001
ACH-000251,0.273627310343
ACH-000253,0.190788566159
ACH-000255,0.14557142102099999
ACH-000256,0.21286477593699998
ACH-000257,0.103194354314
ACH-000258,0.40481393086499995
ACH-000259,0.135793300319
ACH-000260,0.0389383196659
ACH-000261,0.0662280809104
ACH-000262,-0.21217532853100002
ACH-000263,-0.027947912847500003
ACH-000264,0.0554547304903
ACH-000265,0.0352802788221
ACH-000266,0.136967327631
ACH-000272,0.027938271858599997
ACH-000273,0.09817513437889999
ACH-000274,0.156122418567
ACH-000277,0.184224249428
ACH-000278,0.141747501161
ACH-000279,0.0864759516817
ACH-000280,0.0612401594216
ACH-000281,0.24298661420499998
ACH-000288,0.0928225947093
ACH-000291,0.128572084004
ACH-000293,0.0779878939564
ACH-000294,0.122158236663
ACH-000295,0.0650562087592
ACH-000296,-0.0227190771183
ACH-000302,-0.0753983604507
ACH-000304,-0.0503181842339
ACH-000307,0.200722928948
ACH-000308,0.167113999114
ACH-000310,0.167133011739
ACH-000311,0.0817877100816
ACH-000312,-0.031688132866500004
ACH-000315,0.14753288973099998
ACH-000316,-0.0515967858895
ACH-000317,-0.106863818493
ACH-000318,0.354397694415
ACH-000319,0.126701561667
ACH-000320,-0.176367511668
ACH-000322,0.295450208601
ACH-000323,0.115481779429
ACH-000324,0.207047411264
ACH-000329,0.169973320487
ACH-000330,-0.0604548558009
ACH-000331,0.114154880033
ACH-000332,-0.005743800948850001
ACH-000334,0.11625648262
ACH-000335,-0.077387108743
ACH-000336,0.321769308419
ACH-000337,0.16861804697000002
ACH-000339,0.131576512354
ACH-000341,-0.09741913070250001
ACH-000348,0.196417988821
ACH-000350,0.19169095017499999
ACH-000352,0.194745249541
ACH-000356,-0.220532424571
ACH-000361,0.316153703059
ACH-000362,-0.0645196443432
ACH-000363,-0.0379104883196
ACH-000364,-0.000694677496039
ACH-000365,0.22953817413600003
ACH-000366,0.050302458988199995
ACH-000368,0.16111999314099998
ACH-000374,0.092118798823
ACH-000375,0.09403339519469998
ACH-000376,0.008971888388719998
ACH-000381,0.318190672422
ACH-000383,0.108593995568
ACH-000387,0.04384714730790001
ACH-000389,0.19893532813
ACH-000390,0.118049144412
ACH-000393,0.251730471182
ACH-000395,0.167048492927
ACH-000397,0.044427371807500005
ACH-000401,0.155941396319
ACH-000402,0.406574279714
ACH-000403,0.215426134278
ACH-000404,-0.0395358980781
ACH-000406,0.0532302947781
ACH-000407,-0.08872161777979999
ACH-000408,-0.0469354350175
ACH-000410,0.23851843227400002
ACH-000411,0.0341751214272
ACH-000414,0.18563869967500002
ACH-000415,0.279131197727
ACH-000416,0.183317950868
ACH-000420,0.20720961535100002
ACH-000421,0.255443637298
ACH-000424,-0.272910585029
ACH-000425,0.0486270998218
ACH-000426,-0.113440784879
ACH-000427,0.21345963186900002
ACH-000433,0.33495012735999996
ACH-000436,0.248197504557
ACH-000444,0.09982240286560001
ACH-000445,-0.12791017117
ACH-000448,0.13440205215700002
ACH-000450,-0.164246310516
ACH-000452,0.139210257909
ACH-000454,-0.013679039450000001
ACH-000458,0.0491737839496
ACH-000459,0.022808578530299998
ACH-000460,0.11624629933700001
ACH-000461,0.0759027181541
ACH-000463,0.043177712265300004
ACH-000464,0.394075722233
