,CNTNAP3B (728577)
ACH-000272,-0.311372615977
ACH-000273,0.112415077888
ACH-000274,-0.11476846035499999
ACH-000277,0.22278513439
ACH-000278,-0.168760906593
ACH-000279,-0.171688172718
ACH-000280,-0.403321684671
ACH-000281,-0.228387887106
ACH-000288,-0.00251206654644
ACH-000291,-0.322112999959
ACH-000293,0.05822054332169999
ACH-000294,-0.0256371850985
ACH-000295,-0.355604011318
ACH-000296,-0.28498775772199997
ACH-000302,-0.293734554472
ACH-000304,-0.0618844502394
ACH-000307,-0.327637704226
ACH-000308,-0.263859542278
ACH-000310,0.0456492636144
ACH-000311,0.00668644069266
ACH-000312,-0.106817783121
ACH-000315,-0.34947305876699997
ACH-000316,-0.444029342843
ACH-000317,-0.015533470452900001
ACH-000318,-0.0593117253624
ACH-000319,-0.0170463225656
ACH-000320,-0.012849734410899998
ACH-000322,0.141959679394
ACH-000323,-0.274373780038
ACH-000324,-0.28776295642
ACH-000329,-0.0396938108895
ACH-000330,0.275660156635
ACH-000331,-0.13716375240999998
ACH-000332,-0.13897515259
ACH-000334,0.0615274359355
ACH-000335,0.0176498750173
ACH-000336,-0.265310770556
ACH-000337,-0.255874581628
ACH-000339,-0.318445778941
ACH-000341,-0.23878685844099998
ACH-000348,-0.293150836879
ACH-000350,-0.00776963780504
ACH-000352,-0.101736897087
ACH-000356,-0.230294052891
ACH-000361,0.024754704452400002
ACH-000362,-0.367660608029
ACH-000363,-0.0240375493547
ACH-000364,-0.388927232473
ACH-000365,-0.19856408478300003
ACH-000366,-0.307371214375
ACH-000368,-0.352916483982
ACH-000374,-0.41605957023400003
ACH-000375,0.136294976219
ACH-000376,-0.0230401020694
ACH-000381,-0.275712805126
ACH-000383,-0.21752166652899999
ACH-000387,0.0668391146132
ACH-000389,-0.271426802672
ACH-000390,-0.11802942319
ACH-000393,-0.152962196942
ACH-000395,-0.252714583528
ACH-000397,-0.393482272791
ACH-000401,-0.28382058848700004
ACH-000402,0.07548777449289999
ACH-000403,-0.013460962175200002
ACH-000404,-0.214924623185
ACH-000406,-0.245269271408
ACH-000407,-0.0348852321572
ACH-000408,-0.132301153977
ACH-000410,-0.234990837154
ACH-000411,-0.13411631679400002
ACH-000414,0.0199269931837
ACH-000415,-0.088216869769
ACH-000416,-0.00038330921645999996
ACH-000420,-0.17389758924
ACH-000421,-0.0491114505808
ACH-000424,-0.115544301524
ACH-000425,0.244039137509
ACH-000426,0.0688203893105
ACH-000427,0.0638324036674
ACH-000433,-0.09044803687389999
ACH-000436,0.138885890087
ACH-000444,0.100190503453
ACH-000445,-0.231553769584
ACH-000448,-0.11626774317399999
ACH-000450,0.06354025008940001
ACH-000452,-0.104690141255
ACH-000454,-0.300221201637
ACH-000458,0.245445728805
ACH-000459,0.09794012013139998
ACH-000460,-0.138882101355
ACH-000461,-0.33889751386
ACH-000463,-0.0899913010513
ACH-000464,-0.218635222896
ACH-000466,-0.362117677715
ACH-000467,0.21247005061299998
ACH-000468,-0.204774073839
ACH-000469,-0.0672592966352
ACH-000470,0.0841472913764
ACH-000471,-0.03965093222
ACH-000472,0.255075284313
ACH-000473,-0.0386863730874
ACH-000475,-0.14252506501499998
ACH-000476,0.158860925005
ACH-000477,-0.0811919955165
ACH-000480,-0.123037991501
ACH-000481,-0.15921131214
ACH-000483,-0.0245404569931
ACH-000484,-0.575952071226
ACH-000485,0.0405846317462
ACH-000486,-0.00394713061994
ACH-000487,-0.24254612814100002
ACH-000488,0.0224834515077
ACH-000490,-0.312544258453
ACH-000491,-0.07416945652460001
ACH-000495,-0.147282905227
ACH-000496,-0.176975320071
ACH-000499,-0.222414187278
ACH-000500,0.225000193268
ACH-000502,-0.331778035257
ACH-000503,-0.617443691949
ACH-000505,-0.081536250729
ACH-000507,-0.22651884012200002
ACH-000510,0.21201846125100002
ACH-000511,-0.31239617254200003
ACH-000512,-0.61791728603
ACH-000516,0.108659817213
ACH-000517,-0.07741704072439999
ACH-000518,-0.132008221
ACH-000520,-0.25777767225299997
ACH-000521,-0.345397715097
ACH-000522,0.154503578594
ACH-000524,-0.204131566151
ACH-000527,0.127257975878
ACH-000528,-0.0819222377477
ACH-000537,-0.00452960022933
ACH-000541,-0.297393720039
ACH-000542,-0.052383708332400004
ACH-000544,-0.109253141326
ACH-000545,0.17207821684799998
ACH-000547,0.129371289023
ACH-000548,0.051440965294599995
ACH-000549,-0.346551514806
ACH-000550,-0.0245484855585
ACH-000552,0.210955820447
ACH-000556,-0.267383983127
ACH-000557,-0.43673244149499996
ACH-000570,-0.136932481625
ACH-000571,-0.329755762669
ACH-000573,-0.08344884068460001
ACH-000576,-0.21366696060499998
ACH-000580,-0.0944272562057
ACH-000584,-0.136597106319
ACH-000585,0.0780409644838
ACH-000588,-0.344016574738
ACH-000589,-0.189531020154
ACH-000591,-0.16178590834599998
ACH-000593,0.0747783929865
ACH-000600,-0.07855553880760001
ACH-000601,-0.016863319875299997
ACH-000604,-0.385306135371
ACH-000605,-0.232049838369
ACH-000606,-0.032902207890099996
ACH-000608,-0.263674764046
ACH-000614,-0.07290940578689999
ACH-000616,-0.272980785238
ACH-000618,0.06036697440330001
ACH-000619,-0.0629122402484
ACH-000620,0.170534983434
ACH-000621,-0.180554763521
ACH-000622,-0.430343704459
ACH-000623,-0.0979958996756
ACH-000624,-0.299032751257
ACH-000627,-0.231141800391
ACH-000630,0.0206087459427
ACH-000632,-0.08263050824639999
ACH-000633,-0.133847559544
ACH-000637,-0.062526034229
ACH-000638,-0.369703360406
ACH-000646,0.0901005327645
ACH-000647,-0.10858107558499999
ACH-000648,-0.36290646960699996
ACH-000649,-0.0772599306789
ACH-000651,-0.165557345012
ACH-000652,-0.23550784834000002
ACH-000653,-0.257022799158
ACH-000657,-0.113335904103
ACH-000658,-0.181853093017
ACH-000661,-0.172988359842
ACH-000662,-0.173697912957
ACH-000663,-0.0172861859807
ACH-000665,-0.122083957555
ACH-000671,-0.142487019794
ACH-000673,0.09416390993610001
ACH-000676,-0.28519308009399996
ACH-000677,-0.0946988672463
ACH-000681,-0.238095048743
ACH-000682,-0.24678696952100002
ACH-000683,-0.210355293842
ACH-000684,-0.110780568719
ACH-000688,-0.0589374048068
ACH-000693,-0.15802243115999998
ACH-000694,-0.318631316769
ACH-000695,-0.063798602787
ACH-000696,-0.100109275889
ACH-000697,-0.059033045638499995
ACH-000699,-0.175431174589
ACH-000701,-0.0636239526465
ACH-000706,-0.233989628268
ACH-000711,-0.202619395891
ACH-000713,-0.280224314842
ACH-000714,0.0795131484982
ACH-000718,0.00256058848942
ACH-000720,-0.216594410805
ACH-000721,-0.375779265124
ACH-000724,0.07622148707700001
ACH-000725,-0.46120681158999993
ACH-000732,-0.210358426017
ACH-000734,-0.0893314201509
ACH-000735,-0.0586822805445
ACH-000736,0.0628387517206
ACH-000738,-0.30640878789500003
ACH-000746,-0.0395835016496
ACH-000747,-0.27758689866700004
ACH-000748,0.0214696946911
ACH-000753,0.010477147424
ACH-000756,-0.209990036963
ACH-000757,-0.45418667712899996
ACH-000758,-0.36890707339100004
ACH-000760,-0.10225082490399999
ACH-000763,-0.09184087352499999
ACH-000764,-0.41306285427699996
ACH-000765,-0.49091636548100004
ACH-000766,-0.114419680339
ACH-000767,-0.04419660198969999
ACH-000768,-0.206991524902
ACH-000769,-0.140093208817
ACH-000770,-0.127680872308
ACH-000771,-0.0192333016652
ACH-000773,-0.0763085614661
ACH-000776,-0.435714517024
ACH-000777,0.0657514091359
ACH-000778,0.331826720412
ACH-000781,-0.334379771136
ACH-000782,0.024070746768299997
ACH-000783,0.14962423682499998
ACH-000784,-0.10377488904200001
ACH-000785,-0.347559677525
ACH-000787,0.00930798298927
ACH-000788,-0.18888830814500002
ACH-000791,-0.250532224134
ACH-000792,-0.09140871758539999
ACH-000794,0.301831678312
ACH-000796,-0.116748654079
ACH-000799,0.0361404818206
ACH-000800,0.329249856532
ACH-000802,-0.23558870506299998
ACH-000804,-0.40432679275
ACH-000805,-0.157207209199
ACH-000809,-0.0497599742866
ACH-000810,-0.295583878302
ACH-000811,-0.370424451215
ACH-000817,0.0070979222948
ACH-000819,-0.287071099505
ACH-000820,-0.614370232358
ACH-000821,-0.479699632629
ACH-000822,-0.141720493556
ACH-000823,-0.114779430068
ACH-000824,0.0150623499645
ACH-000827,-0.192674428934
ACH-000829,-0.23601190851599999
ACH-000831,-0.0971015349858
ACH-000832,-0.21497195266999997
ACH-000833,-0.215650120295
ACH-000834,-0.15863851539
ACH-000835,-0.388891769093
ACH-000836,-0.051573121623099995
ACH-000837,-0.0862872723428
ACH-000838,-0.26309340195500003
ACH-000839,0.1374685212
ACH-000840,-0.338430765475
ACH-000841,-0.16592822214400002
ACH-000843,0.027503541830000002
ACH-000846,0.188977168784
ACH-000847,-0.442621094595
ACH-000848,0.140133047272
ACH-000849,-0.101788028071
ACH-000851,-0.419897635664
ACH-000855,-0.207560268885
ACH-000856,-0.288544072574
ACH-000858,-0.258849790201
ACH-000859,-0.497637149406
ACH-000861,-0.17739514993299998
ACH-000862,-0.227478589568
ACH-000865,-0.148811129179
ACH-000866,0.127378572887
ACH-000867,0.0551782052609
ACH-000869,-0.17489751438099999
ACH-000872,-0.37200143466799995
ACH-000873,-0.07945730672960001
ACH-000876,-0.23094243849399998
ACH-000878,0.0898405941106
ACH-000880,0.0361364827539
ACH-000881,0.0583281108455
ACH-000882,0.0351386674559
ACH-000884,0.044892595179199996
ACH-000885,-0.200545443651
ACH-000887,-0.012413623102799998
ACH-000888,-0.030894117832
ACH-000889,-0.0191318688085
ACH-000890,0.09223625659630001
ACH-000896,-0.39501906686099997
ACH-000898,-0.273063631648
ACH-000900,0.133357139447
ACH-000901,-0.10940184034499999
ACH-000905,-0.044726661743
ACH-000906,-0.146972272742
ACH-000907,-0.00589092830162
ACH-000910,-0.0601400630927
ACH-000911,-0.22518229334399997
ACH-000912,-0.17860558329999998
ACH-000913,-0.061474036794300004
ACH-000915,-0.05820234911040001
ACH-000916,-0.36515925018
ACH-000917,-0.132263410109
ACH-000921,-0.123433159334
ACH-000924,-0.07018492139219999
ACH-000926,-0.38831852653099996
ACH-000928,-0.118777021613
ACH-000929,0.19437787241300003
ACH-000932,-0.137166167585
ACH-000935,0.24141356204199999
ACH-000936,-0.45061050523699997
ACH-000937,-0.22006021019000002
ACH-000938,-0.239936062985
ACH-000939,-0.0256402047817
ACH-000941,0.158746605259
ACH-000943,-0.153594284692
ACH-000946,-0.164301143776
ACH-000947,-0.141419594792
ACH-000948,0.034002440030200004
ACH-000950,-0.0474510297314
ACH-000953,-0.236736513645
ACH-000957,0.06108156191769999
ACH-000958,0.271073304418
ACH-000960,-0.0131308023088
ACH-000963,-0.0973986627637
ACH-000968,0.0455027498348
ACH-000969,-0.20705328112500002
ACH-000973,0.023997816431900004
ACH-000974,0.041207365713900004
ACH-000975,-0.0922318159148
ACH-000976,0.0999367068455
ACH-000978,0.0219397365375
ACH-000980,-0.127194830458
ACH-000984,-0.0704377139754
ACH-000986,-0.337301840485
ACH-000988,-0.185218401116
ACH-000993,-0.119634353461
ACH-000994,-0.0337183249982
ACH-000996,-0.177296429023
ACH-001001,0.0519598127236
ACH-001020,0.0702649469891
ACH-001028,-0.08226394113339999
ACH-001031,-0.12804387125999997
ACH-001038,-0.270893244496
ACH-001048,-0.0797173444989
ACH-001050,-0.251177869778
ACH-001053,-0.258893480469
ACH-001054,-0.0313282072017
ACH-001061,0.0192703426161
ACH-001067,-0.17036358821800002
ACH-001075,-0.180171744533
ACH-001096,-0.415394424817
ACH-001128,-0.373916159847
ACH-001134,0.0737033862649
ACH-001151,-0.147931746793
ACH-001163,-0.017623419368
ACH-001164,-0.224932020471
ACH-001173,-0.065674879839
ACH-001183,0.0844729188115
ACH-001184,0.04745842212
ACH-001190,-0.119085253002
ACH-001192,-0.304415443456
ACH-001193,-0.138195549551
ACH-001196,-0.025984625167099998
ACH-001197,-0.0181265987917
ACH-001205,0.0939272770882
ACH-001211,0.0644801018658
ACH-001212,-0.349946359793
ACH-001228,-0.19437273703400001
ACH-001232,0.13793130660800001
ACH-001239,-0.20810758480799998
ACH-001274,-0.09977114539889999
ACH-001275,-0.296420744348
ACH-001277,-0.160932653851
ACH-001278,-0.0115066440356
ACH-001280,-0.0073396619348400005
ACH-001283,-0.0505780015657
ACH-001289,-0.185206565531
ACH-001295,-0.166004086097
ACH-001300,-0.05256111725049999
ACH-001301,-0.10473707526
ACH-001302,-0.302150239524
ACH-001303,-0.389856899357
ACH-001306,0.371372613632
ACH-001318,-0.178557376338
ACH-001322,-0.09041141629300001
ACH-001328,0.03971474988819999
ACH-001332,-0.44497851306599995
ACH-001333,-0.145674562283
ACH-001336,-0.027600453660300003
ACH-001340,0.020663021873599998
ACH-001346,-0.140006617615
ACH-001353,-0.140250029378
ACH-001354,-0.21305833386
ACH-001367,-0.49570599323799996
ACH-001368,-0.0015929764304
ACH-001374,-0.098906112198
ACH-001375,0.15040510884400002
ACH-001377,-0.0974456168176
ACH-001380,-0.236172706724
ACH-001391,-0.144501402399
ACH-001407,-0.323293570034
ACH-001408,-0.144369377922
ACH-001413,0.227051310427
ACH-001430,0.0511376833316
ACH-001431,-0.14037084291
ACH-001450,0.0963972443131
ACH-001496,-0.281284217458
ACH-001500,-0.126114620478
ACH-001521,0.272239957111
ACH-001523,-0.0315377126854
ACH-001532,0.041757486653
ACH-001536,-0.257832027899
ACH-001550,-0.39929244369499994
ACH-001552,-0.0447392623135
ACH-001554,-0.130098334259
ACH-001645,-0.0583733345849
ACH-001654,-0.155678444286
ACH-001715,-0.12401959386099999
ACH-001735,-0.07969087870910001
ACH-001736,-0.158702384761
ACH-001737,0.144118973476
ACH-001740,-0.18078728015099998
ACH-001745,-0.21584581836199998
ACH-001750,0.0145545689469
ACH-001765,-0.145345734321
ACH-001956,-0.314321185911
ACH-001957,-0.36193078545199997
