,MAP3K11 (4296)
ACH-000004,-0.224628202132
ACH-000007,-0.30009200607
ACH-000009,-0.286358843586
ACH-000011,-0.423929586521
ACH-000012,-0.307023082581
ACH-000013,-0.283528615942
ACH-000014,-0.299738487516
ACH-000015,-0.39547509073299997
ACH-000017,-0.414643647227
ACH-000018,-0.255906851308
ACH-000019,-0.41539555046599996
ACH-000021,-0.254796878034
ACH-000022,-0.361238327746
ACH-000025,-0.36314318504199994
ACH-000028,-0.423883355809
ACH-000030,-0.393465798816
ACH-000035,-0.102568102434
ACH-000036,-0.476372948278
ACH-000037,-0.467182697487
ACH-000039,-0.506004668667
ACH-000040,-0.43895054489600005
ACH-000041,-0.200716383241
ACH-000042,-0.42936127900700005
ACH-000045,-0.17371884714000002
ACH-000047,-0.129121447796
ACH-000052,-0.17157959633699998
ACH-000053,-0.304354958596
ACH-000054,-0.326671171312
ACH-000055,-0.479605365885
ACH-000060,-0.36795934746
ACH-000067,-0.318066525239
ACH-000070,-0.302265200655
ACH-000075,-0.27503284379
ACH-000078,-0.300899320447
ACH-000082,-0.48185835627400003
ACH-000085,-0.190538912117
ACH-000086,-0.48534613198999993
ACH-000087,-0.6565179668259999
ACH-000092,-0.291483032484
ACH-000095,-0.319470827148
ACH-000097,-0.171507268777
ACH-000098,-0.40821873658200003
ACH-000099,-0.403681357035
ACH-000108,-0.57725115273
ACH-000113,-0.49287224237599997
ACH-000115,-0.6035321735729999
ACH-000116,-0.574001596576
ACH-000118,-0.407384851621
ACH-000120,-0.312738563705
ACH-000123,-0.191781793521
ACH-000127,-0.199827531797
ACH-000128,-0.0812480471346
ACH-000132,-0.449237286746
ACH-000133,-0.43419145433
ACH-000137,-0.280679061981
ACH-000138,-0.605809882241
ACH-000142,-0.389513586474
ACH-000143,-0.370771106959
ACH-000146,-0.32473120349
ACH-000148,-0.367783560828
ACH-000150,-0.35014007168600003
ACH-000152,-0.09997856393169999
ACH-000153,-0.525482745881
ACH-000159,-0.348477796686
ACH-000160,-0.355270311575
ACH-000163,-0.259847018714
ACH-000167,-0.541935025968
ACH-000168,-0.448580807906
ACH-000169,-0.131681552631
ACH-000178,-0.35315955863000004
ACH-000182,-0.168378532133
