,CDK2AP2 (10263)
ACH-000323,-0.049525214921
ACH-000324,-0.47349439110799996
ACH-000329,-0.0713443051958
ACH-000330,-0.140251332811
ACH-000331,-0.34344141382200005
ACH-000332,-0.459036666265
ACH-000334,-0.840013536447
ACH-000335,-0.618208685757
ACH-000336,-0.261792374049
ACH-000337,-0.617022059625
ACH-000339,-0.288712715261
ACH-000341,-0.51517155676
ACH-000348,-0.30837327868500003
ACH-000350,-0.384467501573
ACH-000352,-0.38108295892099997
ACH-000356,-0.12333285898499999
ACH-000361,-0.297149249194
ACH-000362,-0.198883978626
ACH-000363,-0.386205402561
ACH-000364,-0.303215027134
ACH-000365,-0.171680000767
ACH-000366,-0.557397890167
ACH-000368,-0.11008554027
ACH-000374,-0.49572444648900005
ACH-000375,-0.167764956332
ACH-000376,-0.468004491342
ACH-000381,-0.252440532409
ACH-000383,-0.224277985405
ACH-000387,-0.306640761268
ACH-000389,-0.21048785497000003
ACH-000390,-0.170647496644
ACH-000393,-0.371471685704
ACH-000395,-0.564446648602
ACH-000397,-0.43020983863999995
ACH-000401,-0.13288559700400002
ACH-000402,-0.8915156424449999
ACH-000403,-0.34368679873499997
ACH-000404,-0.267445384238
ACH-000406,-0.245889035514
ACH-000407,-0.247338577313
ACH-000408,-0.11927602945900001
ACH-000410,-0.338504392034
ACH-000411,-0.276306659281
ACH-000414,-0.2803679521
ACH-000415,-0.44841338270000003
ACH-000416,-0.255073391092
ACH-000420,-0.106117686416
ACH-000421,-0.268915316014
ACH-000424,-0.182572240605
ACH-000425,-0.252403136645
ACH-000426,-0.921029852369
ACH-000427,-0.408482604414
ACH-000433,-0.46097129617399996
ACH-000436,-0.00946067113648
ACH-000444,-0.237480686774
ACH-000445,-0.185944550425
ACH-000448,-0.389088078536
ACH-000450,-0.42414987257
ACH-000452,-0.257818607494
ACH-000454,-0.243764415936
ACH-000458,-0.477051747168
ACH-000459,-0.0622713528055
ACH-000460,-0.211822475559
ACH-000461,-0.482763839119
ACH-000463,-0.238455800172
ACH-000464,0.26761014625999996
ACH-000466,-0.22575133389899998
ACH-000467,0.00018807905583700002
ACH-000468,-0.36266754531999995
ACH-000469,-0.28805638259
ACH-000470,-0.397714807436
ACH-000471,-0.231154270465
ACH-000472,-0.21129012679900003
ACH-000473,-0.420574716635
ACH-000475,-0.369110292274
ACH-000476,-0.185664501882
ACH-000477,-0.202357597748
ACH-000480,-0.676056584559
ACH-000481,-0.34674288732
ACH-000483,-0.459472497393
ACH-000484,-0.18285760715
ACH-000485,-0.26990465921
ACH-000486,-0.261551870225
ACH-000487,-0.341619003729
ACH-000488,-0.29365343756900003
ACH-000490,-0.283742848739
ACH-000491,-0.40645136975100005
ACH-000495,-0.7168667590979999
ACH-000496,-0.47767048328199996
ACH-000499,-0.371660685447
ACH-000500,-0.109480605566
ACH-000502,-0.211687642478
ACH-000503,-0.342361274171
ACH-000505,-0.253260577597
ACH-000507,-0.556525570673
ACH-000510,-0.35999104327299997
ACH-000511,-0.311829156005
ACH-000512,-0.22259387466299999
ACH-000516,-0.18334529883200001
ACH-000517,-0.331874901892
ACH-000518,-0.474677371678
ACH-000520,-0.390908676379
ACH-000521,-0.294660251717
ACH-000522,-0.310090161883
ACH-000524,-0.330221654739
ACH-000527,-0.385038869063
ACH-000528,-0.23692009741
ACH-000537,-0.434833632204
ACH-000541,-0.475829570692
ACH-000542,-0.233295570398
ACH-000544,-0.46313857663999997
ACH-000545,-0.507412409674
ACH-000547,-0.379914452429
ACH-000548,-0.340617844311
ACH-000549,-0.526454880864
ACH-000550,-0.188506780698
ACH-000552,-0.167591662348
ACH-000556,-0.210306088159
ACH-000557,-0.32727547672400004
ACH-000570,-0.258622705891
ACH-000571,-0.19880632614500002
ACH-000573,-0.436096420108
ACH-000576,-0.441587429405
ACH-000580,-0.222534725695
ACH-000584,-0.574020916297
ACH-000585,-0.378667095028
ACH-000588,-0.46447703122100004
ACH-000589,-0.216601932013
ACH-000591,-0.283441348617
ACH-000593,-0.291469428867
ACH-000600,-0.5007167931809999
ACH-000601,-0.195973877026
ACH-000604,-0.361460247795
ACH-000605,-0.250272945242
ACH-000606,-0.431764190053
ACH-000608,-0.134577800189
ACH-000614,-0.274137694662
ACH-000616,-0.291516124689
ACH-000618,-0.472530271192
ACH-000619,-0.6529678997380001
ACH-000620,-0.277544730187
ACH-000621,-0.162554077587
ACH-000622,-0.166917124947
ACH-000623,-0.413066074969
ACH-000624,-0.336171143805
ACH-000627,-0.242578000528
ACH-000630,-0.40044921602
ACH-000632,-0.311374941829
ACH-000633,-0.347419636791
ACH-000637,-0.531443766297
ACH-000638,-0.6763534159669999
ACH-000646,0.0600250786405
ACH-000647,-0.469993597521
ACH-000648,-0.182797607768
ACH-000649,-0.118324928521
ACH-000651,-0.179298785392
ACH-000652,-0.338609065107
ACH-000653,-0.575264657017
ACH-000657,-0.25678967188900004
ACH-000658,-0.38442102161499997
ACH-000661,-0.45550892518200004
ACH-000662,-0.186022733472
ACH-000663,-0.441596761494
ACH-000665,-0.549372346019
ACH-000671,-0.271342733295
ACH-000673,-0.120613392474
ACH-000676,-0.302928318711
ACH-000677,-0.253375449317
ACH-000681,-0.38703470175
ACH-000682,-0.195367651032
ACH-000683,-0.423482455536
ACH-000684,-0.02875664143
ACH-000688,-0.0591993260875
ACH-000693,-0.17392914940600002
ACH-000694,-0.6144443514010001
ACH-000695,-0.28838111606
ACH-000696,-0.299167602434
ACH-000697,-0.8241178628020001
ACH-000699,-0.42151887209100003
ACH-000701,-0.28810174154
ACH-000706,-0.229090477047
ACH-000711,-0.20586665734200002
ACH-000713,-0.415803056137
ACH-000714,-0.269681532987
ACH-000718,-0.36252882710699996
ACH-000720,-0.375351647224
ACH-000721,-0.195678362585
ACH-000724,-0.215675402698
ACH-000725,-0.357996660942
ACH-000732,-0.303131662724
ACH-000734,-0.508483880427
ACH-000735,-0.314318154951
ACH-000736,-0.295437896001
ACH-000738,-0.45472775132200005
ACH-000746,-0.45234920112599997
ACH-000747,-0.217382011212
ACH-000748,-0.5926680953760001
ACH-000753,-0.291010514099
ACH-000756,-0.553189828961
ACH-000757,-0.302249042423
ACH-000758,-0.340853511933
ACH-000760,-0.09654717193219998
ACH-000763,-0.6409459779309999
ACH-000764,-0.308011282586
ACH-000765,-0.360108377379
ACH-000766,-0.278176186011
ACH-000767,-0.272086050595
ACH-000768,-0.367143944043
ACH-000769,-0.41250908349200005
ACH-000770,-0.339136970057
ACH-000771,-0.317634222453
ACH-000773,-0.490139854484
ACH-000776,-0.219865050868
ACH-000777,-0.40475033681
ACH-000778,-0.7537417204060001
ACH-000781,-0.244634152403
ACH-000782,-0.211172724619
ACH-000783,-0.290383521259
ACH-000784,-0.194320416809
ACH-000785,-0.286037741113
ACH-000787,-0.178204484964
ACH-000788,-0.15939240193
ACH-000791,-0.38298017936800005
ACH-000792,-0.380304023549
ACH-000794,-0.406652657945
ACH-000796,-0.412784436233
ACH-000799,-0.10991554665400001
ACH-000800,0.135950178838
ACH-000802,-0.590340910287
ACH-000804,-0.39703897519500003
ACH-000805,-0.283963524117
ACH-000809,-0.205152215136
ACH-000810,-0.368183483558
ACH-000811,-0.230768433807
ACH-000817,-0.640413110863
ACH-000819,-0.147329814656
ACH-000820,-0.530273195804
ACH-000821,-0.379012443689
ACH-000822,-0.376312619113
ACH-000823,-0.374231525131
ACH-000824,-0.18988110864100002
ACH-000827,-0.27071718859099997
ACH-000829,-0.068192872668
ACH-000831,-0.23912984773499998
ACH-000832,-0.34269061087499997
ACH-000833,-0.611595380278
ACH-000834,-0.37501108838299996
ACH-000835,-0.22251981963599998
ACH-000836,-0.236752896627
ACH-000837,-0.217372459846
ACH-000838,-0.38098577240500003
ACH-000839,-0.5463314125800001
ACH-000840,-0.36205682694799995
ACH-000841,-0.35931614876999995
ACH-000843,-0.287350534043
ACH-000846,-0.44555663362400005
ACH-000847,-0.240578102161
ACH-000848,-0.17919006549199998
ACH-000849,-0.304927683061
ACH-000851,-0.0722966161323
ACH-000855,-0.178257215004
ACH-000856,-0.14242326870799998
ACH-000858,-0.11503020900800001
ACH-000859,-0.359529003503
ACH-000861,-0.510798047074
ACH-000862,-0.363484592451
ACH-000865,-0.515552270238
ACH-000866,-0.34028575584799997
ACH-000867,-0.294885339736
ACH-000869,-0.38907199728799996
ACH-000872,-0.884831604473
ACH-000873,-0.180243906527
ACH-000876,-0.114460919146
ACH-000878,-0.409185482356
ACH-000880,-0.136791340734
ACH-000881,-0.125048953784
ACH-000882,-0.455042982698
ACH-000884,-0.36469516246699996
ACH-000885,-0.23307984603700002
ACH-000887,-0.458065271337
ACH-000888,-0.252578437328
ACH-000889,-0.320952050906
ACH-000890,-0.40768693897299996
ACH-000896,-0.313481570657
ACH-000898,-0.400811183513
ACH-000900,-0.468116492295
ACH-000901,-0.385296335223
ACH-000905,-0.37897398067000004
ACH-000906,-0.333012530165
ACH-000907,0.0272889584535
ACH-000910,-0.35880977411700005
ACH-000911,-0.360879320161
ACH-000912,-0.517651560527
ACH-000913,-0.166540257053
ACH-000915,-0.252338714448
ACH-000916,-1.1090141377299998
ACH-000917,-0.572790471542
ACH-000921,-0.260549810178
ACH-000924,-0.11504544685799999
ACH-000926,-0.404256313489
ACH-000928,-0.123532859932
ACH-000929,-0.461049431644
ACH-000932,-0.300968170065
ACH-000935,-0.556228996754
ACH-000936,-0.272260174777
ACH-000937,-0.172397643109
ACH-000938,-0.238922331626
ACH-000939,-0.179618302511
ACH-000941,-0.245306848371
ACH-000943,-0.16360208158
ACH-000946,-0.37986355046899994
ACH-000947,-0.219780850227
ACH-000948,-0.394537331048
ACH-000950,-0.33171664180300003
ACH-000953,-0.281165784614
ACH-000957,-0.55846713211
ACH-000958,0.00192700081939
ACH-000960,-0.182149498055
ACH-000963,-0.527987852497
ACH-000968,-0.328886655221
ACH-000969,-0.27230138825800004
ACH-000973,-0.113673488242
ACH-000974,-0.331762267446
ACH-000975,-0.151864625831
ACH-000976,-0.314408306226
ACH-000978,-0.22213602223099999
ACH-000980,-0.272764932117
ACH-000984,-0.32505128415199996
ACH-000986,-0.367348403641
ACH-000988,-0.346282545361
ACH-000993,-0.33201945774
ACH-000994,-0.308942716926
ACH-000996,-0.456099699437
ACH-001001,-0.41295304000699995
ACH-001020,-0.432780766861
ACH-001028,-0.22713219795000003
ACH-001031,-0.26662463777600004
ACH-001038,-0.246509868602
ACH-001048,-0.309739542954
ACH-001050,-0.27093727405900003
ACH-001053,-0.479665816165
ACH-001054,-0.513167410412
ACH-001061,-0.20968990762899997
ACH-001067,-0.38159862229999997
ACH-001075,-0.00597954707799
ACH-001096,-0.0684531174239
ACH-001128,-0.870137938175
ACH-001134,-0.18392525752500002
ACH-001151,-0.290686828813
ACH-001163,-0.281846243569
ACH-001164,-0.294581365584
ACH-001173,-0.142392884534
ACH-001183,0.00864078449601
ACH-001184,-0.17129119856699998
ACH-001190,-0.166498202051
ACH-001192,-0.0673110571566
ACH-001193,-0.366730019488
ACH-001196,-0.24439147545
ACH-001197,-0.49271637913099997
ACH-001205,-0.126600883672
ACH-001211,-0.0664495320494
ACH-001212,-0.33639208236900003
ACH-001228,0.009449411807000001
ACH-001232,-0.11714946399000001
ACH-001239,-0.10430464727199999
ACH-001274,-0.31190351878199996
ACH-001275,-0.09598064980280001
ACH-001277,-0.0034771100679099995
ACH-001278,-0.302029459548
ACH-001280,-0.0338316244345
ACH-001283,-0.0827771997013
ACH-001289,-0.3065743818
ACH-001295,-0.33711509713
ACH-001300,-0.130470208055
ACH-001301,-0.292355282888
ACH-001302,-0.564780503574
ACH-001303,0.176544322559
ACH-001306,-0.508933282668
ACH-001318,-0.287451779029
ACH-001322,-0.286652379942
ACH-001328,-0.349461550945
ACH-001332,-0.485948922281
ACH-001333,-0.18872399998
ACH-001336,-0.5577896026560001
ACH-001340,-0.219986141913
ACH-001346,-0.609073996432
ACH-001353,-0.38287249980800003
ACH-001354,-0.262035873996
ACH-001367,0.07166167957830001
ACH-001368,-0.210994114976
ACH-001374,-0.491559058359
ACH-001375,-0.457960935771
ACH-001377,-0.300631989961
ACH-001380,-0.28525650934
ACH-001391,-0.36279908287199997
ACH-001407,-0.270436541016
ACH-001408,-0.11270614405099999
ACH-001413,-0.41800158031199997
ACH-001430,-0.14316237466499998
ACH-001431,-0.09633202071550001
ACH-001450,-0.113546481611
ACH-001496,-0.18802059423099998
ACH-001500,-0.271883778473
ACH-001521,-0.100363704051
ACH-001523,-0.145285970826
ACH-001532,-0.263597305843
ACH-001536,-0.261746993583
ACH-001550,-0.797396757333
ACH-001552,-0.370254806786
ACH-001554,-0.257317269034
ACH-001645,-0.287102755441
ACH-001654,-0.347669725616
ACH-001715,-0.199575395323
ACH-001735,-0.34828462637900004
ACH-001736,-0.36956856848
ACH-001737,-0.478608313765
ACH-001740,-0.147744642422
ACH-001745,-0.26916967647
ACH-001750,-0.11008338866299999
ACH-001765,-0.250578667918
ACH-001956,-0.221271792167
ACH-001957,-0.197732592849
