,IGLON5 (402665)
ACH-000004,0.0434461736965
ACH-000007,0.0393718234043
ACH-000009,-0.12239175195999999
ACH-000011,-0.055359230858899995
ACH-000012,-0.0531469267327
ACH-000013,-0.18916940456700002
ACH-000014,-0.0359194850186
ACH-000015,-0.0952360178225
ACH-000017,-0.12051486727
ACH-000018,-0.0164072616967
ACH-000019,0.166774535547
ACH-000021,-0.220503793493
ACH-000022,-0.31589720309999997
ACH-000025,-0.119721848376
ACH-000028,-0.283281157031
ACH-000030,-0.27421774616300004
ACH-000035,-0.478556391946
ACH-000036,-0.12864497352499998
ACH-000037,-0.114236559583
ACH-000039,-0.264990664967
ACH-000040,0.023724540648
ACH-000041,0.080088770614
ACH-000042,-0.204449299526
ACH-000045,-0.23574188223499998
ACH-000047,-0.128090059389
ACH-000052,-0.19113174465399999
ACH-000053,-0.184893074408
ACH-000054,0.0118831827132
ACH-000055,-0.0475599505473
ACH-000060,-0.237949475282
ACH-000067,-0.384597847932
ACH-000070,0.0244294086003
ACH-000075,-0.357276416097
ACH-000078,0.104197836622
ACH-000082,-0.149648369744
ACH-000085,-0.11590076840399999
ACH-000086,-0.0603872352444
ACH-000087,-0.289671548021
ACH-000092,-0.27698366938700003
ACH-000095,-0.06154976407650001
ACH-000097,-0.11478884842499999
ACH-000098,-0.0983642718953
ACH-000099,-0.0889218946503
ACH-000108,-0.288947653856
ACH-000113,-0.146346478963
ACH-000115,-0.23550128944899998
ACH-000116,0.00802239539881
ACH-000118,-0.262974062575
ACH-000120,0.041708818041599996
ACH-000123,-0.136335884114
ACH-000127,-0.13465263163799998
ACH-000128,-0.131726304593
ACH-000132,-0.0831349442466
ACH-000133,-0.230274067562
ACH-000137,-0.5401555905100001
ACH-000138,-0.349907153661
ACH-000142,-0.129672657151
ACH-000143,0.207707161241
ACH-000146,-0.132374440088
ACH-000148,-0.330942622611
ACH-000150,0.04234449382159999
ACH-000152,-0.20873092218800002
ACH-000153,-0.21841999822900002
ACH-000159,-0.183650127684
ACH-000160,-0.0335079108107
ACH-000163,-0.371923676792
ACH-000167,-0.29453523186999997
ACH-000168,0.147127197458
ACH-000169,-0.092529763981
ACH-000178,-0.106667710634
ACH-000182,-0.31381735640299996
ACH-000183,-0.13370380276399998
ACH-000188,-0.336150847662
ACH-000189,-0.0778228987648
ACH-000190,-0.07890631748369999
ACH-000198,-0.120889400102
ACH-000204,-0.527124077024
ACH-000206,-0.025588578763
ACH-000207,-0.12007520322200001
ACH-000211,-0.248458501886
ACH-000215,-0.123884683377
ACH-000221,-0.19661628084399999
ACH-000222,-0.186400749432
ACH-000223,-0.10968188145300001
ACH-000226,-0.351821204168
ACH-000227,-0.11205431305199999
ACH-000228,-0.22006633820000002
ACH-000231,-0.151042823701
ACH-000232,-0.117678641723
ACH-000233,-0.207470901637
ACH-000234,-0.0472519644063
ACH-000235,-0.20938141221200002
ACH-000237,-0.165660562769
ACH-000238,-0.158863901542
ACH-000243,-0.230778230867
ACH-000244,-0.277023537217
ACH-000246,-0.00363993617542
ACH-000248,-0.13934035568
ACH-000250,-0.250256389905
ACH-000251,-0.113810499026
ACH-000253,-0.270442069578
ACH-000255,-0.18236186053
ACH-000256,0.21680380346500003
ACH-000257,0.0111780615964
ACH-000258,-0.127306551388
ACH-000259,-0.12855320896400002
ACH-000260,-0.25006737468400003
ACH-000261,-0.031154487425299998
ACH-000262,-0.151839362197
ACH-000263,-0.332881122806
ACH-000264,-0.178989461604
ACH-000265,-0.06930708553880001
ACH-000266,-0.2609026659
ACH-000272,-0.0110061155724
ACH-000273,-0.164903413596
ACH-000274,-0.132409041273
ACH-000277,-0.105625964457
ACH-000278,-0.0540392015425
ACH-000279,0.00028527752715599996
ACH-000280,-0.547365086034
ACH-000281,-0.0850274520864
ACH-000288,-0.0838297646978
ACH-000291,-0.257364450614
ACH-000293,-0.33012267993
ACH-000294,-0.136577084191
ACH-000295,-0.12958179199
ACH-000296,-0.206687385206
ACH-000302,-0.502928336295
ACH-000304,0.222570142796
ACH-000307,-0.18158108433400003
ACH-000308,-0.239453853372
ACH-000310,0.0683533063849
ACH-000311,-0.33960429640900003
ACH-000312,-0.116201060605
ACH-000315,0.117729968423
ACH-000316,-0.0418971021874
ACH-000317,-0.234997254923
ACH-000318,-0.268245032893
ACH-000319,-0.265417000679
ACH-000320,0.0502606342897
ACH-000322,-0.274761471134
ACH-000323,-0.0332143326213
ACH-000324,-0.185527396067
ACH-000329,0.115942923158
ACH-000330,-0.299144776585
ACH-000331,-0.199358369944
ACH-000332,-0.0431426284124
ACH-000334,-0.07008477708760001
ACH-000335,-0.05145772374509999
ACH-000336,-0.276972033017
ACH-000337,-0.412360203055
ACH-000339,-0.24568656635000002
ACH-000341,-0.138481761627
ACH-000348,-0.333765475589
ACH-000350,-0.156906705197
ACH-000352,0.08326329893239999
ACH-000356,-0.19159944677299998
ACH-000361,-0.48344941070299996
ACH-000362,0.0929243609105
ACH-000363,-0.15533989354699998
ACH-000364,-0.362116944884
ACH-000365,-0.344450590074
ACH-000366,-0.17682752721900002
ACH-000368,-0.0459862430562
ACH-000374,-0.214498321274
ACH-000375,-0.149114190322
ACH-000376,-0.0762161033799
ACH-000381,-0.32666963687399997
ACH-000383,-0.36809504393700004
ACH-000387,-0.07035825918489999
ACH-000389,-0.253222507067
ACH-000390,-0.123061427603
ACH-000393,-0.06511951632999999
ACH-000395,-0.252070502957
ACH-000397,-0.11206905070499999
ACH-000401,-0.451535160978
ACH-000402,-0.238086120602
ACH-000403,-0.216616236828
ACH-000404,-0.5311722049800001
ACH-000406,-0.025178426412
ACH-000407,-0.187726944952
ACH-000408,-0.327425420757
ACH-000410,-0.12761223702
ACH-000411,-0.342912770998
ACH-000414,-0.168498116976
ACH-000415,-0.161668178346
ACH-000416,-0.276381168664
ACH-000420,-0.364188810279
ACH-000421,-0.168133030502
ACH-000424,-0.09139779471550001
ACH-000425,-0.296183685238
ACH-000426,0.045669375556899997
ACH-000427,-0.5325292714150001
ACH-000433,-0.201182598961
ACH-000436,-0.295284288328
ACH-000444,-0.223779764374
ACH-000445,0.030206235602099996
ACH-000448,-0.135880276517
ACH-000450,-0.0495640913241
ACH-000452,-0.251664849344
ACH-000454,0.016638274425299998
ACH-000458,-0.321627029181
ACH-000459,0.113444332848
ACH-000460,-0.051780530588899996
ACH-000461,-0.281211231481
ACH-000463,-0.0516462385375
ACH-000464,-0.17562559844
ACH-000466,-0.08717097938370001
ACH-000467,-0.0265156011203
ACH-000468,-0.18036972468499998
ACH-000469,-0.169104163641
ACH-000470,-0.143981713687
ACH-000471,-0.134594493454
ACH-000472,-0.0746246759229
ACH-000473,-0.258216602707
ACH-000475,-0.23613109023200002
ACH-000476,-0.142709394194
ACH-000477,-0.34493337248800005
ACH-000480,-0.26426238358000004
ACH-000481,0.09109649665560002
ACH-000483,-0.0480102181785
ACH-000484,-0.263950751087
ACH-000485,-0.0194557568385
ACH-000486,-0.17765368168600001
ACH-000487,-0.127520292848
ACH-000488,-0.23378329983600002
ACH-000490,-0.313910102735
ACH-000491,0.0317126346387
ACH-000495,-0.118128561513
ACH-000496,-0.07055298394060001
ACH-000499,-0.0157148451959
ACH-000500,0.635403917562
ACH-000502,-0.0673413149867
ACH-000503,-0.602208547493
ACH-000505,-0.24475806966699998
ACH-000507,-0.11920988322699999
ACH-000510,-0.34984881039300003
ACH-000511,-0.188828408429
ACH-000512,0.011053189501799999
ACH-000516,-0.0614370153651
ACH-000517,-0.11986465422
ACH-000518,-0.0753467015314
ACH-000520,-0.054455310019500006
ACH-000521,-0.134925228397
ACH-000522,-0.0737604273128
ACH-000524,-0.159444167029
ACH-000527,-0.0323796449211
ACH-000528,-0.15562084615
ACH-000537,-0.365370722614
ACH-000541,0.0255219866642
ACH-000542,-0.205148412264
ACH-000544,-0.037029216474
ACH-000545,-0.0608145471952
ACH-000547,-0.300277245964
ACH-000548,-0.155173150043
ACH-000549,-0.223785104697
ACH-000550,-0.318941348372
ACH-000552,-0.233427919117
ACH-000556,-0.155988657467
ACH-000557,-0.189405984452
ACH-000570,-0.00775884747542
ACH-000571,-0.0817049115872
ACH-000573,0.0587115185625
ACH-000576,-0.19654641177700002
ACH-000580,-0.10806740955000001
ACH-000584,-0.172510557478
ACH-000585,-0.226799510321
ACH-000588,-0.229785562073
ACH-000589,-0.0637658970069
ACH-000591,-0.147921398192
ACH-000593,-0.167826370156
ACH-000600,-0.24785060765
ACH-000601,-0.013799690176299999
ACH-000604,0.0205080492559
ACH-000605,-0.32751498447
ACH-000606,-0.121647319732
ACH-000608,-0.161726220093
ACH-000614,0.136528392287
ACH-000616,-0.36968861024800004
ACH-000618,-0.10195076647399999
ACH-000619,-0.214221545381
ACH-000620,-0.0717075462149
ACH-000621,0.011497001100399999
ACH-000622,-0.248518052247
ACH-000623,-0.11978886875999999
ACH-000624,-0.297029724599
ACH-000627,-0.163052425335
ACH-000630,-0.107688860898
ACH-000632,-0.213939568302
ACH-000633,-0.17022496105999999
ACH-000637,-0.22125638244000004
ACH-000638,-0.255369665051
ACH-000646,-0.289435518
ACH-000647,-0.122331844088
ACH-000648,-0.051822363798599995
ACH-000649,-0.14058268186200001
ACH-000651,0.0293313122891
ACH-000652,-0.037830617438199994
ACH-000653,-0.18467276847
ACH-000657,-0.158434205045
ACH-000658,-0.129090114152
ACH-000661,-0.281429636285
ACH-000662,0.0755713877542
ACH-000663,-0.289782408114
ACH-000665,-0.272394594022
ACH-000671,-0.0522572407385
ACH-000673,-0.046335843377
ACH-000676,-0.14290204233200002
ACH-000677,-0.27115431949700003
ACH-000681,-0.150653752982
ACH-000682,-0.166392431767
ACH-000683,0.058915531694900006
ACH-000684,-0.394734052273
ACH-000688,-0.325480840048
ACH-000693,-0.22232014405900002
ACH-000694,-0.0878357785997
ACH-000695,-0.41747007966399996
ACH-000696,-0.18721938628600002
ACH-000697,-0.034570871869
ACH-000699,-0.0958704883932
ACH-000701,-0.16617177728
ACH-000706,-0.216796463483
ACH-000711,-0.021583737431400005
ACH-000713,-0.324905863359
ACH-000714,-0.024767532378700004
ACH-000718,-0.0416771263332
ACH-000720,-0.141533812353
ACH-000721,-0.11255391131100001
ACH-000724,-0.624684150934
ACH-000725,-0.41178866032899997
ACH-000732,-0.35560022658600005
ACH-000734,-0.21546083491
ACH-000735,-0.183803542599
ACH-000736,-0.11642864298800001
ACH-000738,-0.21289992668299998
ACH-000746,0.202162756743
ACH-000747,-0.348706636817
ACH-000748,-0.20241436190200002
ACH-000753,0.017745250496599998
ACH-000756,-0.154757564373
ACH-000757,-0.244986946
ACH-000758,-0.21263904686700003
ACH-000760,0.0604782055183
ACH-000763,-0.24257260429900002
ACH-000764,-0.53795362015
ACH-000765,-0.08819227011460001
ACH-000766,-0.20430888893500002
ACH-000767,0.38559631324199994
ACH-000768,-0.12304819092399999
ACH-000769,-0.206861764149
ACH-000770,-0.154239740685
ACH-000771,-0.261305655693
ACH-000773,-0.206438018035
ACH-000776,-0.0887523172947
ACH-000777,-0.09768294330589998
ACH-000778,-0.023418480313400002
ACH-000781,-0.147245388714
ACH-000782,-0.153850277971
ACH-000783,-0.23706767385000002
ACH-000784,-0.0665961730892
ACH-000785,-0.168236909557
ACH-000787,-0.127795328294
ACH-000788,-0.11944861568399999
ACH-000791,-0.22427695223000002
ACH-000792,-0.436789984186
ACH-000794,-0.21211942918499999
ACH-000796,-0.121805273123
ACH-000799,-0.11217074305500001
ACH-000800,-0.0599367582915
ACH-000802,-0.318484447016
ACH-000804,0.0201996744739
ACH-000805,0.191081528682
ACH-000809,-0.235626823022
ACH-000810,0.261618960991
ACH-000811,-0.137876055413
ACH-000817,-0.11826448927100001
ACH-000819,-0.18357294907000002
ACH-000820,-0.34346568315
ACH-000821,-0.44123022808
ACH-000822,-0.246002411718
ACH-000823,-0.347441176047
ACH-000824,-0.189850566353
ACH-000827,-0.180060781771
ACH-000829,0.00251940497282
ACH-000831,-0.145492052415
ACH-000832,-0.129254178903
ACH-000833,-0.341876327883
ACH-000834,-0.178113272183
ACH-000835,-0.262000283816
ACH-000836,-0.00655933325652
ACH-000837,-0.192103584789
ACH-000838,-0.114616783541
ACH-000839,-0.176426515557
ACH-000840,-0.276374540619
ACH-000841,0.0454447295153
ACH-000843,-0.08327254745689999
ACH-000846,-0.453812860003
ACH-000847,-0.366025512133
ACH-000848,-0.132775621421
ACH-000849,-0.182258939773
ACH-000851,-0.23961777415399999
ACH-000855,-0.20041291426399999
ACH-000856,-0.00872494844413
ACH-000858,-0.31006164073000003
ACH-000859,-0.027930023632
ACH-000861,-0.23077450151299997
ACH-000862,-0.25557573141199996
ACH-000865,-0.122684381608
ACH-000866,-0.0310818654793
ACH-000867,-0.188234503378
ACH-000869,-0.19236211410300003
ACH-000872,-0.0849738300374
ACH-000873,-0.410830824858
ACH-000876,-0.026141736564
ACH-000878,-0.42299386796899996
ACH-000880,-0.122396158911
ACH-000881,-0.14869636138
ACH-000882,-0.0106930652122
ACH-000884,-0.0968114279775
ACH-000885,-0.11406218482899999
ACH-000887,-0.242167261041
ACH-000888,-0.155854139658
ACH-000889,-0.0072901102063400005
ACH-000890,-0.20330648321400002
ACH-000896,-0.142878793783
ACH-000898,-0.20197185662
ACH-000900,-0.115132422072
ACH-000901,-0.211528654058
ACH-000905,0.0302775637323
ACH-000906,-0.08558641206869999
ACH-000907,-0.214392049186
ACH-000910,-0.110548105851
ACH-000911,-0.183024202137
ACH-000912,-0.251169750234
ACH-000913,-0.11101216388699998
ACH-000915,-0.08809998741939999
ACH-000916,-0.144323163359
ACH-000917,-0.145344298459
ACH-000921,0.0558310572251
ACH-000924,-0.174384285178
ACH-000926,0.08786106160839999
ACH-000928,-0.388348078059
ACH-000929,-0.403596481651
ACH-000932,0.100946253572
ACH-000935,0.30793162046399997
ACH-000936,-0.261454059385
ACH-000937,-0.157199584996
ACH-000938,0.00598009442483
ACH-000939,-0.387689016489
ACH-000941,-0.369127007708
ACH-000943,-0.07778347762080001
ACH-000946,-0.0917497326256
ACH-000947,-0.149218130101
ACH-000948,-0.174360049129
ACH-000950,-0.327730795308
ACH-000953,-0.15899010902000002
ACH-000957,-0.12075726158
ACH-000958,-0.24587739788600002
ACH-000960,-0.18921074443100003
ACH-000963,-0.165998554671
ACH-000968,0.08581999236940001
ACH-000969,-0.285079731658
ACH-000973,-0.14437980042600002
ACH-000974,-0.026223221196699998
ACH-000975,0.0262874644386
ACH-000976,-0.48017792660400005
ACH-000978,-0.0697165130102
ACH-000980,-0.0733279919873
ACH-000984,-0.11407890002900001
ACH-000986,0.005863934464479999
ACH-000988,-0.217309566048
ACH-000993,-0.0324272126786
ACH-000994,-0.156443127617
ACH-000996,-0.00784717020375
ACH-001001,-0.209681878717
ACH-001020,-0.134383397674
ACH-001028,-0.132716162144
ACH-001031,0.0801670516785
ACH-001038,-0.028449709187500002
ACH-001048,-0.157204687712
ACH-001050,-0.208031574692
ACH-001053,-0.213091283488
ACH-001054,-0.00221733830671
ACH-001061,-0.0758530949678
ACH-001067,-0.266078759014
ACH-001075,-0.035487894742
ACH-001096,-0.19416015415399998
ACH-001128,-0.793640655276
ACH-001134,-0.250657396184
ACH-001151,-0.17844296047000002
ACH-001163,-0.08879698481889998
ACH-001164,-0.47847167886200004
ACH-001173,-0.221461421569
ACH-001183,-0.156675498941
ACH-001184,-0.0197175189146
ACH-001190,-0.143688184306
ACH-001192,-0.236014970547
ACH-001193,0.430045388523
ACH-001196,0.0883136287719
ACH-001197,-0.108591011633
ACH-001205,0.035861379102
ACH-001211,-0.146527646978
ACH-001212,-0.6796376093430001
ACH-001228,-0.08967900803
ACH-001232,-0.023282740120900005
ACH-001239,-0.255963081222
ACH-001274,-0.220795603638
ACH-001275,-0.215884904867
ACH-001277,-0.128710194216
ACH-001278,0.152591411529
ACH-001280,-0.0245692213462
ACH-001283,-0.146624745968
ACH-001289,-0.191547746036
ACH-001295,-0.08736715567710002
ACH-001300,-0.0365304917872
ACH-001301,0.020699974999400003
ACH-001302,0.0698640953844
ACH-001303,-0.09522726274710001
ACH-001306,-0.16972469046
ACH-001318,0.00696235357618
ACH-001322,-0.344086102183
ACH-001328,-0.463229148803
ACH-001332,-0.313993973389
ACH-001333,-0.11382644000600001
ACH-001336,-0.193960643528
ACH-001340,-0.16334043092599998
ACH-001346,-0.06618644689559999
ACH-001353,-0.323895789747
ACH-001354,-0.214797695313
ACH-001367,-0.370098769565
ACH-001368,-0.143937616806
ACH-001374,-0.088663207056
ACH-001375,-0.19759319050000002
ACH-001377,-0.311404007462
ACH-001380,-0.168906360462
ACH-001391,-0.0322749839519
ACH-001407,-0.18347035447700002
ACH-001408,-0.150965136711
ACH-001413,-0.10984191102
ACH-001430,-0.027111622494900005
ACH-001431,-0.315316314772
ACH-001450,-0.1217140951
ACH-001496,-0.211753714845
ACH-001500,-0.16836288614999997
ACH-001521,-0.483824177334
ACH-001523,-0.19138963784600002
ACH-001532,-0.040839523077
ACH-001536,-0.0841670103744
ACH-001550,-0.157338839405
ACH-001552,0.0218296175475
ACH-001554,-0.27479866302
ACH-001645,-0.287292544467
ACH-001654,-0.24329410482500002
ACH-001715,0.0158761740618
ACH-001735,-0.21705251015500002
ACH-001736,-0.389570152765
ACH-001737,-0.11052832320599999
ACH-001740,0.161941727845
ACH-001745,-0.00573734504078
ACH-001750,-0.0944936264122
ACH-001765,-0.202172073922
ACH-001956,-0.18171568246
ACH-001957,-0.07227416633280001
