,C4BPB (725)
ACH-000792,-0.162569970789
ACH-000794,-0.136160060121
ACH-000796,-0.169450373066
ACH-000799,0.117041591153
ACH-000800,-0.16641513045700002
ACH-000802,-0.0498768194647
ACH-000804,-0.29899074726999997
ACH-000805,-0.05873849275859999
ACH-000809,-0.08589310366810002
ACH-000810,-0.21070708315099998
ACH-000811,-0.119997712225
ACH-000817,-0.08339426229960001
ACH-000819,-0.153480446348
ACH-000820,-0.0429149796546
ACH-000821,0.0810231149149
ACH-000822,0.0319408355999
ACH-000823,-0.183688809267
ACH-000824,-0.141646439417
ACH-000827,0.0704942958753
ACH-000829,-0.11043570096
ACH-000831,-0.0392523746443
ACH-000832,-0.21114929464
ACH-000833,-0.0691706985926
ACH-000834,-0.006078392185700001
ACH-000835,-0.174358042617
ACH-000836,0.0163055430197
ACH-000837,-0.130455645181
ACH-000838,-0.036340640800000004
ACH-000839,-0.104323343401
ACH-000840,0.240963032561
ACH-000841,-0.150669650232
ACH-000843,0.05919840801
ACH-000846,-0.0523351744666
ACH-000847,0.0636035351543
ACH-000848,-0.08612013447450001
ACH-000849,-0.137327052076
ACH-000851,-0.195265697766
ACH-000855,0.0294941808703
ACH-000856,-0.05643772310319999
ACH-000858,-0.11517517682600001
ACH-000859,-0.0330520962377
ACH-000861,-0.458061901268
ACH-000862,-0.109676299661
ACH-000865,-0.025212975061
ACH-000866,-0.08367874014719999
ACH-000867,-0.09936384554300001
ACH-000869,-0.131396058923
ACH-000872,-0.20566514237300001
ACH-000873,-0.0687902463648
ACH-000876,-0.207728823402
ACH-000878,-0.161760540563
ACH-000880,-0.0863032173378
ACH-000881,0.014902651321100002
ACH-000882,0.07385689659689999
ACH-000884,0.017593975047200002
ACH-000885,-0.267239165082
ACH-000887,-0.06557846583480001
ACH-000888,-0.0662058528391
ACH-000889,-0.16963833088
ACH-000890,-0.0071967349348
ACH-000896,-0.021860670069200002
ACH-000898,-0.054425165700099996
ACH-000900,-0.0618082901353
ACH-000901,-0.0817531634528
ACH-000905,-0.18824122137200003
ACH-000906,-0.0301254755761
ACH-000907,-0.048155792156
ACH-000910,-0.172130556842
ACH-000911,-0.060101288126600004
ACH-000912,-0.108089645431
ACH-000913,-0.161957248613
ACH-000915,0.12632676467499998
ACH-000916,-0.542589885745
ACH-000917,0.14368361239900002
ACH-000921,-0.0369190696118
ACH-000924,-0.141722562581
ACH-000926,-0.0671708962454
ACH-000928,-0.0585658568942
ACH-000929,0.17378819356
ACH-000932,-0.120659085276
ACH-000935,-0.26419773079799996
ACH-000936,-0.10725441188200001
ACH-000937,0.08313797874699999
ACH-000938,0.0256878422879
ACH-000939,0.19286780192800002
ACH-000941,-0.10663408212200001
ACH-000943,-0.24810458999499999
ACH-000946,0.00591983986926
ACH-000947,-0.14100775659
ACH-000948,-0.19292374739100002
ACH-000950,0.086133707202
ACH-000953,0.0417745872192
ACH-000957,0.16860231098700001
ACH-000958,0.021538177014299997
ACH-000960,-0.0120531566822
ACH-000963,-0.0554317376552
ACH-000968,0.0195496462892
ACH-000969,-0.19352108052
ACH-000973,-0.0947525436112
ACH-000974,-0.0309164922718
ACH-000975,-0.09624842407230001
ACH-000976,0.041676545999300006
ACH-000978,0.122289719342
ACH-000980,-0.0930191590326
ACH-000984,-0.309000891116
ACH-000986,-0.0320583192601
ACH-000988,-0.0551816246017
ACH-000993,-0.127096530942
ACH-000994,-0.016152953621600002
ACH-000996,-0.271058510694
ACH-001001,-0.031892756349
ACH-001020,-0.110941745172
ACH-001028,-0.051192566352300004
ACH-001031,-0.132408006349
ACH-001038,-0.197116208566
ACH-001048,0.0516276981493
ACH-001050,-0.07484281655780001
ACH-001053,-0.21545748105700002
ACH-001054,0.00371001149332
ACH-001061,-0.0823078241206
ACH-001067,0.0171049768907
ACH-001075,-0.0259416000868
ACH-001096,-0.187163022212
ACH-001128,-0.0493855211595
ACH-001134,-0.060046696719500005
ACH-001151,-0.177760288151
ACH-001163,-0.0596687280134
ACH-001164,0.00957760869004
ACH-001173,-0.026904620109599996
ACH-001183,-0.206882869842
ACH-001184,-0.386002885731
ACH-001190,-0.09140866772780001
ACH-001192,0.06956068283030001
ACH-001193,0.0450266140594
ACH-001196,0.0178429579212
ACH-001197,-0.147619654397
ACH-001205,0.0183157065485
ACH-001211,-0.0614511436535
ACH-001212,-0.097951337632
ACH-001228,-0.0705581513526
ACH-001232,-0.22188351250100002
ACH-001239,-0.0712975308742
ACH-001274,0.038319746228300006
ACH-001275,-0.0827193009755
ACH-001277,-0.17692500396699998
ACH-001278,-0.0527428753923
ACH-001280,0.0528276193452
ACH-001283,-0.138289688863
ACH-001289,0.131480054273
ACH-001295,-0.0448305765544
ACH-001300,0.0363795755402
ACH-001301,-0.0416101600129
ACH-001302,0.103986660934
ACH-001303,-0.324432381657
ACH-001306,-0.0506773021908
ACH-001318,-0.195882472075
ACH-001322,-0.17183036724599998
ACH-001328,-0.135080553326
ACH-001332,-0.24108923548500003
ACH-001333,0.138496862256
ACH-001336,-0.0764483360968
ACH-001340,-0.0946337037135
ACH-001346,-0.04817763958869999
ACH-001353,-0.06192178149640001
ACH-001354,-0.026166022927900004
ACH-001367,0.0472651599584
ACH-001368,-0.12773626732499999
ACH-001374,-0.431024750301
ACH-001375,-0.06866043570090001
ACH-001377,-0.021796415005200003
ACH-001380,-0.0701503350259
ACH-001391,-0.0153189041405
ACH-001407,-0.06465348674959999
ACH-001408,-0.08581187797360001
ACH-001413,-0.0182896377001
ACH-001430,-0.0425740096192
ACH-001431,0.12381697208900001
ACH-001450,0.075683963274
ACH-001496,-0.0133622088598
ACH-001500,0.00043738188655099996
ACH-001521,-0.07788239300710001
ACH-001523,0.14590983226399998
ACH-001532,-0.10608876480599999
ACH-001536,0.00626044880583
ACH-001550,-0.128321137186
ACH-001552,0.0730713299952
ACH-001554,-0.105976920221
ACH-001645,-0.260203486335
ACH-001654,-0.12256001703500001
ACH-001715,-0.00599237682971
ACH-001735,-0.00619930882817
ACH-001736,-0.036822466719999995
ACH-001737,-0.124480893802
ACH-001740,-0.0124559975168
ACH-001745,-0.206029687654
ACH-001750,0.114952799993
ACH-001765,-0.129365667626
ACH-001956,-0.12034500527999999
ACH-001957,-0.06695492766859999
