,LRP2 (4036)
ACH-000004,-0.189236136364
ACH-000007,-0.0450236607983
ACH-000009,-0.36230555289899996
ACH-000011,-0.07441442987130001
ACH-000012,-0.195241247568
ACH-000013,-0.10285559259600001
ACH-000014,-0.45672185213399996
ACH-000015,-0.196079616723
ACH-000017,-0.150324975542
ACH-000018,-0.0984280446584
ACH-000019,-0.12115617514100001
ACH-000021,-0.0313571163087
ACH-000022,-0.215432792758
ACH-000025,-0.214433574903
ACH-000028,-0.23143673246399998
ACH-000030,-0.105697066878
ACH-000035,-0.21107238884799998
ACH-000036,-0.113414938962
ACH-000037,-0.127551803349
ACH-000039,-0.252812629692
ACH-000040,-0.172160884908
ACH-000041,-0.271180033433
ACH-000042,-0.126988605898
ACH-000045,-0.182991629685
ACH-000047,-0.18946021294100002
ACH-000052,-0.37589294869
ACH-000053,-0.288931313903
ACH-000054,-0.0725776063916
ACH-000055,0.009856109227589999
ACH-000060,-0.169941903048
ACH-000067,0.045566322487900005
ACH-000070,-0.232937716872
ACH-000075,-0.12476354773800001
ACH-000078,-0.111268936822
ACH-000082,-0.0784618568816
ACH-000085,0.0008488214074339999
ACH-000086,0.0268911952262
ACH-000087,-0.233804818766
ACH-000092,-0.241433221373
ACH-000095,-0.194219630896
ACH-000097,-0.109259459893
ACH-000098,-0.31513450215100003
ACH-000099,-0.288865846658
ACH-000108,-0.25686638767299996
ACH-000113,-0.23885378585499997
ACH-000115,-0.0375135096901
ACH-000116,-0.0699476799736
ACH-000118,-0.248773049263
ACH-000120,-0.195937790314
ACH-000123,-0.281428699692
ACH-000127,-0.19518030782
ACH-000128,-0.227447133765
ACH-000132,-0.40881138839599995
ACH-000133,-0.26433177208700004
ACH-000137,-0.19880313858800003
ACH-000138,-0.19673239359
ACH-000142,-0.183564313322
ACH-000143,-0.372433610106
ACH-000146,-0.147426380454
ACH-000148,-0.0672630608872
ACH-000150,-0.215039503956
ACH-000152,-0.326086919461
ACH-000153,-0.39849884946900005
ACH-000159,-0.133572026291
ACH-000160,0.0128684306403
ACH-000163,-0.41616604505000004
ACH-000167,-0.0461999351203
ACH-000168,-0.341366910383
ACH-000169,-0.177653434494
ACH-000178,-0.23285673361900003
ACH-000182,-0.171218846692
ACH-000183,-0.322977828809
ACH-000188,-0.0398718023134
ACH-000189,-0.18288495864999998
ACH-000190,-0.0959310209156
ACH-000198,-0.283702143016
ACH-000204,-0.126777863726
ACH-000206,-0.094288509892
ACH-000207,-0.108884760715
ACH-000211,-0.20114057960200002
ACH-000215,-0.140975785169
ACH-000221,-0.20870733759500001
ACH-000222,-0.416260073327
ACH-000223,-0.121868836925
ACH-000226,-0.0840584300685
ACH-000227,-0.332777987667
ACH-000228,0.005965897599020001
ACH-000231,-0.131271802326
ACH-000232,-0.13790100477199999
ACH-000233,-0.228565607245
ACH-000234,-0.343377303776
ACH-000235,-0.185951815277
ACH-000237,-0.07182819252360001
ACH-000238,-0.15945228718499999
ACH-000243,-0.0759421654782
ACH-000244,-0.19165716219
ACH-000246,-0.10066395636499999
ACH-000248,-0.251822731604
ACH-000250,-0.206262989318
ACH-000251,0.051573036469300004
ACH-000253,-0.0486098158136
ACH-000255,-0.192152190553
ACH-000256,-0.296124178382
ACH-000257,-0.314619779609
ACH-000258,-0.553114560503
ACH-000259,-0.148405579527
ACH-000260,-0.315301662069
ACH-000261,-0.0586969684179
ACH-000262,-0.27695986568000003
ACH-000263,-0.0104078274485
ACH-000264,-0.21296944116099997
ACH-000265,-0.291660257182
ACH-000266,-0.176924336041
ACH-000272,-0.24945124833
ACH-000273,-0.261272719679
ACH-000274,-0.172473486055
ACH-000277,0.0123769772406
ACH-000278,-0.44854432328999994
ACH-000279,-0.108435713175
ACH-000280,-0.13196649041
ACH-000281,-0.291384203163
ACH-000288,-0.26564414843899997
ACH-000291,-0.35687052107100004
ACH-000293,-0.0651275195598
ACH-000294,-0.250130537907
ACH-000295,0.0429959997284
ACH-000296,-0.28275251329
ACH-000302,-0.213369263999
ACH-000304,-0.17908921602000002
ACH-000307,-0.12785778764900002
ACH-000308,-0.170311076985
ACH-000310,-0.309677354958
ACH-000311,-0.156356098587
ACH-000312,-0.34485909163
ACH-000315,-0.20729642294599998
ACH-000316,-0.0870370583552
ACH-000317,-0.539454476514
ACH-000318,-0.119107924985
ACH-000319,-0.16369401027799999
ACH-000320,-0.47001860576300003
ACH-000322,-0.256976922031
ACH-000323,-0.0911377521307
ACH-000324,-0.322390128792
ACH-000329,-0.19214222715
ACH-000330,-0.210869500053
ACH-000331,-0.27631136628
ACH-000332,-0.165122413085
ACH-000334,-0.0852848385551
ACH-000335,-0.12585515036599998
ACH-000336,-0.246926142406
ACH-000337,-0.356943810252
ACH-000339,-0.115368243412
ACH-000341,-0.0424423911928
ACH-000348,-0.17229052555399998
ACH-000350,0.0231233943736
ACH-000352,-0.20416313606800002
ACH-000356,-0.213440907199
ACH-000361,-0.14766336115999998
