,WDR83OS (51398)
ACH-000296,-0.433126861358
ACH-000302,-0.653370509432
ACH-000304,-0.7643509119509999
ACH-000307,-0.512724320839
ACH-000308,-0.464618233916
ACH-000310,-0.5966960715190001
ACH-000311,-0.657930394387
ACH-000312,-0.728921034404
ACH-000315,-0.142673306732
ACH-000316,-0.22801046083700002
ACH-000317,-0.610800587376
ACH-000318,-0.590183656672
ACH-000319,-0.47381905537
ACH-000320,-0.64397071048
ACH-000322,-0.31541377406800003
ACH-000323,-0.606990336893
ACH-000324,-0.446027984327
ACH-000329,-0.406310247775
ACH-000330,-0.647558283606
ACH-000331,-0.366478461004
ACH-000332,-0.588195494512
ACH-000334,-0.7458237069210001
ACH-000335,-0.27092872570500004
ACH-000336,-0.576256746447
ACH-000337,-0.5791619309170001
ACH-000339,-0.496630836792
ACH-000341,-0.60391470267
ACH-000348,-0.268821871526
ACH-000350,-0.434114836087
ACH-000352,-0.411289765726
ACH-000356,-0.398374141642
ACH-000361,-0.484886401935
ACH-000362,-0.30090822252099997
ACH-000363,-0.6989204367090001
ACH-000364,-0.71597655105
ACH-000365,-0.455342121708
ACH-000366,-0.527278207418
ACH-000368,-0.29901478674000004
ACH-000374,-0.812944860873
ACH-000375,-0.490137673996
ACH-000376,-0.215056303922
ACH-000381,-0.2995851361
ACH-000383,-0.39656128719300004
ACH-000387,-0.557372755192
ACH-000389,-0.49011529242299995
ACH-000390,-0.595108357677
ACH-000393,-0.622402774512
ACH-000395,-0.324870944287
ACH-000397,-0.444442974546
ACH-000401,-0.827709174004
ACH-000402,-0.429391962206
ACH-000403,-0.631726140194
ACH-000404,-0.275319946345
ACH-000406,-0.4568951786399999
ACH-000407,-0.505734238231
ACH-000408,-0.13582217750199999
ACH-000410,-0.508027447576
ACH-000411,-0.583748776096
ACH-000414,-0.429341384345
ACH-000415,-0.5124923996490001
ACH-000416,-0.5327227532240001
ACH-000420,-0.580368552972
ACH-000421,-0.424606495434
ACH-000424,-0.251993436782
ACH-000425,-0.454778758567
ACH-000426,-0.43749586581999994
ACH-000427,-0.782970603565
ACH-000433,-0.593255257059
ACH-000436,-0.619717763257
ACH-000444,-0.6393138250399999
ACH-000445,-0.49437389266000004
ACH-000448,-0.484855025745
ACH-000450,-0.494565405063
ACH-000452,-0.614269518797
ACH-000454,0.0151458202355
ACH-000458,-0.5768748854219999
ACH-000459,-0.461560787435
ACH-000460,-0.42421673378700003
ACH-000461,-0.647718608902
ACH-000463,-0.33013941507800004
ACH-000464,-0.38868381187600004
ACH-000466,-0.508480779833
ACH-000467,-0.510711717054
ACH-000468,-0.32821331085
ACH-000469,-0.564341364866
ACH-000470,-0.444350416922
ACH-000471,-0.447106005075
ACH-000472,-0.5453420643729999
ACH-000473,-0.300761034468
ACH-000475,-0.279990818458
ACH-000476,-0.6639929983
ACH-000477,-0.47592026055200004
ACH-000480,-0.40467298435500004
ACH-000481,-0.483474397009
ACH-000483,-0.489406915901
ACH-000484,-0.6070455211429999
ACH-000485,-0.599856699977
ACH-000486,-0.329864211219
ACH-000487,-0.7002632356540001
ACH-000488,-0.22402515050799998
ACH-000490,-0.580050858649
ACH-000491,-0.212144543041
ACH-000495,-0.25990822365
ACH-000496,-0.462850355976
ACH-000499,-0.5854441812650001
ACH-000500,0.375792090175
ACH-000502,-0.7398819019670001
ACH-000503,-0.4510170964
ACH-000505,-0.408157024336
ACH-000507,-0.664289450179
ACH-000510,-0.426604332451
ACH-000511,-0.487775267919
ACH-000512,-0.302494214633
ACH-000516,-0.48914237040799996
ACH-000517,-0.40141711523100004
ACH-000518,-0.453308183714
ACH-000520,-0.323111227346
ACH-000521,-0.299320970075
ACH-000522,-0.34232343352899997
ACH-000524,-0.475315308141
ACH-000527,-0.649854773491
ACH-000528,-0.5115254107630001
ACH-000537,-0.41474665438
ACH-000541,-0.714441945301
ACH-000542,-0.36096137519199994
ACH-000544,-0.20797681493700002
ACH-000545,-0.641650945458
ACH-000547,-0.43243538656499997
ACH-000548,-0.43665871506000004
ACH-000549,-0.605740688157
ACH-000550,-0.37363893493100003
ACH-000552,-0.486406433956
ACH-000556,-0.633747174357
ACH-000557,-0.454560645083
ACH-000570,-0.201940910008
ACH-000571,-0.70928850233
ACH-000573,-0.471389938303
ACH-000576,-0.561660184016
ACH-000580,-0.426427940577
ACH-000584,-0.506708163095
ACH-000585,-0.802447551769
ACH-000588,-0.47287242128999996
ACH-000589,-0.40887124291500004
ACH-000591,-0.20500445952
ACH-000593,-0.363373372665
ACH-000600,-0.283605464769
ACH-000601,-0.6240211410140001
ACH-000604,-0.648414885884
ACH-000605,-0.45390314711999996
ACH-000606,-0.486558471413
ACH-000608,-0.5002994344089999
ACH-000614,-0.232641864269
ACH-000616,-0.363513341351
ACH-000618,-0.64112693421
ACH-000619,-0.8421228107850001
ACH-000620,-0.502093190505
ACH-000621,-0.7269374030879999
ACH-000622,-0.47398475247599997
ACH-000623,-0.328261845027
ACH-000624,-0.521464620111
ACH-000627,-0.782008946636
ACH-000630,-0.559672303192
ACH-000632,-0.733528982391
ACH-000633,-0.43827987115500006
ACH-000637,-0.506057617581
ACH-000638,-0.729756872365
ACH-000646,-0.49913734171499996
ACH-000647,-0.556907199713
ACH-000648,-0.5028782861159999
ACH-000649,-0.5060878252409999
ACH-000651,-0.276731921364
ACH-000652,-0.470414763276
ACH-000653,-0.512289004864
ACH-000657,-0.43774545105499996
ACH-000658,-0.512218875867
ACH-000661,-0.443577734374
ACH-000662,-1.05368866535
ACH-000663,-0.8513023575669999
ACH-000665,-0.594677650603
ACH-000671,-0.644719074626
ACH-000673,-0.470339100207
ACH-000676,-0.604124841527
ACH-000677,-0.369087976365
ACH-000681,-0.575061840336
ACH-000682,-0.5451111027009999
ACH-000683,-0.453717909934
ACH-000684,-0.44051612172399995
ACH-000688,-0.592878721777
ACH-000693,-0.40020795043799995
ACH-000694,-0.286922371294
ACH-000695,-0.551544210049
ACH-000696,-0.438672146351
ACH-000697,-0.35582998397
ACH-000699,-0.6761610056649999
ACH-000701,-0.359513348608
ACH-000706,-0.415877507032
ACH-000711,-0.518216148441
ACH-000713,-0.478362343062
ACH-000714,-0.403331346177
ACH-000718,-0.33815839982699997
ACH-000720,-0.308312826235
ACH-000721,-0.41272447270999996
ACH-000724,-0.501475809602
ACH-000725,-0.678403381113
ACH-000732,-0.394792590449
ACH-000734,-0.666995326482
ACH-000735,-0.43093520291000004
ACH-000736,-0.422153236742
ACH-000738,-0.466174662312
ACH-000746,-0.281833125484
ACH-000747,-0.548764950553
ACH-000748,-0.335268827507
ACH-000753,-0.333930814898
ACH-000756,-0.795303410264
ACH-000757,-0.628441281017
ACH-000758,-0.455610615561
ACH-000760,-0.241656822762
ACH-000763,-0.425778363987
ACH-000764,-0.518816059191
ACH-000765,-0.542090312622
ACH-000766,-0.46171061188199997
ACH-000767,-0.296529229389
ACH-000768,-0.690537228882
ACH-000769,-0.399222450225
ACH-000770,-0.538086715076
ACH-000771,-0.468272590009
ACH-000773,-0.750729703811
ACH-000776,-0.704709444553
ACH-000777,-0.33850244692500003
ACH-000778,-0.524229672931
ACH-000781,-0.47349664982199996
ACH-000782,-0.16658654418299998
ACH-000783,-0.531051693472
ACH-000784,-0.339044791526
ACH-000785,-0.784361465931
ACH-000787,-0.35818371241999997
ACH-000788,-0.5699564108640001
ACH-000791,-0.618129825522
ACH-000792,-0.537617934544
ACH-000794,-0.5453314090420001
ACH-000796,-0.49779470934299996
ACH-000799,-0.351606032746
ACH-000800,-0.44591890630000003
ACH-000802,-0.595620612875
ACH-000804,-0.7623567058580001
ACH-000805,-0.553366848879
ACH-000809,-0.49345730844700003
ACH-000810,-0.151214537382
ACH-000811,-0.567883478123
ACH-000817,-0.58698185309
ACH-000819,-0.35851638021
ACH-000820,-1.04415635819
ACH-000821,-0.769940268268
ACH-000822,-0.6302756063880001
ACH-000823,-0.458278661659
ACH-000824,-0.292548765443
ACH-000827,-0.510307218016
ACH-000829,-0.614155071263
ACH-000831,-0.454010090293
ACH-000832,-0.7164607542329999
ACH-000833,-0.749940965444
ACH-000834,-0.30977135379099996
ACH-000835,-0.46713265371299995
ACH-000836,-0.752119733608
ACH-000837,-0.616911608683
ACH-000838,-0.475398875065
ACH-000839,-0.252791292283
ACH-000840,-0.20417831258900002
ACH-000841,-0.6166003119860001
ACH-000843,-0.447858734973
ACH-000846,-0.500997379775
ACH-000847,-0.407506320277
ACH-000848,-0.511261380647
ACH-000849,-0.504605133806
ACH-000851,-0.506533620619
ACH-000855,-0.318394882037
ACH-000856,-0.51472046545
ACH-000858,-0.5012304904070001
ACH-000859,-0.546598919618
ACH-000861,-0.493132076276
ACH-000862,-0.64670812487
ACH-000865,-0.416373776506
ACH-000866,-0.25797300775
ACH-000867,-0.46906684956100003
ACH-000869,-0.407633128288
ACH-000872,-0.569327982684
ACH-000873,-0.911445322294
ACH-000876,-0.420522361083
ACH-000878,-0.613533454402
ACH-000880,-0.47791464173299997
ACH-000881,-0.5865812386770001
ACH-000882,-0.579460855481
ACH-000884,-0.481909481894
ACH-000885,-0.5318878514100001
ACH-000887,-0.638290588975
ACH-000888,-0.44546383460199995
ACH-000889,-0.34727440343099997
ACH-000890,-0.390693474291
ACH-000896,-0.526503172054
ACH-000898,-0.358236062571
ACH-000900,-0.507662462447
ACH-000901,-0.502354123209
ACH-000905,-0.423801536902
ACH-000906,-0.452651393776
ACH-000907,-0.399629866241
ACH-000910,-0.434103728574
ACH-000911,-0.439851692759
ACH-000912,-0.547873242817
ACH-000913,-0.302301868478
ACH-000915,-0.35333616553099995
ACH-000916,0.0208206288302
ACH-000917,-0.28308506023
ACH-000921,-0.42794899769199995
ACH-000924,-0.265758668006
ACH-000926,-0.21185590228
ACH-000928,-0.608018150839
ACH-000929,-0.610800098657
ACH-000932,-0.572008706297
ACH-000935,-0.46848412891400004
ACH-000936,-0.665527056389
ACH-000937,-0.34538425154700003
ACH-000938,-0.218558918252
ACH-000939,-0.5184286260600001
ACH-000941,-0.810764132384
ACH-000943,-0.406634280028
ACH-000946,-0.670196940459
ACH-000947,-0.508904760067
ACH-000948,-0.517900281745
ACH-000950,-0.735864572111
ACH-000953,-0.437007905093
ACH-000957,-0.689527025556
ACH-000958,-0.310061260728
ACH-000960,-0.4963051149
ACH-000963,-0.385911924797
ACH-000968,-0.6903691762369999
ACH-000969,-0.44829135232699996
ACH-000973,-0.402077471174
ACH-000974,-0.7047207856450001
ACH-000975,-0.576507527139
ACH-000976,-0.463093733095
ACH-000978,-0.012071208771799999
ACH-000980,-0.422967572444
ACH-000984,-0.595551294911
ACH-000986,-0.236076418096
ACH-000988,-0.600930477749
ACH-000993,-0.408944255788
ACH-000994,-0.40660122614
ACH-000996,-0.518033931486
ACH-001001,-0.464897541433
ACH-001020,-0.107098633971
ACH-001028,-0.600145164203
ACH-001031,-0.49359680939499995
ACH-001038,-0.479071682782
ACH-001048,-0.510643014953
ACH-001050,-0.5808197804249999
ACH-001053,-0.391076454679
ACH-001054,-0.40026907176200005
ACH-001061,-0.569675155336
ACH-001067,-0.522044832073
ACH-001075,-0.303658236141
ACH-001096,-0.33165186674
ACH-001128,-0.8374615617319999
ACH-001134,-0.18392656127
ACH-001151,-0.344539853795
ACH-001163,-0.35504413653300004
ACH-001164,-0.823509492561
ACH-001173,-0.668683097619
ACH-001183,-0.30914682834699997
ACH-001184,-0.605323738139
ACH-001190,-0.584183592164
ACH-001192,-0.204202431702
ACH-001193,-0.657764838647
ACH-001196,-0.393332063416
ACH-001197,-0.43784065202399997
ACH-001205,-0.179810921434
ACH-001211,-0.48353896472900004
ACH-001212,-0.726693283321
ACH-001228,-0.5074136375680001
ACH-001232,-0.48355825740900005
ACH-001239,-0.421802124415
ACH-001274,-0.6776220494840001
ACH-001275,-0.38985370101899997
ACH-001277,-0.153916546766
ACH-001278,-0.630782961864
ACH-001280,-0.371398764828
ACH-001283,-0.49253071479099997
ACH-001289,-0.531231725102
ACH-001295,-0.424237962196
ACH-001300,-0.298199647997
ACH-001301,-0.44760763904
ACH-001302,-0.494295261079
ACH-001303,-0.27520136578000004
ACH-001306,-0.6873952764360001
ACH-001318,-0.387963410417
ACH-001322,-0.571619092766
ACH-001328,-0.659387627711
ACH-001332,-0.425201382285
ACH-001333,-0.6281992408579999
ACH-001336,-0.427178195228
ACH-001340,-0.44239488819600004
ACH-001346,-0.42280469033600004
ACH-001353,-0.437730140352
ACH-001354,-0.7446852638689999
ACH-001367,-0.76740401841
ACH-001368,-0.542653644266
ACH-001374,-0.719160904731
ACH-001375,-0.35572255398900005
ACH-001377,-0.54424740401
ACH-001380,-0.607070672622
ACH-001391,-0.59067462103
ACH-001407,-0.659975981107
ACH-001408,-0.38006479720200004
ACH-001413,-0.65116253025
ACH-001430,-0.39039084306999994
ACH-001431,-0.294643597256
ACH-001450,-0.265486323158
ACH-001496,-0.34759150068800004
ACH-001500,-0.5255297128490001
ACH-001521,-0.0339217937883
ACH-001523,-0.48166039229400004
ACH-001532,-0.576759663322
ACH-001536,-0.428925605584
ACH-001550,-0.405057624131
ACH-001552,-0.713096085635
ACH-001554,-0.37721451460600003
ACH-001645,-0.6142382324
ACH-001654,-0.44464537346199995
ACH-001715,-0.748144763616
ACH-001735,-0.41770289711499997
ACH-001736,-0.34423745008199996
ACH-001737,-0.28157063898699997
ACH-001740,-0.640887069834
ACH-001745,-0.6410961043010001
ACH-001750,-0.537560353634
ACH-001765,-0.452934015256
ACH-001956,-0.485668973543
ACH-001957,-0.183032813854
