,BBS1 (582)
ACH-000004,-0.0145287056694
ACH-000007,-0.21595384077799998
ACH-000009,-0.458270322679
ACH-000011,-0.168928077315
ACH-000012,-0.26908184478
ACH-000013,-0.31150916506
ACH-000014,0.00745036629926
ACH-000015,-0.11182663537599999
ACH-000017,-0.197144293154
ACH-000018,-0.405516099917
ACH-000019,-0.335246936901
ACH-000021,-0.424711635692
ACH-000022,-0.278945537753
ACH-000025,-0.20173949917
ACH-000028,-0.501776550383
ACH-000030,-0.32156413093
ACH-000035,-0.034912279569000004
ACH-000036,-0.174489202379
ACH-000037,-0.332277940974
ACH-000039,-0.313790956737
ACH-000040,-0.240842084826
ACH-000041,-0.47911071774999997
ACH-000042,-0.568785259476
ACH-000045,-0.554108522746
ACH-000047,-0.133326957934
ACH-000052,-0.123728874195
ACH-000053,-0.19385434801600002
ACH-000054,-0.198321188908
ACH-000055,-0.47094495863700003
ACH-000060,0.03612578946
ACH-000067,-0.155934464368
ACH-000070,-0.09923855926719999
ACH-000075,-0.28172041615
ACH-000078,-0.35086258173
ACH-000082,-0.462305777029
ACH-000085,-0.219321298429
ACH-000086,-0.469804223538
ACH-000087,-0.173100228558
ACH-000092,-0.316160339816
ACH-000095,-0.154949535691
ACH-000097,-0.5176759443
ACH-000098,-0.0555790394646
ACH-000099,-0.368008361559
ACH-000108,-0.430309105127
ACH-000113,-0.303570543368
ACH-000115,-0.430527719123
ACH-000116,-0.49644462906900005
ACH-000118,-0.457956810131
ACH-000120,-0.111286618686
ACH-000123,-0.263865594996
ACH-000127,-0.32387268893300003
ACH-000128,-0.25341163960900004
ACH-000132,-0.471981934539
ACH-000133,-0.156856702238
ACH-000137,-0.39566198228
ACH-000138,-0.502596538855
ACH-000142,-0.492582529709
ACH-000143,-0.29507350195300003
ACH-000146,-0.258669252486
ACH-000148,-0.214757196509
ACH-000150,-0.391797860026
ACH-000152,-0.38339687498999997
ACH-000153,-0.389529841198
ACH-000159,-0.159790617705
ACH-000160,-0.541312188278
ACH-000163,-0.021282883817699997
ACH-000167,-0.254720909293
ACH-000168,-0.6261094253630001
ACH-000169,-0.31681299739700003
ACH-000178,-0.276067111376
ACH-000182,-0.300169028922
ACH-000183,-0.331271693807
ACH-000188,-0.39180477122199997
ACH-000189,-0.328250950599
ACH-000190,-0.28485920953099997
ACH-000198,-0.393694371289
ACH-000204,-0.142853805308
ACH-000206,0.150608272481
ACH-000207,-0.569334806714
ACH-000211,-0.338516406995
ACH-000215,-0.111791636367
ACH-000221,-0.290212424963
ACH-000222,-0.304380064265
ACH-000223,-0.406214781007
ACH-000226,-0.304906381837
ACH-000227,-0.355684114667
ACH-000228,-0.43575882023
ACH-000231,-0.14521417312
ACH-000232,-0.262989342598
ACH-000233,-0.322266489489
ACH-000234,0.0155632778421
ACH-000235,-0.392592124718
ACH-000237,-0.174610925966
ACH-000238,-0.19606609901299998
ACH-000243,-0.348325056735
ACH-000244,-0.316985465302
ACH-000246,-0.149255626187
ACH-000248,-0.237863966919
ACH-000250,-0.165125669956
ACH-000251,-0.0473210711158
ACH-000253,-0.108252910375
ACH-000255,-0.42495514264
ACH-000256,-0.37610331553900006
ACH-000257,-0.17603007117400002
ACH-000258,-0.0178822774573
ACH-000259,-0.295748733333
ACH-000260,-0.325093163838
ACH-000261,-0.42486721916599995
ACH-000262,-0.287595943723
ACH-000263,-0.173963408308
ACH-000264,-0.28571364949
ACH-000265,-0.23485865193100003
ACH-000266,-0.419469775097
ACH-000272,-0.09145666488080001
ACH-000273,-0.23600799263
ACH-000274,-0.0158460978714
ACH-000277,-0.526756174403
ACH-000278,-0.274149481297
ACH-000279,-0.16258502050100002
ACH-000280,-0.32435182965799997
ACH-000281,-0.364131678098
ACH-000288,-0.235896693275
ACH-000291,-0.152803986298
ACH-000293,-0.213708873062
ACH-000294,-0.33864223761600004
ACH-000295,-0.26612998374200003
ACH-000296,-0.147314576968
ACH-000302,-0.298114477645
ACH-000304,-0.35225563239
ACH-000307,-0.206489032555
ACH-000308,-0.41119927371699994
ACH-000310,-0.361877266676
ACH-000311,-0.185847502454
ACH-000312,-0.383087277099
ACH-000315,-0.405810096917
ACH-000316,-0.477204955805
ACH-000317,-0.262535369587
ACH-000318,-0.6257371472150001
ACH-000319,-0.42304567767800005
ACH-000320,-0.563534549178
ACH-000322,-0.41231510877300004
ACH-000323,-0.272200967222
ACH-000324,-0.314126898758
ACH-000329,-0.0857426680576
ACH-000330,-0.34243127075999996
ACH-000331,-0.19322128959399998
ACH-000332,-0.519979190411
ACH-000334,-0.406709650094
ACH-000335,-0.25783304706099996
ACH-000336,-0.279168691433
ACH-000337,-0.404147154173
ACH-000339,-0.341895204387
ACH-000341,-0.24403808353
ACH-000348,-0.175206017096
ACH-000350,-0.418983809243
ACH-000352,-0.33227790507599997
ACH-000356,-0.5665190338139999
ACH-000361,-0.147647137067
ACH-000362,-0.333462578004
ACH-000363,-0.153731118366
ACH-000364,-0.343027030003
ACH-000365,-0.293685971075
ACH-000366,-0.624547351636
ACH-000368,-0.08548131715679999
ACH-000374,-0.416993555029
ACH-000375,-0.236235855465
ACH-000376,-0.3100355211
ACH-000381,-0.361503675885
ACH-000383,-0.239428516541
ACH-000387,-0.0914485321304
ACH-000389,-0.323229802616
ACH-000390,-0.122673630646
ACH-000393,-0.336786403942
ACH-000395,-0.306316035281
ACH-000397,-0.363653171279
ACH-000401,-0.0534062038581
ACH-000402,-0.23844791082699998
ACH-000403,-0.199352183248
ACH-000404,-0.061723510529699994
ACH-000406,-0.24202168772
ACH-000407,-0.28058820940900003
ACH-000408,-0.518659429437
ACH-000410,-0.21677884967799999
ACH-000411,-0.0756940111588
ACH-000414,-0.185348448338
ACH-000415,-0.247198560064
ACH-000416,-0.276662558197
ACH-000420,-0.691372349331
ACH-000421,-0.235052989302
ACH-000424,-0.15446652062000002
ACH-000425,-0.132810214857
ACH-000426,0.0009647136078969998
ACH-000427,-0.35801827506899997
ACH-000433,-0.412671457096
ACH-000436,-0.157275804542
ACH-000444,-0.280213125612
ACH-000445,-0.49142547456600005
ACH-000448,-0.214497956442
ACH-000450,-0.312175502368
ACH-000452,-0.245941401085
ACH-000454,-0.306761094566
ACH-000458,-0.34545325450099995
ACH-000459,0.08431751765630001
ACH-000460,-0.262983030995
ACH-000461,-0.6487164556080001
ACH-000463,-0.43851775856499997
ACH-000464,-0.35603188316699996
ACH-000466,-0.26255343660700003
ACH-000467,-0.15650414558
ACH-000468,-0.616400256783
ACH-000469,-0.35801570624799994
ACH-000470,-0.23021391884700002
ACH-000471,-0.201163208073
ACH-000472,-0.500808943522
ACH-000473,-0.016078335682700003
ACH-000475,-0.264099241049
ACH-000476,-0.24052507531800002
ACH-000477,-0.0873847192862
ACH-000480,-0.48801301359099997
ACH-000481,-0.18851240255600002
ACH-000483,-0.36516857084
ACH-000484,-0.46027295053499995
ACH-000485,-0.21700700218000002
ACH-000486,-0.599779742694
ACH-000487,-0.28407323865600004
ACH-000488,-0.372826822425
ACH-000490,-0.0935467219476
ACH-000491,0.0192894601037
ACH-000495,-0.222763135144
ACH-000496,-0.192422688501
ACH-000499,-0.19987951449799998
ACH-000500,-0.192572663182
ACH-000502,-0.258107150255
ACH-000503,-0.5861217877220001
ACH-000505,-0.157533973584
ACH-000507,-0.472831569414
ACH-000510,-0.190153975651
ACH-000511,-0.210061194069
ACH-000512,-0.44665464096199997
ACH-000516,-0.19101883382100002
ACH-000517,-0.152854089249
ACH-000518,-0.330067954982
ACH-000520,-0.017931791003299998
ACH-000521,-0.135235737771
ACH-000522,-0.135424882534
ACH-000524,-0.233719332684
ACH-000527,-0.209940926723
ACH-000528,-0.28937845587
ACH-000537,-0.426122686485
ACH-000541,-0.7209701012890001
ACH-000542,-0.29216058117
ACH-000544,-0.585530606308
ACH-000545,-0.539724120192
ACH-000547,-0.33913053807800003
ACH-000548,-0.369373418521
ACH-000549,-0.289124456028
ACH-000550,-0.0694408579969
ACH-000552,-0.148179022389
ACH-000556,-0.144754535146
ACH-000557,-0.21573024248599998
ACH-000570,-0.26920970819
ACH-000571,-0.25877247916900004
ACH-000573,-0.23260912100900002
ACH-000576,-0.345463097483
ACH-000580,-0.41772573098800003
ACH-000584,-0.179407929425
ACH-000585,-0.421156652069
ACH-000588,-0.43492136782799995
ACH-000589,-0.415039367092
ACH-000591,-0.186221309304
ACH-000593,-0.309743793074
ACH-000600,-0.17797385884599998
ACH-000601,-0.30236231637899996
ACH-000604,-0.0330085323894
ACH-000605,-0.161446775274
ACH-000606,-0.44485177289800004
ACH-000608,-0.284171984466
ACH-000614,-0.543689831837
ACH-000616,-0.130988029567
ACH-000618,-0.605419049131
ACH-000619,-0.598815958682
ACH-000620,-0.125914573698
ACH-000621,-0.149334438178
ACH-000622,-0.16956711603100003
ACH-000623,-0.172749001635
ACH-000624,-0.32440213957499997
ACH-000627,-0.121340600921
ACH-000630,-0.412886416672
ACH-000632,-0.237441518827
ACH-000633,-0.300872878668
ACH-000637,-0.36894407126400003
ACH-000638,-0.40241620711099996
ACH-000646,-0.0581687982052
ACH-000647,-0.44349919179200004
ACH-000648,-0.133269092917
ACH-000649,-0.202058997254
ACH-000651,-0.2609099443
ACH-000652,-0.483753375869
ACH-000653,-0.264463963496
ACH-000657,-0.215135132376
ACH-000658,-0.378049509916
ACH-000661,-0.5900792350940001
ACH-000662,-0.437442139865
ACH-000663,-0.451180848372
ACH-000665,-0.478656907646
ACH-000671,-0.399655003917
ACH-000673,-0.251303607222
ACH-000676,-0.39598882030199994
ACH-000677,-0.146830321378
ACH-000681,-0.464437923825
ACH-000682,-0.249807995994
ACH-000683,-0.27357197151
ACH-000684,-0.17848445337000002
ACH-000688,-0.125689799808
ACH-000693,-0.33278291684
ACH-000694,-0.36775161643700005
ACH-000695,-0.22613665980099998
ACH-000696,-0.29937650882399996
ACH-000697,-0.20913384390999998
ACH-000699,-0.431900469002
ACH-000701,-0.22689279137499999
ACH-000706,-0.27885778856
ACH-000711,-0.20935189119000003
ACH-000713,-0.43458003874300005
ACH-000714,-0.594392199905
ACH-000718,-0.24082794735
ACH-000720,-0.246507050139
ACH-000721,-0.218476997768
ACH-000724,-0.0325911671833
ACH-000725,-0.155895594667
ACH-000732,-0.27731287034200003
ACH-000734,-0.508560681329
ACH-000735,-0.32861644110599997
ACH-000736,-0.177046083646
ACH-000738,-0.308132592842
ACH-000746,-0.32325388694400004
ACH-000747,-0.286997590486
ACH-000748,-0.533152650229
ACH-000753,-0.28375355065900004
ACH-000756,-0.268201148959
ACH-000757,-0.649621457229
ACH-000758,-0.427258875509
ACH-000760,-0.239109227698
ACH-000763,-0.239076440887
ACH-000764,-0.195229462198
ACH-000765,-0.493164098806
ACH-000766,-0.266484579642
ACH-000767,-0.039061515286
ACH-000768,-0.29398270613099997
ACH-000769,-0.31479846521
ACH-000770,-0.267237765484
ACH-000771,-0.239217790645
ACH-000773,-0.251636032776
ACH-000776,-0.253407092958
ACH-000777,-0.325412383556
ACH-000778,-0.704596480907
ACH-000781,-0.257980087574
ACH-000782,-0.38678047679300004
ACH-000783,-0.5050342030030001
ACH-000784,-0.19309278006900002
ACH-000785,-0.3675120209800001
ACH-000787,-0.0974976823753
ACH-000788,-0.28402821960999997
ACH-000791,-0.263896872966
ACH-000792,-0.442251847187
ACH-000794,-0.606707847268
ACH-000796,-0.512134318917
ACH-000799,-0.449524929646
ACH-000800,0.211902459513
ACH-000802,-0.645992701317
ACH-000804,-0.506915913995
ACH-000805,-0.0833821261333
ACH-000809,-0.337968974737
ACH-000810,-0.479200893642
ACH-000811,-0.148144376238
ACH-000817,-0.46119869457900003
ACH-000819,-0.272628664014
ACH-000820,-0.36369267379000003
