,MRFAP1 (93621)
ACH-000004,0.18267285272300002
ACH-000007,-0.14173938378599998
ACH-000009,-0.052462045356800005
ACH-000011,-0.0727254476487
ACH-000012,0.0380800768935
ACH-000013,0.0444843809571
ACH-000014,-0.0530004598142
ACH-000015,0.121958947152
ACH-000017,0.0888394913073
ACH-000018,0.28421211801199997
ACH-000019,-0.24796554834000004
ACH-000021,0.208928615837
ACH-000022,-0.121462785007
ACH-000025,0.169858547129
ACH-000028,-0.0007975877631769999
ACH-000030,-0.0540139292909
ACH-000035,0.295451808627
ACH-000036,0.219422090989
ACH-000037,0.11643489634299999
ACH-000039,0.0457583925533
ACH-000040,-0.10316430303200001
ACH-000041,0.09934114668019998
ACH-000042,0.027345517435499997
ACH-000045,-0.0218888252159
ACH-000047,0.044815363925900006
ACH-000052,0.367818628702
ACH-000053,-0.058551640874
ACH-000054,0.0977869575862
ACH-000055,-0.110327172586
ACH-000060,-0.084036331836
ACH-000067,0.156245908373
ACH-000070,-0.0642525445416
ACH-000075,-0.0719996590919
ACH-000078,0.015721891163
ACH-000082,-0.00917514160756
ACH-000085,0.163730282291
ACH-000086,0.09270856360469999
ACH-000087,-0.044721348757600005
ACH-000092,0.0791854178019
ACH-000095,-0.0402395007048
ACH-000097,-0.00215188919014
ACH-000098,0.123863486648
ACH-000099,0.0010802569078499997
ACH-000108,0.0397928195684
ACH-000113,-0.0431651659382
ACH-000115,-0.0304905579456
ACH-000116,0.152845571841
ACH-000118,0.0172992633843
ACH-000120,0.030634136700499998
ACH-000123,-0.00127517995647
ACH-000127,0.107881369499
ACH-000128,0.10611460532299999
ACH-000132,-0.13738190742599998
ACH-000133,-0.143162165609
ACH-000137,-0.11726067407400001
ACH-000138,0.07240056492930001
ACH-000142,0.019443277199799998
ACH-000143,0.012523852691600001
ACH-000146,0.06560182795580001
ACH-000148,-0.0642783472528
ACH-000150,-0.00450086830093
ACH-000152,-0.0319655044594
ACH-000153,-0.00930530778739
ACH-000159,0.0313510111496
ACH-000160,-0.12757772698699998
ACH-000163,0.189606791355
ACH-000167,-0.39786022905699997
ACH-000168,-0.0371546462019
ACH-000169,-0.11459555352800001
ACH-000178,-0.0145049040193
ACH-000182,0.0642056325312
ACH-000183,0.22046301980500002
ACH-000188,0.0692707385607
ACH-000189,-0.25514672457299997
ACH-000190,0.24281843769
ACH-000198,-0.25439402316599996
ACH-000204,0.029485440463099997
ACH-000206,-0.233723392115
ACH-000207,-0.137707709091
ACH-000211,0.172332184026
ACH-000215,0.062345211895199995
ACH-000221,0.127522269579
ACH-000222,0.237294723042
ACH-000223,-0.0298271628827
ACH-000226,0.015150643909200002
ACH-000227,0.08455894891820001
ACH-000228,-0.066543787267
ACH-000231,0.0074571718860300005
ACH-000232,0.111830503926
ACH-000233,0.0206617778936
ACH-000234,0.065493879903
ACH-000235,0.180860622819
ACH-000237,-0.16602371793
ACH-000238,0.13351406616699998
ACH-000243,0.09280810021710001
ACH-000244,0.049698950748500004
ACH-000246,0.110947996655
ACH-000248,0.0490692716744
ACH-000250,-0.09304197198619998
ACH-000251,0.272311502665
ACH-000253,-0.015954796017100002
ACH-000255,0.23489890178700001
ACH-000256,-0.158469964954
ACH-000257,-0.0727793134215
ACH-000258,-0.206713017119
ACH-000259,0.191762911171
ACH-000260,0.0135718772838
ACH-000261,0.00803792755444
ACH-000262,0.140296881031
ACH-000263,-0.12865713529300002
ACH-000264,-0.11002300026900001
ACH-000265,0.181523309084
ACH-000266,0.18416225867
ACH-000272,-0.0211865170364
ACH-000273,-0.0950508784736
ACH-000274,-0.0867169658122
ACH-000277,0.022192425276799998
ACH-000278,0.04202666560169999
ACH-000279,-0.0536072733634
ACH-000280,-0.00662047736298
ACH-000281,0.241761493497
ACH-000288,0.00199513580666
ACH-000291,-0.114855478804
ACH-000293,0.169332801026
ACH-000294,0.156288405923
ACH-000295,0.00411394772019
ACH-000296,0.246653223091
ACH-000302,-0.00359298602655
ACH-000304,0.115374488152
ACH-000307,-0.0656851420145
ACH-000308,-0.06749864997
ACH-000310,0.050309737026
ACH-000311,0.20718360604299998
ACH-000312,0.027985811401400003
ACH-000315,-0.18072797208900002
ACH-000316,0.10379441616599999
ACH-000317,0.105495033103
ACH-000318,-0.0213829237908
ACH-000319,-0.0466791131805
ACH-000320,0.283048242445
ACH-000322,-0.232390370704
ACH-000323,-0.095143648194
ACH-000324,0.08964590851500001
ACH-000329,-0.0289259437731
ACH-000330,0.00868355924177
ACH-000331,-0.014315359479200002
ACH-000332,0.187112992108
ACH-000334,-0.236384118444
ACH-000335,0.0970853775453
ACH-000336,-0.212504413317
ACH-000337,-0.282729200059
ACH-000339,0.05541278652290001
ACH-000341,-0.0745644291125
ACH-000348,0.0298574313796
ACH-000350,-0.07863575283549999
ACH-000352,0.042299561478699996
ACH-000356,-0.0535169178684
ACH-000361,0.220928620648
ACH-000362,0.076116660371
ACH-000363,-0.0103666025408
ACH-000364,0.024413194866299996
ACH-000365,0.0110203358101
ACH-000366,-0.050957474374699996
ACH-000368,-0.11358569178899999
ACH-000374,0.053745337213399996
ACH-000375,-0.0702667089961
ACH-000376,0.0167268835831
ACH-000381,0.128803501612
ACH-000383,0.146995536691
ACH-000387,0.125753221471
ACH-000389,-0.10759472342399999
ACH-000390,0.115347908653
ACH-000393,-0.0209262472296
ACH-000395,-0.0532288811988
ACH-000397,0.00789057490369
ACH-000401,0.115403334948
ACH-000402,0.02098073997
ACH-000403,-0.0321651015539
ACH-000404,-0.29744827451699996
ACH-000406,0.08896682474639998
ACH-000407,-0.212194509945
ACH-000408,0.09180917098099999
ACH-000410,-0.035379846289
ACH-000411,-0.15186419165200002
ACH-000414,0.19624099997699998
ACH-000415,0.150024885844
ACH-000416,-0.046477536258199996
ACH-000420,0.22554595928399998
ACH-000421,0.0180577213524
ACH-000424,-0.15113305037
ACH-000425,-0.0424755977018
ACH-000426,-0.286740173597
ACH-000427,-0.08574780309129999
ACH-000433,-0.08859503393330001
ACH-000436,0.0625482466471
ACH-000444,0.0387833292813
ACH-000445,-0.08840163760410001
ACH-000448,-0.0337550972428
ACH-000450,0.158068101457
ACH-000452,0.0867787016903
ACH-000454,0.30741187977400003
ACH-000458,-0.143175741208
ACH-000459,-0.14239349795
ACH-000460,-0.041037799005699996
ACH-000461,0.0583243727073
ACH-000463,-0.0174569675242
ACH-000464,0.047979934134
ACH-000466,-0.006893020624920001
ACH-000467,0.143790916944
ACH-000468,0.209833604329
