,RNMTL1 (55178)
ACH-000585,-0.239268093002
ACH-000588,-0.304007997139
ACH-000589,-0.506336197651
ACH-000591,-0.320398505585
ACH-000593,-0.45783100197300003
ACH-000600,-0.34260970391900003
ACH-000601,-0.264014500978
ACH-000604,-0.46200145187700004
ACH-000605,-0.45888306444300003
ACH-000606,-0.319488021916
ACH-000608,-0.318542941909
ACH-000614,-0.38710760074
ACH-000616,-0.0657742189922
ACH-000618,-0.8924541801479999
ACH-000619,-0.410286081101
ACH-000620,-0.162827466314
ACH-000621,-0.37054133120800004
ACH-000622,-0.5404164927189999
ACH-000623,-0.35775282378600004
ACH-000624,-0.09784769558919999
ACH-000627,-0.270365324081
ACH-000630,-0.435866992639
ACH-000632,-0.225314927473
ACH-000633,-0.517989797273
ACH-000637,-0.274567186583
ACH-000638,-0.0418111978551
ACH-000646,-0.687544251602
ACH-000647,-0.430738475691
ACH-000648,-0.671442204206
ACH-000649,-0.109227862382
ACH-000651,-0.853976512984
ACH-000652,-0.220882040637
ACH-000653,-0.09202449325989999
ACH-000657,-0.45383471039800005
ACH-000658,-0.0917161983349
ACH-000661,-0.252393186019
ACH-000662,-0.202802622631
ACH-000663,-0.247831549155
ACH-000665,-0.135502686188
ACH-000671,-0.6154659606239999
ACH-000673,-0.19830766103
ACH-000676,-0.565424930456
ACH-000677,-0.404356988714
ACH-000681,-0.5063491244789999
ACH-000682,-0.402947210561
ACH-000683,-0.23188031852
ACH-000684,-0.409450843779
ACH-000688,-0.313642571317
ACH-000693,-0.638657476381
ACH-000694,-0.740968863098
ACH-000695,-0.250000138869
ACH-000696,-0.475533018203
ACH-000697,-0.304985720597
ACH-000699,-0.28403489585
ACH-000701,-0.474891192923
ACH-000706,-0.458970294579
ACH-000711,-0.222253855443
ACH-000713,-0.215782932373
ACH-000714,-0.130319417422
ACH-000718,-0.355937712724
ACH-000720,-0.35988036913800003
ACH-000721,-0.24316560001999996
ACH-000724,-0.163702569003
ACH-000725,-0.439067207522
ACH-000732,-0.306623459376
ACH-000734,-0.366212175346
ACH-000735,-0.126258472033
ACH-000736,-0.16555335599999998
ACH-000738,-0.689319622063
ACH-000746,-0.221072037614
ACH-000747,-0.6759441360100001
ACH-000748,-0.1627994185
ACH-000753,-0.37988075394500004
ACH-000756,-0.18177831086500001
ACH-000757,-0.617737047631
ACH-000758,-0.579739256521
ACH-000760,-0.5360761669349999
ACH-000763,-0.134678895341
ACH-000764,-0.313912947625
ACH-000765,-0.179093611153
ACH-000766,-0.165103880342
ACH-000767,-0.442918385679
ACH-000768,-0.152408260121
ACH-000769,-0.30615368245
ACH-000770,-0.0765369397662
ACH-000771,-0.470757761667
ACH-000773,-0.0802331237485
ACH-000776,-0.263467140868
ACH-000777,-0.18843393288600002
ACH-000778,-0.253035930785
ACH-000781,-0.287024410615
ACH-000782,-0.410643677376
ACH-000783,-0.281183263374
ACH-000784,-0.688048925473
ACH-000785,-0.347348701017
ACH-000787,-0.589174457666
ACH-000788,-0.295428244283
ACH-000791,-0.361111126257
ACH-000792,-0.143035309524
ACH-000794,-0.0879217108936
ACH-000796,-0.166509132181
ACH-000799,-0.14102055334799998
ACH-000800,-0.658292916321
ACH-000802,-0.47683304403300003
ACH-000804,-0.382579250392
ACH-000805,-0.41103661817500003
ACH-000809,-0.545735277778
ACH-000810,-0.25282673802
ACH-000811,-0.305346872337
ACH-000817,-0.23854119651
ACH-000819,0.00806500229654
ACH-000820,-0.33471280030699996
ACH-000821,-0.317386896255
ACH-000822,-0.151225042377
ACH-000823,-0.422194084712
ACH-000824,-0.0156450269624
ACH-000827,-0.0877172877973
ACH-000829,0.0407704284221
ACH-000831,-0.8106542325749999
ACH-000832,-0.263306640767
ACH-000833,-0.46852746327699996
ACH-000834,-0.7461538607170001
ACH-000835,-0.289677853366
ACH-000836,0.0165510957225
ACH-000837,-0.422513198166
ACH-000838,0.0813786566185
ACH-000839,-0.241600852463
ACH-000840,-0.183904019494
ACH-000841,-0.18705029955400002
ACH-000843,-0.44146044798699996
ACH-000846,-0.0968809410208
ACH-000847,-0.545840364619
ACH-000848,-0.472364885617
ACH-000849,-0.530651450818
ACH-000851,-0.311678830555
ACH-000855,-0.566187155754
ACH-000856,-0.5094963577839999
ACH-000858,-0.9791565583390001
ACH-000859,-0.201228244696
ACH-000861,-0.307080552736
ACH-000862,-0.479298640308
ACH-000865,-0.304793525843
ACH-000866,-0.398216753265
ACH-000867,-0.304405231439
ACH-000869,-0.345614388625
ACH-000872,-0.716950077493
ACH-000873,-0.6740472128499999
ACH-000876,-0.473190839092
ACH-000878,-0.58403998889
ACH-000880,0.00890118955447
ACH-000881,-0.48160911829499997
ACH-000882,-0.31868455128199996
ACH-000884,-0.390604233741
ACH-000885,-0.815619837574
ACH-000887,-0.30137524751899997
ACH-000888,-0.537229523549
ACH-000889,-0.928432640581
ACH-000890,-0.165549415426
ACH-000896,-0.0656652293535
ACH-000898,-0.22168496818000002
ACH-000900,-0.663723087038
ACH-000901,-0.30720043831599997
ACH-000905,-0.543216042515
ACH-000906,-0.28847772399300003
ACH-000907,-0.33456805298000003
ACH-000910,-0.700804968331
ACH-000911,-0.443076435041
ACH-000912,-0.28167739111699996
ACH-000913,-0.485439387543
ACH-000915,-0.5311178537210001
ACH-000916,-0.305543705238
ACH-000917,-0.485051049753
ACH-000921,-0.298628798776
ACH-000924,-0.6872048106149999
ACH-000926,-0.33638064034599996
ACH-000928,-0.44443707711900005
ACH-000929,-0.403326914725
ACH-000932,-0.43702499800899997
ACH-000935,-0.446071480621
ACH-000936,-0.548654721937
ACH-000937,0.021830184553200002
ACH-000938,-0.379457822308
ACH-000939,-0.49211344553900005
ACH-000941,-0.30772968717
ACH-000943,-0.824226703857
ACH-000946,-0.312246807003
ACH-000947,-0.7450522200480001
ACH-000948,-0.40520676143600004
ACH-000950,-0.478412586839
ACH-000953,-0.023334683303400005
ACH-000957,-0.184371901505
ACH-000958,-0.270312838754
ACH-000960,0.0238896617662
ACH-000963,-0.156892840626
ACH-000968,-0.718650009004
ACH-000969,-0.825015101319
ACH-000973,-0.027692397495
ACH-000974,-0.18426489419599998
ACH-000975,-0.491397709671
ACH-000976,-0.170108922282
ACH-000978,-0.564307717836
ACH-000980,-0.5578264178100001
ACH-000984,-0.46759701929200004
ACH-000986,-0.276748315784
ACH-000988,-0.044809584952499995
ACH-000993,-0.262290354632
ACH-000994,-0.287561172233
ACH-000996,-0.104472878227
ACH-001001,-0.659499198011
ACH-001020,-0.182223419285
ACH-001028,-0.36600513034500004
ACH-001031,-0.413759259024
ACH-001038,-0.342286806334
ACH-001048,-0.327233134205
ACH-001050,-0.17098819039299998
ACH-001053,-0.16803697936999998
ACH-001054,-0.29810371839600003
ACH-001061,-0.518483689199
ACH-001067,-0.480608413159
ACH-001075,-0.498446107504
ACH-001096,-0.423571974645
ACH-001128,-0.357962700608
ACH-001134,-0.132460038615
ACH-001151,-0.11277515191700001
ACH-001163,-0.501620161273
ACH-001164,-0.423145972571
ACH-001173,-0.7014658395160001
ACH-001183,-0.273883847421
ACH-001184,-0.14177909006699999
ACH-001190,-0.411153541649
ACH-001192,-0.17285071670899999
ACH-001193,0.0686025870124
ACH-001196,-0.119239338604
ACH-001197,-0.195155151447
ACH-001205,-0.00764970713479
ACH-001211,-0.221033193277
ACH-001212,-0.256643222493
ACH-001228,-0.440802296197
ACH-001232,-0.173953520845
ACH-001239,-0.61670602172
ACH-001274,-0.18890607671300003
ACH-001275,-0.688454199922
ACH-001277,-0.441749996479
ACH-001278,-0.517295075912
ACH-001280,-0.21058165876600002
ACH-001283,-0.40570613477300005
ACH-001289,-0.113366012347
ACH-001295,-0.083380587625
ACH-001300,-0.282772076359
ACH-001301,-0.131367544794
ACH-001302,-0.16628305904100002
ACH-001303,-0.192384627478
ACH-001306,-0.217946947632
ACH-001318,-0.776782474149
ACH-001322,-0.448341747847
ACH-001328,-0.12143035963300002
ACH-001332,-0.45833042363000004
ACH-001333,-0.5364714116879999
ACH-001336,-0.253486428268
ACH-001340,-0.115090844238
ACH-001346,-0.183963077034
ACH-001353,0.0281868295828
ACH-001354,-0.411869201963
ACH-001367,-0.401044831158
ACH-001368,-0.307530134573
ACH-001374,0.0183587486896
ACH-001375,-0.20384046607700002
ACH-001377,-0.686128598394
ACH-001380,-0.50108887033
ACH-001391,-0.21302783918600002
ACH-001407,-0.13979108909000001
ACH-001408,-0.08729054897800001
ACH-001413,-0.199019933264
ACH-001430,-0.320252861478
ACH-001431,-0.253266211181
ACH-001450,-0.223499449687
ACH-001496,-0.328173255546
ACH-001500,-0.52349279022
ACH-001521,-0.290916638289
ACH-001523,-0.7333125862790001
ACH-001532,-0.34087441094300003
ACH-001536,-0.394356530541
ACH-001550,-0.7185208455159999
ACH-001552,-0.445410639218
ACH-001554,-0.5269165598969999
ACH-001645,-0.158634312711
ACH-001654,-0.193506440137
ACH-001715,-0.106027518146
ACH-001735,-0.0110320344074
ACH-001736,-0.396167929063
ACH-001737,0.0095395950119
ACH-001740,-0.0714309645187
ACH-001745,-0.0509307794819
ACH-001750,-0.544307058551
ACH-001765,-0.383818823464
ACH-001956,-0.07505224781610001
ACH-001957,-0.213576833314
