,DIXDC1 (85458)
ACH-000004,-0.067046069678
ACH-000007,0.0242875164527
ACH-000009,-0.143514473556
ACH-000011,-0.258385608248
ACH-000012,-0.109546382235
ACH-000013,-0.08762857702770001
ACH-000014,0.12848063208
ACH-000015,-0.0872656108987
ACH-000017,-0.09622517767729999
ACH-000018,-0.165839262299
ACH-000019,0.011356732186200001
ACH-000021,-0.03980386553319999
ACH-000022,-0.25631709129700003
ACH-000025,-0.239355044761
ACH-000028,0.011020551786499999
ACH-000030,-0.133202163717
ACH-000035,-0.0505607236318
ACH-000036,-0.188535189892
ACH-000037,0.00118429019244
ACH-000039,-0.462055968769
ACH-000040,-0.289973761898
ACH-000041,0.11609905247000002
ACH-000042,-0.12217167473400001
ACH-000045,-0.17830519539700002
ACH-000047,-0.0508985482115
ACH-000052,0.125918875275
ACH-000053,-0.223664153569
ACH-000054,-0.163421029485
ACH-000055,-0.181862519534
ACH-000060,-0.102603849815
ACH-000067,-0.219966773895
ACH-000070,-0.207544951136
ACH-000075,-0.191271250141
ACH-000078,-0.266376275721
ACH-000082,-0.18378079309999998
ACH-000085,-0.18467867727899998
ACH-000086,-0.127909582722
ACH-000087,-0.353415511857
ACH-000092,-0.118747738553
ACH-000095,-0.209887463409
ACH-000097,-0.20188140425
ACH-000098,0.083201814371
ACH-000099,-0.15258897941500002
ACH-000108,-0.08334901981939999
ACH-000113,-0.0848495258959
ACH-000115,0.0180528217512
ACH-000116,-0.0888579473924
ACH-000118,-0.16128504641
ACH-000120,-0.09237449732189999
ACH-000123,-0.226274888983
ACH-000127,-0.0848161505284
ACH-000128,-0.139368768976
ACH-000132,-0.18681535908500002
ACH-000133,-0.05808740116169999
ACH-000137,-0.0989808458766
ACH-000138,-0.0784706292392
ACH-000142,-0.053934848486000005
ACH-000143,-0.120258341632
ACH-000146,-0.157736336112
ACH-000148,-0.0132347593951
ACH-000150,-0.311351904788
ACH-000152,-0.0411610322469
ACH-000153,-0.0347147502277
ACH-000159,-0.0890832540487
ACH-000160,-0.050291002051400004
ACH-000163,0.0311925600008
ACH-000167,-0.00413800867731
ACH-000168,-0.0754779125604
ACH-000169,-0.12242363694599999
ACH-000178,0.032786702231099994
ACH-000182,-0.10022139807399999
ACH-000183,-0.12131929017200001
ACH-000188,-0.180208834122
ACH-000189,-0.315720381561
ACH-000190,-0.168272293985
ACH-000198,-0.28124293615400003
ACH-000204,-0.27363057325199996
ACH-000206,0.180138194804
ACH-000207,-0.388395022629
ACH-000211,-0.127675452805
ACH-000215,-0.100247226417
ACH-000221,-0.0563199692072
ACH-000222,0.028330288547
ACH-000223,-0.0715431521563
ACH-000226,-0.0441694083574
ACH-000227,-0.17333030686999998
ACH-000228,-0.09340564938410001
ACH-000231,-0.145555182961
ACH-000232,-0.0106010789712
ACH-000233,0.108607539056
ACH-000234,-0.19460177191
ACH-000235,-0.10545681228599998
ACH-000237,-0.27119469968000004
ACH-000238,-0.23264985137400002
ACH-000243,0.0587293944708
ACH-000244,-0.0762694930749
ACH-000246,0.0533734407257
ACH-000248,0.053227700914000003
ACH-000250,-0.123141844252
ACH-000251,0.022220210140499998
ACH-000253,-0.308477884789
ACH-000255,-0.0192786019605
ACH-000256,-0.22849184341200002
ACH-000257,-0.0193106969295
ACH-000258,0.0158890233666
ACH-000259,-0.156803292637
ACH-000260,-0.014201739580399999
ACH-000261,-0.0606769834126
ACH-000262,0.124041901414
ACH-000263,-0.132105391461
ACH-000264,-0.13117915172800002
ACH-000265,-0.16993155604600002
ACH-000266,-0.101664162171
ACH-000272,-0.100763040266
ACH-000273,-0.131562289026
ACH-000274,-0.859644506547
ACH-000277,-0.12426773867999999
ACH-000278,-0.412030211486
ACH-000279,-0.16979420504599999
ACH-000280,-0.0771219568143
ACH-000281,-0.123662404997
ACH-000288,-0.0698480370709
ACH-000291,-0.0824564913828
ACH-000293,-0.24649232690499998
ACH-000294,-0.055830419579
ACH-000295,0.142701362599
ACH-000296,-0.0360315708085
ACH-000302,-0.0430082082319
ACH-000304,-0.0660526397722
ACH-000307,0.08831325262389998
ACH-000308,-0.195088609513
ACH-000310,-0.295715675593
ACH-000311,-0.084851330627
ACH-000312,-0.267537599334
ACH-000315,-0.112750812377
ACH-000316,-0.32302828609400003
ACH-000317,0.09628539525089999
ACH-000318,-0.187971802406
ACH-000319,-0.313489127376
ACH-000320,0.10999656182800001
ACH-000322,-0.343656769415
ACH-000323,-0.0892490849267
ACH-000324,-0.134320298246
ACH-000329,-0.00643116418816
ACH-000330,-0.212460000466
ACH-000331,-0.12042866278200001
ACH-000332,-0.22819674860300002
ACH-000334,-0.191072782544
ACH-000335,0.10502372941299999
ACH-000336,0.0968320655499
ACH-000337,-0.395882813896
ACH-000339,-0.0380389245324
ACH-000341,-0.0903110342461
ACH-000348,-0.16938561151999998
ACH-000350,-0.304222266595
ACH-000352,-0.14786481363600001
ACH-000356,-0.182431616948
ACH-000361,0.138092491321
ACH-000362,-0.399091148447
ACH-000363,-0.18019894586100002
ACH-000364,-0.0592707901248
ACH-000365,-0.0681323369124
ACH-000366,-0.138065597268
ACH-000368,-0.23270195516
ACH-000374,-0.41166363392800004
ACH-000375,-0.179547667742
ACH-000376,-0.0893382128555
ACH-000381,-0.0593312667464
ACH-000383,-0.11110805204299999
ACH-000387,-0.127370355031
ACH-000389,0.111739499546
ACH-000390,-0.121636657274
ACH-000393,-0.278003323179
ACH-000395,-0.0461857281996
ACH-000397,-0.19402335577399998
ACH-000401,0.022552694541700002
ACH-000402,6.4153796752400005e-06
ACH-000403,-0.162624063273
ACH-000404,-0.11514166010299999
ACH-000406,-0.09275311168410001
ACH-000407,-0.104923070021
ACH-000408,-0.06860144702719999
ACH-000410,-0.0949604501292
ACH-000411,-0.131049618976
ACH-000414,-0.016306222994600002
ACH-000415,-0.124938286162
ACH-000416,-0.100040368795
ACH-000420,-0.18289547948399998
ACH-000421,-0.0704530679045
ACH-000424,0.12941508705600002
ACH-000425,-0.13837898302
ACH-000426,-0.321536596992
ACH-000427,-0.129081837015
ACH-000433,-0.17447381423099997
ACH-000436,-0.042840531465600004
ACH-000444,0.122658363652
ACH-000445,-0.083831416697
ACH-000448,-0.198871741716
ACH-000450,-0.12198785998400001
ACH-000452,-0.169256397466
ACH-000454,-0.060102477122
ACH-000458,-0.152764130946
ACH-000459,-0.0301770388062
ACH-000460,-0.0351114785785
ACH-000461,-0.205293635498
ACH-000463,-0.17510632430700002
ACH-000464,-0.09001047286000001
ACH-000466,0.0098287724557
ACH-000467,-0.0200193980474
ACH-000468,-0.336702289329
ACH-000469,-0.24793385638300003
ACH-000470,-0.07792054502410001
ACH-000471,-0.287437394829
ACH-000472,-0.09410234490830001
ACH-000473,-0.0808522235797
ACH-000475,-0.119362664683
ACH-000476,-0.00048542512307999996
ACH-000477,-0.229012291943
ACH-000480,-0.208440981491
ACH-000481,0.0511168180611
ACH-000483,-0.0648996071325
ACH-000484,-0.20603127164700002
ACH-000485,-0.212879081252
ACH-000486,-0.365795096442
ACH-000487,-0.306039687476
ACH-000488,-0.22579789766
ACH-000490,-0.296977592584
ACH-000491,0.115038007724
ACH-000495,-0.125819565038
ACH-000496,0.043237193398500004
ACH-000499,-0.113788665672
ACH-000500,0.22231616247400002
ACH-000502,-0.058399233357699996
ACH-000503,-0.0032256228447800003
ACH-000505,-0.276868081828
ACH-000507,-0.188529804431
ACH-000510,0.0481121600259
ACH-000511,0.0431653274347
ACH-000512,-0.0174564251484
ACH-000516,-0.054855379778300004
ACH-000517,-0.166939158571
ACH-000518,-0.0145537673576
ACH-000520,0.163383479497
ACH-000521,0.11031261039899999
ACH-000522,-0.20520881403000002
ACH-000524,-0.2317115507
ACH-000527,-0.00259256187559
ACH-000528,-0.12203956498299999
ACH-000537,-0.0742833391557
ACH-000541,-0.403028599701
ACH-000542,-0.07017204498839999
ACH-000544,-0.122683771609
ACH-000545,-0.0979053808312
ACH-000547,0.052187442449000004
ACH-000548,-0.15056662893699999
ACH-000549,0.0011189804294500002
ACH-000550,-0.0628677953751
ACH-000552,0.121360641166
ACH-000556,-0.08136415600110002
ACH-000557,-0.352321402212
ACH-000570,-0.0365288245332
ACH-000571,-0.327846940391
ACH-000573,-0.044890701594400007
ACH-000576,-0.22796660471000002
ACH-000580,-0.101000394903
ACH-000584,-0.11847142584300001
ACH-000585,-0.166486447072
ACH-000588,-0.18470386346
ACH-000589,0.0963169606446
ACH-000591,-0.19586611786699998
ACH-000593,-0.197474706889
ACH-000600,-0.27035106868299996
ACH-000601,-0.00661479727602
ACH-000604,0.0482050527058
ACH-000605,-0.246433104386
ACH-000606,-0.192211982078
ACH-000608,-0.183906016826
ACH-000614,-0.0336370168581
ACH-000616,-0.0762339018667
ACH-000618,-0.140143741451
ACH-000619,0.0429633853364
ACH-000620,0.112303635175
ACH-000621,-0.0371190789369
ACH-000622,-0.140069014897
ACH-000623,-0.0654607513027
ACH-000624,-0.10609231269500001
ACH-000627,0.013275980233499999
ACH-000630,-0.156716689423
ACH-000632,-0.014984511643999998
ACH-000633,0.027565078817
ACH-000637,0.124152702259
ACH-000638,-0.0589148785245
ACH-000646,-0.0383574838636
ACH-000647,-0.109759421932
ACH-000648,-0.239431501871
ACH-000649,-0.0692511836448
ACH-000651,-0.117026150484
ACH-000652,-0.152260233063
ACH-000653,-0.20714640399300002
ACH-000657,0.0367363235044
ACH-000658,-0.227899600493
ACH-000661,-0.34623479305200006
ACH-000662,-0.0588043997402
ACH-000663,-0.00107358086473
ACH-000665,-0.19096480188999998
ACH-000671,0.0230231854543
ACH-000673,-0.05097814548619999
ACH-000676,0.0679700607776
ACH-000677,-0.08689013599130001
ACH-000681,-0.006095583754939999
ACH-000682,-0.130316444758
ACH-000683,-0.13300351553099998
ACH-000684,0.145639556838
ACH-000688,-0.149011453476
ACH-000693,-0.131516884904
ACH-000694,-0.0825653622277
ACH-000695,-0.523317476386
ACH-000696,-0.0626893489491
ACH-000697,0.0113865062449
ACH-000699,-0.17453825010000001
ACH-000701,-0.16751352024900001
ACH-000706,0.03549715763630001
ACH-000711,-0.151732195814
ACH-000713,-0.023869253250000003
ACH-000714,-0.105906034439
ACH-000718,-0.108982407984
ACH-000720,-0.157026056436
ACH-000721,0.000500918387159
ACH-000724,-0.351310653975
ACH-000725,-0.052918871986100006
ACH-000732,-0.00216219233593
ACH-000734,-0.0909086316898
ACH-000735,-0.004692143975229999
ACH-000736,-0.278474511862
ACH-000738,-0.329272707822
ACH-000746,-0.250237185551
ACH-000747,-0.153448912336
ACH-000748,-0.315652349177
ACH-000753,-0.10997720360400001
ACH-000756,-0.113992177293
ACH-000757,-0.12156713779799999
ACH-000758,-0.13149754377999998
ACH-000760,-0.145355219953
ACH-000763,-0.25766484435
ACH-000764,-0.0364716857743
ACH-000765,-0.05128835974859999
ACH-000766,-0.0214187870427
ACH-000767,-0.197676857172
ACH-000768,-0.15463329861300001
ACH-000769,-0.105465781437
ACH-000770,-0.159842715595
ACH-000771,-0.133608101051
ACH-000773,0.0068004505999600005
ACH-000776,-0.0970181651037
ACH-000777,-0.058958544851
ACH-000778,-0.198721206041
ACH-000781,0.037365635267099996
ACH-000782,0.00046105489401899997
ACH-000783,-0.488763520132
ACH-000784,-0.14438991867999998
ACH-000785,-0.170181917535
ACH-000787,-0.0147238114824
ACH-000788,-0.061575268160199995
ACH-000791,-0.115027549905
ACH-000792,-0.15401835178099998
ACH-000794,-0.126211953376
ACH-000796,-0.276012488167
ACH-000799,-0.216284590026
ACH-000800,-0.28614795217300004
ACH-000802,0.022626195933599998
ACH-000804,-0.333264898175
ACH-000805,-0.305760281473
ACH-000809,-0.24725845096299998
ACH-000810,0.24798191366300001
ACH-000811,-0.0968505620947
ACH-000817,-0.0890222200994
ACH-000819,0.0363289999964
ACH-000820,0.174462545352
ACH-000821,-0.11336545840399999
ACH-000822,-0.0527927588408
ACH-000823,-0.17646238913400003
ACH-000824,-0.395213372028
ACH-000827,-0.0343174966267
ACH-000829,-0.232737468213
ACH-000831,-0.343446924607
ACH-000832,-0.03797402176069999
ACH-000833,-0.35403521207500005
ACH-000834,-0.151205038266
ACH-000835,0.0334133169071
ACH-000836,-0.20069589055700002
ACH-000837,-0.09059475777439999
ACH-000838,-0.731161179638
ACH-000839,-0.299840883888
ACH-000840,-0.222512912397
ACH-000841,-0.0909574972298
ACH-000843,0.00158562673424
