,YAP1 (10413)
ACH-000334,-0.145535690222
ACH-000335,-1.11487860119
ACH-000336,-0.016775271954000002
ACH-000337,-0.0408606221324
ACH-000339,-0.17984839968400002
ACH-000341,-0.0383628598647
ACH-000348,-0.268895181256
ACH-000350,-0.8877832293019999
ACH-000352,-0.578705419746
ACH-000356,-0.158696116217
ACH-000361,-1.4125344533500002
ACH-000362,-0.16940412832199997
ACH-000363,-0.11819809438
ACH-000364,-0.943539250308
ACH-000365,-0.22923700624600002
ACH-000366,-0.0784798515174
ACH-000368,-0.481051614127
ACH-000374,-0.401853187174
ACH-000375,-0.47911258034800003
ACH-000376,-0.261196900656
ACH-000381,-0.402012407083
ACH-000383,-0.05373069848130001
ACH-000387,-0.0803632184879
ACH-000389,-0.471056278381
ACH-000390,-0.00396348022768
ACH-000393,-0.383292016809
ACH-000395,-0.73464511281
ACH-000397,-0.591496994568
ACH-000401,-0.0507603362084
ACH-000402,-0.25818421378600004
ACH-000403,-1.15985095825
ACH-000404,-0.18455825771899997
ACH-000406,-0.18222190161200003
ACH-000407,-0.482951934925
ACH-000408,-0.490300198949
ACH-000410,-0.15390786614600002
ACH-000411,-0.0538170219827
ACH-000414,-0.431050824647
ACH-000415,-0.582592338641
ACH-000416,-0.40383022196400004
ACH-000420,-0.492151222385
ACH-000421,-0.772644123346
ACH-000424,0.10718204770199999
ACH-000425,-0.0879039879002
ACH-000426,-0.187836409748
ACH-000427,-0.485271141165
ACH-000433,-0.7511577354100001
ACH-000436,-0.0672200507879
ACH-000444,-0.34321166944700005
ACH-000445,-0.21912610208799999
ACH-000448,-0.170366270753
ACH-000450,-0.34077421794299995
ACH-000452,-0.139007652628
ACH-000454,-0.28796462126600003
ACH-000458,-0.31463276144200003
ACH-000459,0.37885515548500004
ACH-000460,-0.9503097462379999
ACH-000461,-0.248406560824
ACH-000463,-0.23875489915399997
ACH-000464,-0.036109653739400005
ACH-000466,-0.34857385145400005
ACH-000467,-0.433283109558
ACH-000468,-0.236944999744
ACH-000469,-0.589453384242
ACH-000470,-0.34420805257200005
ACH-000471,-0.545839456982
ACH-000472,-0.46758348528000004
ACH-000473,-0.24544549215300002
ACH-000475,-0.18411760027600002
ACH-000476,-0.24447456098900003
ACH-000477,-0.09050733976110001
ACH-000480,-0.450036160186
ACH-000481,-0.134071062124
ACH-000483,-1.33049377639
ACH-000484,-0.202945957379
ACH-000485,-0.762888076232
ACH-000486,-0.276824419712
ACH-000487,-0.291550265286
ACH-000488,-0.139265887277
ACH-000490,-0.601033637804
ACH-000491,-0.118932283631
ACH-000495,-0.18080133999200002
ACH-000496,-0.213011751047
ACH-000499,-0.297818424923
ACH-000500,-0.7332896721150001
ACH-000502,-0.191014706561
ACH-000503,-0.151460681564
ACH-000505,-0.44666052143999996
ACH-000507,-0.8680742389020001
ACH-000510,-0.10339286607100001
ACH-000511,-0.502369149049
ACH-000512,-0.419569075409
ACH-000516,-0.558154962572
ACH-000517,-0.452245640772
ACH-000518,-0.285367632465
ACH-000520,-0.24050373332
ACH-000521,-0.571487826059
ACH-000522,-0.118801464298
ACH-000524,-0.49288467502899996
ACH-000527,-0.21475217786800002
ACH-000528,-0.9919933226119999
ACH-000537,-0.477983550356
ACH-000541,-0.0324420332801
ACH-000542,-0.175570368143
ACH-000544,-0.468825187819
ACH-000545,-0.131709866843
ACH-000547,-1.3166750537
ACH-000548,-1.13125932309
ACH-000549,-0.6644667396689999
ACH-000550,-0.29651103582
ACH-000552,-0.610923053264
ACH-000556,-0.40263099625
ACH-000557,-0.237752568431
ACH-000570,-0.23738144175599998
ACH-000571,-0.39101651918700003
ACH-000573,0.052134977368400004
ACH-000576,-0.141192610534
ACH-000580,-0.22211534061299998
ACH-000584,-0.571105214938
ACH-000585,-0.806023598925
ACH-000588,-0.165300747125
ACH-000589,-0.48189395648500005
ACH-000591,0.040906540914
ACH-000593,-0.267212226363
ACH-000600,-0.0455794201234
ACH-000601,-0.282244722608
ACH-000604,-0.08215966134760001
ACH-000605,-0.078655537747
ACH-000606,-0.150848624327
ACH-000608,-0.484992533527
ACH-000614,-0.589372671101
ACH-000616,-0.10053145712000001
ACH-000618,-0.043418544894
ACH-000619,-0.36020419801700004
ACH-000620,-0.0684871038382
ACH-000621,-0.42186684052400003
ACH-000622,-0.046296224263
ACH-000623,-0.290865101006
ACH-000624,-0.21022621903900002
ACH-000627,-0.435963269358
ACH-000630,-0.511057572399
ACH-000632,-0.0460105464695
ACH-000633,-0.577846694948
ACH-000637,-0.34672504189900005
ACH-000638,-0.109416536821
ACH-000646,-0.328445103199
ACH-000647,-0.152885021821
ACH-000648,-0.120505331858
ACH-000649,-0.099212560757
ACH-000651,-0.36071352879100005
ACH-000652,-0.232808066412
ACH-000653,-0.045162815158799996
ACH-000657,-0.48914411101300004
ACH-000658,0.0678949049854
ACH-000661,-0.190114781594
ACH-000662,-0.16732576499600002
ACH-000663,-0.511853240605
ACH-000665,0.049186171942499995
ACH-000671,-0.607051035849
ACH-000673,-0.207764124618
ACH-000676,0.0614585421655
ACH-000677,-0.902383361025
ACH-000681,-0.291651600123
ACH-000682,-0.361432523683
ACH-000683,0.0153620749315
ACH-000684,-0.360953721399
ACH-000688,-0.278778189287
ACH-000693,-0.09603256130480001
ACH-000694,-0.0864724827368
ACH-000695,-0.114435270647
ACH-000696,-0.7406368177179999
ACH-000697,-0.5171929611980001
ACH-000699,-0.130498453452
ACH-000701,-0.49321906888899997
ACH-000706,-0.395274300966
ACH-000711,-0.0738258707893
ACH-000713,-0.592378815929
ACH-000714,-0.24243949795699998
ACH-000718,-0.34679251524300003
ACH-000720,-0.261485796318
ACH-000721,-0.0741801772243
ACH-000724,-0.896515590493
ACH-000725,-0.278637580592
ACH-000732,-0.861166975373
ACH-000734,-0.440618902115
ACH-000735,-0.13493866849000002
ACH-000736,-0.742605464707
ACH-000738,-0.620681556119
ACH-000746,-0.305714256178
ACH-000747,-0.23047977720600002
ACH-000748,-0.209229096429
ACH-000753,-0.42921796643700005
ACH-000756,-0.0792233806713
ACH-000757,-0.736487111305
ACH-000758,-0.573227531427
ACH-000760,-0.115861521044
ACH-000763,0.0521029222609
ACH-000764,-0.23708378079599998
ACH-000765,-0.183800230295
ACH-000766,-0.20180292603500002
ACH-000767,-0.257261925916
ACH-000768,-0.50724761697
ACH-000769,-0.243897570828
ACH-000770,-0.194216529593
ACH-000771,-0.585155135855
ACH-000773,-0.119593434262
ACH-000776,-0.146438182466
ACH-000777,-0.10866103697799999
ACH-000778,-0.9183671644310001
ACH-000781,-0.138999185748
ACH-000782,-0.204785061566
ACH-000783,-0.609991647535
ACH-000784,-0.180120754415
ACH-000785,-0.415174674335
ACH-000787,-0.373600037998
ACH-000788,-0.153461085547
ACH-000791,-0.059504736818599996
ACH-000792,-0.225528529185
ACH-000794,-0.34880959144
ACH-000796,-0.169232599654
ACH-000799,-0.00419514397804
ACH-000800,0.116510584756
ACH-000802,-0.160780151138
ACH-000804,-0.5575647101219999
ACH-000805,-0.14199697093699998
ACH-000809,-0.47625761239799996
ACH-000810,-0.483970024762
ACH-000811,-0.141487065627
ACH-000817,-0.40733244151799997
ACH-000819,-0.363087189591
ACH-000820,0.24613300079999997
ACH-000821,-0.18187596431400002
ACH-000822,0.030131324156100002
ACH-000823,0.00249792843925
ACH-000824,-0.6594361718399999
ACH-000827,-0.224702230099
ACH-000829,-0.35996301473000003
ACH-000831,-0.22157378508099998
ACH-000832,-0.33987838252700003
ACH-000833,-0.11321461824899999
ACH-000834,-0.30155849966
ACH-000835,-0.404078198154
ACH-000836,-0.2104442937
ACH-000837,-0.158294760934
ACH-000838,-0.222953807697
ACH-000839,-1.14323973418
ACH-000840,-0.657711872522
ACH-000841,-0.23279614173399998
ACH-000843,-0.142523330979
ACH-000846,-5.6922139571999996e-05
ACH-000847,-0.273207237748
ACH-000848,-0.20862213107799998
ACH-000849,-0.342044102719
ACH-000851,-0.44753229593500005
ACH-000855,0.00774227153005
ACH-000856,-0.742774532736
ACH-000858,-0.090045587937
ACH-000859,-0.493281577587
ACH-000861,-0.5349397476759999
ACH-000862,0.000637929674474
ACH-000865,-0.05449510911859999
ACH-000866,-0.0920872675816
ACH-000867,-0.170058877807
ACH-000869,-0.465695852945
ACH-000872,-0.840475930309
ACH-000873,-0.052735898745900005
ACH-000876,-0.34158372037199997
ACH-000878,-0.432048877565
ACH-000880,-0.7759127612369999
ACH-000881,-0.231843439681
ACH-000882,-0.239862044853
ACH-000884,-0.0915601316406
ACH-000885,-0.638773541753
ACH-000887,-0.371417723579
ACH-000888,-0.11727277068499999
ACH-000889,-0.259708941006
ACH-000890,-0.595239878912
ACH-000896,-0.367436773679
ACH-000898,-0.292013045934
ACH-000900,-0.173039347297
ACH-000901,-0.183628913974
ACH-000905,-0.904774603688
ACH-000906,-0.821385765432
ACH-000907,-0.27015368306
ACH-000910,-0.118206566456
ACH-000911,-0.28948659472
ACH-000912,-0.459739187173
ACH-000913,-0.377557053049
ACH-000915,-0.057953928768
ACH-000916,-0.245782628158
ACH-000917,-0.28792545864999997
ACH-000921,-0.35584995066799996
ACH-000924,-0.38417396109800006
ACH-000926,-0.555674452782
ACH-000928,-0.671453645615
ACH-000929,-0.397182429632
ACH-000932,-0.964220036778
ACH-000935,-0.7824182055399999
ACH-000936,-0.27575555770300003
ACH-000937,-0.146135667874
ACH-000938,-0.390741230419
ACH-000939,0.0684555878513
ACH-000941,-0.279999701903
ACH-000943,-0.38774136133299997
ACH-000946,-0.31771585288000004
ACH-000947,-0.20326272585400001
ACH-000948,-0.520844248435
ACH-000950,-0.666385512732
ACH-000953,-0.15729074369999999
ACH-000957,-0.515520087761
ACH-000958,-0.643819573068
ACH-000960,-0.22989785819699998
ACH-000963,-0.314772059141
ACH-000968,-0.326265812817
ACH-000969,-0.34444056839500004
ACH-000973,-0.611224827502
ACH-000974,-0.246380741964
ACH-000975,-0.222574393903
ACH-000976,-0.557235478383
ACH-000978,-0.228700750554
ACH-000980,-0.176255829421
ACH-000984,-0.270594442806
ACH-000986,-0.790477184287
ACH-000988,-0.722269078246
ACH-000993,-0.242340459491
ACH-000994,-0.10216623544299999
ACH-000996,-0.43704047901199994
ACH-001001,-0.163359160229
ACH-001020,-0.314559673363
ACH-001028,0.0260128668057
ACH-001031,-1.1334132807600001
ACH-001038,0.0128033501673
ACH-001048,-0.166628363969
ACH-001050,-0.605243809908
ACH-001053,-0.18531747893699999
ACH-001054,-0.283903402538
ACH-001061,-0.6423601531090001
ACH-001067,-0.387147770388
ACH-001075,-0.7422280045190001
ACH-001096,-0.17612216216899998
ACH-001128,0.758769648155
ACH-001134,-0.28407027254
ACH-001151,-0.10703842382300001
ACH-001163,-0.162297610558
ACH-001164,-0.0209365204601
ACH-001173,-0.154318350094
ACH-001183,-0.499709925748
ACH-001184,0.0686634468903
ACH-001190,-0.00417957293919
ACH-001192,-0.251258408783
ACH-001193,-0.370431052798
ACH-001196,-0.16415019325
ACH-001197,-0.353114587504
ACH-001205,-0.514459586007
ACH-001211,-0.303736723444
ACH-001212,-0.123618279286
ACH-001228,-0.31331676379900003
ACH-001232,-0.138642572474
ACH-001239,0.0253069197591
ACH-001274,-0.287908440279
ACH-001275,-0.458950428564
ACH-001277,-0.201054701027
ACH-001278,-0.33498415581700003
ACH-001280,-1.31420842872
ACH-001283,-0.129909420149
ACH-001289,-0.355185999425
ACH-001295,-0.22237495498100002
ACH-001300,-0.258147448323
ACH-001301,-0.17150284908100003
ACH-001302,-0.294126064643
ACH-001303,-0.43038249045500004
ACH-001306,-0.648342501328
ACH-001318,-0.285261075717
ACH-001322,-0.577764589438
ACH-001328,-0.288646352555
ACH-001332,-0.371831070564
ACH-001333,-0.543709763032
ACH-001336,-0.527135808307
ACH-001340,-0.07448958668439999
ACH-001346,-0.363606134097
ACH-001353,-0.363777084432
ACH-001354,-0.324230301722
ACH-001367,-0.265145476334
ACH-001368,-0.22064342526500003
ACH-001374,-1.02459092544
ACH-001375,-0.30714511504
ACH-001377,-0.394943688482
ACH-001380,-0.8703103166089999
ACH-001391,-0.355998709155
ACH-001407,-0.178391157304
ACH-001408,-0.326386617932
ACH-001413,-0.30126792269499997
ACH-001430,-0.436542301751
ACH-001431,-0.111740915892
ACH-001450,-0.34756889659400003
ACH-001496,-0.254155217075
ACH-001500,-0.157882374306
ACH-001521,-0.367954307809
ACH-001523,-0.310457242639
ACH-001532,-0.202931086432
ACH-001536,-0.465965863973
ACH-001550,0.270946618605
ACH-001552,-0.992806220962
ACH-001554,-0.246530971888
ACH-001645,-0.128107359079
ACH-001654,-0.156584360038
ACH-001715,-0.444690848571
ACH-001735,-0.232446055049
ACH-001736,-0.143437306638
ACH-001737,-0.5836557067729999
ACH-001740,-0.132936924141
ACH-001745,0.079917398864
ACH-001750,-0.59950657458
ACH-001765,-0.129593947394
ACH-001956,-0.256737392952
ACH-001957,-0.19184605177900002
