,YTHDF1 (54915)
ACH-000004,0.08618592001910001
ACH-000007,0.0560366744283
ACH-000009,-0.0109249304471
ACH-000011,0.0858026642268
ACH-000012,0.142179792595
ACH-000013,-0.036558674328300005
ACH-000014,0.19538474572099998
ACH-000015,-0.0282274753601
ACH-000017,-0.136411727024
ACH-000018,-0.08567407601970001
ACH-000019,-0.22449136690000002
ACH-000021,-0.145855126747
ACH-000022,-0.106473671717
ACH-000025,0.170297029514
ACH-000028,-0.104153307711
ACH-000030,0.0788508610738
ACH-000035,0.00802678865258
ACH-000036,0.016772490908600002
ACH-000037,0.114451528914
ACH-000039,-0.227207403347
ACH-000040,0.00313064952836
ACH-000041,0.04978297156219999
ACH-000042,-0.22789901891800002
ACH-000045,-0.0930226620647
ACH-000047,0.0830720302734
ACH-000052,-0.034777897868699996
ACH-000053,0.0016647967960599999
ACH-000054,0.133332513593
ACH-000055,-0.0189609153737
ACH-000060,-0.0202218794238
ACH-000067,-0.00202629638238
ACH-000070,0.10114138805
ACH-000075,-0.177125328461
ACH-000078,-0.18823320714699998
ACH-000082,-0.10918287679199999
ACH-000085,-0.207296279885
ACH-000086,0.0275963099634
ACH-000087,-0.340416948475
ACH-000092,0.12330479163899999
ACH-000095,-0.101963254081
ACH-000097,-0.20442607028499998
ACH-000098,-0.0137926180942
ACH-000099,-0.27744511196800004
ACH-000108,-0.331878585415
ACH-000113,0.0402442752056
ACH-000115,0.058249596914
ACH-000116,0.0891184719533
ACH-000118,0.0448773496814
ACH-000120,-0.168983837085
ACH-000123,-0.0711716711235
ACH-000127,-0.00672600154646
ACH-000128,0.013339031404899998
ACH-000132,0.0976750821956
ACH-000133,0.029194472011299998
ACH-000137,-0.0869554264415
ACH-000138,-0.140052917212
ACH-000142,-0.10477243902999998
ACH-000143,-0.040298675154499995
ACH-000146,0.0357716892156
ACH-000148,-0.0638977534016
ACH-000150,-0.043528992774
ACH-000152,-0.104303842403
ACH-000153,0.13365501607000002
ACH-000159,0.058902937075500005
ACH-000160,0.020661928194099996
ACH-000163,-0.036317271164800005
ACH-000167,0.038702650349199993
ACH-000168,0.214539717467
ACH-000169,-0.0178736444869
ACH-000178,-0.0973673205598
ACH-000182,-0.00822182157435
ACH-000183,-0.159717840582
ACH-000188,-0.0689510981513
ACH-000189,0.42507446143600003
ACH-000190,-0.31318508649599996
ACH-000198,0.05171903767080001
ACH-000204,0.15471602899599998
ACH-000206,-0.0193006523667
ACH-000207,-0.10053103981599999
ACH-000211,-0.0851702188718
ACH-000215,0.016987856371
ACH-000221,-0.12063565034399999
ACH-000222,-0.383907075615
ACH-000223,0.0969829415141
ACH-000226,-0.038346199158800005
ACH-000227,-0.17509214570700002
ACH-000228,0.00384826966824
ACH-000231,-0.162200917178
ACH-000232,0.103682553732
ACH-000233,-0.099399021512
ACH-000234,-0.141042289288
ACH-000235,-0.10022445491800001
ACH-000237,-0.054075218039699995
ACH-000238,0.042212863776199996
ACH-000243,-0.181298427066
ACH-000244,0.0600449185784
ACH-000246,-0.0647909295598
ACH-000248,0.0180436003225
ACH-000250,0.0264546236301
ACH-000251,-0.00582693499943
ACH-000253,0.050241814543199995
ACH-000255,0.0395501204859
ACH-000256,-0.285054870005
ACH-000257,0.09584899266689999
ACH-000258,-0.050451414436
ACH-000259,-0.100242757735
ACH-000260,-0.213264868581
ACH-000261,0.0157953733554
ACH-000262,0.0810159010303
ACH-000263,0.529173381521
ACH-000264,0.08813775487330001
ACH-000265,-0.0348514176078
ACH-000266,-0.0674046420641
ACH-000272,0.0198348828366
ACH-000273,-0.0285297750731
ACH-000274,-0.056206627505900005
ACH-000277,0.035812585320099996
ACH-000278,0.162932758773
ACH-000279,0.229070255416
ACH-000280,0.0543979471324
ACH-000281,-0.302752513628
ACH-000288,0.00761584530995
ACH-000291,-0.032919062400799996
ACH-000293,-0.0730360135946
ACH-000294,0.10221830446699999
ACH-000295,-0.147537825725
ACH-000296,-0.116097426204
ACH-000302,0.016208748989
ACH-000304,0.0286190074819
ACH-000307,0.029110226614900002
ACH-000308,-0.131358014751
ACH-000310,-0.0899997803466
ACH-000311,-0.00074533779907
ACH-000312,-0.230325229494
ACH-000315,-0.134132805077
ACH-000316,0.123455965814
ACH-000317,-0.008829155268129999
ACH-000318,-0.18973893517
ACH-000319,-0.00839689143177
ACH-000320,-0.117192297261
ACH-000322,-0.210835232356
ACH-000323,0.0716240748565
ACH-000324,-0.0880669287707
ACH-000329,-0.00826505177635
ACH-000330,0.163522551224
ACH-000331,-0.0329428601493
ACH-000332,0.011745265512399999
ACH-000334,-0.0419562763468
ACH-000335,-0.0075271892881099995
ACH-000336,-0.0973071250325
ACH-000337,0.169568672179
ACH-000339,-0.019104450738400003
ACH-000341,-0.229892422489
ACH-000348,-0.114394115243
ACH-000350,-0.164494727315
ACH-000352,-0.0465305132448
ACH-000356,0.17029033584699999
ACH-000361,0.0031117040086300002
ACH-000362,0.0341150527493
ACH-000363,-0.10785275538599999
ACH-000364,-0.07414112964660001
ACH-000365,0.0698879340348
ACH-000366,-0.260731395815
ACH-000368,-0.162120336303
ACH-000374,-0.0438830782589
ACH-000375,0.022061824997799996
ACH-000376,-0.161906853707
ACH-000381,-0.27540283422600004
ACH-000383,0.0113189958273
ACH-000387,0.17130181380999998
ACH-000389,-0.193187269642
ACH-000390,0.0531191052722
ACH-000393,-0.0191349626155
ACH-000395,-0.147564460841
ACH-000397,-0.093660208484
ACH-000401,-0.32268370768599997
ACH-000402,0.0484481728283
ACH-000403,-0.070733908588
ACH-000404,0.199593354936
ACH-000406,0.0217634297598
ACH-000407,0.0190150467123
ACH-000408,-0.32102606130100003
ACH-000410,0.08546505262060002
ACH-000411,0.21965921445300002
ACH-000414,0.0229773057434
ACH-000415,-0.102657061482
ACH-000416,0.0730208217618
ACH-000420,-0.17141635299400002
ACH-000421,-0.100431985121
ACH-000424,0.0629775234076
ACH-000425,-0.132100875812
ACH-000426,0.0640969583372
ACH-000427,0.035781763763800004
ACH-000433,-0.09868790448289999
ACH-000436,0.312329262781
ACH-000444,0.0683933979536
ACH-000445,0.25793194133499997
ACH-000448,-0.12267600830700001
ACH-000450,-0.21205763469900002
ACH-000452,-0.0072621184856700004
ACH-000454,0.173169346166
ACH-000458,0.009885413787870001
ACH-000459,0.17367050596099998
ACH-000460,0.060002402011
ACH-000461,0.08499972426619999
ACH-000463,-0.1744655866
ACH-000464,-0.035540203717
ACH-000466,0.0627910089773
ACH-000467,-0.164559800392
ACH-000468,-0.120317020713
ACH-000469,-0.18847751665100002
ACH-000470,-0.12292514898700001
ACH-000471,0.0303703955113
ACH-000472,-0.0325121876006
ACH-000473,0.0139953219914
ACH-000475,-0.0811897996251
ACH-000476,-0.200766110156
ACH-000477,0.38521662543000007
ACH-000480,-0.10798598896600001
ACH-000481,-0.0997816564792
ACH-000483,0.0979332355079
ACH-000484,-0.160773660325
ACH-000485,0.0231391455229
ACH-000486,0.0316209647445
ACH-000487,0.0957207748002
ACH-000488,-0.07103397695739999
ACH-000490,0.029389803174400004
ACH-000491,-0.0483326234937
ACH-000495,-0.16965052518800003
ACH-000496,0.0219551414682
ACH-000499,0.27828063027
ACH-000500,-0.507549815494
ACH-000502,-0.11741911172
ACH-000503,0.182323904316
ACH-000505,0.08867204098660002
ACH-000507,-0.0146472789261
ACH-000510,0.0706893573965
ACH-000511,0.114678571295
ACH-000512,0.20738136374699997
ACH-000516,0.042855442136
ACH-000517,-0.0751662038883
ACH-000518,0.057517772175500005
ACH-000520,-0.0619452615164
ACH-000521,-0.18843942830200003
ACH-000522,0.14088081872199998
ACH-000524,-0.169992794794
ACH-000527,-0.0899459358594
ACH-000528,0.138693960759
ACH-000537,0.023044229890099997
ACH-000541,-0.20942972499600002
ACH-000542,-0.178771103543
ACH-000544,0.160723133803
ACH-000545,0.0305043347067
ACH-000547,0.022067927398799998
ACH-000548,-0.0997428348164
ACH-000549,0.047927214840599995
ACH-000550,-0.0489993707647
ACH-000552,0.212129286433
ACH-000556,0.13727724558
ACH-000557,-0.247781699896
ACH-000570,0.00860243735076
ACH-000571,-0.0670852684014
ACH-000573,0.038662731772
ACH-000576,0.0941505764403
ACH-000580,-0.0864999990029
ACH-000584,0.0207714930158
ACH-000585,-0.207283093227
ACH-000588,0.17674843413400002
ACH-000589,0.0473960116021
ACH-000591,-0.046193123298500005
ACH-000593,0.0133302535234
ACH-000600,0.0672585033205
ACH-000601,-0.0637732822408
ACH-000604,-0.21208181908
ACH-000605,0.0183958491313
ACH-000606,0.171547254181
ACH-000608,-0.144638008901
ACH-000614,-0.171268606677
ACH-000616,-0.0744620993019
ACH-000618,-0.1279968409
ACH-000619,0.0629294884213
ACH-000620,-0.045800269177599995
ACH-000621,0.019992322478599996
ACH-000622,-0.119794084812
ACH-000623,0.0251272170191
ACH-000624,-0.00434445205893
ACH-000627,-0.100505886202
ACH-000630,0.0413067857466
ACH-000632,-0.0980003453881
ACH-000633,-0.136308506041
ACH-000637,0.0406560814032
ACH-000638,-0.06880781938529999
ACH-000646,-0.09159582991769999
ACH-000647,0.0317044539671
ACH-000648,-0.0436438641553
ACH-000649,-0.07583285361660001
ACH-000651,-0.053695349160599995
ACH-000652,0.019239154307900002
ACH-000653,0.0683872619838
ACH-000657,-0.0629964639146
ACH-000658,-0.103554226117
ACH-000661,0.166362702885
ACH-000662,-0.309451303143
ACH-000663,0.105593851775
ACH-000665,-0.0420371864455
ACH-000671,-0.00677100881489
ACH-000673,-0.0987978409853
ACH-000676,-0.162803102959
ACH-000677,-0.06822237061440001
ACH-000681,-0.131725458346
ACH-000682,-0.111158405361
ACH-000683,-0.124219918617
ACH-000684,0.300348879748
ACH-000688,0.041120219794999996
ACH-000693,0.10404093567600001
ACH-000694,-0.022797130961599996
ACH-000695,0.250753779366
ACH-000696,0.0994138450836
ACH-000697,0.258970385068
ACH-000699,-0.015372008969399999
ACH-000701,-0.0276194772237
ACH-000706,-0.0775773247153
ACH-000711,0.0446551626205
ACH-000713,0.0530632257254
ACH-000714,0.06630433564669999
ACH-000718,-0.216934656119
ACH-000720,-0.07474084392330001
ACH-000721,-0.025310046175599996
ACH-000724,0.48463304460900003
ACH-000725,0.0709405518322
ACH-000732,0.17777442879299998
ACH-000734,0.07978656014289999
ACH-000735,-0.0026261976539699995
ACH-000736,-0.0431464726012
ACH-000738,-0.169645961112
ACH-000746,0.201825649547
ACH-000747,-0.0960263023139
ACH-000748,0.00255856430974
ACH-000753,-0.05017273184380001
ACH-000756,-0.078014366399
ACH-000757,-0.0990940704821
ACH-000758,0.0921307552939
ACH-000760,0.0186369904515
ACH-000763,0.037148848155400004
ACH-000764,0.297318222919
ACH-000765,-0.034617673403599995
ACH-000766,0.07375140444310001
ACH-000767,-0.24108870957800002
ACH-000768,0.037029941155199995
ACH-000769,-0.0379035202955
ACH-000770,0.0699675148982
ACH-000771,0.0147086801563
ACH-000773,0.169382985615
ACH-000776,0.27444304219
ACH-000777,0.0698385965954
ACH-000778,0.0385568517696
