,PRAM1 (84106)
ACH-000324,-0.300413166546
ACH-000329,-0.17936226885
ACH-000330,-0.447503901492
ACH-000331,-0.352760643748
ACH-000332,-0.225139019113
ACH-000334,-0.32862299287700003
ACH-000335,-0.0288150999622
ACH-000336,-0.542224892552
ACH-000337,-0.21293774863099998
ACH-000339,-0.210994042127
ACH-000341,-0.263435198553
ACH-000348,-0.11626733754
ACH-000350,-0.13991553774499998
ACH-000352,-0.285263101006
ACH-000356,-0.33059479049199997
ACH-000361,-0.48502185592
ACH-000362,-0.166567392637
ACH-000363,-0.485815462787
ACH-000364,-0.342235157096
ACH-000365,-0.241528687847
ACH-000366,-0.32465597199900004
ACH-000368,-0.11601884502999998
ACH-000374,-0.166426700857
ACH-000375,-0.221685412855
ACH-000376,-0.132761194858
ACH-000381,-0.17476518106199998
ACH-000383,-0.272386880729
ACH-000387,-0.404191759008
ACH-000389,0.0023765918523899997
ACH-000390,-0.42875153472099997
ACH-000393,-0.434617537156
ACH-000395,-0.51607371503
ACH-000397,-0.20349867157999998
ACH-000401,-0.169288590198
ACH-000402,-0.21890185485
ACH-000403,-0.206293439754
ACH-000404,-0.106518976842
ACH-000406,-0.08439896476910001
ACH-000407,-0.23741170325
ACH-000408,-0.34356983635300004
ACH-000410,-0.361574988754
ACH-000411,-0.208482478063
ACH-000414,-0.29623824883600003
ACH-000415,-0.237109972925
ACH-000416,-0.42039654278899996
ACH-000420,-0.343368212426
ACH-000421,-0.320963401451
ACH-000424,-0.345853327797
ACH-000425,-0.219228459402
ACH-000426,-0.505882573932
ACH-000427,-0.280326361644
ACH-000433,-0.35673035930799996
ACH-000436,-0.0629438796592
ACH-000444,-0.34357409961999996
ACH-000445,-0.431479643302
ACH-000448,-0.236618774651
ACH-000450,-0.40425881314
ACH-000452,-0.360973763575
ACH-000454,-0.270645316429
ACH-000458,0.06677220160860001
ACH-000459,-0.317684647536
ACH-000460,-0.31594824014600004
ACH-000461,-0.352988684559
ACH-000463,-0.22919528996199998
ACH-000464,-0.35204928310999994
ACH-000466,-0.15377499494799998
ACH-000467,-0.144843104882
ACH-000468,-0.37383472404
ACH-000469,-0.230778527881
ACH-000470,-0.170911632962
ACH-000471,-0.26976964139000004
ACH-000472,-0.28862899031399997
ACH-000473,-0.325326373275
ACH-000475,-0.243776835605
ACH-000476,-0.41990364308300004
ACH-000477,-0.36940257811800004
ACH-000480,-0.254061787536
ACH-000481,-0.355850557284
ACH-000483,-0.150590887126
ACH-000484,-0.25660131023899996
ACH-000485,-0.0895910993138
ACH-000486,-0.19873406311500003
ACH-000487,-0.12164103943499999
ACH-000488,-0.34533203781800004
ACH-000490,-0.276905344246
ACH-000491,-0.24524483825100002
ACH-000495,-0.403826302705
ACH-000496,-0.0896264227837
ACH-000499,0.031276873171599995
ACH-000500,-0.46833221706999995
ACH-000502,-0.233540120647
ACH-000503,-0.464158824546
ACH-000505,-0.245513762735
ACH-000507,-0.33389840025899997
ACH-000510,-0.23923022050599999
ACH-000511,-0.213378852591
ACH-000512,-0.0443789296583
ACH-000516,-0.407112657805
ACH-000517,-0.34970594180200004
ACH-000518,-0.281243393271
ACH-000520,-0.445191723325
ACH-000521,-0.293511359845
ACH-000522,-0.16689893377999998
ACH-000524,-0.441802481603
ACH-000527,-0.286389928377
ACH-000528,-0.25021910670200004
ACH-000537,-0.331576011675
ACH-000541,-0.467590462214
ACH-000542,-0.28154266818
ACH-000544,0.00667564930407
ACH-000545,-0.33793218908699996
ACH-000547,-0.49858833917900003
ACH-000548,-0.210434610019
ACH-000549,-0.194977313223
ACH-000550,-0.5757381683389999
ACH-000552,-0.162282948648
ACH-000556,-0.375480008662
ACH-000557,-0.103152102758
ACH-000570,-0.306011251769
ACH-000571,-0.323789659941
ACH-000573,-0.342801336024
ACH-000576,-0.476375847938
ACH-000580,0.015568052202299999
ACH-000584,-0.335588062201
ACH-000585,-0.316263653772
ACH-000588,-0.196034181361
ACH-000589,-0.260643686654
ACH-000591,-0.21584215564
ACH-000593,-0.241556638293
ACH-000600,-0.42545666309299995
ACH-000601,-0.163408040282
ACH-000604,0.0516477561409
ACH-000605,-0.422366046263
ACH-000606,-0.236340216558
ACH-000608,-0.33984469057899996
ACH-000614,0.034152636254500005
ACH-000616,-0.01327939632
ACH-000618,-0.0466772725991
ACH-000619,-0.12685939359200002
ACH-000620,-0.102150436356
ACH-000621,-0.292732155622
ACH-000622,-0.294264758839
ACH-000623,-0.383180875049
ACH-000624,-0.37217031009199997
ACH-000627,-0.420760352661
ACH-000630,-0.443458869426
ACH-000632,-0.342971945128
ACH-000633,-0.39708299306100003
ACH-000637,-0.18881208067000002
ACH-000638,-0.0530170387711
ACH-000646,-0.5875660491
ACH-000647,-0.13584361215500002
ACH-000648,-0.343271650896
ACH-000649,-0.378078285915
ACH-000651,-0.34904459212399996
ACH-000652,-0.471341291823
ACH-000653,-0.238830084677
ACH-000657,-0.2833177041
ACH-000658,-0.309145780322
ACH-000661,-0.332602148323
ACH-000662,-0.614357725395
ACH-000663,-0.32995901444000003
ACH-000665,-0.318914125235
ACH-000671,-0.5700423216089999
ACH-000673,-0.294602980661
ACH-000676,-0.18278852664999998
ACH-000677,-0.268620271676
ACH-000681,-0.233099082953
ACH-000682,-0.364122309927
ACH-000683,-0.279473980179
ACH-000684,-0.0916173688764
ACH-000688,-0.10756459619000001
ACH-000693,-0.206900684335
ACH-000694,-0.17330203860399998
ACH-000695,-0.380597557101
ACH-000696,-0.329214897461
ACH-000697,-0.39351158342500003
ACH-000699,-0.279769717444
ACH-000701,-0.29576439672800003
ACH-000706,-0.303886899386
ACH-000711,-0.385260278982
ACH-000713,-0.504205904671
ACH-000714,-0.474941573707
ACH-000718,-0.0343477351628
ACH-000720,-0.321876643108
ACH-000721,-0.431134808416
ACH-000724,-0.35225690792099995
ACH-000725,-0.0751297877156
ACH-000732,-0.246224915286
ACH-000734,-0.47645611274099997
ACH-000735,-0.267050650908
ACH-000736,-0.174527831579
ACH-000738,-0.216447797804
ACH-000746,-0.165389744482
ACH-000747,-0.348911705002
ACH-000748,-0.20603310115600001
ACH-000753,-0.268861731326
ACH-000756,-0.504869075313
ACH-000757,-0.163480767224
ACH-000758,-0.32062606970199997
ACH-000760,-0.250648679741
ACH-000763,-0.075230480983
ACH-000764,-0.628341136062
ACH-000765,-0.10364366728499999
ACH-000766,-0.311897310208
ACH-000767,-0.296259104409
ACH-000768,-0.27717057427499997
ACH-000769,-0.159706697714
ACH-000770,-0.258511958004
ACH-000771,-0.268730356771
ACH-000773,-0.111605937222
ACH-000776,-0.353123348119
ACH-000777,-0.208014557437
ACH-000778,-0.17231450431200002
ACH-000781,-0.271999907625
ACH-000782,-0.314058975722
ACH-000783,-0.259061649207
ACH-000784,-0.250135950943
ACH-000785,-0.34959578989600004
ACH-000787,-0.20142855902600001
ACH-000788,-0.379134641022
ACH-000791,-0.210274365972
ACH-000792,-0.440416517327
ACH-000794,-0.24160870249000002
ACH-000796,-0.15494152251499999
ACH-000799,-0.350593365035
ACH-000800,-0.314302505209
ACH-000802,-0.286891943067
ACH-000804,-0.447372798645
ACH-000805,-0.0290244649441
ACH-000809,-0.306798175893
ACH-000810,-0.141886707802
ACH-000811,-0.184549771648
ACH-000817,-0.143406862777
ACH-000819,-0.284253541638
ACH-000820,-0.252037830618
ACH-000821,-0.474652185445
ACH-000822,-0.31974409800299997
ACH-000823,-0.281034921505
ACH-000824,-0.29230254805399997
ACH-000827,-0.340793832051
ACH-000829,-0.461445855817
ACH-000831,-0.261684447796
ACH-000832,-0.240755115305
ACH-000833,0.0571429838678
ACH-000834,-0.295219837862
ACH-000835,-0.154662943987
ACH-000836,-0.21764355295499999
ACH-000837,-0.290277735293
ACH-000838,-0.337165524198
ACH-000839,-0.290015067824
ACH-000840,-0.37698550916900003
ACH-000841,-0.21244252562
ACH-000843,-0.303193623541
ACH-000846,-0.272032062507
ACH-000847,0.004210653299480001
ACH-000848,-0.293079383653
ACH-000849,-0.424866422243
ACH-000851,-0.216915565851
ACH-000855,-0.0736563143696
ACH-000856,-0.132357932718
ACH-000858,-0.08365274843489999
ACH-000859,-0.26345893883
ACH-000861,-0.2253623485
ACH-000862,-0.240282405995
ACH-000865,-0.23298726702199998
ACH-000866,-0.18489553554299998
ACH-000867,-0.412922285353
ACH-000869,-0.192532668072
ACH-000872,-0.145093712893
ACH-000873,-0.19820904152
ACH-000876,-0.365705729207
ACH-000878,-0.439903946875
ACH-000880,-0.22389893629299998
ACH-000881,-0.272673733136
ACH-000882,-0.21529101626999997
ACH-000884,-0.223410687128
ACH-000885,-0.40745529275799997
ACH-000887,-0.346508889155
ACH-000888,-0.318757579339
ACH-000889,-0.290942038708
ACH-000890,-0.191070160372
ACH-000896,-0.34332133308300006
ACH-000898,-0.164467629132
ACH-000900,-0.276508278692
ACH-000901,-0.306712380604
ACH-000905,-0.21591443786999998
ACH-000906,-0.359827491035
ACH-000907,-0.0746114955285
ACH-000910,-0.20317139305
ACH-000911,-0.437723011436
ACH-000912,-0.2605222096
ACH-000913,-0.253297857095
ACH-000915,-0.310464666255
ACH-000916,-0.6778366939129999
ACH-000917,-0.14685893590399998
ACH-000921,-0.379424592693
ACH-000924,-0.121851644675
ACH-000926,-0.56117780497
ACH-000928,-0.386155211048
ACH-000929,-0.245866462717
ACH-000932,-0.257301825059
ACH-000935,-0.035786044209199994
ACH-000936,-0.0934225731728
ACH-000937,-0.320997101201
ACH-000938,-0.180832303992
ACH-000939,-0.272288210062
ACH-000941,-0.235063230749
ACH-000943,-0.330617506585
ACH-000946,-0.227672972432
ACH-000947,-0.20383196765500003
ACH-000948,-0.311980626115
ACH-000950,-0.196433449194
ACH-000953,-0.430495586856
ACH-000957,-0.20950453938799998
ACH-000958,-0.231760973502
ACH-000960,-0.325251702037
ACH-000963,-0.38273032440800003
ACH-000968,-0.029584774054799996
ACH-000969,-0.243036178745
ACH-000973,-0.301182704484
ACH-000974,-0.293693552196
ACH-000975,-0.23920697958700002
ACH-000976,-0.326469666242
ACH-000978,-0.224533976737
ACH-000980,-0.175721817469
ACH-000984,-0.221418331603
ACH-000986,-0.0634853057214
ACH-000988,-0.37674988376999996
ACH-000993,-0.226213016104
ACH-000994,-0.256685534875
ACH-000996,-0.41607001615999994
ACH-001001,-0.340795608927
ACH-001020,-0.192890910645
ACH-001028,-0.380072187213
ACH-001031,-0.143465449853
ACH-001038,-0.308862395224
ACH-001048,-0.0135189200446
ACH-001050,-0.37107162758400003
ACH-001053,-0.11887053512599999
ACH-001054,-0.426142191074
ACH-001061,-0.14507644155
ACH-001067,-0.244409990728
ACH-001075,-0.286278406875
ACH-001096,-0.122548600811
ACH-001128,-0.303816552683
ACH-001134,-0.22211976528799998
ACH-001151,-0.19618217647300001
ACH-001163,-0.21923147737399998
ACH-001164,-0.307885842313
ACH-001173,-0.153478307661
ACH-001183,-0.440559488702
ACH-001184,-0.21652945124499998
ACH-001190,-0.321287645892
ACH-001192,-0.226252160378
ACH-001193,-0.1575978425
ACH-001196,-0.277374852795
ACH-001197,-0.304601813454
ACH-001205,0.10192945968
ACH-001211,-0.20837365055799997
ACH-001212,-0.683118842273
ACH-001228,-0.428478240989
ACH-001232,-0.56165139393
ACH-001239,-0.374681251628
ACH-001274,-0.58023415806
ACH-001275,-0.259485734639
ACH-001277,-0.19094135290199998
ACH-001278,-0.208490319047
ACH-001280,-0.17259053023499998
ACH-001283,-0.359371982109
ACH-001289,-0.38930193248899997
ACH-001295,-0.351305140472
ACH-001300,-0.19223510904599997
ACH-001301,-0.10315845127699999
ACH-001302,-0.40178160194300006
ACH-001303,-0.542961522811
ACH-001306,-0.5618696783129999
ACH-001318,-0.43682548101199997
ACH-001322,-0.59929464475
ACH-001328,-0.150803520745
ACH-001332,-0.22048387702
ACH-001333,-0.171744626775
ACH-001336,-0.077171501919
ACH-001340,-0.317782117201
ACH-001346,-0.318717957872
ACH-001353,-0.295923574906
ACH-001354,-0.31564536003800003
ACH-001367,-0.34236709860200004
ACH-001368,-0.181500108877
ACH-001374,-0.305552764688
ACH-001375,-0.410747928355
ACH-001377,-0.304563228897
ACH-001380,-0.34514800039899995
ACH-001391,-0.269511107946
ACH-001407,-0.372633751615
ACH-001408,-0.315137122186
ACH-001413,-0.12265295578299999
ACH-001430,-0.412941796751
ACH-001431,-0.429103840803
ACH-001450,-0.164938776054
ACH-001496,-0.219721247892
ACH-001500,-0.41045794023599996
ACH-001521,-0.291016049696
ACH-001523,-0.241470680839
ACH-001532,-0.231314269967
ACH-001536,-0.211238760337
ACH-001550,-0.24751075326900002
ACH-001552,-0.362757887281
ACH-001554,-0.397349727699
ACH-001645,-0.227903299276
ACH-001654,-0.36820749475000003
ACH-001715,-0.169568568108
ACH-001735,-0.290834921068
ACH-001736,-0.252994072615
ACH-001737,0.267123802698
ACH-001740,-0.059312861465499994
ACH-001745,-0.242258569079
ACH-001750,-0.292292969036
ACH-001765,-0.397879395202
ACH-001956,-0.390132087028
ACH-001957,-0.370847936907
