,RGL4 (266747)
ACH-000004,0.0365775084709
ACH-000007,-0.118383310583
ACH-000009,0.037563469583600004
ACH-000011,0.0285881443818
ACH-000012,0.044376445844599995
ACH-000013,0.051128263280999994
ACH-000014,0.126815070054
ACH-000015,-0.1895841281
ACH-000017,0.0816618268302
ACH-000018,0.17948550395100002
ACH-000019,0.0254993398943
ACH-000021,0.032782217996299996
ACH-000022,-0.049530865138699996
ACH-000025,-0.0044295064215900005
ACH-000028,-0.0714670905257
ACH-000030,-0.055736624719900006
ACH-000035,0.0123466324094
ACH-000036,0.143587582165
ACH-000037,0.06484192467609999
ACH-000039,-0.00856015196354
ACH-000040,0.220478756364
ACH-000041,-0.011167960856899998
ACH-000042,-0.11804134902
ACH-000045,0.07813275984519999
ACH-000047,0.040180499447199994
ACH-000052,-0.0434103556857
ACH-000053,-0.0388332524213
ACH-000054,0.0873760209723
ACH-000055,0.104908814708
ACH-000060,0.10620593170499999
ACH-000067,0.218112065104
ACH-000070,-0.0270066451243
ACH-000075,0.287958984641
ACH-000078,0.0939332142832
ACH-000082,0.12008462846
ACH-000085,-0.0196768956342
ACH-000086,0.265374392031
ACH-000087,0.142236786932
ACH-000092,-0.035538370093
ACH-000095,0.0499175742869
ACH-000097,0.049855249385900004
ACH-000098,-0.00739170720876
ACH-000099,-0.058220463496000005
ACH-000108,-0.026630038865799996
ACH-000113,0.0695896491226
ACH-000115,0.10990833294399999
ACH-000116,0.220191062253
ACH-000118,0.141696555148
ACH-000120,-0.09597715798550001
ACH-000123,-0.123882838945
ACH-000127,0.0612430338279
ACH-000128,0.170847816263
ACH-000132,-0.061926802365
ACH-000133,-0.00885180531244
ACH-000137,0.0360302321409
ACH-000138,0.242862688563
ACH-000142,0.124539224595
ACH-000143,0.0087834112993
ACH-000146,-0.009436867688709999
ACH-000148,0.156552492357
ACH-000150,0.023693254808799996
ACH-000152,0.11633597648800001
ACH-000153,0.131946003285
ACH-000159,0.31796173615400003
ACH-000160,0.027747787665300002
ACH-000163,0.08635538938750001
ACH-000167,0.0258563967635
ACH-000168,-0.101196891523
ACH-000169,0.125343824129
ACH-000178,0.17466879844
ACH-000182,0.23854031772300002
ACH-000183,-0.0673107035901
ACH-000188,0.18839711114399998
ACH-000189,0.0338666833892
ACH-000190,0.11952976050799999
ACH-000198,0.0635225991339
ACH-000204,0.155547480793
ACH-000206,0.184136762482
ACH-000207,0.126536220247
ACH-000211,0.138061325854
ACH-000215,0.1533528617
ACH-000221,-0.0541905978661
ACH-000222,0.139470129906
ACH-000223,0.0999737747085
ACH-000226,0.218245341693
ACH-000227,-0.06942797347360001
ACH-000228,0.118487077542
ACH-000231,-0.0274167390999
ACH-000232,0.0129132362187
ACH-000233,0.103254069309
ACH-000234,0.11509468726
ACH-000235,0.207085618416
ACH-000237,0.0895006249859
ACH-000238,-0.0046238727956
ACH-000243,-0.0703416266496
ACH-000244,-0.0509108972765
ACH-000246,0.117160938819
ACH-000248,0.0465566601927
ACH-000250,0.187871141765
ACH-000251,0.218478814609
ACH-000253,0.0806876790263
ACH-000255,-0.10299896138800001
ACH-000256,-0.049777328913400004
ACH-000257,0.0714426458865
ACH-000258,0.118944925351
ACH-000259,0.0834515919776
ACH-000260,-0.051687763608900004
ACH-000261,0.0702829905139
ACH-000262,0.249086707188
ACH-000263,0.426824678947
ACH-000264,-0.13960182606
ACH-000265,-0.135403049064
ACH-000266,0.109389560821
ACH-000272,0.0544216213518
ACH-000273,0.180265891741
ACH-000274,0.159839305035
ACH-000277,0.004732418453489999
ACH-000278,-0.035945974582300005
ACH-000279,0.018026729402599997
ACH-000280,0.113488861969
ACH-000281,0.20254132195799998
ACH-000288,0.0607642880072
ACH-000291,-0.134975502349
ACH-000293,0.0407312387725
ACH-000294,0.249196036714
ACH-000295,-0.012140995282999998
ACH-000296,-0.0777404789575
ACH-000302,-0.0973332647265
ACH-000304,0.23456235839899997
ACH-000307,0.130723111111
ACH-000308,0.0369837547001
ACH-000310,0.00786364212866
ACH-000311,0.10839700840399999
ACH-000312,0.0075037114374
ACH-000315,0.19685406364
ACH-000316,0.0026165537125
ACH-000317,0.13820880328
ACH-000318,0.139749466403
ACH-000319,0.0511918611255
ACH-000320,0.07810608786260001
ACH-000322,-0.00891163640945
