,AADAC (13)
ACH-000004,0.156332975401
ACH-000007,0.28519896009
ACH-000009,0.0281830602276
ACH-000011,0.158724682516
ACH-000012,0.306133091422
ACH-000013,0.274238100737
ACH-000014,0.17536261325599997
ACH-000015,0.22038756995499997
ACH-000017,0.203626006151
ACH-000018,-0.157719915887
ACH-000019,0.171563182502
ACH-000021,0.082768792652
ACH-000022,0.209421639047
ACH-000025,0.18324884576499997
ACH-000028,0.11570759908299999
ACH-000030,0.120777843096
ACH-000035,0.200016184126
ACH-000036,0.0431686031372
ACH-000037,-0.021662812996400004
ACH-000039,0.0196534609968
ACH-000040,0.247831152227
ACH-000041,0.158832656817
ACH-000042,0.188210368283
ACH-000045,0.0403335608973
ACH-000047,0.112987485994
ACH-000052,0.150287020337
ACH-000053,0.0673045808502
ACH-000054,0.0999316901764
ACH-000055,0.109785274584
ACH-000060,0.023614110075900002
ACH-000067,0.0130240508266
ACH-000070,0.266479922728
ACH-000075,0.15930013384199998
ACH-000078,0.0846062399781
ACH-000082,0.117325442689
ACH-000085,0.248913574318
ACH-000086,0.09254568618889998
ACH-000087,0.40728841290299994
ACH-000092,0.0278150992436
ACH-000095,0.060937328785300005
ACH-000097,0.17828303909200002
ACH-000098,0.09272090908089999
ACH-000099,0.19407207465999998
ACH-000108,-0.0998077219173
ACH-000113,0.00260847201899
ACH-000115,0.278048223627
ACH-000116,0.151454955646
ACH-000118,0.0251051421747
ACH-000120,0.150716806041
ACH-000123,0.05953945943990001
ACH-000127,0.07422716261239999
ACH-000128,0.256671446785
ACH-000132,0.154262024042
ACH-000133,0.11608143840999999
ACH-000137,0.214574784068
ACH-000138,0.146027989976
ACH-000142,0.0288420448493
ACH-000143,0.0537289879783
ACH-000146,0.223619829021
ACH-000148,0.195053134195
ACH-000150,0.08704651239399999
ACH-000152,0.078252024073
ACH-000153,0.163185386413
ACH-000159,0.200419362852
ACH-000160,0.11514309537999999
ACH-000163,0.324158245519
ACH-000167,0.17975275531100002
ACH-000168,-0.143061088751
ACH-000169,0.061208289911799996
ACH-000178,0.260438059266
ACH-000182,0.22201985144499997
ACH-000183,-0.08938682248600001
ACH-000188,0.191713284841
ACH-000189,0.184211695133
ACH-000190,0.12184359066099999
ACH-000198,0.12319043823300001
ACH-000204,0.14587132563400002
ACH-000206,0.240535404736
ACH-000207,-0.00756138470698
ACH-000211,0.06999907593789999
ACH-000215,0.133630141739
ACH-000221,0.379324355994
ACH-000222,-0.07287857628389999
ACH-000223,0.13829008326099998
ACH-000226,0.252864064314
ACH-000227,0.108664819942
ACH-000228,0.167402783895
ACH-000231,0.119026693453
ACH-000232,0.206166295127
ACH-000233,0.196264729289
ACH-000234,0.0578695984636
ACH-000235,0.0811752580702
ACH-000237,0.0414716420521
ACH-000238,0.184680992277
ACH-000243,0.07192899774889999
