,TSC2 (7249)
ACH-000004,-1.1536109862100001
ACH-000007,-0.446021697744
ACH-000009,-0.482768220925
ACH-000011,-0.0659611043681
ACH-000012,-0.56712994837
ACH-000013,0.403786262449
ACH-000014,0.632548141164
ACH-000015,-0.14394361323899998
ACH-000017,0.702168718919
ACH-000018,-0.112012319357
ACH-000019,-0.137492225394
ACH-000021,0.159750907004
ACH-000022,-0.129937970308
ACH-000025,-0.340450640528
ACH-000028,-0.27732226594500003
ACH-000030,-0.44772591525899996
ACH-000035,0.176428000425
ACH-000036,0.9920139644410001
ACH-000037,-0.0788147966835
ACH-000039,-0.952574236233
ACH-000040,0.212615015841
ACH-000041,1.05518037258
ACH-000042,-0.7457519508050001
ACH-000045,-0.636331014352
ACH-000047,-0.382103382689
ACH-000052,0.15315236406899999
ACH-000053,0.0257097864359
ACH-000054,-0.6252238346010001
ACH-000055,-0.34467967360299995
ACH-000060,0.152082215758
ACH-000067,0.22958215241399998
ACH-000070,-0.22463669104200001
ACH-000075,-0.319034194177
ACH-000078,-0.45362615868199996
ACH-000082,0.452110090012
ACH-000085,-0.642987640594
ACH-000086,0.137549596008
ACH-000087,-0.248971014254
ACH-000092,0.006679916749720001
ACH-000095,1.5731640739100001
ACH-000097,-0.457431110093
ACH-000098,1.14859972619
ACH-000099,-0.30716906247299997
ACH-000108,-0.35280963579999997
ACH-000113,-0.863705326168
ACH-000115,-0.23044440234400002
ACH-000116,0.518680543722
ACH-000118,-0.9566869878659999
ACH-000120,1.13931879606
ACH-000123,-0.26835065658
ACH-000127,-0.0838024506901
ACH-000128,0.20803544313
ACH-000132,0.248368017441
ACH-000133,-0.14923024184800002
ACH-000137,-0.054840213061300006
ACH-000138,0.332685059096
ACH-000142,-0.127339877949
ACH-000143,0.51204009889
ACH-000146,-1.20501900896
ACH-000148,-0.1006250441
ACH-000150,0.6110453464019999
ACH-000152,0.145468380322
ACH-000153,0.166386356333
ACH-000159,0.344116381729
ACH-000160,-0.0871555074192
ACH-000163,0.204089555219
ACH-000167,0.30941195176999997
ACH-000168,0.49728467343099997
ACH-000169,0.376981607811
ACH-000178,-0.267497180082
ACH-000182,-0.564527072187
ACH-000183,-0.9430426203640001
ACH-000188,-0.318030830257
ACH-000189,-0.526515730817
ACH-000190,0.0240544997338
ACH-000198,-0.741377452477
ACH-000204,-0.44317248613300003
ACH-000206,-0.0650751001879
ACH-000207,0.0794914341762
ACH-000211,-0.264150951393
ACH-000215,0.253409842564
ACH-000221,-0.0931602452629
ACH-000222,-0.272127361784
ACH-000223,-0.327327446974
ACH-000226,-0.143733609968
ACH-000227,0.06251090498459999
ACH-000228,0.225057932596
ACH-000231,0.0528354732243
ACH-000232,0.841804981628
ACH-000233,-0.649530943034
ACH-000234,-0.564638883759
ACH-000235,-0.0602632916232
ACH-000237,-0.113032856863
ACH-000238,-0.07678538756089999
ACH-000243,0.00253252212229
ACH-000244,0.408350595897
ACH-000246,0.502945885028
ACH-000248,-0.980074317323
ACH-000250,-0.141826267121
ACH-000251,-0.587729359006
ACH-000253,-0.57331216026
ACH-000255,0.640899964891
ACH-000256,0.106651597819
ACH-000257,0.430364693125
ACH-000258,-0.26858760709699997
ACH-000259,1.37477938584
ACH-000260,0.269818880726
ACH-000261,-0.20258031013799999
ACH-000262,0.5674612144
ACH-000263,-0.6716290069069999
ACH-000264,-0.42723999796400003
ACH-000265,0.0375259629184
ACH-000266,0.229053191573
ACH-000272,0.258101865085
ACH-000273,-0.027019927326000004
ACH-000274,0.0999119587525
ACH-000277,-0.573226053271
ACH-000278,-0.00235921903205
ACH-000279,0.5749266483340001
ACH-000280,0.652316208211
ACH-000281,-0.0267243161556
ACH-000288,0.887650694937
ACH-000291,-0.264927075896
ACH-000293,-0.0278406140986
ACH-000294,-1.21854483588
ACH-000295,-0.952944290567
ACH-000296,-0.226155023541
ACH-000302,0.6686818135600001
ACH-000304,-0.33244504682799997
ACH-000307,0.478813104554
ACH-000308,-0.44657011972099997
ACH-000310,0.040933299637899996
ACH-000311,-0.570089703606
ACH-000312,0.7183059749940001
ACH-000315,0.46833887109
ACH-000316,-0.294564521114
ACH-000317,-0.193239366008
ACH-000318,-0.12300960639900001
ACH-000319,-0.32074089528099997
ACH-000320,2.18135038567
ACH-000322,-0.332891912091
ACH-000323,0.272676267206
ACH-000324,-0.836791918639
ACH-000329,0.111348468069
ACH-000330,0.310371726986
ACH-000331,0.245003536202
ACH-000332,0.036502804876
ACH-000334,-1.1897068017499999
ACH-000335,-0.314600765766
ACH-000336,-0.26140245434500003
ACH-000337,-0.325948542032
ACH-000339,-0.05411127441980001
ACH-000341,0.0260406445995
ACH-000348,-0.37616543867299995
ACH-000350,-0.257963177773
ACH-000352,-0.196785416097
ACH-000356,-0.7867893144220001
ACH-000361,-0.0839569220569
ACH-000362,-1.0135514559299998
ACH-000363,-0.657746046991
ACH-000364,0.741891400906
ACH-000365,-0.212660652984
ACH-000366,1.0701659349200001
ACH-000368,0.9895476931180001
ACH-000374,0.276907048997
ACH-000375,0.0764786425346
ACH-000376,0.749910078715
ACH-000381,-0.043736929818599994
ACH-000383,-0.276466846702
ACH-000387,-0.5828827479450001
ACH-000389,-0.265079413679
ACH-000390,0.15792760144200002
ACH-000393,-0.420626262787
ACH-000395,-0.08154236425980001
ACH-000397,-0.784780840515
ACH-000401,-0.543250195907
ACH-000402,-0.429534713199
ACH-000403,0.050540040745
ACH-000404,-0.571780008094
ACH-000406,-0.7350883813439999
ACH-000407,0.9803300696170001
ACH-000408,-0.303876923015
ACH-000410,0.285102534144
ACH-000411,-0.7191764554629999
ACH-000414,0.191441829583
ACH-000415,0.117746611494
ACH-000416,-0.18237546423599998
ACH-000420,0.526277543788
ACH-000421,-0.705501175718
ACH-000424,0.9056577202889999
ACH-000425,-0.659994074196
ACH-000426,-0.0075765222603199995
ACH-000427,-0.235800805787
ACH-000433,0.35189329495300004
ACH-000436,-0.854208213663
ACH-000444,0.383896912154
ACH-000445,0.420910203836
ACH-000448,-0.7069881317669999
ACH-000450,-0.0296805242742
ACH-000452,-0.193502028069
ACH-000454,-0.021032572822599998
ACH-000458,0.211384032227
ACH-000459,-0.539284133905
ACH-000460,-0.656389447852
ACH-000461,-0.37811109727700004
ACH-000463,-0.5699739495239999
ACH-000464,0.304543262192
ACH-000466,-0.037667785370099995
ACH-000467,-0.238120475975
ACH-000468,-0.23108755008
ACH-000469,-0.11196359074899999
ACH-000470,-0.183330819059
ACH-000471,-0.10650983904200001
ACH-000472,-0.474238972652
ACH-000473,0.592651882167
ACH-000475,0.411293572452
ACH-000476,-0.45281999822400004
ACH-000477,-0.237994961195
ACH-000480,0.142632085647
ACH-000481,0.0364034224127
ACH-000483,-0.185472308596
ACH-000484,-1.07025730079
ACH-000485,-0.824195301771
ACH-000486,-0.398721628936
ACH-000487,-0.314357316689
ACH-000488,-0.24782015902600002
ACH-000490,-0.773402464693
ACH-000491,1.06067500824
ACH-000495,-0.701178528775
