,HABP2 (3026)
ACH-000004,0.174823592538
ACH-000007,-0.144692016539
ACH-000009,-0.17811094224
ACH-000011,-0.11770459573799999
ACH-000012,0.06463282011180001
ACH-000013,-0.042458953328599995
ACH-000014,-0.409990705729
ACH-000015,-0.198760410086
ACH-000017,0.210582287313
ACH-000018,0.07451337684449999
ACH-000019,-0.155033422488
ACH-000021,-0.0283731862601
ACH-000022,0.08238440479619999
ACH-000025,0.00926204949442
ACH-000028,-0.139024873422
ACH-000030,-0.10787755952
ACH-000035,-0.0487575093059
ACH-000036,-0.0512150346119
ACH-000037,0.139025405242
ACH-000039,-0.026963535405200002
ACH-000040,-0.103865948063
ACH-000041,-0.22651784818100001
ACH-000042,-0.132424724779
ACH-000045,-0.0808266308847
ACH-000047,-0.19782581869399998
ACH-000052,-0.122496315277
ACH-000053,-0.0255738725632
ACH-000054,-0.0831491511502
ACH-000055,0.00116910794865
ACH-000060,-0.0767205708997
ACH-000067,-0.259345454529
ACH-000070,0.0754361194822
ACH-000075,-0.129354478435
ACH-000078,-0.0116306909956
ACH-000082,-0.135363322634
ACH-000085,-0.163271483325
ACH-000086,-0.05233604020330001
ACH-000087,-0.025335291932299997
ACH-000092,-0.00705827264936
ACH-000095,-0.0916500751943
ACH-000097,0.00542217679921
ACH-000098,-0.027151890648
ACH-000099,-0.0352940049565
ACH-000108,0.039266671310699996
ACH-000113,-0.00434641803365
ACH-000115,-0.360447120291
ACH-000116,-0.14352476113399998
ACH-000118,-0.09712640404989999
ACH-000120,0.094486335275
ACH-000123,-0.21478588155699999
ACH-000127,-0.0716370052559
ACH-000128,0.017101296244600002
ACH-000132,-0.146973390675
ACH-000133,-0.135017274763
ACH-000137,-0.184967622601
ACH-000138,-0.0273420298111
ACH-000142,-0.26004311675700004
ACH-000143,-0.0812326143798
ACH-000146,0.14710868028899998
ACH-000148,-0.213104295607
ACH-000150,-0.0509227585398
ACH-000152,-0.060936411154500006
ACH-000153,0.115593184073
ACH-000159,-0.09309954948460002
ACH-000160,-0.069173699853
ACH-000163,0.10379861982699999
ACH-000167,-0.501004914959
ACH-000168,0.07157651373889999
ACH-000169,-0.152114618472
ACH-000178,-0.06722211402969999
ACH-000182,-0.0211791535197
ACH-000183,-0.00382721208308
ACH-000188,-0.108073239947
ACH-000189,0.11988419827400001
