,EIF4EBP1 (1978)
ACH-000350,-0.372702337771
ACH-000352,-0.468600524224
ACH-000356,-0.407990633972
ACH-000361,-0.41065185204000004
ACH-000362,-0.460754506364
ACH-000363,-0.301272345833
ACH-000364,-0.390080216493
ACH-000365,-0.17229326637000003
ACH-000366,0.134826537011
ACH-000368,-0.531398543571
ACH-000374,-0.372077910438
ACH-000375,-0.33480558419399997
ACH-000376,-0.41053982785800003
ACH-000381,-0.355827211509
ACH-000383,-0.284138901474
ACH-000387,-0.369839451131
ACH-000389,-0.400851721048
ACH-000390,-0.455717457052
ACH-000393,-0.46219795593
ACH-000395,-0.11370858256100001
ACH-000397,-0.264101743416
ACH-000401,-0.41113258148000004
ACH-000402,0.32579601441399997
ACH-000403,-0.360817161482
ACH-000404,-0.38112224297200004
ACH-000406,-0.358980812478
ACH-000407,-0.43027721743
ACH-000408,-0.429484667698
ACH-000410,-0.346760791998
ACH-000411,-0.531871578069
ACH-000414,-0.373940793112
ACH-000415,-0.460742132475
ACH-000416,-0.39345712093099994
ACH-000420,-0.6129526182289999
ACH-000421,-0.339973769753
ACH-000424,-0.0805298734865
ACH-000425,-0.397802698466
ACH-000426,-0.547502880689
ACH-000427,-0.29266325793299997
ACH-000433,-0.175388087303
ACH-000436,-0.21665438335599999
ACH-000444,-0.44787838765
ACH-000445,-0.274471708958
ACH-000448,-0.46657850513899995
ACH-000450,-0.414254759349
ACH-000452,-0.473435339259
ACH-000454,-0.41903038935500003
ACH-000458,-0.5766464146970001
ACH-000459,-0.346266861255
ACH-000460,-0.295036017082
ACH-000461,-0.24710452932500002
ACH-000463,-0.378480958045
ACH-000464,-0.596806062594
ACH-000466,-0.46563667236
ACH-000467,-0.537613207859
ACH-000468,-0.294409679852
ACH-000469,-0.426507740419
ACH-000470,-0.39296339340400005
ACH-000471,-0.471236831467
ACH-000472,-0.454136936004
ACH-000473,-0.1857462824
ACH-000475,-0.27071368728
ACH-000476,-0.38165620120899996
ACH-000477,-0.560731018644
ACH-000480,-0.596612030993
ACH-000481,-0.350744769231
ACH-000483,-0.281252183354
ACH-000484,-0.419073700735
ACH-000485,-0.790518352129
ACH-000486,-0.554818342204
ACH-000487,-0.379908325493
ACH-000488,-0.271204698266
ACH-000490,-0.32302743887200003
ACH-000491,-0.26404174224800003
ACH-000495,-0.359357852882
ACH-000496,-0.028803160402
ACH-000499,-0.252594094252
ACH-000500,-0.376999756663
ACH-000502,-0.421522726365
ACH-000503,-0.43382487945299997
ACH-000505,-0.49625703835100005
ACH-000507,-0.383614109163
ACH-000510,-0.28362121190699996
ACH-000511,-0.48221537269299997
ACH-000512,-0.358031135695
ACH-000516,-0.421070595167
ACH-000517,-0.389013353161
ACH-000518,-0.45284587216300004
ACH-000520,-0.702847436908
ACH-000521,-0.071158381069
ACH-000522,-0.472494829261
ACH-000524,-0.5536829374660001
ACH-000527,-0.399632045789
ACH-000528,-0.36818979038000005
ACH-000537,-0.541333464961
ACH-000541,-0.295066163277
ACH-000542,-0.283393682302
ACH-000544,-0.392005512233
ACH-000545,-0.313924280613
ACH-000547,-0.251992666407
ACH-000548,-0.458651172574
ACH-000549,-0.0708285503591
ACH-000550,-0.164688109157
ACH-000552,-0.34261633647699996
ACH-000556,-0.285425485063
ACH-000557,-0.5027536009979999
ACH-000570,-0.383111643311
ACH-000571,-0.363987060014
ACH-000573,-0.371392375722
ACH-000576,-0.5403289182909999
ACH-000580,-0.445864286638
ACH-000584,-0.481061137901
ACH-000585,-0.293093637936
ACH-000588,-0.111225677579
ACH-000589,-0.452261139871
ACH-000591,-0.48961837041999995
ACH-000593,-0.251951721292
ACH-000600,-0.444669261038
ACH-000601,-0.256182388074
ACH-000604,0.06046545997430001
ACH-000605,-0.37500546322800005
ACH-000606,-0.396817866853
ACH-000608,-0.335598160075
ACH-000614,-0.389033479379
ACH-000616,-0.4980352314
ACH-000618,-0.401184206137
ACH-000619,-0.275661980722
ACH-000620,-0.23948086849599998
ACH-000621,-0.632443430233
ACH-000622,-0.25124427204
ACH-000623,-0.2480527232
ACH-000624,-0.52003667173
ACH-000627,-0.23356237073600003
ACH-000630,-0.433371980836
ACH-000632,-0.364065031584
ACH-000633,-0.240132020557
ACH-000637,-0.333423613968
ACH-000638,-0.256855811535
ACH-000646,-0.276921852407
ACH-000647,-0.34960533051799997
ACH-000648,-0.347605126276
ACH-000649,-0.521761624444
ACH-000651,-0.43996698756700003
ACH-000652,-0.291970127558
ACH-000653,-0.437278223425
ACH-000657,-0.36603913732199994
ACH-000658,-0.179024862526
ACH-000661,-0.504040592854
ACH-000662,-0.417428177712
ACH-000663,-0.12537594181
ACH-000665,-0.40395458212800006
ACH-000671,-0.162786901369
ACH-000673,-0.303864591101
ACH-000676,-0.274684222957
ACH-000677,-0.127706093487
ACH-000681,-0.29841725756799997
ACH-000682,-0.313054931022
ACH-000683,-0.38031084989200004
ACH-000684,-0.127943333067
ACH-000688,-0.736844221214
ACH-000693,-0.415936153001
ACH-000694,-0.332592960617
ACH-000695,-0.0192332761432
ACH-000696,-0.454814972271
ACH-000697,-0.299302275256
ACH-000699,-0.428377817878
ACH-000701,-0.25496151860800004
ACH-000706,-0.394326575744
ACH-000711,-0.38691521355999997
ACH-000713,-0.244875074459
ACH-000714,-0.156192341176
ACH-000718,-0.075706278209
ACH-000720,-0.330639699897
ACH-000721,-0.303292127737
ACH-000724,-0.573620668003
ACH-000725,-0.226922113946
ACH-000732,-0.458733146843
ACH-000734,-0.254553882383
ACH-000735,-0.279443756822
ACH-000736,-0.32258028860800003
ACH-000738,-0.360323637521
ACH-000746,-0.0526435118614
ACH-000747,-0.664353376768
ACH-000748,-0.36022975215400005
ACH-000753,-0.5520201083649999
ACH-000756,-0.025369095251000003
ACH-000757,-0.31523507089499997
ACH-000758,-0.568449632049
ACH-000760,-0.362747238294
ACH-000763,-0.411479757645
ACH-000764,-0.465518626798
ACH-000765,-0.11903154084
ACH-000766,-0.324823685507
ACH-000767,-0.272330002424
ACH-000768,-0.461513310283
ACH-000769,-0.505643674454
ACH-000770,-0.29333315603
ACH-000771,-0.452575203668
ACH-000773,-0.160617257157
ACH-000776,-0.579956981314
ACH-000777,-0.292005781903
ACH-000778,-0.189770188275
ACH-000781,-0.293588751726
ACH-000782,-0.37885798328000003
ACH-000783,-0.54603708476
ACH-000784,-0.400458748772
ACH-000785,-0.29887880338000006
ACH-000787,-0.258551323612
ACH-000788,-0.219939756228
ACH-000791,-0.22142277182700001
ACH-000792,-0.457182365431
ACH-000794,-0.428464421899
ACH-000796,-0.72010342656
ACH-000799,-0.487717057129
ACH-000800,-0.409905503738
ACH-000802,-0.16692475855799999
ACH-000804,-0.37737232872500004
ACH-000805,-0.546182868266
ACH-000809,-0.346103327395
ACH-000810,-0.297476871354
ACH-000811,-0.381491007333
ACH-000817,-0.17887577797200002
ACH-000819,-0.435084703914
ACH-000820,-0.160438646644
ACH-000821,-0.586225319306
ACH-000822,-0.535961032108
ACH-000823,-0.374917965715
ACH-000824,-0.321225548722
ACH-000827,-0.33891439834299997
ACH-000829,-0.159807624603
ACH-000831,-0.24405328635
ACH-000832,-0.536064241029
ACH-000833,-0.150665487712
ACH-000834,-0.407386391034
ACH-000835,-0.294800485774
ACH-000836,-0.183604544444
ACH-000837,-0.192970701448
ACH-000838,-0.295331723288
ACH-000839,-0.516535208185
ACH-000840,-0.872725289679
ACH-000841,-0.32670230218199997
ACH-000843,-0.279088926312
ACH-000846,-0.561834284589
ACH-000847,-0.583501599248
ACH-000848,-0.0855355244372
ACH-000849,-0.31094320058
ACH-000851,-0.426620032636
ACH-000855,-0.37527191831100004
ACH-000856,-0.462710367193
ACH-000858,-0.405603814352
ACH-000859,-0.406900505349
ACH-000861,-0.371301687492
ACH-000862,-0.17731459307599998
ACH-000865,-0.447018973815
ACH-000866,-0.270082817779
ACH-000867,-0.338275537817
ACH-000869,-0.460209029211
ACH-000872,-0.451838577209
ACH-000873,-0.511832343352
ACH-000876,-0.342139206421
ACH-000878,-0.49600676097199997
ACH-000880,-0.433144397625
ACH-000881,-0.540869215175
ACH-000882,-0.425123397275
ACH-000884,-0.332087108794
ACH-000885,-0.372283080486
ACH-000887,-0.45831581471199995
ACH-000888,-0.38129864371399996
ACH-000889,-0.24692207151299997
ACH-000890,-0.516918084717
ACH-000896,-0.46694433659900003
ACH-000898,-0.32841477690299997
ACH-000900,-0.356987760732
ACH-000901,-0.23681931312600002
ACH-000905,-0.31173829109900003
ACH-000906,-0.365920013239
ACH-000907,-0.27569788932100003
ACH-000910,-0.333798298585
ACH-000911,-0.447429052562
ACH-000912,-0.329160089436
ACH-000913,-0.137020557945
ACH-000915,-0.444970529858
ACH-000916,-0.30489022868099996
ACH-000917,-0.436973728236
ACH-000921,-0.28843647826900004
ACH-000924,-0.413161824718
ACH-000926,-0.164895879758
ACH-000928,-0.367895315511
ACH-000929,-0.503850555802
ACH-000932,-0.514219589333
ACH-000935,-0.0153797648655
ACH-000936,-0.412727758622
ACH-000937,-0.47941132395
ACH-000938,-0.38285254468099994
ACH-000939,-0.300810343054
ACH-000941,-0.162851121856
ACH-000943,-0.370727113151
ACH-000946,-0.236546660925
ACH-000947,-0.40216238193899995
ACH-000948,-0.410720536852
ACH-000950,-0.318325664233
ACH-000953,-0.20603213146699997
ACH-000957,-0.473285754353
ACH-000958,-0.7092893580249999
ACH-000960,-0.28691839420000004
ACH-000963,-0.261024711543
ACH-000968,-0.298632283304
ACH-000969,-0.61774222327
ACH-000973,-0.381420975269
ACH-000974,-0.45576407912600003
ACH-000975,-0.373754156483
ACH-000976,-0.5270270600270001
ACH-000978,-0.488512452856
ACH-000980,-0.262037759957
ACH-000984,-0.321641137106
ACH-000986,-0.32054325119000004
ACH-000988,-0.405919576204
ACH-000993,-0.327171568442
ACH-000994,-0.39879730343500003
ACH-000996,-0.230979084972
ACH-001001,-0.22955413514400003
ACH-001020,-0.434113477882
ACH-001028,-0.21757351494000002
ACH-001031,-0.24519706414200002
ACH-001038,-0.384277722173
ACH-001048,-0.487877276288
ACH-001050,-0.467531937615
ACH-001053,-0.0319905042036
ACH-001054,-0.7866461486190001
ACH-001061,-0.29651818913600003
ACH-001067,-0.44094905248300004
ACH-001075,-0.038896361228099995
ACH-001096,-0.00035625128801599997
ACH-001128,-0.5729182622
ACH-001134,-0.5223552591430001
ACH-001151,-0.392761704511
ACH-001163,-0.17884417206099998
ACH-001164,-0.378964413736
ACH-001173,-0.30979403216999996
ACH-001183,-0.674731518705
ACH-001184,-0.28936849971
ACH-001190,-0.102646981283
ACH-001192,-0.29180981461100003
ACH-001193,-0.722314013698
ACH-001196,-0.619380621107
ACH-001197,-0.266273429032
ACH-001205,-0.44670420379299997
ACH-001211,-0.415695724222
ACH-001212,-0.5898313158990001
ACH-001228,-0.34140201221
ACH-001232,-0.319826249036
ACH-001239,-0.527326365068
ACH-001274,-0.291220889237
ACH-001275,-0.451731568447
ACH-001277,-0.48455634134900005
ACH-001278,-0.433842406558
ACH-001280,-0.32357661686
ACH-001283,-0.622865232381
ACH-001289,-0.298378447132
ACH-001295,-0.139772220969
ACH-001300,-0.236133976475
ACH-001301,-0.413396065282
ACH-001302,-0.5531681386289999
ACH-001303,-0.297805385745
ACH-001306,-0.643376955212
ACH-001318,-0.569736959841
ACH-001322,-0.17226972631999998
ACH-001328,-0.12815050314
ACH-001332,-0.39162329741999996
ACH-001333,-0.471334036933
ACH-001336,-0.5343421155879999
ACH-001340,-0.45659472546400004
ACH-001346,-0.479180302479
ACH-001353,-0.49418437238799995
ACH-001354,-0.284207197573
ACH-001367,-0.254286409215
ACH-001368,-0.24958315805
ACH-001374,-0.22006262772500002
ACH-001375,-0.246241707797
ACH-001377,-0.214671298284
ACH-001380,-0.42156348143600003
ACH-001391,-0.44888756418700004
ACH-001407,-0.49890321463
ACH-001408,-0.27354541819899997
ACH-001413,-0.293187433689
ACH-001430,-0.558469297714
ACH-001431,-0.24381644378400003
ACH-001450,-0.355386812461
ACH-001496,-0.331200274848
ACH-001500,-0.0508467482634
ACH-001521,-0.632080764069
ACH-001523,-0.33650185680699995
ACH-001532,-0.47069415830600003
ACH-001536,-0.269704836939
ACH-001550,-0.320734096584
ACH-001552,-0.238045293214
ACH-001554,-0.348529332096
ACH-001645,-0.464866279526
ACH-001654,-0.251006119478
ACH-001715,-0.326092848557
ACH-001735,-0.327274901036
ACH-001736,-0.503168806041
ACH-001737,-0.506184168222
ACH-001740,-0.328724568902
ACH-001745,-0.140577957782
ACH-001750,-0.24849932180599998
ACH-001765,-0.0692791727998
ACH-001956,-0.327337351687
ACH-001957,-0.293356090003
