,RBFA (79863)
ACH-000323,-0.366665357482
ACH-000324,-0.0745431177838
ACH-000329,-0.348673304185
ACH-000330,-0.526425369296
ACH-000331,-0.290890273999
ACH-000332,-0.122019303539
ACH-000334,-0.127230711435
ACH-000335,-0.0851700842913
ACH-000336,-0.378180282297
ACH-000337,-0.15537593672299999
ACH-000339,-0.145536757667
ACH-000341,-0.169313297487
ACH-000348,-0.249443317564
ACH-000350,-0.263565538851
ACH-000352,-0.478921666718
ACH-000356,-0.514573325302
ACH-000361,-0.181309230161
ACH-000362,-0.165542330295
ACH-000363,-0.251250456088
ACH-000364,-0.37350675268399997
ACH-000365,-0.16680826775399998
ACH-000366,-0.0742473379408
ACH-000368,-0.38879746559699996
ACH-000374,-0.260771882231
ACH-000375,-0.48101030652800003
ACH-000376,-0.437398172007
ACH-000381,-0.38788621862899997
ACH-000383,-0.26905660542800003
ACH-000387,-0.117958969186
ACH-000389,0.16249697063899998
ACH-000390,-0.334623101174
ACH-000393,-0.364043919657
ACH-000395,-0.150148624999
ACH-000397,-0.0163095504494
ACH-000401,-0.40835607556000003
ACH-000402,-0.442548280579
ACH-000403,-0.31786556979
ACH-000404,-0.718502213396
ACH-000406,-0.349333162102
ACH-000407,-0.20151522938799998
ACH-000408,-0.413787281268
ACH-000410,-0.20930557525899998
ACH-000411,0.00681611277321
ACH-000414,-0.213318210524
ACH-000415,-0.36044992884099997
ACH-000416,-0.270983476706
ACH-000420,-0.235997987161
ACH-000421,-0.415866063644
ACH-000424,-0.416672390981
ACH-000425,-0.33050425715
ACH-000426,-0.328882321922
ACH-000427,-0.283763904024
ACH-000433,-0.216853692489
ACH-000436,-0.15998950919399998
ACH-000444,-0.32827735041
ACH-000445,-0.261113477514
ACH-000448,-0.0427667878663
ACH-000450,-0.178336051685
ACH-000452,-0.337222909387
ACH-000454,-0.5915449329670001
ACH-000458,-0.34195331643
ACH-000459,-0.6239862803499999
ACH-000460,-0.170970909291
ACH-000461,-0.558808054236
ACH-000463,-0.303992272276
ACH-000464,0.00030672840325300004
ACH-000466,-0.185597961615
ACH-000467,-0.636153159491
ACH-000468,-0.34271099847099995
ACH-000469,-0.321620016449
ACH-000470,-0.328374809944
ACH-000471,-0.211360135453
ACH-000472,-0.268346187382
ACH-000473,-0.35881041644699996
ACH-000475,-0.445337193485
ACH-000476,-0.465216094907
ACH-000477,-0.28591098723
ACH-000480,-0.36841572957099994
ACH-000481,-0.255508415594
ACH-000483,-0.345488238317
ACH-000484,-0.494014078882
ACH-000485,-0.29104159912
ACH-000486,-0.10647191770400001
ACH-000487,-0.34973493435099995
ACH-000488,-0.381238361935
ACH-000490,-0.35179532427
ACH-000491,-0.415773399925
ACH-000495,-0.373232025414
ACH-000496,-0.17411309587999999
ACH-000499,-0.529237500908
ACH-000500,-0.892243208969
ACH-000502,-0.0943588768322
ACH-000503,-0.293906763875
ACH-000505,-0.29604693859700004
ACH-000507,-0.687879965884
ACH-000510,-0.242185827179
ACH-000511,-0.186155525105
ACH-000512,-0.7658482089390001
ACH-000516,-0.07583374064619999
ACH-000517,-0.30195926798
ACH-000518,-0.501387185241
ACH-000520,-0.26979235689
ACH-000521,-0.261363164364
ACH-000522,-0.323143969674
ACH-000524,-0.39114253943599997
ACH-000527,-0.261946026148
ACH-000528,-0.334411996231
ACH-000537,-0.41893348516
ACH-000541,0.010018794646399999
ACH-000542,-0.199608909353
ACH-000544,-0.5474298212100001
ACH-000545,-0.36562355705899996
ACH-000547,-0.653275111579
ACH-000548,-0.313553642957
ACH-000549,-0.271422585857
ACH-000550,-0.192125413837
ACH-000552,-0.388269551944
ACH-000556,-0.411611976981
ACH-000557,-0.19367452976799998
ACH-000570,-0.492330582729
ACH-000571,-0.297087113728
ACH-000573,-0.161095801048
ACH-000576,0.00029363574058599996
ACH-000580,-0.307965469407
ACH-000584,-0.0768836361639
ACH-000585,-0.19249789553100002
ACH-000588,-0.350781624698
ACH-000589,-0.43775065973099997
ACH-000591,-0.129194148935
ACH-000593,-0.415536948547
ACH-000600,-0.41383165387599996
ACH-000601,-0.30464730166799997
ACH-000604,-0.483601821241
ACH-000605,-0.350344043748
ACH-000606,-0.595415892855
ACH-000608,-0.311697511266
ACH-000614,-0.36622542362099997
ACH-000616,-0.211230408737
ACH-000618,-0.449670946397
ACH-000619,-0.49222398538
ACH-000620,-0.276998597418
ACH-000621,-0.155470664958
ACH-000622,-0.172663419791
ACH-000623,-0.372276196388
ACH-000624,-0.309592562737
ACH-000627,-0.262036732431
ACH-000630,-0.394765836765
ACH-000632,-0.318987176603
ACH-000633,-0.294234222535
ACH-000637,-0.37436491559600005
ACH-000638,-0.185249883927
ACH-000646,-0.134307881662
ACH-000647,-0.558904956796
ACH-000648,-0.24178062166900002
ACH-000649,-0.340371216694
ACH-000651,-0.928936724303
ACH-000652,-0.41703332869099996
ACH-000653,-0.222881908007
ACH-000657,-0.298507488705
ACH-000658,-0.23362213637200002
ACH-000661,-0.278703003307
ACH-000662,0.34110864773599997
ACH-000663,-0.228755274451
ACH-000665,-0.249489342315
ACH-000671,-0.204781443926
ACH-000673,-0.11794835144200001
ACH-000676,-0.276866819449
ACH-000677,-0.496395885365
ACH-000681,-0.202227212282
ACH-000682,-0.543269335414
ACH-000683,-0.31827462956999997
ACH-000684,-0.182485783123
ACH-000688,-0.566377054597
ACH-000693,-0.532678219207
ACH-000694,-0.5654131779689999
ACH-000695,-0.253886151658
ACH-000696,-0.583304505088
ACH-000697,-0.6692732313199999
ACH-000699,-0.493403590674
ACH-000701,-0.258207851255
ACH-000706,-0.48831865375
ACH-000711,-0.280075790122
ACH-000713,-0.178872545284
ACH-000714,-0.13119546054300002
ACH-000718,-0.28856386833700004
ACH-000720,-0.33584499001400003
ACH-000721,-0.108329724934
ACH-000724,-0.0321440065063
ACH-000725,-0.462026638155
ACH-000732,-0.60916894315
ACH-000734,-0.374499397572
ACH-000735,-0.20955191038899998
ACH-000736,-0.177376816545
ACH-000738,-0.540784053631
ACH-000746,-0.319837155759
ACH-000747,-0.34677681438100005
ACH-000748,-0.287798426362
ACH-000753,-0.33364459101599997
ACH-000756,-0.278244154927
ACH-000757,-0.104662548774
ACH-000758,-0.684859800803
ACH-000760,-0.388197612622
ACH-000763,-0.24808290603500002
ACH-000764,-0.354935076149
ACH-000765,-0.423464515131
ACH-000766,-0.290102372006
ACH-000767,-0.33957419193000005
ACH-000768,-0.24727120528700003
ACH-000769,-0.26812080255
ACH-000770,-0.336147755345
ACH-000771,-0.49723054515500004
ACH-000773,-0.299738459911
ACH-000776,-0.295284974502
ACH-000777,-0.201834544937
ACH-000778,-0.45665999854500006
ACH-000781,-0.175022520568
ACH-000782,-0.509224473419
ACH-000783,-0.335300661467
ACH-000784,-0.803597967906
ACH-000785,-0.401409904783
ACH-000787,-0.469995203019
ACH-000788,-0.21709851784200002
ACH-000791,-0.21730054862
ACH-000792,-0.268970520135
ACH-000794,-0.437314894218
ACH-000796,-0.329852719636
ACH-000799,-0.13603084683299999
ACH-000800,-0.241347982962
ACH-000802,-0.47217139733900004
ACH-000804,-0.134267193188
ACH-000805,-0.4851740124600001
ACH-000809,-0.360610807134
ACH-000810,-0.0389293307025
ACH-000811,-0.340723717892
ACH-000817,-0.128739721121
ACH-000819,-0.404390380589
ACH-000820,0.049920852891600004
ACH-000821,0.00027913403526
ACH-000822,-0.242837755706
ACH-000823,-0.498558338491
ACH-000824,-0.190580566245
ACH-000827,-0.113195014821
ACH-000829,-0.189886578215
ACH-000831,-0.60134373294
ACH-000832,-0.483714221225
ACH-000833,-0.588563433701
ACH-000834,-0.279484742352
ACH-000835,-0.49074543011000005
ACH-000836,-0.250155937614
ACH-000837,-0.29867139451499997
ACH-000838,-0.09027594251910001
ACH-000839,-0.343153513901
ACH-000840,-0.125959773216
ACH-000841,-0.34334315088600004
ACH-000843,-0.699176275183
ACH-000846,-0.396020389637
ACH-000847,-0.590862392326
ACH-000848,-0.268859710888
ACH-000849,-0.17441611223499998
ACH-000851,-0.417169686795
ACH-000855,-0.442565993148
ACH-000856,-0.377990467156
ACH-000858,-0.8147278570919999
ACH-000859,-0.17324545668699998
ACH-000861,-0.236104315861
ACH-000862,-0.5240901738229999
ACH-000865,-0.616897888591
ACH-000866,-0.202970163693
ACH-000867,-0.188497697628
ACH-000869,-0.438714411133
ACH-000872,-0.0361775711549
ACH-000873,-0.365952839147
ACH-000876,-0.532499089445
ACH-000878,-0.5137095854779999
ACH-000880,-0.22018252144699998
ACH-000881,-0.346116171792
ACH-000882,-0.293027678126
ACH-000884,-0.351516444644
ACH-000885,-0.48834233180299996
ACH-000887,-0.280259568563
ACH-000888,-0.285308762763
ACH-000889,-0.045737632682800004
ACH-000890,-0.034341348966
ACH-000896,-0.331016882608
ACH-000898,-0.061694139265599995
ACH-000900,-0.20009754939100002
ACH-000901,-0.149721376698
ACH-000905,-0.164148872404
ACH-000906,-0.355542409684
ACH-000907,-0.18508832341499998
ACH-000910,-0.520440888217
ACH-000911,-0.46392633106299996
ACH-000912,-0.181048729753
ACH-000913,-0.179952448957
ACH-000915,-0.604648651979
ACH-000916,-0.184434333254
ACH-000917,-0.411380417954
ACH-000921,-0.498735941167
ACH-000924,-0.42601640621299997
ACH-000926,-0.345227777375
ACH-000928,-0.270160433441
ACH-000929,-0.548956037953
ACH-000932,-0.290886120902
ACH-000935,-0.0898520816674
ACH-000936,-0.536181472392
ACH-000937,-0.411397981707
ACH-000938,-0.307228465398
ACH-000939,-0.578791958837
ACH-000941,-0.35359026694
ACH-000943,-0.405087312349
ACH-000946,-0.25428607771
ACH-000947,-0.345710122864
ACH-000948,-0.48312142873400005
ACH-000950,-0.136560304931
ACH-000953,-0.196083300174
ACH-000957,-0.229521556959
ACH-000958,-0.279536101921
ACH-000960,-0.141168290302
ACH-000963,-0.146911910495
ACH-000968,-0.427050106873
ACH-000969,-0.623814392065
ACH-000973,-0.49151621777599996
ACH-000974,-0.160062729156
ACH-000975,-0.397505973112
ACH-000976,-0.295033612556
ACH-000978,-0.13814614455399998
ACH-000980,-0.476868761213
ACH-000984,-0.369099735904
ACH-000986,-0.309455879184
ACH-000988,-0.19831539605300003
ACH-000993,0.037270798135800004
ACH-000994,-0.7143304900480001
ACH-000996,-0.0864902290394
ACH-001001,-0.32317672163100003
ACH-001020,-0.41891796785700003
ACH-001028,-0.343176340191
ACH-001031,-0.293921879282
ACH-001038,-0.330144822895
ACH-001048,-0.28784560590999997
ACH-001050,-0.042909378491199995
ACH-001053,-0.015401130392499999
ACH-001054,-0.344394110432
ACH-001061,-0.352400100004
ACH-001067,-0.128549588334
ACH-001075,-0.425763621488
ACH-001096,-0.532588553544
ACH-001128,-0.421278702359
ACH-001134,-0.184841843175
ACH-001151,-0.38618083212899995
ACH-001163,-0.463201957378
ACH-001164,-0.23807800529399997
ACH-001173,-0.544364424495
ACH-001183,-0.19221382529599998
ACH-001184,-0.304847237238
ACH-001190,-0.16031354488900001
ACH-001192,-0.450188773048
ACH-001193,-0.0529306857372
ACH-001196,-0.42476380270999997
ACH-001197,-0.330200665808
ACH-001205,-0.162309337018
ACH-001211,-0.0901199266393
ACH-001212,-0.147158666014
ACH-001228,-0.27102647945700004
ACH-001232,-0.33126599114
ACH-001239,-0.33967996822200003
ACH-001274,-0.567437533535
ACH-001275,-0.33442879335700004
ACH-001277,-0.148655687565
ACH-001278,-0.315141826978
ACH-001280,-0.437157022746
ACH-001283,-0.20117256633400002
ACH-001289,-0.173055049693
ACH-001295,-0.19098519825
ACH-001300,-0.253904140609
ACH-001301,-0.30413439030699996
ACH-001302,-0.388017326741
ACH-001303,0.0430152796959
ACH-001306,-0.271049985833
ACH-001318,-0.509420956828
ACH-001322,-0.296214177505
ACH-001328,-0.222294093499
ACH-001332,-0.253415691312
ACH-001333,-0.37216147987099996
ACH-001336,-0.37362927349799996
ACH-001340,-0.0996339366738
ACH-001346,-0.5113452290039999
ACH-001353,-0.0537474074455
ACH-001354,-0.5810941745970001
ACH-001367,-0.394174443468
ACH-001368,-0.442212471589
ACH-001374,0.0309809652464
ACH-001375,-0.15994904083
ACH-001377,-0.22474144268399998
ACH-001380,-0.475798556533
ACH-001391,-0.115860385496
ACH-001407,-0.581238950488
ACH-001408,-0.165292903935
ACH-001413,-0.32515221599800004
ACH-001430,-0.510797796996
ACH-001431,-0.23511839118900002
ACH-001450,-0.581365254691
ACH-001496,-0.653971604414
ACH-001500,-0.567388788451
ACH-001521,-0.432336917778
ACH-001523,-0.645630982713
ACH-001532,-0.338282581176
ACH-001536,-0.287875058046
ACH-001550,-0.5125871636370001
ACH-001552,-0.286367339031
ACH-001554,-0.438704713372
ACH-001645,-0.146140572951
ACH-001654,-0.324053778043
ACH-001715,-0.0281612422095
ACH-001735,-0.117476970796
ACH-001736,-0.24140331522599998
ACH-001737,-0.468336382738
ACH-001740,-0.0997952901548
ACH-001745,-0.140994040383
ACH-001750,-0.33919109297
ACH-001765,-0.34796286695600004
ACH-001956,-0.195746377701
ACH-001957,-0.277901920011
