,SERPINA11 (256394)
ACH-000004,0.291157914591
ACH-000007,0.209275983241
ACH-000009,-0.020851393822200002
ACH-000011,0.0591414636113
ACH-000012,0.127870561869
ACH-000013,0.132867385574
ACH-000014,0.052817181870499996
ACH-000015,0.12361395150900001
ACH-000017,0.0777342071672
ACH-000018,0.0756139015076
ACH-000019,-0.0222283069587
ACH-000021,0.1456799761
ACH-000022,0.027397010512900003
ACH-000025,0.21859498413000003
ACH-000028,0.0688525874294
ACH-000030,0.06387740125300001
ACH-000035,0.10690291976600001
ACH-000036,0.115270111696
ACH-000037,0.21888874327399999
ACH-000039,0.029771305735299996
ACH-000040,0.0406718020829
ACH-000041,0.1893740342
ACH-000042,0.050332349144400004
ACH-000045,0.199081570606
ACH-000047,0.12185603751900001
ACH-000052,-0.033465729497199996
ACH-000053,0.0809806306463
ACH-000054,0.0305258981983
ACH-000055,0.149743513674
ACH-000060,0.027777608329500002
ACH-000067,0.0828940516133
ACH-000070,0.0897355855499
ACH-000075,0.012034157587099999
ACH-000078,0.170532034219
ACH-000082,0.028287462114
ACH-000085,0.250873082204
ACH-000086,0.18215908671199998
ACH-000087,0.193164712869
ACH-000092,0.184264195825
ACH-000095,0.104670026603
ACH-000097,0.0230662651205
ACH-000098,0.0370489915099
ACH-000099,0.224691309745
ACH-000108,0.005735658391850001
ACH-000113,0.11597746909199999
ACH-000115,0.0615874589613
ACH-000116,0.16781288092399999
ACH-000118,0.0620174325913
ACH-000120,0.043248418140500004
ACH-000123,0.158059467473
ACH-000127,0.010040235775799999
ACH-000128,0.09727486186499999
ACH-000132,0.0619767290319
ACH-000133,0.07905247757280001
ACH-000137,0.11967798522
ACH-000138,0.0828599629392
ACH-000142,0.0710863767644
ACH-000143,0.011208889666
ACH-000146,0.0822913349721
ACH-000148,0.117509261446
ACH-000150,0.19465196676399998
ACH-000152,-0.07110137038599999
ACH-000153,-0.026025219780900003
ACH-000159,0.0348115879054
ACH-000160,0.0694261336932
ACH-000163,0.15684164430199998
ACH-000167,0.0644741333313
ACH-000168,0.23900872495099998
ACH-000169,0.0585219652367
ACH-000178,0.101194041803
ACH-000182,0.121907799058
ACH-000183,0.0738334759113
ACH-000188,0.0678322919135
ACH-000189,0.23488715712400002
ACH-000190,0.125026737678
ACH-000198,0.0572906880693
ACH-000204,0.10285248750600001
ACH-000206,-0.031455257064299996
ACH-000207,-0.0326162793949
ACH-000211,0.00666901262245
ACH-000215,0.160357374183
ACH-000221,0.120240048107
ACH-000222,-0.179116896069
ACH-000223,0.10011030788999999
ACH-000226,0.109005392316
ACH-000227,0.0595437305632
ACH-000228,-0.12106489752499999
ACH-000231,0.07773042878330001
ACH-000232,0.111668837139
ACH-000233,0.0651542055247
ACH-000234,0.13801962801200002
ACH-000235,0.010279834460799999
ACH-000237,0.18254777058
ACH-000238,-0.017677753977999998
ACH-000243,0.04261113616019999
ACH-000244,0.130402322096
ACH-000246,-0.013059062198000002
ACH-000248,-0.0669904080636
ACH-000250,0.07625522542930001
ACH-000251,0.257199485973
ACH-000253,0.18295213888700002
ACH-000255,0.189218851539
ACH-000256,0.12623816338
ACH-000257,-0.183509133856
ACH-000258,0.286658429444
ACH-000259,0.10049328699999999
ACH-000260,0.0171384843368
ACH-000261,-0.042946645649600004
ACH-000262,0.0646289788974
ACH-000263,0.06588832076790001
ACH-000264,0.181349188615
ACH-000265,0.0897923272817
ACH-000266,0.0946354364948
ACH-000272,0.09811461781950001
ACH-000273,0.147209040983
ACH-000274,0.0876437298578
ACH-000277,0.133348397734
ACH-000278,0.144260102228
ACH-000279,0.109937025582
ACH-000280,0.115605731212
ACH-000281,0.09237171683800001
ACH-000288,0.113478595305
ACH-000291,0.037285673467699995
ACH-000293,0.0572136669304
ACH-000294,0.0184640633692
ACH-000295,0.138662479065
ACH-000296,0.268776987689
ACH-000302,0.0595312211955
ACH-000304,-0.19072627823399999
ACH-000307,0.195279235893
ACH-000308,0.12307690041
ACH-000310,0.14864132615599998
ACH-000311,-0.0002002628056
ACH-000312,0.0411766187921
ACH-000315,-0.157960157101
ACH-000316,0.1544132413
ACH-000317,0.06681994777440001
ACH-000318,0.181730808075
ACH-000319,0.0729193824149
ACH-000320,0.0937940053677
ACH-000322,0.163884209024
ACH-000323,0.13890322619200002
ACH-000324,0.092178400254
ACH-000329,-0.0259328021754
ACH-000330,0.0365446714066
ACH-000331,0.274393243347
ACH-000332,0.0472397521216
ACH-000334,0.00348211073527
ACH-000335,0.0162167176936
ACH-000336,0.259662280212
ACH-000337,0.11216410645199999
ACH-000339,0.128439410264
ACH-000341,0.239860396558
ACH-000348,0.0678288311719
ACH-000350,0.14233086842599998
ACH-000352,0.0657760767562
ACH-000356,0.025413604198599997
ACH-000361,0.30645459070799996
ACH-000362,0.13183961877999997
ACH-000363,-0.0724567376963
ACH-000364,0.035987038039199996
ACH-000365,0.12737761962400002
ACH-000366,0.011359001531100001
ACH-000368,-0.0330435165607
ACH-000374,0.161925576499
ACH-000375,0.30643063817099997
ACH-000376,0.0436206515503
ACH-000381,0.107267530679
ACH-000383,0.136515217376
ACH-000387,0.177353986996
ACH-000389,-0.0798578028494
ACH-000390,0.12181764872199999
ACH-000393,0.126424853764
ACH-000395,0.08380243040919999
ACH-000397,0.10809819059499999
ACH-000401,0.0609537219274
ACH-000402,-0.136286956864
ACH-000403,0.19988843071100001
ACH-000404,-0.013141276388299998
ACH-000406,0.0444973773911
ACH-000407,0.0799912139837
ACH-000408,0.188809671183
ACH-000410,0.061460645683699994
ACH-000411,0.053993926521800004
ACH-000414,0.106226302676
ACH-000415,0.162234260868
ACH-000416,0.09241297944499999
ACH-000420,-0.0029691068861999997
ACH-000421,0.0800314618745
ACH-000424,0.21977488924600003
ACH-000425,0.127167566495
ACH-000426,-0.0225560577507
ACH-000427,0.00587538159928
ACH-000433,-0.00807039445933
ACH-000436,-0.0655003029515
ACH-000444,0.129623901431
ACH-000445,0.0959553683935
ACH-000448,0.178566463532
ACH-000450,0.09051871134980001
ACH-000452,0.0019073104773800003
ACH-000454,-0.0257781983823
ACH-000458,0.11830972469699999
ACH-000459,0.0814916086867
ACH-000460,-0.00910452644783
ACH-000461,0.11074189908700001
ACH-000463,0.131423312402
ACH-000464,-0.0169392012476
ACH-000466,0.12012499784000003
ACH-000467,0.059973708717900004
ACH-000468,0.238715882381
ACH-000469,0.0818193093057
ACH-000470,-0.014383199435700001
ACH-000471,0.0630792837139
ACH-000472,0.10660752796499999
ACH-000473,0.10460196583999999
ACH-000475,0.111264477049
ACH-000476,0.137436360572
ACH-000477,0.159494075208
ACH-000480,0.00959060238611
ACH-000481,0.143728441188
ACH-000483,0.0639878709235
ACH-000484,0.0339348839263
ACH-000485,0.0498102129604
ACH-000486,0.115081352828
ACH-000487,0.154089466677
ACH-000488,0.0873171537465
ACH-000490,0.062097170705500006
ACH-000491,-0.09159838077770001
ACH-000495,0.0397803646661
ACH-000496,-0.00339595413315
ACH-000499,0.04840213656859999
ACH-000500,0.226187572469
ACH-000502,0.0898822085851
ACH-000503,0.00703140873656
ACH-000505,0.116001154222
ACH-000507,0.230560764284
ACH-000510,0.140856692763
ACH-000511,0.115135940524
ACH-000512,-0.04456450355819999
ACH-000516,0.0424471816885
ACH-000517,0.09488905318119999
ACH-000518,0.144146426959
ACH-000520,0.223891766376
ACH-000521,0.0170616044774
ACH-000522,0.0989330021902
ACH-000524,0.0727602028161
ACH-000527,0.07548746168110002
ACH-000528,0.100605928397
ACH-000537,0.21869113286800002
ACH-000541,0.0077834124695900005
ACH-000542,0.126117816913
ACH-000544,0.023451109375900003
ACH-000545,0.124333539876
ACH-000547,0.21588796473700003
ACH-000548,0.127284074064
ACH-000549,0.162284352341
ACH-000550,0.135413302583
ACH-000552,0.17611318944200002
ACH-000556,0.178055474032
ACH-000557,0.11829711860099999
ACH-000570,0.0930380719995
ACH-000571,0.0763344968183
ACH-000573,-0.061027667064899996
ACH-000576,0.241125052865
ACH-000580,0.142853079814
ACH-000584,0.023881801526099998
ACH-000585,0.0605767364398
ACH-000588,0.201034726281
ACH-000589,-0.015072780982399999
ACH-000591,0.067973315436
ACH-000593,0.122455092557
ACH-000600,0.202544433178
ACH-000601,0.138084070184
ACH-000604,-0.0036751192958499996
ACH-000605,0.104517138454
ACH-000606,0.09007610774430001
ACH-000608,0.00448284639578
ACH-000614,0.106471097732
ACH-000616,0.06392065187649999
ACH-000618,0.144400932228
ACH-000619,0.125896762071
ACH-000620,0.0356722304271
ACH-000621,0.15647916734200001
ACH-000622,0.10076058621400001
ACH-000623,-0.034758382785699996
ACH-000624,0.104718359454
ACH-000627,0.120944792784
ACH-000630,0.133208002081
ACH-000632,0.07160486809010001
ACH-000633,0.056474618253
ACH-000637,0.129912063202
ACH-000638,0.079558893444
ACH-000646,0.040023353441800004
ACH-000647,0.169786860775
ACH-000648,-0.0189359397543
ACH-000649,0.09626399227389999
ACH-000651,-0.00613704387732
ACH-000652,0.09512283827580001
ACH-000653,0.0654288721001
ACH-000657,0.1091589183
ACH-000658,0.166472693944
ACH-000661,0.0956288386249
ACH-000662,0.0124837998015
ACH-000663,0.07075447637610001
ACH-000665,0.129419611081
ACH-000671,0.0383345784102
ACH-000673,0.0644466861158
ACH-000676,0.05821482298859999
ACH-000677,0.0872161846377
ACH-000681,0.21097319539200002
ACH-000682,0.13305395135099998
ACH-000683,0.298220247172
ACH-000684,0.120857137799
ACH-000688,-0.019167566408200002
ACH-000693,0.11658972795700001
ACH-000694,0.198441632064
ACH-000695,-0.146256118091
ACH-000696,0.127167796971
ACH-000697,0.024711933229400004
ACH-000699,0.080738590653
ACH-000701,0.20797995633299998
ACH-000706,0.0125880354189
ACH-000711,0.0825549151321
ACH-000713,0.21836869419
ACH-000714,0.050529526179800006
ACH-000718,0.18999235347500001
ACH-000720,0.124792521808
ACH-000721,0.0252676628668
ACH-000724,0.0770851135133
ACH-000725,0.16489069135
ACH-000732,0.280618058382
ACH-000734,0.103102476263
ACH-000735,0.06194266769640001
ACH-000736,0.19925097679099998
ACH-000738,0.110032480207
ACH-000746,0.14965213416099998
ACH-000747,0.205210782607
ACH-000748,0.111613982778
ACH-000753,0.0123772836659
ACH-000756,0.122762852049
ACH-000757,0.100042540591
ACH-000758,0.19075440622
ACH-000760,0.0752644317237
ACH-000763,0.185651628144
ACH-000764,0.142001336359
ACH-000765,-0.00476917068236
ACH-000766,0.121253151418
ACH-000767,0.0022940690660500002
ACH-000768,0.159909704857
ACH-000769,0.11784729101399999
ACH-000770,0.139344746447
ACH-000771,0.129198941982
ACH-000773,0.0540344881037
ACH-000776,0.213683021129
ACH-000777,0.058588900609599995
ACH-000778,0.0210549898673
ACH-000781,0.04618623261969999
ACH-000782,0.013527498348299999
ACH-000783,0.16990026755600002
ACH-000784,0.0818926470131
ACH-000785,0.0330213597965
ACH-000787,0.08520612703960001
ACH-000788,0.0343616551786
ACH-000791,0.005893094790060001
ACH-000792,0.0254711682745
ACH-000794,0.106064670602
ACH-000796,0.023448567582799996
ACH-000799,0.14694323463300002
ACH-000800,0.252564658057
ACH-000802,-0.0013077378006700001
ACH-000804,0.09758374503660001
ACH-000805,0.480195657047
ACH-000809,0.0427870775703
ACH-000810,-0.11874902543299999
ACH-000811,0.0172938532802
ACH-000817,0.016416166633699998
ACH-000819,-0.0445374781332
ACH-000820,0.0406608576883
ACH-000821,-0.19918758468400002
ACH-000822,0.07491610041289999
ACH-000823,0.17076242787300003
ACH-000824,0.135302902542
ACH-000827,0.10017052735899999
ACH-000829,0.07200261749669999
ACH-000831,0.0863690422903
ACH-000832,0.20821600559
ACH-000833,-0.0041432837562
ACH-000834,0.11698502759099999
ACH-000835,0.0358952452275
ACH-000836,0.0993099451619
ACH-000837,0.169482620692
