,EIF4A2 (1974)
ACH-000281,-0.017867522742400003
ACH-000288,-0.130336616767
ACH-000291,-0.22280645691599998
ACH-000293,-0.34272411888800003
ACH-000294,-0.107336301575
ACH-000295,0.0037716422364600004
ACH-000296,-0.240601325069
ACH-000302,-0.207968298675
ACH-000304,-0.6739756631620001
ACH-000307,-0.06484166107230001
ACH-000308,-0.09034527200110001
ACH-000310,-0.14353784487
ACH-000311,-0.199443217438
ACH-000312,0.023784863014400002
ACH-000315,-0.0506014187664
ACH-000316,-0.27130414340799996
ACH-000317,-0.0960669769959
ACH-000318,-0.312829616802
ACH-000319,-0.151151764238
ACH-000320,-0.302283761262
ACH-000322,-0.30889390560400004
ACH-000323,-0.316212191547
ACH-000324,-0.283607170148
ACH-000329,-0.11773248355100001
ACH-000330,-0.23411363513500003
ACH-000331,-0.33665056335500004
ACH-000332,-0.220490264662
ACH-000334,-0.285222054424
ACH-000335,-0.34771412914000005
ACH-000336,0.027807715211099995
ACH-000337,-0.034147458326599996
ACH-000339,-0.15591879094
ACH-000341,-0.132224271801
ACH-000348,-0.42902905380999995
ACH-000350,0.07557824953219999
ACH-000352,-0.205177705568
ACH-000356,-0.155298145625
ACH-000361,-0.21132190937399997
ACH-000362,-0.11621284580600001
ACH-000363,-0.152916787276
ACH-000364,-0.225246698451
ACH-000365,-0.19850342862700002
ACH-000366,-0.18954379308699998
ACH-000368,-0.177965755232
ACH-000374,-0.07992147629530001
ACH-000375,-0.11944489164899999
ACH-000376,-0.07066452427789999
ACH-000381,-0.194951369008
ACH-000383,-0.116181275646
ACH-000387,-0.333473353694
ACH-000389,-0.44811050437399996
ACH-000390,-0.06409916594619999
ACH-000393,-0.280813862523
ACH-000395,-0.103752868277
ACH-000397,-0.30075994109000004
ACH-000401,-0.04708617288769999
ACH-000402,-0.622322809033
ACH-000403,-0.11452886615800001
ACH-000404,-0.240439795779
ACH-000406,-0.0925705749867
ACH-000407,-0.22543424157400002
ACH-000408,-0.011159367978
ACH-000410,-0.14676934096
ACH-000411,-0.13769635968
ACH-000414,-0.225086679822
ACH-000415,-0.162691117774
ACH-000416,-0.185120527676
ACH-000420,-0.0162369905121
ACH-000421,-0.0332745392097
ACH-000424,-0.19536135394600002
ACH-000425,-0.224029023801
ACH-000426,0.179210732097
ACH-000427,-0.09811972179860001
ACH-000433,-0.140508721754
ACH-000436,-0.311374593996
ACH-000444,0.0643081565965
ACH-000445,-0.309936398503
ACH-000448,-0.302619919307
ACH-000450,-0.5097769576219999
ACH-000452,-0.23239541740400002
ACH-000454,-0.22656891578899999
ACH-000458,-0.19430755336
ACH-000459,-0.18894642460499997
ACH-000460,-0.36213515082900005
ACH-000461,-0.0435649150413
ACH-000463,-0.100591397175
ACH-000464,-0.365639043392
ACH-000466,-0.12473800287900001
ACH-000467,-0.41374012151
ACH-000468,-0.0449572874043
ACH-000469,-0.166692692544
ACH-000470,-0.37412193239200003
ACH-000471,-0.110368854155
ACH-000472,-0.19737001388
ACH-000473,-0.340836957764
ACH-000475,-0.200079026391
ACH-000476,-0.198023735563
ACH-000477,-0.224045505493
ACH-000480,-0.34597373899000006
ACH-000481,-0.291100695342
ACH-000483,0.0119985078624
ACH-000484,-0.07760248123319999
ACH-000485,-0.057129481278300004
ACH-000486,-0.103554479795
ACH-000487,0.0373865307323
ACH-000488,-0.092500713443
ACH-000490,-0.320815004066
ACH-000491,0.137455770218
ACH-000495,-0.07187614873869999
ACH-000496,-0.297954748858
ACH-000499,-0.20318306995700003
ACH-000500,-0.582580615874
ACH-000502,-0.115550575531
ACH-000503,0.272952856124
ACH-000505,-0.20579834701900002
ACH-000507,-0.271064639422
ACH-000510,-0.105687555021
ACH-000511,-0.241727904965
ACH-000512,-0.398206518696
ACH-000516,-0.29478276623599997
ACH-000517,-0.188703498265
ACH-000518,-0.243301914173
ACH-000520,-0.209525835454
ACH-000521,-0.282533700944
ACH-000522,-0.21082269710299997
ACH-000524,-0.185964514016
ACH-000527,-0.0558252757223
ACH-000528,-0.17507144477800002
ACH-000537,-0.226175179026
ACH-000541,-0.348176569485
ACH-000542,-0.142871959614
ACH-000544,-0.0766784122503
ACH-000545,-0.260240951017
ACH-000547,0.0922270247036
ACH-000548,-0.302136503334
ACH-000549,-0.165231478825
ACH-000550,-0.494056063446
ACH-000552,-0.08626540817980001
ACH-000556,-0.23970551250100003
ACH-000557,-0.0576295978068
ACH-000570,-0.301306103559
ACH-000571,-0.318920225364
ACH-000573,-0.0731236038217
ACH-000576,-0.254386642461
ACH-000580,-0.20559636994000002
ACH-000584,-0.184764796217
ACH-000585,-0.241328239697
ACH-000588,-0.153603355822
ACH-000589,-0.132210962013
ACH-000591,-0.289849716727
ACH-000593,-0.169791036836
ACH-000600,-0.38594129821
ACH-000601,-0.11164548687
ACH-000604,-0.219169299276
ACH-000605,-0.35978001571
ACH-000606,-0.254829962516
ACH-000608,-0.22452959540800002
ACH-000614,-0.027263435743400004
ACH-000616,-0.307639884183
ACH-000618,-0.023315889888200002
ACH-000619,-0.25507130629999997
ACH-000620,-0.229994995633
ACH-000621,-0.172599341052
ACH-000622,-0.271005066194
ACH-000623,-0.11740832715600001
ACH-000624,-0.113165629692
ACH-000627,-0.0629614650277
ACH-000630,-0.24572112477299998
ACH-000632,-0.215084724599
ACH-000633,-0.14066346107
ACH-000637,0.0324260314009
ACH-000638,-0.16319424472400001
ACH-000646,-0.026976995992099996
ACH-000647,-0.13008451842399998
ACH-000648,-0.16007474469
ACH-000649,-0.25371214745299997
ACH-000651,-0.133209711061
ACH-000652,-0.119782703406
ACH-000653,-0.14076294987
ACH-000657,-0.34789533684100005
ACH-000658,-0.156238148529
ACH-000661,-0.184446513427
ACH-000662,-0.36828378042599996
ACH-000663,-0.184138347116
ACH-000665,-0.331545682425
ACH-000671,-0.163128606588
ACH-000673,-0.155204110807
ACH-000676,-0.165529476973
ACH-000677,-0.11405120336300001
ACH-000681,-0.0455581325069
ACH-000682,0.0444496550349
ACH-000683,-0.09174210118920001
ACH-000684,-0.22684559546900002
ACH-000688,-0.363297674499
ACH-000693,-0.00940399184608
ACH-000694,-0.095114843429
ACH-000695,-0.0780379053375
ACH-000696,-0.182547269433
ACH-000697,0.04980198364
ACH-000699,-0.157705924573
ACH-000701,-0.314032023607
ACH-000706,-0.17232317995299998
ACH-000711,-0.0789941938117
ACH-000713,-0.49941995146000007
ACH-000714,-0.45352069361100006
ACH-000718,-0.243503508405
ACH-000720,-0.0027423674728100002
ACH-000721,-0.14477875681
ACH-000724,-0.199393486792
ACH-000725,0.058935873421400005
ACH-000732,-0.06297815675919999
ACH-000734,-0.22533818025
ACH-000735,-0.31109776801100003
ACH-000736,-0.335100825135
ACH-000738,-0.144534319937
ACH-000746,-0.33348883745499996
ACH-000747,-0.287893555896
ACH-000748,-0.308164161716
ACH-000753,-0.16345434859400002
ACH-000756,-0.414526763161
ACH-000757,-0.373595867585
ACH-000758,-0.220313659338
ACH-000760,-0.315141454459
ACH-000763,-0.09382285777510001
ACH-000764,0.078824075165
ACH-000765,-0.19896224133499998
ACH-000766,-0.150069748635
ACH-000767,0.084936638686
ACH-000768,-0.14347103732799998
ACH-000769,-0.170325032414
ACH-000770,-0.13496083283500002
ACH-000771,-0.222157877598
ACH-000773,-0.15700831261
ACH-000776,0.011166789582899999
ACH-000777,-0.25836191193
ACH-000778,-0.0996598345063
ACH-000781,-0.17013260155699997
ACH-000782,-0.0858377094592
ACH-000783,-0.23817353196999996
ACH-000784,-0.366529417905
ACH-000785,-0.167537450171
ACH-000787,-0.12339848648299999
ACH-000788,-0.21073782894
ACH-000791,-0.244000048157
ACH-000792,-0.209840291339
ACH-000794,-0.18076598883699999
ACH-000796,-0.148372851121
ACH-000799,-0.379522528522
ACH-000800,-0.34442963051
ACH-000802,-0.184281006932
ACH-000804,0.0808154038519
ACH-000805,-0.37166631636200004
ACH-000809,-0.11569582249299999
ACH-000810,-0.054921816526499995
ACH-000811,-0.277957160408
ACH-000817,-0.23010308218800002
ACH-000819,-0.106171243315
ACH-000820,-0.008647775457280002
ACH-000821,-0.0179210417132
ACH-000822,-0.11338907345100001
ACH-000823,-0.186952591624
ACH-000824,-0.263704876325
ACH-000827,-0.127906205201
ACH-000829,-0.045793783478800004
ACH-000831,-0.19434463727
ACH-000832,-0.172489539936
ACH-000833,-0.347189765285
ACH-000834,-0.044285145709100006
ACH-000835,-0.11387539145199999
ACH-000836,-0.250792299775
ACH-000837,-0.108936202885
ACH-000838,-0.361717587257
ACH-000839,-0.400511746562
ACH-000840,-0.0390050889728
ACH-000841,-0.12700995052
ACH-000843,-0.0534229036338
ACH-000846,-0.574654782159
ACH-000847,-0.393586327176
ACH-000848,-0.23598623985999997
ACH-000849,-0.371201875815
ACH-000851,-0.0951497235711
ACH-000855,-0.35342817455
ACH-000856,0.0792200473056
ACH-000858,-0.254893874146
ACH-000859,-0.290705496642
ACH-000861,-0.242909142171
ACH-000862,-0.26744924356
ACH-000865,-0.297929625007
ACH-000866,-0.00163321096479
ACH-000867,-0.104523308378
ACH-000869,-0.117941600928
ACH-000872,-0.276607651804
ACH-000873,-0.38346573941600004
ACH-000876,-0.13428450391400001
ACH-000878,-0.037540169350099996
ACH-000880,0.0183165587955
ACH-000881,-0.147290542615
ACH-000882,-0.155489936097
ACH-000884,-0.199564951138
ACH-000885,0.0798993340686
ACH-000887,-0.146469822412
ACH-000888,-0.216091565443
ACH-000889,-0.00105922940965
ACH-000890,-0.0235045348438
ACH-000896,-0.114155359313
ACH-000898,0.09045330921589999
ACH-000900,-0.24803237580200002
ACH-000901,-0.150134109338
ACH-000905,-0.155246943759
ACH-000906,-0.13309373830399998
ACH-000907,-0.36480756858
ACH-000910,-0.277358609025
ACH-000911,-0.369019960744
ACH-000912,-0.103366080328
ACH-000913,-0.10264504080800001
ACH-000915,-0.026270580665099998
ACH-000916,0.208370264383
ACH-000917,-0.0665502477593
ACH-000921,-0.128921221239
ACH-000924,-0.142004730092
ACH-000926,-0.136252129557
ACH-000928,-0.1665425432
ACH-000929,-0.202459587331
ACH-000932,-0.138555057737
ACH-000935,-0.20844084840799998
ACH-000936,-0.23766463743900001
ACH-000937,-0.214675682836
ACH-000938,-0.127218141386
ACH-000939,-0.26101753422699997
ACH-000941,-0.299226238803
ACH-000943,-0.14133751163799999
ACH-000946,-0.432504586795
ACH-000947,-0.15865444676100002
ACH-000948,-0.24392662188
ACH-000950,-0.199029665308
ACH-000953,-0.17715545422600001
ACH-000957,-0.335714175523
ACH-000958,-0.104551787974
ACH-000960,-0.239164229952
ACH-000963,-0.0470362563478
ACH-000968,-0.172840596389
ACH-000969,-0.30166925608600004
ACH-000973,-0.34765616083800005
ACH-000974,-0.2119467003
ACH-000975,-0.17582720944000002
ACH-000976,-0.0417235950481
ACH-000978,-0.46355352271600003
ACH-000980,-0.14377618674
ACH-000984,-0.19047431920699998
ACH-000986,-0.12741781139699998
ACH-000988,-0.0923890631006
ACH-000993,-0.262603482907
ACH-000994,-0.119656974124
ACH-000996,-0.48539008308700005
ACH-001001,-0.195093530602
ACH-001020,0.08104881745289999
ACH-001028,-0.181038185559
ACH-001031,-0.12889481864900001
ACH-001038,-0.166792779482
ACH-001048,-0.289948951148
ACH-001050,-0.257323463726
ACH-001053,-0.012098656310299999
ACH-001054,-0.189184258693
ACH-001061,-0.16318372065300002
ACH-001067,-0.20972182707800002
ACH-001075,-0.208529455597
ACH-001096,-0.0349573147601
ACH-001128,-0.7463753594329999
ACH-001134,-0.433291022353
ACH-001151,-0.125862117676
ACH-001163,-0.152609188054
ACH-001164,-0.19080028678599997
ACH-001173,-0.205422479429
ACH-001183,-0.303937453675
ACH-001184,-0.308805262114
ACH-001190,-0.057108126765599995
ACH-001192,-0.0280915874877
ACH-001193,-0.5475591181180001
ACH-001196,-0.184888359166
ACH-001197,-0.284204276756
ACH-001205,-0.271811890639
ACH-001211,0.0502710767497
ACH-001212,-0.124362545379
ACH-001228,-0.13984061686899998
ACH-001232,-0.281667857723
ACH-001239,-0.17620638054499999
ACH-001274,0.0741583609001
ACH-001275,-0.09718089418289999
ACH-001277,-0.010228805515200001
ACH-001278,-0.150150440983
ACH-001280,-0.25353960823000005
ACH-001283,-0.056419349557999994
ACH-001289,-0.178106407218
ACH-001295,-0.199421901604
ACH-001300,-0.287939810216
ACH-001301,-0.258772721332
ACH-001302,-0.34147287975100005
ACH-001303,0.09363316654920001
ACH-001306,-0.38279727468099994
ACH-001318,-0.23533887219799998
ACH-001322,-0.0174915152496
ACH-001328,-0.042161971926
ACH-001332,-0.318048959079
ACH-001333,0.0648287567975
ACH-001336,-0.210522896955
ACH-001340,-0.12328828122600001
ACH-001346,-0.13794926987
ACH-001353,-0.18936093689599998
ACH-001354,0.11856740511700001
ACH-001367,0.027410207737599997
ACH-001368,-0.023879402178700004
ACH-001374,0.0149107377721
ACH-001375,-0.18200735884599997
ACH-001377,-0.0688208148937
ACH-001380,-0.10855271039
ACH-001391,-0.26361911467
ACH-001407,-0.27331195765099997
ACH-001408,-0.26667595235999997
ACH-001413,-0.44843734480700004
ACH-001430,-0.436366680604
ACH-001431,-0.318658937661
ACH-001450,-0.0746302911468
ACH-001496,-0.354048561643
ACH-001500,-0.0713185021438
ACH-001521,-0.190023380179
ACH-001523,-0.306347342459
ACH-001532,-0.305785004583
ACH-001536,-0.23320521931699997
ACH-001550,-0.214193173481
ACH-001552,-0.137393878678
ACH-001554,-0.177832858286
ACH-001645,-0.11349890999000002
ACH-001654,-0.0800385805135
ACH-001715,-0.0979837498367
ACH-001735,-0.229707242512
ACH-001736,-0.030512453441599998
ACH-001737,-0.19499228438400001
ACH-001740,-0.0399107257215
ACH-001745,-0.158835869969
ACH-001750,-0.00352021871964
ACH-001765,-0.143930322548
ACH-001956,-0.09163027571799999
ACH-001957,-0.19251845399
