,APCS (325)
ACH-000227,-0.28665673952
ACH-000228,-0.182811508426
ACH-000231,-0.142308859066
ACH-000232,-0.154780324131
ACH-000233,-0.11506998512399999
ACH-000234,-0.220466929876
ACH-000235,-0.191070576976
ACH-000237,-0.299453707903
ACH-000238,-0.007863733938469999
ACH-000243,-0.226023716414
ACH-000244,-0.18724783316399998
ACH-000246,-0.15784476845
ACH-000248,-0.0636079480706
ACH-000250,-0.10752505174900001
ACH-000251,0.017417053693999998
ACH-000253,-0.153223528626
ACH-000255,-0.224775285296
ACH-000256,-0.159525840291
ACH-000257,-0.26069589570999996
ACH-000258,-0.526997732149
ACH-000259,-0.16456387496400002
ACH-000260,-0.144839905744
ACH-000261,-0.170230008865
ACH-000262,-0.249589750035
ACH-000263,-0.13570996123
ACH-000264,-0.285779391446
ACH-000265,-0.181995865426
ACH-000266,-0.23945647557799998
ACH-000272,-0.353519934548
ACH-000273,-0.123065146024
ACH-000274,-0.0707964091427
ACH-000277,-0.24824783960299998
ACH-000278,-0.36446984571999996
ACH-000279,-0.23185261641999996
ACH-000280,-0.22329682203600001
ACH-000281,-0.37917052003799995
ACH-000288,-0.16968335787799999
ACH-000291,-0.249526572567
ACH-000293,-0.15856473331700002
ACH-000294,-0.306100221002
ACH-000295,-0.0923613442024
ACH-000296,-0.0509633395143
ACH-000302,-0.21795335824999998
ACH-000304,0.0899838448044
ACH-000307,-0.202716914741
ACH-000308,-0.157424892166
ACH-000310,-0.314087345581
ACH-000311,-0.14436780053099998
ACH-000312,-0.264302524476
ACH-000315,0.13740191872000002
ACH-000316,-0.06949719617330001
ACH-000317,-0.168892935412
ACH-000318,-0.0826938459683
ACH-000319,-0.161591782265
ACH-000320,-0.268977968881
ACH-000322,-0.220878362541
ACH-000323,-0.08369742078160002
ACH-000324,-0.10927771418400001
ACH-000329,-0.2632785715
ACH-000330,-0.17765640367600002
ACH-000331,-0.173611627839
ACH-000332,-0.250688427582
ACH-000334,-0.324257659621
ACH-000335,-0.439713489909
ACH-000336,-0.260386280968
ACH-000337,-0.334410749613
ACH-000339,-0.113430873702
ACH-000341,-0.263084934225
ACH-000348,-0.41381288785899994
ACH-000350,-0.205233936973
ACH-000352,-0.210521408837
ACH-000356,-0.296864896326
ACH-000361,-0.191545962236
ACH-000362,-0.22799322792399998
ACH-000363,-0.320626535875
ACH-000364,-0.29784446052700003
ACH-000365,-0.188795880422
ACH-000366,-0.266745548355
ACH-000368,-0.141044836253
ACH-000374,-0.148051488202
ACH-000375,-0.12395520485400001
ACH-000376,-0.149185406277
ACH-000381,-0.078835069616
ACH-000383,-0.20870269998399998
ACH-000387,-0.355022164679
ACH-000389,-0.3135942545
ACH-000390,-0.23669712350400002
ACH-000393,-0.144018212581
ACH-000395,-0.180984559619
ACH-000397,-0.0824461742708
ACH-000401,-0.101718490588
ACH-000402,-0.156537546564
ACH-000403,-0.118591266808
ACH-000404,-0.42570233459299994
ACH-000406,-0.12924674774599998
ACH-000407,-0.17828351657000002
ACH-000408,-0.06308251357000001
ACH-000410,-0.273948917657
ACH-000411,-0.440652962977
ACH-000414,-0.160887481632
ACH-000415,-0.140978796921
ACH-000416,-0.297505368864
ACH-000420,-0.13211111538599998
ACH-000421,-0.23393614668600002
ACH-000424,-0.121572044611
ACH-000425,-0.27267853482
ACH-000426,0.0317296441384
ACH-000427,-0.186221675891
ACH-000433,0.0895281826951
ACH-000436,-0.156562696602
ACH-000444,-0.157060468935
ACH-000445,-0.254696752661
ACH-000448,-0.261582811775
ACH-000450,-0.289757950905
ACH-000452,-0.177967919432
ACH-000454,-0.0926586816677
ACH-000458,-0.028546484930599997
ACH-000459,0.125724471078
ACH-000460,-0.0997282579437
ACH-000461,-0.146481154987
ACH-000463,-0.362874965686
ACH-000464,-0.0701270581007
ACH-000466,-0.170904351843
ACH-000467,-0.07258018319239999
ACH-000468,-0.319848747212
ACH-000469,-0.182777042887
ACH-000470,-0.10081071770500001
ACH-000471,-0.143465782587
ACH-000472,-0.154036491547
ACH-000473,-0.128786152262
ACH-000475,-0.175448065959
ACH-000476,-0.15419162341700002
ACH-000477,0.029278933007
ACH-000480,-0.267414455027
ACH-000481,-0.08212188762960002
ACH-000483,-0.147298211465
ACH-000484,-0.16408982352
ACH-000485,-0.07585427761239999
ACH-000486,-0.149749034038
ACH-000487,-0.248023725736
ACH-000488,-0.11050512088600001
ACH-000490,-0.15989207863
ACH-000491,-0.307756616474
ACH-000495,-0.19696085442000003
ACH-000496,-0.031144657464900003
ACH-000499,-0.0735989736339
ACH-000500,-0.20019872921100001
ACH-000502,-0.131514884902
ACH-000503,0.0627162708454
ACH-000505,-0.356940136969
ACH-000507,-0.241086918523
ACH-000510,-0.302251423927
ACH-000511,-0.125548094116
ACH-000512,-0.242561371761
ACH-000516,-0.079457117132
ACH-000517,-0.253713100853
ACH-000518,-0.341166888561
ACH-000520,-0.218080832398
ACH-000521,-0.454031605683
ACH-000522,-0.177711156136
ACH-000524,-0.0918064270078
ACH-000527,-0.145709637359
ACH-000528,-0.22118671595400002
ACH-000537,-0.040565798107099996
ACH-000541,-0.11986448642400001
ACH-000542,-0.328352887982
ACH-000544,-0.10798120599000001
ACH-000545,-0.16766017484200002
ACH-000547,-0.108757473951
ACH-000548,-0.24775757517799998
ACH-000549,-0.128017884586
ACH-000550,-0.0288229796105
ACH-000552,-0.116146292632
ACH-000556,-0.229085317368
ACH-000557,-0.30973286123300003
ACH-000570,-0.109720155953
ACH-000571,-0.180488270181
ACH-000573,-0.394565453941
ACH-000576,-0.17373204421500002
ACH-000580,-0.12477050591399999
ACH-000584,-0.124384004975
ACH-000585,-0.15855288037999998
ACH-000588,-0.228111230768
ACH-000589,-0.16257875875
ACH-000591,0.166819867935
ACH-000593,-0.22587117235999998
ACH-000600,-0.22278550129299998
ACH-000601,-0.21378732321600002
ACH-000604,-0.0287982550555
ACH-000605,-0.25505575994
ACH-000606,-0.199556828897
ACH-000608,-0.184176231946
ACH-000614,-0.278823155699
ACH-000616,-0.305728419781
ACH-000618,-0.153949132862
ACH-000619,-0.33888771358099995
ACH-000620,-0.167199599469
ACH-000621,-0.012469990134900001
ACH-000622,-0.152136921804
ACH-000623,-0.185045696103
ACH-000624,-0.157067797981
ACH-000627,-0.31818906742499997
ACH-000630,-0.199673920848
ACH-000632,-0.157915163053
ACH-000633,-0.139546505273
ACH-000637,0.0476586363716
ACH-000638,-0.189680974305
ACH-000646,-0.255251491323
ACH-000647,-0.322835435441
ACH-000648,-0.123377324373
ACH-000649,-0.141638326574
ACH-000651,-0.125946205029
ACH-000652,-0.0697025246977
ACH-000653,-0.334070600697
ACH-000657,-0.23226144939100002
ACH-000658,-0.44994606410099997
ACH-000661,-0.277680081303
ACH-000662,0.05024922600190001
ACH-000663,-0.41154852243100004
ACH-000665,-0.16491129593599999
ACH-000671,-0.206973435209
ACH-000673,-0.197414383242
ACH-000676,-0.25973733226999995
ACH-000677,-0.04397752456640001
ACH-000681,-0.0700955647586
ACH-000682,-0.250299258318
ACH-000683,-0.44997567147600004
ACH-000684,-0.17043537185
ACH-000688,0.0780751257516
ACH-000693,-0.23370385987700001
ACH-000694,-0.107892588907
ACH-000695,-0.293730434177
ACH-000696,-0.24137238694000002
ACH-000697,0.0027713585537199998
ACH-000699,-0.21704720122699997
ACH-000701,-0.37314563161799996
ACH-000706,-0.278400105202
ACH-000711,-0.153049005483
ACH-000713,-0.318843420483
ACH-000714,-0.32680704242499997
ACH-000718,-0.0272781373176
ACH-000720,-0.20744791090999998
ACH-000721,-0.129430287698
ACH-000724,-0.20731875362399999
ACH-000725,-0.400007584121
ACH-000732,0.11385112228800001
ACH-000734,-0.15034098350199998
ACH-000735,-0.0726417342525
ACH-000736,-0.125602892046
ACH-000738,-0.0828111659145
ACH-000746,-0.087724025757
ACH-000747,-0.276886618324
ACH-000748,-0.17150731924100002
ACH-000753,-0.272393969074
ACH-000756,-0.188208648138
ACH-000757,-0.18350883928800002
ACH-000758,-0.237146246079
ACH-000760,-0.15381537318
ACH-000763,-0.327104016875
ACH-000764,-0.0956199430027
ACH-000765,-0.298930276787
ACH-000766,-0.187084743517
ACH-000767,-0.317943886675
ACH-000768,-0.29196813582
ACH-000769,-0.35306162186499995
ACH-000770,-0.20837575168699998
ACH-000771,-0.149837886034
ACH-000773,-0.0519408976994
ACH-000776,0.0729755001821
ACH-000777,-0.102209931558
ACH-000778,-0.275464096937
ACH-000781,-0.184901122093
ACH-000782,-0.426904809766
ACH-000783,-0.150081978743
ACH-000784,-0.0513276366517
ACH-000785,-0.194189688616
ACH-000787,-0.291229305293
ACH-000788,-0.151123938865
ACH-000791,-0.27818959711999997
ACH-000792,-0.236651302411
ACH-000794,-0.10015419021
ACH-000796,-0.195505324397
ACH-000799,-0.140003066751
ACH-000800,-0.047921848307600004
ACH-000802,-0.222482320204
ACH-000804,-0.294444891873
ACH-000805,-0.27428352919300003
ACH-000809,-0.0600053825172
ACH-000810,-0.334264453373
ACH-000811,-0.321207790856
ACH-000817,-0.0461484224883
ACH-000819,-0.230909737945
ACH-000820,-0.292114796397
ACH-000821,-0.264926486119
ACH-000822,-0.23127978229600002
ACH-000823,-0.22260774346099998
ACH-000824,-0.24317403080299999
ACH-000827,-0.138323075348
ACH-000829,-0.029652665201900002
ACH-000831,-0.164753254532
ACH-000832,-0.279446450257
ACH-000833,-0.00940845824537
ACH-000834,-0.180429143788
ACH-000835,-0.319918215779
ACH-000836,-0.312038315169
ACH-000837,-0.191492768119
ACH-000838,-0.39872065272600005
ACH-000839,-0.119360814737
ACH-000840,-0.24567718458299997
ACH-000841,-0.0139155046753
ACH-000843,-0.24127476145500001
ACH-000846,-0.0827536639846
ACH-000847,-0.213424587453
ACH-000848,-0.178061442601
ACH-000849,-0.16917491035100002
ACH-000851,-0.289114724539
ACH-000855,-0.0831476907519
ACH-000856,-0.18153381528999998
ACH-000858,-0.08184760500030001
ACH-000859,-0.132088129344
ACH-000861,-0.296631192699
ACH-000862,-0.22554779076499998
ACH-000865,-0.157472189127
ACH-000866,-0.212398834276
ACH-000867,-0.125704366526
ACH-000869,-0.319650743843
ACH-000872,-0.156741811723
ACH-000873,-0.232319621473
ACH-000876,-0.24284706485399998
ACH-000878,0.0081710004023
ACH-000880,-0.09854708521639999
ACH-000881,-0.138876936913
ACH-000882,-0.12780105065400002
ACH-000884,-0.245290279304
ACH-000885,-0.25376980936
ACH-000887,-0.195321263189
ACH-000888,-0.17008152998599999
ACH-000889,-0.224536275402
ACH-000890,-0.35330409569399995
ACH-000896,-0.16406022212000002
ACH-000898,-0.0783874100173
ACH-000900,-0.28168170954599997
ACH-000901,-0.16093120384
ACH-000905,-0.260967144644
ACH-000906,-0.148499661955
ACH-000907,-0.171095551934
ACH-000910,-0.125916105523
ACH-000911,-0.102747642975
ACH-000912,-0.213856554134
ACH-000913,-0.472419864087
ACH-000915,-0.151968494541
ACH-000916,0.19543796827100002
ACH-000917,-0.21835653454
ACH-000921,-0.227647337972
ACH-000924,-0.28813097964
ACH-000926,-0.11424138762599999
ACH-000928,-0.300345280578
ACH-000929,-0.196310494284
ACH-000932,-0.225521276626
ACH-000935,-0.0766354853851
ACH-000936,-0.44641477592100004
ACH-000937,-0.19316038007599998
ACH-000938,-0.19961248179299998
ACH-000939,-0.185706086681
ACH-000941,-0.1797358366
ACH-000943,-0.186782869613
ACH-000946,-0.152565534432
ACH-000947,-0.227650275551
ACH-000948,-0.386090066308
ACH-000950,-0.138241787676
ACH-000953,-0.165110776866
ACH-000957,-0.219260319354
ACH-000958,-0.009485363430799998
ACH-000960,-0.210373534631
ACH-000963,-0.151855333044
ACH-000968,-0.41353323285300003
ACH-000969,-0.325514928303
ACH-000973,-0.160781756302
ACH-000974,-0.341292344995
ACH-000975,-0.404294435975
ACH-000976,-0.269021295963
ACH-000978,-0.589293304701
ACH-000980,-0.20865079409600001
ACH-000984,-0.353200543791
ACH-000986,-0.17564421765799998
ACH-000988,-0.25293151586999996
ACH-000993,-0.00371619281441
ACH-000994,-0.024490708269799998
ACH-000996,-0.237034926238
ACH-001001,-0.17637629857
ACH-001020,0.00644040347972
ACH-001028,-0.113784016731
ACH-001031,-0.313829252101
ACH-001038,-0.148039129868
ACH-001048,-0.293886703424
ACH-001050,-0.187626968872
ACH-001053,-0.161522791232
ACH-001054,-0.261038214449
ACH-001061,-0.186759330103
ACH-001067,0.0522181788476
ACH-001075,-0.13563774739700002
ACH-001096,-0.21751380430599998
ACH-001128,0.23919788361400002
ACH-001134,-0.177495924729
ACH-001151,-0.20738848501499998
ACH-001163,-0.24818465157800002
ACH-001164,0.0317075608624
ACH-001173,-0.13824777445999997
ACH-001183,-0.18766724809799998
ACH-001184,-0.14814814922800001
ACH-001190,-0.22144342987799998
ACH-001192,-0.32067493287
ACH-001193,-0.12003499080800001
ACH-001196,-0.327660762336
ACH-001197,-0.277484873366
ACH-001205,-0.486510309357
ACH-001211,-0.187979158008
ACH-001212,0.164320496437
ACH-001228,-0.238537742793
ACH-001232,-0.07175839719930001
ACH-001239,-0.19675695255800002
ACH-001274,-0.183687712597
ACH-001275,-0.18407562342599998
ACH-001277,-0.414937732663
ACH-001278,-0.060996879449199994
ACH-001280,-0.115311244655
ACH-001283,-0.298341763886
ACH-001289,-0.0966755129997
ACH-001295,-0.185869949372
ACH-001300,-0.184188079782
ACH-001301,-0.393674875957
ACH-001302,-0.255741784034
ACH-001303,-0.19945979664000002
ACH-001306,-0.26165908969900004
ACH-001318,-0.478558378645
ACH-001322,-0.243772952236
ACH-001328,-0.133921998494
ACH-001332,-0.348373831047
ACH-001333,-0.20232977549800002
ACH-001336,-0.07802942563339998
ACH-001340,-0.194373810953
ACH-001346,-0.1452222943
ACH-001353,-0.13207068179
ACH-001354,-0.48426986560900004
ACH-001367,-0.171591904496
ACH-001368,-0.17120169289700002
ACH-001374,0.0587103436231
ACH-001375,-0.00366751019109
ACH-001377,-0.297500254981
ACH-001380,-0.102445612034
ACH-001391,-0.09205573477260001
ACH-001407,-0.108341430449
ACH-001408,-0.211195212317
ACH-001413,-0.13021501207900002
ACH-001430,-0.412054290964
ACH-001431,-0.0075062952630100006
ACH-001450,-0.287084398489
ACH-001496,-0.22588456746999996
ACH-001500,-0.24566166202
ACH-001521,-0.290552981682
ACH-001523,-0.09909051676069999
ACH-001532,-0.284960658725
ACH-001536,-0.021663360896099996
ACH-001550,-0.15028003301200002
ACH-001552,-0.21532213949700002
ACH-001554,-0.151855494134
ACH-001645,-0.210820391572
ACH-001654,-0.060946522147699994
ACH-001715,-0.461873487283
ACH-001735,-0.124456281623
ACH-001736,-0.204546846378
ACH-001737,-0.0977156039754
ACH-001740,-0.00466427412831
ACH-001745,-0.15457885787599998
ACH-001750,-0.17662113274500002
ACH-001765,-0.343597010925
ACH-001956,-0.183096461728
ACH-001957,-0.20408154868099998
