,MFHAS1 (9258)
ACH-000004,0.25596379893599996
ACH-000007,0.029362505749599997
ACH-000009,0.283769022293
ACH-000011,0.027253326316999997
ACH-000012,0.258301484845
ACH-000013,0.11764668359099999
ACH-000014,-0.054219827457499994
ACH-000015,0.343256920485
ACH-000017,0.149922896866
ACH-000018,0.38194050663400003
ACH-000019,0.0792925395317
ACH-000021,0.24312216609099999
ACH-000022,0.181829436326
ACH-000025,0.21277951305
ACH-000028,0.08376617595939999
ACH-000030,0.210979292154
ACH-000035,0.043029702072
ACH-000036,0.231475020361
ACH-000037,0.167492555796
ACH-000039,0.40232097319399995
ACH-000040,0.32630184844300003
ACH-000041,0.024687417896400003
ACH-000042,0.241595795235
ACH-000045,0.0744122576335
ACH-000047,0.228126636128
ACH-000052,0.301641534697
ACH-000053,0.12924241872099998
ACH-000054,0.180549773425
ACH-000055,0.127172403785
ACH-000060,0.21220515704300003
ACH-000067,0.285398421637
ACH-000070,0.449202537811
ACH-000075,0.23998520319299999
ACH-000078,0.311337160625
ACH-000082,0.16587296154
ACH-000085,0.325677393496
ACH-000086,0.282125576391
ACH-000087,0.161843870172
ACH-000092,0.210328378771
ACH-000095,0.165703476894
ACH-000097,0.10325834002999999
ACH-000098,0.237036707597
ACH-000099,0.174062458275
ACH-000108,0.027249977078400003
ACH-000113,0.250419804781
ACH-000115,0.05766815480830001
ACH-000116,0.17930692171100002
ACH-000118,0.119525792433
ACH-000120,0.16317260380999998
ACH-000123,0.216799946514
ACH-000127,0.166370733797
ACH-000128,0.233922434571
ACH-000132,0.101187829896
ACH-000133,0.0827968779755
ACH-000137,0.0973003650013
ACH-000138,0.21877254518599998
ACH-000142,0.159355286268
ACH-000143,0.311643486427
ACH-000146,0.21956569613899998
ACH-000148,0.151995478163
ACH-000150,0.024683214142400003
ACH-000152,0.15094188297299999
ACH-000153,-0.0189267647027
ACH-000159,0.0824662922108
ACH-000160,0.236317583952
ACH-000163,0.19859371559099998
ACH-000167,0.27999184673300004
ACH-000168,0.18802001487599998
ACH-000169,0.171524485522
ACH-000178,0.28424968208900003
ACH-000182,0.19274253722100002
ACH-000183,0.0838466328088
ACH-000188,0.22114538729400002
ACH-000189,0.213239265809
ACH-000190,0.10406348547800001
ACH-000198,0.151283528545
ACH-000204,0.117838828358
ACH-000206,0.132896923941
ACH-000207,0.30841148373300004
ACH-000211,0.110162893958
ACH-000215,0.247000797621
ACH-000221,0.0623776985243
ACH-000222,-0.073669232012
ACH-000223,0.217228579982
ACH-000226,0.278019135594
ACH-000227,0.592628474466
ACH-000228,0.112254212701
ACH-000231,0.240714756894
ACH-000232,0.105089205891
ACH-000233,0.305362465499
ACH-000234,0.18135151199900001
ACH-000235,0.126319781554
ACH-000237,0.405069749564
ACH-000238,0.08651795923589999
ACH-000243,0.23621937955800001
ACH-000244,0.196893397892
ACH-000246,0.0964218449452
ACH-000248,0.118369434813
ACH-000250,0.138510506779
ACH-000251,0.328966301294
ACH-000253,0.287539767245
ACH-000255,0.293115748006
ACH-000256,0.269815051406
ACH-000257,0.326864630827
ACH-000258,0.163544643705
ACH-000259,0.254400270288
ACH-000260,0.10308413656099999
ACH-000261,0.09422988712689999
ACH-000262,0.284991208934
ACH-000263,-0.22747602955899998
ACH-000264,0.0236084804286
ACH-000265,0.252258582478
ACH-000266,0.175084062465
ACH-000272,0.206209813539
ACH-000273,0.175187421716
ACH-000274,0.148476585688
ACH-000277,0.15165358813899998
ACH-000278,0.025808855474900003
ACH-000279,0.325909925511
ACH-000280,0.167173107235
ACH-000281,0.0757169030862
ACH-000288,0.349873815655
ACH-000291,0.0797357713382
ACH-000293,0.335013092908
ACH-000294,0.205162515385
ACH-000295,0.480042512393
ACH-000296,0.10643526837999999
ACH-000302,0.318924482915
ACH-000304,0.187337960939
ACH-000307,0.126506913642
ACH-000308,0.20747678302499997
ACH-000310,0.011744758263100001
ACH-000311,0.0312751855902
ACH-000312,0.111068840955
ACH-000315,0.0449407482163
ACH-000316,0.0132497432919
ACH-000317,-0.0071073407063999994
ACH-000318,0.20216450032299998
ACH-000319,0.18226608896
ACH-000320,0.34678820349399997
ACH-000322,0.24133457603
ACH-000323,0.146782625585
ACH-000324,0.281915154364
ACH-000329,0.153691697743
ACH-000330,0.0915128715968
ACH-000331,0.0773013896286
ACH-000332,0.194016048515
ACH-000334,0.04220428616499999
ACH-000335,0.156521157798
ACH-000336,-0.154141620018
ACH-000337,0.300740024439
ACH-000339,0.168985770498
ACH-000341,0.060029500813499996
ACH-000348,0.190030039905
ACH-000350,0.17021789953299998
ACH-000352,0.15401973914
ACH-000356,0.253412283445
ACH-000361,0.20166801082000002
ACH-000362,-0.009572624946069998
ACH-000363,0.162889114473
ACH-000364,0.190484485344
ACH-000365,0.151059594022
ACH-000366,0.427349115021
