,MASP1 (5648)
ACH-000004,0.348995769323
ACH-000007,-0.10230382539699999
ACH-000009,-0.012455933885
ACH-000011,-0.173881367819
ACH-000012,-0.09081915372030001
ACH-000013,-0.026188944002400003
ACH-000014,-0.178588090178
ACH-000015,0.0021494789646300002
ACH-000017,-0.0935782466352
ACH-000018,-0.0833631595805
ACH-000019,-0.0517840073113
ACH-000021,-0.013576855429
ACH-000022,-0.0471381968742
ACH-000025,0.0516549550563
ACH-000028,0.023793605178600002
ACH-000030,-0.10411457748700001
ACH-000035,-0.175666694016
ACH-000036,-0.00596300318936
ACH-000037,-0.0268417174615
ACH-000039,-0.282417472124
ACH-000040,-0.153371267279
ACH-000041,-0.13062168956700002
ACH-000042,-0.18050258085499998
ACH-000045,-0.021220148714600002
ACH-000047,-0.008728775743299999
ACH-000052,-0.153189444759
ACH-000053,-0.10998500913100001
ACH-000054,0.0192404204408
ACH-000055,-0.09105311345030001
ACH-000060,0.034468224178
ACH-000067,-0.21918706407900002
ACH-000070,-0.0106971304635
ACH-000075,-0.136851914026
ACH-000078,-0.013766884665000001
ACH-000082,-0.0714538346247
ACH-000085,0.027409596337399998
ACH-000086,-0.0453679871335
ACH-000087,-0.17860587382100002
ACH-000092,-0.279642348561
ACH-000095,-0.126386344662
ACH-000097,0.0212265481535
ACH-000098,-0.051095454065
ACH-000099,-0.0035092655129099998
ACH-000108,-0.0724036751545
ACH-000113,-0.190434496748
ACH-000115,0.00215025223909
ACH-000116,-0.326607002611
ACH-000118,-0.00984415855667
ACH-000120,0.0227789449883
ACH-000123,0.10304514091499999
ACH-000127,-0.0710949163106
ACH-000128,-0.0252290486929
ACH-000132,0.0489514850573
ACH-000133,-0.115248915936
ACH-000137,0.048710935223400004
ACH-000138,-0.160369447409
ACH-000142,-0.139483920689
ACH-000143,0.137547655771
ACH-000146,-0.08708926586030001
ACH-000148,-0.00915496480825
ACH-000150,-0.259325658031
ACH-000152,0.138608852152
ACH-000153,0.013238003842799998
ACH-000159,0.0265303604303
ACH-000160,-0.09132007638149998
ACH-000163,-0.0342258358164
ACH-000167,-0.120046962481
ACH-000168,-0.24891452454799998
ACH-000169,-0.0707120468982
ACH-000178,0.029520291760400004
ACH-000182,-0.275401069603
