,MSX1 (4487)
ACH-000004,0.129016059426
ACH-000007,0.180333793726
ACH-000009,0.254458415489
ACH-000011,0.027333528685499996
ACH-000012,0.06780957013
ACH-000013,0.192690029652
ACH-000014,0.282331343974
ACH-000015,0.09442792598449999
ACH-000017,0.131535577156
ACH-000018,0.0139485920855
ACH-000019,0.13035306104900002
ACH-000021,0.194184957648
ACH-000022,0.23472893424000002
ACH-000025,-0.0155001798151
ACH-000028,0.163012410404
ACH-000030,0.166899504304
ACH-000035,0.340516762013
ACH-000036,-0.09707902937200001
ACH-000037,-0.173247625021
ACH-000039,0.0104870431441
ACH-000040,0.048586535838199996
ACH-000041,-0.11983342696900001
ACH-000042,-0.0139023190159
ACH-000045,0.18214555239900002
ACH-000047,-0.0693341163057
ACH-000052,0.133159436421
ACH-000053,0.10754367200099998
ACH-000054,0.044440495964
ACH-000055,0.074168228243
ACH-000060,0.009758701546129999
ACH-000067,0.18423156429499998
ACH-000070,-0.00569329288881
ACH-000075,-0.130617088983
ACH-000078,0.050561653063400006
ACH-000082,0.121659766999
ACH-000085,0.013395942576299998
ACH-000086,0.241186404214
ACH-000087,0.149552860213
ACH-000092,-0.0529613566779
ACH-000095,0.0791279484546
ACH-000097,0.007564384429790001
ACH-000098,-0.037518426445900005
ACH-000099,0.0436524726616
ACH-000108,0.130810002988
ACH-000113,0.130625921701
ACH-000115,0.282522249417
ACH-000116,0.0257165672939
ACH-000118,0.0462170369087
ACH-000120,0.0189398073115
ACH-000123,0.24230365391199998
ACH-000127,0.0811812884089
ACH-000128,-0.062497158329
ACH-000132,0.029274889922500002
ACH-000133,-0.0946130694246
ACH-000137,0.0637598998185
ACH-000138,0.117415491183
ACH-000142,0.262775908287
ACH-000143,-0.184562583567
ACH-000146,0.127338401229
ACH-000148,0.11173424965800001
ACH-000150,-0.12329125332699999
ACH-000152,-0.0169715077704
ACH-000153,-0.0489461063662
ACH-000159,0.00882130990954
ACH-000160,0.14475425362400002
ACH-000163,0.0212988070622
ACH-000167,0.18504070303300002
ACH-000168,0.142805141715
ACH-000169,0.0385877805761
ACH-000178,0.23468572171399998
ACH-000182,0.189968033963
ACH-000183,0.233452990933
ACH-000188,0.148157141567
ACH-000189,0.578974245194
ACH-000190,0.219566907279
ACH-000198,0.057660556457
ACH-000204,0.114041727696
ACH-000206,0.10918987608200001
ACH-000207,0.26665087575999996
ACH-000211,0.0433306947432
ACH-000215,0.0264679874167
ACH-000221,0.08953103302939999
ACH-000222,0.26234380875700003
ACH-000223,0.0400056573676
ACH-000226,0.0726302315795
ACH-000227,0.141173507077
ACH-000228,0.23628987417199998
ACH-000231,0.145576237336
ACH-000232,0.045248487929499995
ACH-000233,0.0512591217332
ACH-000234,0.059534275828
ACH-000235,0.032465734818000004
ACH-000237,0.08337839619160001
ACH-000238,0.16522495066
ACH-000243,-0.0250087459387
ACH-000244,0.562281583992
ACH-000246,0.051437443162199996
ACH-000248,0.0863734923308
ACH-000250,-0.0697701010807
ACH-000251,0.356045915912
ACH-000253,0.0575606625893
ACH-000255,0.105270942461
ACH-000256,0.0402674323096
ACH-000257,-0.00227261308504
ACH-000258,-0.606091674151
ACH-000259,-0.15299633602399998
ACH-000260,0.042603733506399996
ACH-000261,0.0391819500173
ACH-000262,-0.13787825031099998
ACH-000263,-0.113915353884
ACH-000264,-0.00293444834377
ACH-000265,0.0382037734226
ACH-000266,0.0208558595251
ACH-000272,-0.008897404276309999
ACH-000273,-0.205531368235
ACH-000274,0.16071768486
ACH-000277,0.06614100760269999
ACH-000278,0.133134479321
ACH-000279,0.10751181552200001
ACH-000280,0.057951992893199994
ACH-000281,0.05286070283980001
ACH-000288,0.109349079712
ACH-000291,0.202022595611
ACH-000293,0.126403081459
ACH-000294,0.224426184192
ACH-000295,-0.289010434257
