,SLCO6A1 (133482)
ACH-000004,-0.0722339780709
ACH-000007,-0.229351680188
ACH-000009,0.0624121209281
ACH-000011,0.08822749206939999
ACH-000012,-0.061177799930600005
ACH-000013,-0.0124726954238
ACH-000014,-0.10596051651
ACH-000015,-0.0158797832232
ACH-000017,0.08463093222660001
ACH-000018,0.006141999797189999
ACH-000019,0.369397228476
ACH-000021,-0.09475302560660001
ACH-000022,0.00297049891686
ACH-000025,0.0797169509135
ACH-000028,-0.152232234076
ACH-000030,-0.0471250598843
ACH-000035,0.115521583307
ACH-000036,0.10091115901799999
ACH-000037,0.05000773324
ACH-000039,-0.22370172430500002
ACH-000040,0.137761491389
ACH-000041,-0.025625281356900002
ACH-000042,-0.183535590542
ACH-000045,0.046477439802900006
ACH-000047,-0.00715422560147
ACH-000052,-0.350016960241
ACH-000053,0.0516149930548
ACH-000054,-0.11903647368100001
ACH-000055,0.196253714099
ACH-000060,0.07149019399880001
ACH-000067,0.0585384077835
ACH-000070,0.0453000026363
ACH-000075,-0.17777720785999998
ACH-000078,-0.122788434557
ACH-000082,0.07454044703269999
ACH-000085,-0.04952911417280001
ACH-000086,-0.0763700742964
ACH-000087,0.07870333713069999
ACH-000092,-0.0614158145875
ACH-000095,-0.0235251607131
ACH-000097,0.105394254299
ACH-000098,-0.049144969071500004
ACH-000099,-0.039094267885099995
ACH-000108,0.06839478635599999
ACH-000113,0.039657236954199995
ACH-000115,0.017835718740999998
ACH-000116,0.029956350635599996
ACH-000118,-0.0177736751102
ACH-000120,0.0205361328947
ACH-000123,0.0364394249886
ACH-000127,-0.0514794256496
ACH-000128,-0.093973745671
ACH-000132,0.017002630682
ACH-000133,-0.0354643690104
ACH-000137,0.115485327908
ACH-000138,-0.0564773515973
ACH-000142,-0.00772812644434
ACH-000143,-0.120339122744
ACH-000146,-0.060144222807
ACH-000148,0.090566014241
ACH-000150,0.05192808791180001
ACH-000152,-0.0236801884912
ACH-000153,0.237439148949
ACH-000159,0.0530962444563
ACH-000160,-0.0776032456374
ACH-000163,-0.0392912604994
ACH-000167,0.044997519041599994
ACH-000168,0.164319758807
ACH-000169,0.0738658070755
ACH-000178,-0.009103601336219999
ACH-000182,-0.0687550540152
ACH-000183,0.0533973639389
ACH-000188,0.019870507554099998
ACH-000189,-0.296569585551
ACH-000190,-0.239041458685
ACH-000198,-0.032077855705
ACH-000204,-0.0560164170385
ACH-000206,0.0461034343631
ACH-000207,0.0124005779861
ACH-000211,-0.0173480550383
ACH-000215,0.0384469213121
ACH-000221,0.11326293417099999
ACH-000222,-0.13178172965399998
ACH-000223,0.0581511288231
ACH-000226,-0.0234053514042
ACH-000227,-0.210758921821
ACH-000228,-0.170436133268
ACH-000231,-0.131584746387
ACH-000232,-0.17334335978300003
ACH-000233,-0.00681772443692
ACH-000234,0.0311065586425
ACH-000235,-0.027775318166799998
ACH-000237,-0.0391579793791
ACH-000238,0.0464699339389
ACH-000243,-0.00857760417355
ACH-000244,0.219067313438
ACH-000246,0.0407001024947
ACH-000248,-0.0904721406594
ACH-000250,0.0412110743029
ACH-000251,-0.0329726760191
ACH-000253,0.143526594345
ACH-000255,-0.06210380042
ACH-000256,-0.07742042460960001
ACH-000257,-0.00259311277871
ACH-000258,-0.19297648687600003
ACH-000259,0.014964425522200002
ACH-000260,0.0455466674648
ACH-000261,-0.0151551205733
ACH-000262,-0.41071185423699996
ACH-000263,0.00813300444309
ACH-000264,0.0282356935287
ACH-000265,-0.031525018325
ACH-000266,-0.038747633726
ACH-000272,-0.00434917260159
ACH-000273,-0.0706641725613
ACH-000274,-0.0201515528292
ACH-000277,-0.0354581994214
ACH-000278,-0.063579625722
ACH-000279,-0.127585763052
ACH-000280,-0.0024344605334000002
ACH-000281,0.028913851286999998
