,LTBP3 (4054)
ACH-000329,-0.345962212659
ACH-000330,-0.572359856695
ACH-000331,-0.500335250428
ACH-000332,-0.69732713497
ACH-000334,-0.690758099076
ACH-000335,-0.404404496964
ACH-000336,-0.309324460624
ACH-000337,-0.608051628995
ACH-000339,-0.403648454924
ACH-000341,-0.589759085704
ACH-000348,-0.311966878233
ACH-000350,-0.39034133460799997
ACH-000352,-0.458478125342
ACH-000356,-0.919320385297
ACH-000361,-0.607956907957
ACH-000362,-0.427511580502
ACH-000363,-0.488946912258
ACH-000364,-0.502413647286
ACH-000365,-0.626890398712
ACH-000366,-0.826499401176
ACH-000368,-0.494311675951
ACH-000374,-0.619209250299
ACH-000375,-0.444521624705
ACH-000376,-0.506822430768
ACH-000381,-0.48956938724
ACH-000383,-0.467186751603
ACH-000387,-0.338640372562
ACH-000389,-0.379105370765
ACH-000390,-0.42448787894699996
ACH-000393,-0.6270415919619999
ACH-000395,-0.66741426902
ACH-000397,-0.206879240199
ACH-000401,-0.205459402254
ACH-000402,-0.7761072817319999
ACH-000403,-0.297543059038
ACH-000404,-0.049526192983999996
ACH-000406,-0.341223745109
ACH-000407,-0.433727461554
ACH-000408,-0.6305128313480001
ACH-000410,-0.17632432049600003
ACH-000411,-0.333384993356
ACH-000414,-0.39578414809900003
ACH-000415,-0.8092701320129999
ACH-000416,-0.473644440057
ACH-000420,-0.338308707047
ACH-000421,-0.311089671067
ACH-000424,-0.382585167335
ACH-000425,-0.259908939335
ACH-000426,-0.411054145717
ACH-000427,-0.65077998618
ACH-000433,-0.43628924526
ACH-000436,-0.4312791693
ACH-000444,-0.263962876891
ACH-000445,-0.459174218756
ACH-000448,-0.503810266122
ACH-000450,-0.5786539793209999
ACH-000452,-0.5267838099140001
ACH-000454,-0.397132596026
ACH-000458,-0.639294350404
ACH-000459,-0.0469703076924
ACH-000460,-0.610723033215
ACH-000461,-0.524013548277
ACH-000463,-0.500829271067
ACH-000464,-0.393523004456
ACH-000466,-0.661982489502
ACH-000467,-0.296068930044
ACH-000468,-0.569482481678
ACH-000469,-0.476064417435
ACH-000470,-0.5176737650159999
ACH-000471,-0.34008505284100005
ACH-000472,-0.549645687033
ACH-000473,-0.9596801561239999
ACH-000475,-0.5430551113800001
ACH-000476,-0.44857787831
ACH-000477,-0.358636584805
ACH-000480,-0.372017644283
ACH-000481,-0.494232250423
ACH-000483,-0.425097502734
ACH-000484,-0.41439164791999994
ACH-000485,-0.510996370418
ACH-000486,-0.574941878366
ACH-000487,-0.482789139925
ACH-000488,-0.535979257132
ACH-000490,-0.508661818541
ACH-000491,-0.456801647165
ACH-000495,-0.39085121203100004
ACH-000496,-0.577924881535
ACH-000499,-0.47109283804799995
ACH-000500,-0.8194560626809999
ACH-000502,-0.493000153662
ACH-000503,-0.648410016511
ACH-000505,-0.437316354005
ACH-000507,-0.35796211458899996
ACH-000510,-0.335959126346
ACH-000511,-0.369272254675
ACH-000512,-0.392438692056
ACH-000516,-0.43266521873
ACH-000517,-0.484762546149
ACH-000518,-0.553557508542
ACH-000520,-0.627256684866
ACH-000521,-0.519840817781
ACH-000522,-0.5013352510279999
ACH-000524,-0.543555942838
ACH-000527,-0.429542598122
ACH-000528,-0.433792902219
ACH-000537,-0.650292222309
ACH-000541,-0.373118575377
ACH-000542,-0.553132278046
ACH-000544,-0.524819053605
ACH-000545,-0.654367914751
ACH-000547,-0.458373197851
ACH-000548,-0.746405122271
ACH-000549,-0.438847275503
ACH-000550,-0.294807591649
ACH-000552,-0.291238917532
ACH-000556,-0.48512169033200003
ACH-000557,-0.522009728647
ACH-000570,-0.632370388884
ACH-000571,-0.676366078442
ACH-000573,-0.267371127895
ACH-000576,-0.463410650816
ACH-000580,-0.482845590915
ACH-000584,-0.472596818534
ACH-000585,-0.48579048846199996
ACH-000588,-0.37848733007
ACH-000589,-0.5142693533330001
ACH-000591,-0.49122026770300004
ACH-000593,-0.43246112033699996
ACH-000600,-0.545344173776
ACH-000601,-0.48146680389799995
ACH-000604,-0.418529680998
ACH-000605,-0.629109052713
ACH-000606,-0.7911715379100001
ACH-000608,-0.366216559555
ACH-000614,-0.512647602102
ACH-000616,-0.390828472028
ACH-000618,-0.696511293964
ACH-000619,-0.5741576470040001
ACH-000620,-0.274716827014
ACH-000621,-0.405481301371
ACH-000622,-0.721360441218
ACH-000623,-0.6591341514069999
ACH-000624,-0.486675540635
ACH-000627,-0.37013037039700003
ACH-000630,-0.544639044754
ACH-000632,-0.402622691395
ACH-000633,-0.425174842552
ACH-000637,-0.682580819244
ACH-000638,-0.541295167498
ACH-000646,-0.22338457562
ACH-000647,-0.31162150060800003
ACH-000648,-0.5715560600249999
ACH-000649,-0.587980755956
ACH-000651,-0.41723635092699995
ACH-000652,-0.554307196234
ACH-000653,-0.351233000985
ACH-000657,-0.557099230343
ACH-000658,-0.367274094661
ACH-000661,-0.516561673959
ACH-000662,-0.6878683922740001
ACH-000663,-0.45983171984099996
ACH-000665,-0.603208071064
ACH-000671,-0.47841381434299995
ACH-000673,-0.31965203441999995
ACH-000676,-0.35251827300300004
ACH-000677,-0.305606480076
ACH-000681,-0.289525740898
ACH-000682,-0.540603456329
ACH-000683,-0.645398704497
ACH-000684,-0.289775966701
ACH-000688,-0.290111513197
ACH-000693,-0.615721640037
ACH-000694,-0.5755592227390001
ACH-000695,-0.13836399733100002
ACH-000696,-0.48327870032
ACH-000697,-0.621119777922
ACH-000699,-0.331668277831
ACH-000701,-0.351833304297
ACH-000706,-0.425092187498
ACH-000711,-0.393392144793
ACH-000713,-0.6199378789609999
ACH-000714,-0.463644407314
ACH-000718,-0.379899272495
ACH-000720,-0.413136133548
ACH-000721,-0.370674036827
ACH-000724,-0.445084901594
ACH-000725,-0.752643113489
ACH-000732,-0.689693881576
ACH-000734,-0.784105140837
ACH-000735,-0.5011072357549999
ACH-000736,-0.496027781729
ACH-000738,-0.5863631811410001
ACH-000746,-0.601194035004
ACH-000747,-0.569620199266
ACH-000748,-0.7034636194830001
ACH-000753,-0.44769903545
ACH-000756,-0.610820483048
ACH-000757,-0.532149802557
ACH-000758,-0.54687086549
ACH-000760,-0.966757787605
ACH-000763,-0.35088680619400003
ACH-000764,-0.46441059516800004
ACH-000765,-0.44348569765
ACH-000766,-0.571993717684
ACH-000767,-0.334016994212
ACH-000768,-0.454065933749
ACH-000769,-0.49590601828
ACH-000770,-0.515970251805
ACH-000771,-0.608820389699
ACH-000773,-0.462047288287
ACH-000776,-0.629466182643
ACH-000777,-0.263109608933
ACH-000778,-0.9428770647470001
ACH-000781,-0.537068508809
ACH-000782,-0.472677456607
ACH-000783,-0.557028061932
ACH-000784,-0.547064531305
ACH-000785,-0.588018325278
ACH-000787,-0.348147966894
ACH-000788,-0.522108186331
ACH-000791,-0.691903255186
ACH-000792,-0.264403878349
ACH-000794,-0.6425821501650001
ACH-000796,-0.558474006973
ACH-000799,-0.5823839112929999
ACH-000800,-0.325613622875
ACH-000802,-0.600730308055
ACH-000804,-0.437957297289
ACH-000805,-0.39290395057099997
ACH-000809,-0.32819627355000003
ACH-000810,-0.629895940185
ACH-000811,-0.448699054789
ACH-000817,-0.47691364731299996
ACH-000819,-0.6920239936920001
ACH-000820,-0.339510462065
ACH-000821,-0.38774238114799997
ACH-000822,-0.646702654918
ACH-000823,-0.6163716130219999
ACH-000824,-0.519174765892
ACH-000827,-0.44345045014
ACH-000829,-0.452010760323
ACH-000831,-0.571765821899
ACH-000832,-0.39902024810099995
ACH-000833,-0.36761253159199997
ACH-000834,-0.501359170775
ACH-000835,-0.45829040418300004
ACH-000836,-0.701236526592
ACH-000837,-0.53183263375
ACH-000838,-0.202510951613
ACH-000839,-0.819544257473
ACH-000840,-0.531256399879
ACH-000841,-0.507807969234
ACH-000843,-0.195231976487
ACH-000846,-0.7215796296979999
ACH-000847,-0.554543831825
ACH-000848,-0.589404725105
ACH-000849,-0.561702569864
ACH-000851,-0.48833533443800003
ACH-000855,-0.362688296159
ACH-000856,-0.494304333662
ACH-000858,-0.541953116234
ACH-000859,-0.5046870740280001
ACH-000861,-0.579455139734
ACH-000862,-0.279951279336
ACH-000865,-0.5408153116960001
ACH-000866,-0.37601972663500005
ACH-000867,-0.576196903941
ACH-000869,-0.47604277713999993
ACH-000872,-0.442839276182
ACH-000873,-0.463147409136
ACH-000876,-0.380429200829
ACH-000878,-0.159124718231
ACH-000880,-0.591517365173
ACH-000881,-0.474033213886
ACH-000882,-0.304778304173
ACH-000884,-0.472132063882
ACH-000885,-0.549341249875
ACH-000887,-0.48283788429499996
ACH-000888,-0.5603899326439999
ACH-000889,-0.510157477234
ACH-000890,-0.509940749442
ACH-000896,-0.452880381116
ACH-000898,-0.584695814952
ACH-000900,-0.47554463802100005
ACH-000901,-0.697573077949
ACH-000905,-0.441832151781
ACH-000906,-0.546129432108
ACH-000907,-0.130846652905
ACH-000910,-0.36155221100900004
ACH-000911,-0.546621570729
ACH-000912,-0.278868522905
ACH-000913,-0.400068347944
ACH-000915,-0.19855451753800002
ACH-000916,-0.303132904846
ACH-000917,-0.7229471690960001
ACH-000921,-0.5151354721720001
ACH-000924,-0.258521388844
ACH-000926,-0.526260139378
ACH-000928,-0.270521801594
ACH-000929,-0.23919352280499998
ACH-000932,-0.38606485533600005
ACH-000935,-0.590829957103
ACH-000936,-0.7292574871870001
ACH-000937,-0.456001701498
ACH-000938,-0.434262965377
ACH-000939,-0.265314739352
ACH-000941,-0.5123516078270001
ACH-000943,-0.40400393262400003
ACH-000946,-0.49227627937299995
ACH-000947,-0.404804761733
ACH-000948,-0.67707029345
ACH-000950,-0.30277287121999996
ACH-000953,-0.470113952485
ACH-000957,-0.612922877591
ACH-000958,-0.323410862793
ACH-000960,-0.612787922904
ACH-000963,-0.7519964427470001
ACH-000968,-0.454337513522
ACH-000969,-0.596558437046
ACH-000973,-0.36442430968199996
ACH-000974,-0.509944006829
ACH-000975,-0.265185519769
ACH-000976,-0.514392881923
ACH-000978,-0.42910769749899996
ACH-000980,-0.425019019102
ACH-000984,-0.5935918511020001
ACH-000986,-0.637943582468
ACH-000988,-0.28964953483100003
ACH-000993,-0.500195112528
ACH-000994,-0.256983111202
ACH-000996,-0.613795043914
ACH-001001,-0.41705991616800003
ACH-001020,-0.167662502859
ACH-001028,-0.5020275610670001
ACH-001031,-0.45189262655199997
ACH-001038,-0.30735279392
ACH-001048,-0.499940082642
ACH-001050,-0.506619877115
ACH-001053,-0.305813449616
ACH-001054,-0.441131390422
ACH-001061,-0.308907927962
ACH-001067,-0.207797443497
ACH-001075,-0.423584863217
ACH-001096,-0.41390083643
ACH-001128,-0.6548797524509999
ACH-001134,-0.435255443023
ACH-001151,-0.43188586535499995
ACH-001163,-0.485929371
ACH-001164,-0.497560294506
ACH-001173,-0.48924342929399994
ACH-001183,-0.675698324519
ACH-001184,-0.509139056361
ACH-001190,-0.567984275259
ACH-001192,-0.622414254372
ACH-001193,-0.481286173681
ACH-001196,-0.41540955583800004
ACH-001197,-0.506216355107
ACH-001205,-0.5624180414850001
ACH-001211,-0.34775046637199997
ACH-001212,-0.196972387458
ACH-001228,-0.240853804293
ACH-001232,-0.49509820141500005
ACH-001239,-0.37728240113300004
ACH-001274,-0.375799963949
ACH-001275,-0.515100618179
ACH-001277,-0.09203501263319999
ACH-001278,-0.43183222912299996
ACH-001280,-0.666445488028
ACH-001283,-0.362374475655
ACH-001289,-0.25317841815000003
ACH-001295,-0.489451702085
ACH-001300,-0.316195772602
ACH-001301,-0.462595298429
ACH-001302,-0.742827961249
ACH-001303,-0.12219660593800001
ACH-001306,-0.656625458933
ACH-001318,-0.383599800888
ACH-001322,-0.224400185093
ACH-001328,-0.657227478795
ACH-001332,-0.57909455114
ACH-001333,-0.551271234215
ACH-001336,-0.571187875933
ACH-001340,-0.46895013766500004
ACH-001346,-0.413576856028
ACH-001353,-0.523459166081
ACH-001354,-0.417058881986
ACH-001367,-0.365790871988
ACH-001368,-0.37847228952899997
ACH-001374,-0.591326148252
ACH-001375,-0.571955643754
ACH-001377,-0.6740166448389999
ACH-001380,-0.415229459365
ACH-001391,-0.150585341922
ACH-001407,-0.405260139095
ACH-001408,-0.546952849763
ACH-001413,-0.545398574229
ACH-001430,-0.435017848321
ACH-001431,-0.431470757302
ACH-001450,-0.237534878095
ACH-001496,-0.48748912159100005
ACH-001500,-0.566637424302
ACH-001521,-0.394624627275
ACH-001523,-0.487439447302
ACH-001532,-0.490369512591
ACH-001536,-0.30336220431099997
ACH-001550,-0.653527043539
ACH-001552,-0.570645696052
ACH-001554,-0.547029063083
ACH-001645,-0.31845444923599997
ACH-001654,-0.684424770958
ACH-001715,-0.446785378591
ACH-001735,-0.6236766042790001
ACH-001736,-0.472633776724
ACH-001737,-0.468446089189
ACH-001740,-0.48286984428199997
ACH-001745,-0.41986902883199995
ACH-001750,-0.44248262698
ACH-001765,-0.349022761374
ACH-001956,-0.45048089375699996
ACH-001957,-0.6271367366889999
