,DCUN1D1 (54165)
ACH-000004,-0.10609344381899999
ACH-000007,-0.222796146178
ACH-000009,-0.399512857443
ACH-000011,-0.0867010973243
ACH-000012,-0.029796042637700002
ACH-000013,0.0191437609138
ACH-000014,-0.144502917561
ACH-000015,-0.09408312850410001
ACH-000017,0.05115697748319999
ACH-000018,0.171777137999
ACH-000019,0.047353057046
ACH-000021,-0.10892986488800001
ACH-000022,0.0980186354518
ACH-000025,-0.18059214387800002
ACH-000028,0.0497113861907
ACH-000030,-0.650561845382
ACH-000035,-0.188822520667
ACH-000036,0.135012169536
ACH-000037,0.228969840484
ACH-000039,-0.537212424739
ACH-000040,-0.09154283490830001
ACH-000041,-0.0179765012336
ACH-000042,-0.25273239947
ACH-000045,0.18691372858600003
ACH-000047,-0.265901350709
ACH-000052,-0.21246930928399999
ACH-000053,-0.0688412825133
ACH-000054,-0.200158168193
ACH-000055,-0.251774162533
ACH-000060,-0.262720782454
ACH-000067,0.0018761357757699998
ACH-000070,0.108245257269
ACH-000075,0.08925148837510001
ACH-000078,-0.380647836657
ACH-000082,-0.166613538693
ACH-000085,-0.255835497278
ACH-000086,0.12145855974000001
ACH-000087,-0.136166149615
ACH-000092,0.195122246578
ACH-000095,-0.014729869263799999
ACH-000097,-0.323483753253
ACH-000098,-0.0545154618927
ACH-000099,-0.319336204812
ACH-000108,-0.30166813488
ACH-000113,0.09762053861929999
ACH-000115,-0.158516427989
ACH-000116,0.0124686595294
ACH-000118,-0.334402790897
ACH-000120,-0.12504585843399998
ACH-000123,-0.294269058551
ACH-000127,0.124501426533
ACH-000128,-0.275958150068
ACH-000132,-0.17171277033500001
ACH-000133,0.0423844037404
ACH-000137,-0.119125287992
ACH-000138,-0.20912250071600003
ACH-000142,-0.126208480048
ACH-000143,0.05043269246590001
ACH-000146,-0.15309116215
ACH-000148,-0.0343200492142
ACH-000150,-0.133996992602
ACH-000152,-0.13018968561799998
ACH-000153,0.18252200641
ACH-000159,0.052713470785
ACH-000160,-0.243450810931
ACH-000163,-0.000511133667852
ACH-000167,-0.09255009297810002
ACH-000168,-0.338531286054
ACH-000169,-0.0866617850957
ACH-000178,-0.143642114386
ACH-000182,-0.13755271869400001
ACH-000183,0.157799115523
ACH-000188,-0.22486666539
ACH-000189,0.262504007117
ACH-000190,-0.18769820406399998
ACH-000198,0.563216610503
ACH-000204,-0.2348756059
ACH-000206,-0.11513299614900001
ACH-000207,-0.08812246361960001
ACH-000211,0.131822939774
ACH-000215,0.09215463012430002
ACH-000221,-0.231497968249
ACH-000222,-0.0726854603955
ACH-000223,-0.12649487007000002
ACH-000226,0.0581618827605
ACH-000227,-0.308352945304
ACH-000228,0.0639333214177
ACH-000231,0.00656479050485
ACH-000232,-0.080658829519
ACH-000233,-0.014121831885799999
ACH-000234,-0.2356201025
ACH-000235,-0.22940320944200002
ACH-000237,-0.202066234476
ACH-000238,-0.11126862214500001
ACH-000243,0.0567061642609
ACH-000244,-0.113461532059
ACH-000246,0.0696731138005
ACH-000248,0.184098341003
ACH-000250,-0.134814777311
ACH-000251,-0.20063143827100002
ACH-000253,-0.0191736365146
ACH-000255,-0.025772289684000003
ACH-000256,-0.0791928790925
ACH-000257,-0.22101006598
ACH-000258,0.0579014723608
ACH-000259,-0.29173754874
ACH-000260,-0.265628130793
ACH-000261,0.0245986174872
ACH-000262,-0.128832479685
ACH-000263,0.19445754321800002
ACH-000264,0.0148025511953
ACH-000265,-0.0980555735509
ACH-000266,-0.06998433637019999
ACH-000272,-0.0622844552169
ACH-000273,-0.252993333418
ACH-000274,-0.225199222419
ACH-000277,0.0481110252489
ACH-000278,0.00990791937886
ACH-000279,-0.139811639774
ACH-000280,-0.0511878119343
ACH-000281,-0.15020632890900001
ACH-000288,-0.05970100992869999
ACH-000291,-0.08993246937039999
ACH-000293,-0.11105277034399999
ACH-000294,-0.0835876234515
ACH-000295,-0.140324269156
ACH-000296,-0.286612631971
ACH-000302,-0.0156675856981
ACH-000304,-0.034973772167000004
ACH-000307,0.013745600134399998
ACH-000308,0.19664019280499997
ACH-000310,-0.230313941875
ACH-000311,0.143809556306
ACH-000312,-0.30336647026299995
ACH-000315,-0.30755362607500003
ACH-000316,-0.249307745206
ACH-000317,0.125565179933
ACH-000318,-0.17967135259300002
ACH-000319,-0.0770183442407
ACH-000320,-0.165073599808
ACH-000322,-0.10712632472200001
ACH-000323,-0.0382386836391
ACH-000324,-0.130529479261
ACH-000329,-0.025426916741
ACH-000330,0.098536394525
ACH-000331,0.246412702095
ACH-000332,-0.18272714632
ACH-000334,0.217344125366
ACH-000335,0.125292906462
ACH-000336,0.051831245272000004
