,SUV39H2 (79723)
ACH-000004,0.044798932239499996
ACH-000007,-0.0835344093816
ACH-000009,-0.23897127606999996
ACH-000011,-0.0162158497432
ACH-000012,0.0410060154834
ACH-000013,-0.0989392222858
ACH-000014,0.0226548826323
ACH-000015,0.136558102427
ACH-000017,-0.13721910489
ACH-000018,-0.034156908663
ACH-000019,-0.047568915516599995
ACH-000021,-0.146907109531
ACH-000022,-0.032655246676400004
ACH-000025,0.037788151371300004
ACH-000028,-0.0192810181832
ACH-000030,-0.045878391847900005
ACH-000035,0.122239408785
ACH-000036,-0.09500812022569999
ACH-000037,0.136553587893
ACH-000039,0.042161670764899996
ACH-000040,-0.0628077014453
ACH-000041,0.059453347007300004
ACH-000042,0.059644518873800005
ACH-000045,0.011020850815
ACH-000047,-0.18478911050500002
ACH-000052,0.0236999480803
ACH-000053,-0.025182062072799997
ACH-000054,-0.08276632086369999
ACH-000055,-0.115142978857
ACH-000060,-0.0890499040849
ACH-000067,0.0026800245458700003
ACH-000070,0.162561977153
ACH-000075,-0.125527220135
ACH-000078,-0.0394365974227
ACH-000082,0.0775383371385
ACH-000085,-0.108874407495
ACH-000086,0.052740205732699996
ACH-000087,-0.215814049433
ACH-000092,-0.0574771433603
ACH-000095,0.025202465627900003
ACH-000097,-0.13031725707699998
ACH-000098,0.0395238172499
ACH-000099,-0.17173291231600002
ACH-000108,0.0134862539664
ACH-000113,0.0623986918262
ACH-000115,0.0128985017136
ACH-000116,-0.023581033155099997
ACH-000118,-0.021439885279900005
ACH-000120,-0.0324230997337
ACH-000123,0.031148259998400003
ACH-000127,0.0306760056439
ACH-000128,0.09756629850199999
ACH-000132,0.052665819451000004
ACH-000133,0.132602704814
ACH-000137,0.0648938350417
ACH-000138,0.0442987559511
ACH-000142,0.18068974567600002
ACH-000143,-0.041497772116000003
ACH-000146,-0.198560410332
ACH-000148,-0.0197884122201
ACH-000150,0.0249063935397
ACH-000152,-0.0280708787014
ACH-000153,0.298984409132
ACH-000159,-0.111812474179
ACH-000160,0.27617748103
ACH-000163,-0.11517493686699999
ACH-000167,0.40215108551600004
ACH-000168,-0.062509762883
ACH-000169,0.0990587933502
ACH-000178,0.0295793890743
ACH-000182,0.00405047412329
ACH-000183,-0.0931471153485
ACH-000188,-0.0749750985542
ACH-000189,-0.0579455940499
ACH-000190,0.31027472981800003
ACH-000198,0.0152027413549
ACH-000204,-0.149180511815
ACH-000206,-0.0407255309865
ACH-000207,-0.108485449488
ACH-000211,0.09148226667850001
ACH-000215,-0.0398087280679
ACH-000221,0.21648962309
ACH-000222,0.171204822082
ACH-000223,-0.0556202590321
ACH-000226,0.00633217603022
ACH-000227,-0.158206876834
ACH-000228,-0.027128424917599998
ACH-000231,0.0380659384337
ACH-000232,-0.09883144984969999
ACH-000233,-0.055420457301900004
ACH-000234,-0.07556267138230001
ACH-000235,0.0410107690638
ACH-000237,-0.051540740964800005
ACH-000238,-0.044825567193300005
ACH-000243,0.0731887425614
ACH-000244,-0.458327007612
ACH-000246,0.00295331765204
ACH-000248,0.12032419170900001
ACH-000250,-0.0160129498948
ACH-000251,0.102649901906
ACH-000253,0.138744344533
ACH-000255,-0.108641308497
ACH-000256,-0.141700070942
ACH-000257,-0.0463071729288
ACH-000258,-0.155095759639
ACH-000259,0.008985573133040001
ACH-000260,-0.011680846363500001
ACH-000261,0.037240546710199995
ACH-000262,0.0533971964204
ACH-000263,-0.046195851477
ACH-000264,0.13696580326899999
ACH-000265,0.09551863102510001
ACH-000266,0.0128618178837
ACH-000272,-0.0443980503384
ACH-000273,0.187024815933
ACH-000274,-0.15116553534000002
ACH-000277,-0.210781571624
ACH-000278,0.09884468581389999
