,VANGL1 (81839)
ACH-000004,-0.056602719748
ACH-000007,-0.0565837118762
ACH-000009,-0.052809660696300005
ACH-000011,0.08277009997889999
ACH-000012,-0.20178319452100002
ACH-000013,-0.210434928198
ACH-000014,-0.086827575896
ACH-000015,-0.168269611063
ACH-000017,-0.038519518804
ACH-000018,-0.0482817993785
ACH-000019,0.0677325736652
ACH-000021,-0.24617853725699998
ACH-000022,-0.13988927239399998
ACH-000025,-0.333729165239
ACH-000028,-0.615423781148
ACH-000030,-0.200506038285
ACH-000035,-0.38989220741999997
ACH-000036,-0.207094883924
ACH-000037,0.0089539355735
ACH-000039,0.0162985919839
ACH-000040,0.061234712390700004
ACH-000041,0.0008503973807350001
ACH-000042,-0.176174336883
ACH-000045,-0.212197063775
ACH-000047,0.049102652102300005
ACH-000052,-0.126087795914
ACH-000053,-0.172770508113
ACH-000054,-0.222421961869
ACH-000055,-0.139351590133
ACH-000060,-0.0195082299949
ACH-000067,-0.300473412201
ACH-000070,-0.0486471752518
ACH-000075,0.0789283232819
ACH-000078,-0.436619855691
ACH-000082,-0.0651638476328
ACH-000085,-0.34552978153499997
ACH-000086,-0.218557751042
ACH-000087,0.0659913204189
ACH-000092,-0.229283622233
ACH-000095,-0.16406091694900002
ACH-000097,-0.0299222592766
ACH-000098,-0.108296422142
ACH-000099,-0.240930194051
ACH-000108,-0.16974468983
ACH-000113,-0.32708467560800003
ACH-000115,-0.0155505767585
ACH-000116,0.0103332248234
ACH-000118,-0.203218320041
ACH-000120,-0.022165039827299997
ACH-000123,-0.207846941914
ACH-000127,-0.21422340464499998
ACH-000128,-0.292980648704
ACH-000132,-0.319252794136
ACH-000133,-0.17093988872000002
ACH-000137,-0.271672697206
ACH-000138,-0.0428134148031
ACH-000142,-0.22355394963199998
ACH-000143,-0.118787459005
ACH-000146,-0.0746729308158
ACH-000148,-0.059042754064999994
ACH-000150,-0.013954489793799998
ACH-000152,-0.364746204882
ACH-000153,-0.00487838991998
ACH-000159,-0.43564047807499995
ACH-000160,-0.120108529804
ACH-000163,-0.12262426823200001
ACH-000167,-0.255156144439
ACH-000168,-0.34077038146099997
ACH-000169,-0.09226122484089999
ACH-000178,-0.123986775251
ACH-000182,0.05135803200680001
ACH-000183,-0.011628338483200001
ACH-000188,-0.335486618611
ACH-000189,-0.145330010047
ACH-000190,-0.309045378468
ACH-000198,-0.173432016543
ACH-000204,-0.121414666697
ACH-000206,-0.24920467242199998
ACH-000207,-0.17854380965
ACH-000211,-0.12533970852
ACH-000215,-0.0387613442877
ACH-000221,-0.262698205136
ACH-000222,-0.121300829527
ACH-000223,-0.19480317482
