,KCNJ9 (3765)
ACH-000004,-0.0523611923267
ACH-000007,-0.00601508302192
ACH-000009,-0.18409508822
ACH-000011,-0.160710813817
ACH-000012,-0.32576122078
ACH-000013,-0.263640943706
ACH-000014,-0.35816908258900004
ACH-000015,-0.054892896068000005
ACH-000017,-0.476733361347
ACH-000018,-0.5183847881979999
ACH-000019,-0.40846651690200003
ACH-000021,-0.2375743218
ACH-000022,-0.293867411036
ACH-000025,-0.25604180215100003
ACH-000028,-0.278366152599
ACH-000030,-0.193457435779
ACH-000035,-0.09248786448560001
ACH-000036,-0.28673730286800003
ACH-000037,-0.310105728555
ACH-000039,-0.442518931989
ACH-000040,-0.164565680414
ACH-000041,-0.228242649928
ACH-000042,-0.115190977114
ACH-000045,-0.16166245603499999
ACH-000047,-0.5988886213
ACH-000052,-0.36418795227
ACH-000053,-0.0648299238573
ACH-000054,-0.14745762523
ACH-000055,-0.19039788773
ACH-000060,-0.243037681802
ACH-000067,-0.09577782868750001
ACH-000070,-0.0799764182894
ACH-000075,-0.439377734213
ACH-000078,0.0519534120412
ACH-000082,-0.0518579414324
ACH-000085,-0.469352262262
ACH-000086,-0.413536992645
ACH-000087,-0.12387568295399999
ACH-000092,-0.469374223137
ACH-000095,-0.36132625701
ACH-000097,-0.224112347551
ACH-000098,-0.254138491821
ACH-000099,-0.23037270755199998
ACH-000108,-0.136410824344
ACH-000113,-0.0833330174784
ACH-000115,-0.218328658443
ACH-000116,-0.115706161828
ACH-000118,-0.17390555973900002
ACH-000120,-0.13298669520099998
ACH-000123,-0.265774496248
ACH-000127,-0.0776438797063
ACH-000128,-0.07132790616899999
ACH-000132,-0.370454364541
ACH-000133,-0.333404254385
ACH-000137,0.0058105584683100005
ACH-000138,-0.147918305191
ACH-000142,-0.462659439058
ACH-000143,-0.26797218464899997
ACH-000146,-0.0507229220813
ACH-000148,-0.20284408342500002
ACH-000150,-0.166476274747
ACH-000152,-0.100507306667
ACH-000153,-0.23064821941799998
ACH-000159,-0.26011092618
ACH-000160,-0.232497217547
ACH-000163,-0.115454946889
ACH-000167,-0.0990841554685
ACH-000168,0.0212250602729
ACH-000169,-0.27438376076
ACH-000178,-0.232674451011
ACH-000182,-0.167092028143
ACH-000183,-0.434791219374
ACH-000188,-0.22590353002900002
ACH-000189,-0.24572755730999998
ACH-000190,0.040423901667199995
ACH-000198,-0.206436576875
ACH-000204,0.13907267576500001
ACH-000206,-0.336086651612
ACH-000207,-0.0297602677764
ACH-000211,-0.25991953979000004
ACH-000215,-0.20051671896499998
ACH-000221,-0.16254159776799998
ACH-000222,-0.17993421636100002
ACH-000223,-0.384136887838
ACH-000226,-0.245683185725
ACH-000227,-0.338089114015
ACH-000228,-0.228565619573
ACH-000231,-0.292621757677
ACH-000232,-0.130095807074
ACH-000233,-0.42513417416599997
ACH-000234,-0.39243493003700003
ACH-000235,-0.26539190665199996
ACH-000237,-0.333805556672
ACH-000238,-0.397838397385
ACH-000243,-0.263509554521
ACH-000244,-0.9236949568089999
ACH-000246,-0.409484707725
ACH-000248,-0.34123811198700005
ACH-000250,-0.34203730348399997
ACH-000251,-0.311860031897
ACH-000253,-0.255417468774
ACH-000255,-0.32375946443799997
ACH-000256,-0.158768510234
ACH-000257,-0.26730690505
ACH-000258,0.14365519876399999
ACH-000259,-0.283369370322
ACH-000260,-0.17785940687899998
ACH-000261,-0.174831227566
ACH-000262,-0.158363970077
ACH-000263,0.174170911544
ACH-000264,-0.3344939247
ACH-000265,-0.21556809093
ACH-000266,-0.14388447459599998
ACH-000272,-0.229355611139
ACH-000273,-0.19816042246100002
ACH-000274,-0.0504124602505
ACH-000277,-0.153454036648
ACH-000278,-0.50107541445
ACH-000279,-0.0830479778118
ACH-000280,-0.480663081348
ACH-000281,-0.18251807572700002
ACH-000288,-0.171556858319
ACH-000291,-0.27868500055100004
ACH-000293,-0.11072336248400001
ACH-000294,0.022281266635199998
ACH-000295,-0.295087058979
ACH-000296,-0.168192085612
ACH-000302,-0.21965431808000002
ACH-000304,-0.199442854232
ACH-000307,-0.257156837257
ACH-000308,-0.143381958945
ACH-000310,-0.18879688470400002
ACH-000311,-0.180455589003
ACH-000312,-0.060817448475199994
ACH-000315,-0.17162305167
ACH-000316,-0.0719168936038
ACH-000317,-0.336243775352
ACH-000318,-0.18970901046500002
ACH-000319,-0.241827638149
ACH-000320,0.333914420811
ACH-000322,-0.226381548015
ACH-000323,-0.181568612025
ACH-000324,-0.22261824614300002
ACH-000329,-0.21060848475900001
ACH-000330,0.11632277872199999
ACH-000331,-0.180483287939
ACH-000332,-0.14568014534600002
ACH-000334,-0.22834864571199998
ACH-000335,-0.038192039137
ACH-000336,-0.274315297249
ACH-000337,-0.674775366585
