,CAMKK2 (10645)
ACH-000491,-0.41547553303999996
ACH-000495,-0.23496557093400003
ACH-000496,-0.364557394076
ACH-000499,-0.140733740938
ACH-000500,-0.622396690555
ACH-000502,-0.34009755935900005
ACH-000503,-0.184732902916
ACH-000505,-0.47529631395000005
ACH-000507,-0.19455890349100002
ACH-000510,-0.261422872566
ACH-000511,-0.320978095028
ACH-000512,-0.307012232937
ACH-000516,-0.3962709017
ACH-000517,-0.34159434702200003
ACH-000518,-0.29128642310499997
ACH-000520,-0.467192291731
ACH-000521,-0.20897048533100002
ACH-000522,-0.348910266403
ACH-000524,-0.388751918022
ACH-000527,-0.257669935855
ACH-000528,-0.22835701796799998
ACH-000537,-0.284088872816
ACH-000541,-0.719533018774
ACH-000542,-0.32103603018300003
ACH-000544,-0.42515019917900004
ACH-000545,-0.18699182937800002
ACH-000547,-0.435685806566
ACH-000548,-0.45186941092200006
ACH-000549,-0.128871846047
ACH-000550,-0.559793733911
ACH-000552,-0.334070244045
ACH-000556,-0.45761231495099997
ACH-000557,-0.07758078953919999
ACH-000570,-0.41976493088600003
ACH-000571,-0.154888644528
ACH-000573,-0.304846255059
ACH-000576,-0.392817621564
ACH-000580,-0.276582009881
ACH-000584,-0.357241200158
ACH-000585,-0.445320690028
ACH-000588,-0.45145614793000005
ACH-000589,-0.610181524921
ACH-000591,-0.220356626904
ACH-000593,-0.309113134297
ACH-000600,-0.35636219125299995
ACH-000601,-0.300311651433
ACH-000604,-0.0819322880334
ACH-000605,-0.329505991523
ACH-000606,-0.39728442033100003
ACH-000608,-0.37426411457500003
ACH-000614,-0.19013899307
ACH-000616,-0.193416586173
ACH-000618,-0.373498136087
ACH-000619,-0.36467177162299996
ACH-000620,-0.354859184657
ACH-000621,-0.377221079957
ACH-000622,-0.47745057032399996
ACH-000623,-0.279921469652
ACH-000624,-0.284088935956
ACH-000627,-0.40394341587800003
ACH-000630,-0.422685615043
ACH-000632,-0.354067348832
ACH-000633,-0.288674510649
ACH-000637,-0.298412640147
ACH-000638,-0.362427585065
ACH-000646,-0.20443929948
ACH-000647,-0.408164825334
ACH-000648,-0.278609967666
ACH-000649,-0.274435813356
ACH-000651,-0.32579667516
ACH-000652,-0.35981513818599997
ACH-000653,-0.363861656471
ACH-000657,-0.392373164756
ACH-000658,-0.0373445451711
ACH-000661,-0.396496120513
ACH-000662,-1.03712061659
ACH-000663,-0.22612705587200002
ACH-000665,-0.41723582575999996
ACH-000671,-0.162046336335
ACH-000673,-0.338618445534
ACH-000676,-0.41092242652500005
ACH-000677,-0.38638751643700003
ACH-000681,-0.34297572154399997
ACH-000682,-0.329718593015
ACH-000683,-0.328046547502
ACH-000684,-0.256319763333
ACH-000688,-0.568520725113
ACH-000693,-0.445105089186
ACH-000694,-0.351021139855
ACH-000695,-0.263184498768
ACH-000696,-0.33764259914300004
ACH-000697,-0.16034832303500002
ACH-000699,-0.269976647329
ACH-000701,-0.370309519995
ACH-000706,-0.252321404425
ACH-000711,-0.307907872176
ACH-000713,-0.351542215573
ACH-000714,-0.454352111413
ACH-000718,-0.374852683178
ACH-000720,-0.287618980303
ACH-000721,-0.183691652694
ACH-000724,-0.158367021814
ACH-000725,-0.44874912598300004
ACH-000732,-0.334516645425
ACH-000734,-0.285887513261
ACH-000735,-0.548440383837
ACH-000736,-0.48136442942
ACH-000738,-0.29864473803
ACH-000746,-0.722877960628
ACH-000747,-0.388098848916
ACH-000748,-0.42034020060599997
ACH-000753,-0.342823232501
ACH-000756,-0.451849209847
ACH-000757,-0.200622002425
ACH-000758,-0.37262270203599995
ACH-000760,-0.346266325807
ACH-000763,-0.153186935462
ACH-000764,-0.6834734061040001
ACH-000765,-0.46006141113300003
ACH-000766,-0.332113690743
ACH-000767,-0.323186049451
ACH-000768,-0.42267619868699996
ACH-000769,-0.2234508429
ACH-000770,-0.177774699193
ACH-000771,-0.211170117087
ACH-000773,-0.387056918824
ACH-000776,-0.467423831105
ACH-000777,-0.22746981283300002
ACH-000778,-0.298195559926
ACH-000781,-0.359414179331
ACH-000782,-0.252462516882
ACH-000783,-0.458682695809
ACH-000784,-0.270325828386
ACH-000785,-0.6914171089560001
ACH-000787,-0.24069789597
ACH-000788,-0.31808084077599996
ACH-000791,-0.494045361542
ACH-000792,-0.319248804588
ACH-000794,-0.369098270975
ACH-000796,-0.249052780186
ACH-000799,-0.534625767722
ACH-000800,-0.34264396277
ACH-000802,-0.375650353589
ACH-000804,-0.24064970149099998
ACH-000805,-0.51621646733
ACH-000809,-0.468757716789
ACH-000810,-0.332955877958
ACH-000811,-0.43911034763499995
ACH-000817,-0.258059791555
ACH-000819,-0.34846617345299996
ACH-000820,-0.24075545279399999
ACH-000821,-0.750301584383
ACH-000822,-0.210225097867
ACH-000823,-0.475367046403
ACH-000824,-0.243110477348
ACH-000827,-0.40165304500200005
ACH-000829,-0.484901128923
ACH-000831,-0.545505084436
ACH-000832,-0.388649848961
ACH-000833,-0.20298229645
ACH-000834,-0.35735583983400004
ACH-000835,-0.325979101506
ACH-000836,-0.341069319547
ACH-000837,-0.38941028185800003
ACH-000838,-0.25440858396099997
ACH-000839,-0.43769041613799997
ACH-000840,-0.529618292235
ACH-000841,-0.24495595639000003
ACH-000843,-0.197327078739
ACH-000846,-0.347807062584
ACH-000847,-0.457308384576
ACH-000848,-0.38493444917099995
ACH-000849,-0.257230762741
ACH-000851,-0.42544852304499997
ACH-000855,-0.164659644871
ACH-000856,-0.350477995468
ACH-000858,-0.434716937537
ACH-000859,-0.149477570886
ACH-000861,-0.41926693708400004
ACH-000862,-0.270064262055
ACH-000865,-0.33133508753
ACH-000866,-0.329510871287
ACH-000867,-0.28010689704799996
ACH-000869,-0.37652282914499996
ACH-000872,-0.36718481688
ACH-000873,-0.46258291674400004
ACH-000876,-0.182129446147
ACH-000878,-0.283576020673
ACH-000880,-0.415578130365
ACH-000881,-0.24054786200599998
ACH-000882,-0.229834829918
ACH-000884,-0.185571820715
ACH-000885,-0.469036550075
ACH-000887,-0.37468288825900004
ACH-000888,-0.299513271781
ACH-000889,-0.365340535004
ACH-000890,-0.284650778
ACH-000896,-0.43444538346600003
ACH-000898,-0.11222989791600001
ACH-000900,-0.488597620123
ACH-000901,-0.331377855112
ACH-000905,-0.46225041516000004
ACH-000906,-0.441974839592
ACH-000907,-0.38064149176600004
ACH-000910,-0.298662006654
ACH-000911,-0.295716906729
ACH-000912,-0.479849760852
ACH-000913,-0.312446200243
ACH-000915,-0.16808347314599997
ACH-000916,0.0667959219187
ACH-000917,-0.410141270411
ACH-000921,-0.372218478445
ACH-000924,-0.36697464473700003
ACH-000926,-0.14196306741800002
ACH-000928,-0.21113690683400002
ACH-000929,-0.131099881075
ACH-000932,-0.313854183
ACH-000935,-0.133803888121
ACH-000936,-0.277456501476
ACH-000937,-0.373569535966
ACH-000938,-0.188233900638
ACH-000939,0.077432165688
ACH-000941,-0.326188258427
ACH-000943,-0.369039303844
ACH-000946,-0.33658998245399996
ACH-000947,-0.36894856747500004
ACH-000948,-0.41496430928800004
ACH-000950,-0.365076665531
ACH-000953,-0.538922124377
ACH-000957,-0.151445361447
ACH-000958,-0.302146613642
ACH-000960,-0.27235001551800003
ACH-000963,-0.477726123339
ACH-000968,-0.11848469958699999
ACH-000969,-0.207421256125
ACH-000973,-0.375095284513
ACH-000974,-0.25850886534
ACH-000975,-0.519403177085
ACH-000976,-0.311747933814
ACH-000978,-0.332769717554
ACH-000980,-0.35263272492
ACH-000984,-0.436830079099
ACH-000986,-0.373240881057
ACH-000988,-0.248715623416
ACH-000993,-0.328276385899
ACH-000994,-0.213041443276
ACH-000996,-0.373026567214
ACH-001001,-0.368076999688
ACH-001020,-0.6690956579089999
ACH-001028,-0.35622728896
ACH-001031,-0.362881309349
ACH-001038,-0.416605852156
ACH-001048,-0.646627765392
ACH-001050,-0.356924549866
ACH-001053,-0.47979041662699995
ACH-001054,-0.38787398433
ACH-001061,-0.28463409193399997
ACH-001067,-0.388757130355
ACH-001075,-0.39594111964900003
ACH-001096,-0.252568681161
ACH-001128,-0.37599449805600005
ACH-001134,-0.301721270097
ACH-001151,-0.384954200832
ACH-001163,-0.286720853697
ACH-001164,-0.7215127193690001
ACH-001173,-0.506954026494
ACH-001183,-0.063983027359
ACH-001184,-0.300420778827
ACH-001190,-0.388884566835
ACH-001192,-0.207827326293
ACH-001193,-0.561187749638
ACH-001196,-0.65500491185
ACH-001197,-0.401832369406
ACH-001205,-0.444197758028
ACH-001211,-0.112106798263
ACH-001212,-0.486643230692
ACH-001228,-0.383606851219
ACH-001232,-0.370564470239
ACH-001239,-0.411506584205
ACH-001274,-0.36159776017899997
ACH-001275,-0.16433326038899998
ACH-001277,-0.390505613951
ACH-001278,-0.326838185409
ACH-001280,-0.37452207092699996
ACH-001283,-0.280793054361
ACH-001289,-0.16313551126700002
ACH-001295,-0.360528001273
ACH-001300,-0.383838750278
ACH-001301,-0.44930361000200003
ACH-001302,-0.0630553123357
ACH-001303,-0.551741284934
ACH-001306,-0.321354105442
ACH-001318,-0.446927968528
ACH-001322,-0.267684713422
ACH-001328,-0.41522947447499997
ACH-001332,-0.242486253083
ACH-001333,-0.40225318886699996
ACH-001336,-0.179943446756
ACH-001340,-0.43154690247500005
ACH-001346,-0.37605137299900004
ACH-001353,-0.37006834171400005
ACH-001354,-0.688805635742
ACH-001367,-0.594539088513
ACH-001368,-0.304864813377
ACH-001374,-0.0626695880501
ACH-001375,-0.339934546593
ACH-001377,-0.366014249349
ACH-001380,-0.26131382791200003
ACH-001391,-0.30647006930599996
ACH-001407,-0.323278968198
ACH-001408,-0.31223003874
ACH-001413,-0.250636346761
ACH-001430,-0.330349517123
ACH-001431,-0.295846562651
ACH-001450,-0.273976072725
ACH-001496,-0.343290942231
ACH-001500,-0.356058580749
ACH-001521,-0.469726489467
ACH-001523,-0.381316764872
ACH-001532,-0.326124353699
ACH-001536,-0.45862607228299995
ACH-001550,-0.257574407206
ACH-001552,-0.0611086668552
ACH-001554,-0.284736983805
ACH-001645,-0.259233164439
ACH-001654,-0.35211183048199995
ACH-001715,-0.640251808341
ACH-001735,-0.30799119770399996
ACH-001736,-0.225137515273
ACH-001737,-0.564632278282
ACH-001740,-0.30573947067699997
ACH-001745,-0.339532505965
ACH-001750,-0.38997133806
ACH-001765,-0.40426758461199996
ACH-001956,-0.428480685606
ACH-001957,-0.39792587265199997
