,KLK8 (11202)
ACH-000004,0.209222329895
ACH-000007,-0.29404124171100005
ACH-000009,0.14794083270800001
ACH-000011,0.10637946447
ACH-000012,0.10578922418
ACH-000013,-0.144370328023
ACH-000014,0.088591886878
ACH-000015,-0.219225927668
ACH-000017,-0.0793607914611
ACH-000018,0.0216013697198
ACH-000019,-0.32796431040199997
ACH-000021,-0.0294413131317
ACH-000022,0.00840675792304
ACH-000025,-0.13242487580099999
ACH-000028,-0.18380333211199998
ACH-000030,0.0670333631518
ACH-000035,0.043957372664599995
ACH-000036,-0.056179260039
ACH-000037,0.09649352734279999
ACH-000039,-0.05902780226919999
ACH-000040,-0.05603513927130001
ACH-000041,0.00042287210555800003
ACH-000042,0.0869111864394
ACH-000045,-0.27599594315299997
ACH-000047,0.0425174758072
ACH-000052,0.19834255599
ACH-000053,-0.0120611706488
ACH-000054,-0.0662782787358
ACH-000055,-0.07858040222360001
ACH-000060,-0.0270444995663
ACH-000067,-0.040028969021099994
ACH-000070,-0.311153483004
ACH-000075,-0.331466529938
ACH-000078,0.0788991982576
ACH-000082,0.07524598427330001
ACH-000085,-0.324559729728
ACH-000086,-0.21503644337299999
ACH-000087,-0.05283645957119999
ACH-000092,-0.0730774429174
ACH-000095,0.04442541914059999
ACH-000097,-0.0332945224064
ACH-000098,-0.11839769748199999
ACH-000099,-0.005837955626140001
ACH-000108,-0.027106875178099996
ACH-000113,-0.129159838701
ACH-000115,-0.19478648360300002
ACH-000116,-0.00847257005344
ACH-000118,-0.0021306400486099998
ACH-000120,-0.22909935656
ACH-000123,0.061110106294900005
ACH-000127,-0.165900736718
ACH-000128,0.0521911321908
ACH-000132,0.113577087509
ACH-000133,0.007532307481009999
ACH-000137,-0.130121286329
ACH-000138,-0.0384935267687
ACH-000142,-0.257462152659
ACH-000143,-0.20806329518599997
ACH-000146,-0.08940489097210001
ACH-000148,-0.10765942588300001
ACH-000150,-0.176531434058
ACH-000152,-0.107490829478
ACH-000153,-0.164577608987
ACH-000159,-0.0748363516879
ACH-000160,-0.159639976327
ACH-000163,-0.0619318972726
ACH-000167,-0.139501717904
ACH-000168,-0.0801779927793
ACH-000169,0.0018935133590100002
ACH-000178,0.0275083237297
ACH-000182,-0.057859703526099995
ACH-000183,-0.18405246178100002
ACH-000188,0.17159311415800002
ACH-000189,0.061924607703200005
ACH-000190,-0.174700759989
ACH-000198,-0.0994615930428
ACH-000204,0.260158495961
ACH-000206,0.249989860355
ACH-000207,-0.399483068338
ACH-000211,-0.143340470068
ACH-000215,-0.0367873451565
ACH-000221,-0.113339976738
ACH-000222,-0.151363350806
ACH-000223,0.11659215200999999
ACH-000226,0.0830150068042
ACH-000227,0.07875497890449999
ACH-000228,-0.035650135484099996
ACH-000231,0.06917464132510001
ACH-000232,-0.094653747685
ACH-000233,-0.0810943451364
ACH-000234,0.078005827718
ACH-000235,0.06401421997080001
ACH-000237,-0.0291223378834
ACH-000238,-0.0493370022604
ACH-000243,0.0497350259219
ACH-000244,0.252482603508
ACH-000246,0.0373405335955
ACH-000248,-0.319824228241
ACH-000250,-0.15417569369
ACH-000251,-0.478084918959
ACH-000253,-0.0705962512759
ACH-000255,-0.144525156264
ACH-000256,0.165712338396
ACH-000257,0.00344827062311
ACH-000258,0.285303530301
ACH-000259,-0.044892908646800005
ACH-000260,0.0771910144946
ACH-000261,-0.141745984706
ACH-000262,-0.124781051888
ACH-000263,-0.0404520909994
ACH-000264,-0.22005998008400002
ACH-000265,-0.0506947362047
ACH-000266,-0.007320001520060001
ACH-000272,-0.0673632226019
ACH-000273,-0.049620494567999995
ACH-000274,-0.025416242709
ACH-000277,0.12412997145600001
ACH-000278,-0.164425537477
ACH-000279,-0.028588153578900002
ACH-000280,-0.18666478283500001
ACH-000281,0.119283248234
ACH-000288,0.0133864492716
ACH-000291,-0.167381690951
ACH-000293,-0.124209724661
ACH-000294,-0.137497965399
ACH-000295,-0.35872265971199996
ACH-000296,-0.155484522709
ACH-000302,-0.146383413926
ACH-000304,-0.369467735256
ACH-000307,-0.060759103924
ACH-000308,-0.0772784557455
ACH-000310,0.10313474486
ACH-000311,0.150927135764
ACH-000312,-0.134688263654
ACH-000315,-0.0016183938005000001
ACH-000316,-0.151103835666
ACH-000317,-0.13813521524800002
ACH-000318,-0.226926870297
ACH-000319,-0.00722308119912
ACH-000320,0.0553821839627
ACH-000322,-0.191626403604
ACH-000323,-0.0673898587976
ACH-000324,-0.0530534632752
ACH-000329,0.0714288226203
ACH-000330,-0.09651146643860001
ACH-000331,0.164819126907
ACH-000332,-0.120567953698
ACH-000334,-0.06945879123889999
ACH-000335,-0.36567744841300004
ACH-000336,-0.48772171854900004
ACH-000337,0.0225362428133
ACH-000339,-0.0770285194608
ACH-000341,-0.252890675871
ACH-000348,0.042520746067199994
ACH-000350,-0.043975897749500004
ACH-000352,-0.0867040493945
ACH-000356,-0.248060616509
ACH-000361,-0.101746688038
ACH-000362,0.00710532541263
ACH-000363,-0.0773950348008
ACH-000364,-0.0913270353877
ACH-000365,-0.144891092148
ACH-000366,-0.158779503907
ACH-000368,-0.0680690951789
ACH-000374,0.0239974050703
ACH-000375,-0.127025245296
ACH-000376,-0.0363721866605
ACH-000381,0.013487598776200002
ACH-000383,-0.023160767357299997
ACH-000387,0.18060607127099998
ACH-000389,-0.19706641152100002
ACH-000390,0.0230982410572
ACH-000393,-0.0620398060035
ACH-000395,-0.035603765241
ACH-000397,-0.227848464858
ACH-000401,-0.0781671086548
ACH-000402,-0.218312439003
ACH-000403,-0.00527783066003
ACH-000404,-0.224199867829
ACH-000406,0.054047440725499996
ACH-000407,-0.07693841354980001
ACH-000408,-0.209127720646
ACH-000410,-0.012906605021799999
ACH-000411,0.04225471992819999
ACH-000414,-0.101926015421
ACH-000415,0.040787245413300005
ACH-000416,-0.13877795222
ACH-000420,-0.0176224405683
ACH-000421,0.0115233288675
ACH-000424,0.00438110822246
ACH-000425,-0.145770005523
ACH-000426,-0.0975373268898
ACH-000427,-0.285733752899
ACH-000433,-0.293695345002
ACH-000436,-0.212717086762
ACH-000444,-0.047126744201699995
ACH-000445,-0.150331376008
ACH-000448,-0.0909798387964
ACH-000450,-0.111113917151
ACH-000452,-0.07271300864310001
ACH-000454,0.185266791944
ACH-000458,-0.0750127650487
ACH-000459,-0.129673878922
ACH-000460,-0.21909425629
ACH-000461,-0.20817273704599998
ACH-000463,-0.139659936966
ACH-000464,0.010315856423700002
ACH-000466,-0.12787463309699998
ACH-000467,0.044726037526199997
ACH-000468,0.012865610997799998
ACH-000469,-0.0710260735092
ACH-000470,0.0891284721102
ACH-000471,-0.027958276473599997
ACH-000472,-0.172743519281
ACH-000473,-0.07492684532499999
ACH-000475,-0.25108971555599996
ACH-000476,-0.0222177739205
ACH-000477,0.0275104334895
ACH-000480,-0.0209278188662
ACH-000481,-0.0503533908143
ACH-000483,-0.09597778292860001
ACH-000484,-0.295573912971
ACH-000485,-0.225138413966
ACH-000486,-0.144022424181
ACH-000487,-0.000369758263753
ACH-000488,0.044817402525199994
ACH-000490,-0.11044325646099999
ACH-000491,0.110461600347
ACH-000495,-0.259872802149
ACH-000496,-0.028421834976400003
