,PEA15 (8682)
ACH-000235,-0.010607328788100001
ACH-000237,-0.352152212747
ACH-000238,0.0460562903032
ACH-000243,-0.18726709261399999
ACH-000244,0.23494101575399998
ACH-000246,-0.155086386929
ACH-000248,0.0178531642323
ACH-000250,-0.028592082573500002
ACH-000251,-0.0276115921585
ACH-000253,-0.158716909099
ACH-000255,0.108700016063
ACH-000256,-0.12776782627
ACH-000257,-0.029481772148199997
ACH-000258,0.313550456633
ACH-000259,-0.109015871527
ACH-000260,-0.0818956763381
ACH-000261,-0.045175106736000004
ACH-000262,-0.522501998582
ACH-000263,-0.20826215168499998
ACH-000264,-0.30184161716499996
ACH-000265,-0.18129776058699998
ACH-000266,-0.055930931820900004
ACH-000272,-0.18763856103100002
ACH-000273,-0.21774557573399997
ACH-000274,0.23252428160900002
ACH-000277,0.0548022028881
ACH-000278,-0.15197874401
ACH-000279,-0.0196199950057
ACH-000280,-0.134789183855
ACH-000281,0.0630519447623
ACH-000288,0.0124324180388
ACH-000291,-0.265951594407
ACH-000293,-0.166029528986
ACH-000294,-0.007106424114970001
ACH-000295,-0.0848122363182
ACH-000296,-0.33925156666699996
ACH-000302,0.035655497551000004
ACH-000304,-0.341441035539
ACH-000307,-0.0941358886723
ACH-000308,0.0406827626121
ACH-000310,0.021004633707699998
ACH-000311,0.0351574663455
ACH-000312,-0.113328414642
ACH-000315,0.151673843329
ACH-000316,-0.005908511717569999
ACH-000317,0.0316513434564
ACH-000318,-0.0663929958084
ACH-000319,0.311892777196
ACH-000320,-0.16758161061899998
ACH-000322,-0.0611078278551
ACH-000323,0.0544414054275
ACH-000324,-0.147394708819
ACH-000329,-0.0019041041645600002
ACH-000330,-0.09304511631410001
ACH-000331,0.143255975319
ACH-000332,-0.08089580252089999
ACH-000334,-0.280978370099
ACH-000335,-0.021430995803099998
ACH-000336,0.134710478143
ACH-000337,-0.117098479847
ACH-000339,-0.060409266339099994
ACH-000341,-0.0884439974078
ACH-000348,-0.320550031488
ACH-000350,-0.049943777372399994
ACH-000352,-0.0022969176210100003
ACH-000356,-0.277975970623
ACH-000361,0.15189998872500002
ACH-000362,-0.17786729939800003
ACH-000363,-0.00887634979715
ACH-000364,0.0018845590584500001
ACH-000365,-0.11275049583900001
ACH-000366,0.006878501834069999
ACH-000368,-0.0562583483321
ACH-000374,0.0240130754678
ACH-000375,0.1320031548
ACH-000376,-0.016060043049899997
ACH-000381,-0.07658137612360001
ACH-000383,-0.06010522299269999
ACH-000387,-0.14471662497
ACH-000389,-0.196086661362
ACH-000390,0.033778812341
ACH-000393,0.0890204208602
ACH-000395,-0.23564618135200002
ACH-000397,0.00194023225668
ACH-000401,-0.6936327354709999
ACH-000402,-0.469528197875
ACH-000403,-0.048253146880800006
ACH-000404,-0.7156021523909999
ACH-000406,0.0554766783734
ACH-000407,-0.237971868127
ACH-000408,-0.100079819956
ACH-000410,-0.0556056805021
ACH-000411,0.09263254802330001
ACH-000414,-0.00364759806902
ACH-000415,-0.0769036148387
ACH-000416,-0.00386295440757
ACH-000420,0.042508574782
ACH-000421,-0.041256607161
ACH-000424,0.068623158847
ACH-000425,-0.420508229862
ACH-000426,0.053771271160900004
ACH-000427,0.0994185577396
ACH-000433,-0.0158976710891
ACH-000436,-0.0642332194846
ACH-000444,-0.0214387546708
ACH-000445,-0.0066248169583
ACH-000448,-0.0768517223755
ACH-000450,-0.328052664495
ACH-000452,-0.0951843030184
ACH-000454,0.024109208003500002
ACH-000458,0.0891731286401
ACH-000459,-0.269710129018
ACH-000460,0.194704194815
ACH-000461,-0.341439610969
ACH-000463,-0.0323249824165
ACH-000464,-0.14821501613
ACH-000466,-0.0776407273686
ACH-000467,-0.103832528748
ACH-000468,0.026425471465400002
ACH-000469,-0.0724419161194
ACH-000470,-0.101796588406
ACH-000471,-0.01065579061
ACH-000472,0.018020157427900002
ACH-000473,0.07979066036719999
ACH-000475,-0.023478720614099995
ACH-000476,-0.047912480756
ACH-000477,-0.225485809195
ACH-000480,0.0314564258219
ACH-000481,-0.107522978508
ACH-000483,0.042185012307
ACH-000484,-0.23667761593800002
ACH-000485,0.07576390323910001
ACH-000486,-0.38379739898000004
ACH-000487,-0.149614776649
ACH-000488,0.0651663289357
ACH-000490,-0.09219102843350001
ACH-000491,-0.013669595763299998
ACH-000495,0.0131346972186
ACH-000496,0.08788870338610001
ACH-000499,0.00440441928361
ACH-000500,-0.172202700112
ACH-000502,-0.06567401260189999
ACH-000503,-0.19042799352
ACH-000505,-0.268510838104
ACH-000507,0.026511190654700003
ACH-000510,-0.185094568911
ACH-000511,0.03603757557969999
ACH-000512,-0.27516427027
ACH-000516,-0.0490345513093
ACH-000517,-0.0359416004964
ACH-000518,0.0054263252641599995
ACH-000520,-0.032227450649999996
ACH-000521,0.13334252844699998
ACH-000522,0.0276977434889
ACH-000524,-0.0045577642097
ACH-000527,0.018341515466099998
ACH-000528,0.0236533523429
ACH-000537,0.0263904901054
ACH-000541,-0.0998777591441
ACH-000542,-0.48862850018700005
ACH-000544,-0.04790202435930001
ACH-000545,-0.24550330807300003
ACH-000547,0.228207953796
ACH-000548,-0.421730542351
ACH-000549,-0.051284023754400006
ACH-000550,-0.116520003569
ACH-000552,-0.038194500292
ACH-000556,-0.0131271847949
ACH-000557,-0.0934349863318
ACH-000570,-0.0277226963203
ACH-000571,-0.0927920491671
ACH-000573,-0.0346785556973
ACH-000576,-0.0706140583178
ACH-000580,-1.19383566754
ACH-000584,0.00767104361815
ACH-000585,-0.09186824968450001
ACH-000588,-0.132141173664
ACH-000589,0.0599836175916
ACH-000591,0.214412660198
ACH-000593,-0.137763045254
ACH-000600,-0.0141647189845
ACH-000601,-0.055928976890599995
ACH-000604,0.39272867641000003
ACH-000605,-0.0907995789726
ACH-000606,-0.12373440588500001
ACH-000608,-0.0233855302955
ACH-000614,-0.759388909306
ACH-000616,-0.09876721083630001
ACH-000618,-0.06707148321510001
ACH-000619,-0.133544108738
ACH-000620,0.11474490247000001
ACH-000621,0.046084404460899994
ACH-000622,-0.137775117159
ACH-000623,0.0871726143368
ACH-000624,0.0389838066001
ACH-000627,-0.031730736611599995
ACH-000630,-0.0783828827335
ACH-000632,-0.0396405903862
ACH-000633,0.007659323844919999
ACH-000637,0.141800842333
ACH-000638,-0.12443889607200001
ACH-000646,-0.0163655819126
ACH-000647,-0.028667019619
ACH-000648,-0.204058788446
ACH-000649,0.08165753209530001
ACH-000651,0.0270321504898
ACH-000652,-0.182968375269
ACH-000653,-0.182805800905
ACH-000657,0.0009643498430339999
ACH-000658,-0.211529840211
ACH-000661,-0.8434548349590001
ACH-000662,-0.477162543539
ACH-000663,0.119807127446
ACH-000665,-0.0368627402436
ACH-000671,-0.0242671922517
ACH-000673,-0.0174250653571
ACH-000676,-0.36744059177199995
ACH-000677,-0.0320115245622
ACH-000681,-0.18997853176899998
ACH-000682,-0.0655031325923
ACH-000683,-0.250015665092
ACH-000684,-0.04824762547730001
ACH-000688,-0.264891707385
ACH-000693,0.055474603478600004
ACH-000694,0.09487893269889999
ACH-000695,0.055892438066099996
ACH-000696,-0.0729994930052
ACH-000697,-0.0458326797487
ACH-000699,0.0346702926149
ACH-000701,0.06049670527840001
ACH-000706,-0.09355674365210001
ACH-000711,-0.0573320158067
ACH-000713,-0.12078764775699999
ACH-000714,-0.300290748148
ACH-000718,0.12486490442199999
ACH-000720,0.17144572209800002
ACH-000721,-0.018225127685499998
ACH-000724,0.0899361241397
ACH-000725,-0.170362987553
ACH-000732,-0.19652235334600002
ACH-000734,-0.13207362423
ACH-000735,-0.0115658781574
ACH-000736,-0.027973424554699998
ACH-000738,-0.0749409861098
ACH-000746,-0.126495621428
ACH-000747,0.022221120334400005
ACH-000748,0.0126391284802
ACH-000753,-0.057227825769800005
ACH-000756,0.0920912130755
ACH-000757,-0.11317518495300001
ACH-000758,-0.0413826765595
ACH-000760,0.0964155830607
ACH-000763,0.00231968724994
ACH-000764,-0.0594665964552
ACH-000765,-0.7325453552689999
ACH-000766,-0.0178654271278
ACH-000767,-0.20205331197299997
ACH-000768,-0.571480376073
ACH-000769,0.00079032480785
ACH-000770,-0.0882437780077
ACH-000771,-0.13590101627
ACH-000773,-0.10810193532500001
ACH-000776,-0.163424471479
ACH-000777,-0.0776232938636
ACH-000778,0.00246811192463
ACH-000781,-0.0624828610262
ACH-000782,0.0390951746528
ACH-000783,0.033939361841099996
ACH-000784,-0.014466917924799998
ACH-000785,-0.0661892575554
ACH-000787,-0.117393119133
ACH-000788,-0.537051343408
ACH-000791,-0.291831171775
ACH-000792,0.0651691678583
ACH-000794,-0.053552006622699995
ACH-000796,-0.122896642357
ACH-000799,-0.563943912137
ACH-000800,-0.23625441060600003
ACH-000802,-0.09586547180789999
ACH-000804,-0.194119654479
ACH-000805,-1.11182607079
ACH-000809,0.028638751741999997
ACH-000810,0.321211795742
ACH-000811,-0.00188371630285
ACH-000817,-0.0915249348925
ACH-000819,-0.175043825381
ACH-000820,-0.086803173641
ACH-000821,-0.239256025379
ACH-000822,-1.09203122049
ACH-000823,-0.115634737192
ACH-000824,-0.102731086828
ACH-000827,-1.0207565128799998
ACH-000829,0.181141199564
ACH-000831,-0.0989046388407
ACH-000832,-0.10223670381899999
ACH-000833,0.269274804221
ACH-000834,-0.10665735593100001
ACH-000835,-0.26034401949499997
ACH-000836,-0.11299909861600001
ACH-000837,0.0189554542388
ACH-000838,0.23739780037500002
ACH-000839,0.183496438888
ACH-000840,-0.0024509996065500005
ACH-000841,0.0370856486941
ACH-000843,0.0264567605245
ACH-000846,-0.159033816714
ACH-000847,-0.107125141453
ACH-000848,-0.22680430739
ACH-000849,-0.12270110439000001
ACH-000851,-0.09390058916260001
ACH-000855,-0.0473076402108
ACH-000856,-0.08670673616010001
ACH-000858,0.00108411857318
ACH-000859,0.06718951339080001
ACH-000861,0.0595278295094
ACH-000862,0.0490949743322
ACH-000865,-0.00126472828998
ACH-000866,-0.026807642918700005
ACH-000867,-0.018563343250700002
ACH-000869,-0.110898091957
ACH-000872,-0.0330237382997
ACH-000873,-0.190323138939
ACH-000876,-0.034509193739499996
ACH-000878,0.12007918123700001
ACH-000880,-0.07744342585639999
ACH-000881,0.0031079337414799996
ACH-000882,0.0063025956204
ACH-000884,-0.101993646347
ACH-000885,0.04346535793959999
ACH-000887,-0.009015240439889998
ACH-000888,-0.0623248072281
ACH-000889,-0.120420030089
ACH-000890,-0.124432618509
ACH-000896,-0.129979581422
ACH-000898,0.133823918081
ACH-000900,-0.289415164581
ACH-000901,0.05507075039469999
ACH-000905,0.11402883015000001
ACH-000906,0.040399708098199996
ACH-000907,0.09849440446
ACH-000910,-0.0204069657855
ACH-000911,0.17082581728500001
ACH-000912,-0.156675383386
ACH-000913,-0.0692852704122
ACH-000915,-0.0708833881246
ACH-000916,-0.23131936866500002
ACH-000917,-0.0696742957894
ACH-000921,-0.0165529452663
ACH-000924,-0.030507212133
ACH-000926,-0.106864570836
ACH-000928,0.303332147737
ACH-000929,-0.0815412695985
ACH-000932,-0.057066820459
ACH-000935,-0.257855973422
ACH-000936,-0.146151074486
ACH-000937,-0.0566506044212
ACH-000938,-0.0028253334202
ACH-000939,0.08207922988539999
ACH-000941,0.0223895626428
ACH-000943,-0.483998268487
ACH-000946,0.0625674492612
ACH-000947,-0.031240339104
ACH-000948,-0.0371013998002
ACH-000950,0.130980608796
ACH-000953,-0.0661050569795
ACH-000957,-0.0481431384117
ACH-000958,0.07078260164
ACH-000960,0.0139502994825
ACH-000963,-0.19320683689399998
ACH-000968,-0.153143081236
ACH-000969,-0.0978309546629
ACH-000973,-0.10358797262700001
ACH-000974,-0.115258669223
ACH-000975,-0.0355893751468
ACH-000976,0.029168976933300002
ACH-000978,0.248915298492
ACH-000980,-0.060741541880099996
ACH-000984,-0.159413447932
ACH-000986,-0.218065458116
ACH-000988,-0.08368866308799999
ACH-000993,0.0346531094083
ACH-000994,-0.0237244581753
ACH-000996,0.0301291850258
ACH-001001,-0.43838346183300003
ACH-001020,-0.112017329753
ACH-001028,-0.161249026254
ACH-001031,0.024004220038200002
ACH-001038,-0.0925444995273
ACH-001048,-0.141704961075
ACH-001050,0.0518070609177
ACH-001053,-0.360560256514
ACH-001054,0.08557838309489998
ACH-001061,-0.057115625407600006
ACH-001067,0.0790242875839
ACH-001075,-0.11884937606899999
ACH-001096,-0.0195068989142
ACH-001128,-0.40738096392300005
ACH-001134,0.00554217452777
ACH-001151,-0.09746166165760001
ACH-001163,0.046312727207000005
ACH-001164,-0.22459807994800002
ACH-001173,-0.010011548959
ACH-001183,-0.144302788171
ACH-001184,-0.0108745737358
ACH-001190,-0.133379728335
ACH-001192,0.0332392979283
ACH-001193,0.07774924429169999
ACH-001196,-0.011420721905
ACH-001197,-0.418210058215
ACH-001205,0.031049581782999998
ACH-001211,-0.16855424537799998
ACH-001212,0.016311137280399998
ACH-001228,0.144273464527
ACH-001232,0.122600772398
ACH-001239,-0.15540459268200002
ACH-001274,-0.259194558727
ACH-001275,0.059380216861699996
ACH-001277,0.126181604251
ACH-001278,0.04384485653319999
ACH-001280,-0.154409445268
ACH-001283,-0.17205927824900002
ACH-001289,-0.304158471998
ACH-001295,0.0540700128081
ACH-001300,-0.123347119711
ACH-001301,-0.207835680004
ACH-001302,-0.325423545187
ACH-001303,0.546926630061
ACH-001306,0.0795970688863
ACH-001318,-0.270254785923
ACH-001322,-0.0420916059521
ACH-001328,-0.0097675384766
ACH-001332,0.127606963408
ACH-001333,-0.0815495535151
ACH-001336,-0.06644423147169999
ACH-001340,0.0663831727346
ACH-001346,-0.158716018414
ACH-001353,-0.139932203496
ACH-001354,-0.179353383359
ACH-001367,-0.41012469884499997
ACH-001368,0.00266297123263
ACH-001374,0.0836638309117
ACH-001375,0.108280470185
ACH-001377,0.0820329633244
ACH-001380,0.014703426689200001
ACH-001391,-0.08709233764930001
ACH-001407,-0.10547809069
ACH-001408,-0.163684574509
ACH-001413,0.09412028055430001
ACH-001430,-0.0339762310323
ACH-001431,-0.1054418974
ACH-001450,-0.0637324090448
ACH-001496,-0.08360767239080001
ACH-001500,-0.0684756431588
ACH-001521,-0.0069332671631499995
ACH-001523,-0.0699752026342
ACH-001532,-0.017633978619599998
ACH-001536,-0.121712554163
ACH-001550,0.13710373682399998
ACH-001552,-0.00434275088275
ACH-001554,0.143244047925
ACH-001645,-0.48626960855400003
ACH-001654,-0.0285640069734
ACH-001715,-0.0601899959999
ACH-001735,-0.09941507837760001
ACH-001736,-0.04628591820090001
ACH-001737,-0.0322515081787
ACH-001740,-0.173334962819
ACH-001745,-0.010361561457299998
ACH-001750,-0.059913933637
ACH-001765,-0.218509381749
ACH-001956,-0.0387731608751
ACH-001957,-0.005216346716800001
