,TIGD1 (200765)
ACH-000004,-0.8277572489210001
ACH-000007,-0.22140046128000002
ACH-000009,-0.495067074104
ACH-000011,-0.658332763356
ACH-000012,-0.483990685123
ACH-000013,-0.388355358138
ACH-000014,-0.48149971379100004
ACH-000015,-0.329034072369
ACH-000017,-0.465742877461
ACH-000018,-0.39324950155500005
ACH-000019,-0.405287651573
ACH-000021,-0.409707807927
ACH-000022,-0.475121746809
ACH-000025,-0.42419387117299995
ACH-000028,-0.17447644296300002
ACH-000030,-0.58804665395
ACH-000035,-0.471149432018
ACH-000036,-0.493479793405
ACH-000037,-0.42897693129500003
ACH-000039,-0.771969061962
ACH-000040,-0.77150841592
ACH-000041,-0.37805662509599997
ACH-000042,-0.424434453979
ACH-000045,-0.311593150193
ACH-000047,-0.6002478108980001
ACH-000052,-0.478644352039
ACH-000053,-0.497376077393
ACH-000054,-0.6293569401160001
ACH-000055,-0.455326722945
ACH-000060,-0.276010304065
ACH-000067,-0.637850240613
ACH-000070,-0.604249285497
ACH-000075,-1.07179832827
ACH-000078,-0.600878095361
ACH-000082,-0.417340955245
ACH-000085,-0.279051288538
ACH-000086,-0.627623986177
ACH-000087,-0.711653078074
ACH-000092,-0.500351345761
ACH-000095,-0.468965239907
ACH-000097,-0.424850983966
ACH-000098,-0.34500651328000004
ACH-000099,-0.540749598572
ACH-000108,-0.311764116712
ACH-000113,-0.199618321737
ACH-000115,-0.297830569339
ACH-000116,-0.444259620367
ACH-000118,-0.235243330444
ACH-000120,-0.206134800849
ACH-000123,-0.518939712718
ACH-000127,-0.35227190247199996
ACH-000128,-0.50839330371
ACH-000132,-0.526322679345
ACH-000133,-0.571549739928
ACH-000137,-0.452540187887
ACH-000138,-0.490220093028
ACH-000142,-0.40821481658200004
ACH-000143,-0.479056723723
ACH-000146,-0.180884266875
ACH-000148,-0.490026524686
ACH-000150,-0.528281174444
ACH-000152,-0.70655955375
ACH-000153,-0.47585059724600004
ACH-000159,-0.749048199966
ACH-000160,-0.216982924442
ACH-000163,-0.561500075246
ACH-000167,-0.67486810892
ACH-000168,-0.265692276695
ACH-000169,-0.443010163599
ACH-000178,-0.467756164
ACH-000182,-0.384294638783
ACH-000183,-0.371271985332
ACH-000188,-0.5731417033780001
ACH-000189,-0.6860654656149999
ACH-000190,-0.653936442749
ACH-000198,-0.48311850624200003
ACH-000204,-0.398655396434
ACH-000206,-0.40163735516099996
ACH-000207,-0.528505934919
ACH-000211,-0.373705876796
ACH-000215,-0.48328885146899997
ACH-000221,-0.295658447829
ACH-000222,-0.752366359345
ACH-000223,-0.6759983167649999
ACH-000226,-0.5780658541529999
ACH-000227,-0.8511944431039999
ACH-000228,-0.34903369799999995
ACH-000231,-0.429708260301
ACH-000232,-0.491565890112
ACH-000233,-0.557084916718
ACH-000234,-0.433803711177
ACH-000235,-0.418584949586
ACH-000237,-0.545015426725
ACH-000238,-0.607530156535
ACH-000243,-0.33413657712
ACH-000244,-0.667181723987
ACH-000246,-0.464114390492
ACH-000248,-0.628839406347
ACH-000250,-0.473252989673
ACH-000251,-0.184380937672
ACH-000253,-0.5213109107230001
ACH-000255,-0.157448440113
ACH-000256,-0.795008299109
ACH-000257,-0.438934348305
ACH-000258,-0.750048727737
ACH-000259,-0.365919119996
ACH-000260,-0.526422020078
ACH-000261,-0.522533357364
ACH-000262,-0.6644575665779999
ACH-000263,-0.5382716879630001
ACH-000264,-0.631868929979
ACH-000265,-0.377486039241
ACH-000266,-0.450512620761
ACH-000272,-0.333780124671
ACH-000273,-0.389256636717
ACH-000274,-0.705598425544
ACH-000277,-0.314996124993
ACH-000278,-0.482063021878
ACH-000279,-0.49015893812100003
ACH-000280,-0.28996347394
ACH-000281,-0.408184760644
ACH-000288,-0.42279635839900004
ACH-000291,-0.55976308215
ACH-000293,-0.47091097298900003
ACH-000294,-0.401073206775
ACH-000295,-1.2196134001899999
ACH-000296,-0.7219014941609999
ACH-000302,-0.13756325925000001
ACH-000304,-0.41407294166999997
ACH-000307,-0.45349896493999997
ACH-000308,-0.46863272842
ACH-000310,-0.7945887290800001
ACH-000311,-0.556996285915
ACH-000312,-0.506834562086
ACH-000315,-0.313391821129
ACH-000316,-0.32334548180399997
ACH-000317,-0.32532199482900004
ACH-000318,-0.26656249708
ACH-000319,-0.763099164194
ACH-000320,-0.6658574141260001
ACH-000322,-0.554055344965
ACH-000323,-0.667483592312
ACH-000324,-0.412654061275
ACH-000329,-0.489431811634
ACH-000330,-0.603581158693
ACH-000331,-0.535466897415
ACH-000332,-0.338356956233
ACH-000334,-0.82168729384
ACH-000335,-0.796609165537
ACH-000336,-0.236844579904
ACH-000337,-0.304679190275
ACH-000339,-0.6255446405789999
ACH-000341,-0.35359962394199995
ACH-000348,-0.610467051245
ACH-000350,-0.28065604022
ACH-000352,-0.730762229629
ACH-000356,-0.16192377998
ACH-000361,-0.7982119311020001
ACH-000362,-0.41010780787699996
ACH-000363,-0.542741192543
ACH-000364,-0.242124806101
ACH-000365,-0.568626064685
ACH-000366,-0.557348923965
ACH-000368,-0.709869525696
ACH-000374,-0.475665155662
ACH-000375,-0.766408437897
ACH-000376,-0.445067226383
ACH-000381,-0.316546893242
ACH-000383,-0.6132675595699999
ACH-000387,-0.393009069579
ACH-000389,-0.479639515298
ACH-000390,-0.595714023867
ACH-000393,-0.531530608717
ACH-000395,-0.24065987069699998
ACH-000397,-0.285939525878
ACH-000401,-0.5051174271559999
ACH-000402,-0.19478551211599998
ACH-000403,-0.455555739416
ACH-000404,-0.279811036049
ACH-000406,-0.474558487975
ACH-000407,-0.803497251634
ACH-000408,-0.227857601508
ACH-000410,-0.430801609459
ACH-000411,-0.387036313081
ACH-000414,-0.44368960019500003
ACH-000415,-0.431051420939
ACH-000416,-0.36482177459799997
ACH-000420,-0.499155040426
ACH-000421,-0.40582152423699996
ACH-000424,-0.612836956154
ACH-000425,-0.48532723401999994
ACH-000426,-0.160859038241
ACH-000427,-0.295536057579
ACH-000433,-0.251413339367
ACH-000436,-0.635111724341
ACH-000444,-0.0808309054271
ACH-000445,-0.688908348326
ACH-000448,-0.389422042774
ACH-000450,-0.294770603565
ACH-000452,-0.440741466213
ACH-000454,-0.388016715784
ACH-000458,-0.223962745631
ACH-000459,0.230049442382
ACH-000460,-0.6133805363600001
ACH-000461,-0.0857769128885
ACH-000463,-0.466480606897
ACH-000464,-0.32731916302700004
ACH-000466,-0.0739221821555
ACH-000467,-0.43195372379299996
ACH-000468,-0.430222694018
ACH-000469,-0.501650977329
ACH-000470,-0.62372025346
ACH-000471,-0.49434143579400003
ACH-000472,-0.371128616098
ACH-000473,-0.388388447459
ACH-000475,-0.431795979937
ACH-000476,-0.752777102416
ACH-000477,-0.430578076135
ACH-000480,-0.368493383544
ACH-000481,-0.7532353974089999
ACH-000483,-0.233067984668
ACH-000484,-0.335320651719
ACH-000485,-0.202747027161
ACH-000486,-0.487563837749
ACH-000487,-0.142988992196
ACH-000488,-0.419222355318
ACH-000490,-0.465959016443
ACH-000491,-0.551006932174
ACH-000495,-0.540716044612
ACH-000496,-0.35038693003399995
ACH-000499,-0.48078519682899995
ACH-000500,0.207372479091
ACH-000502,-0.414745037633
ACH-000503,-0.750174002659
ACH-000505,-0.46195688041199995
ACH-000507,-0.429160589316
ACH-000510,-0.663817696376
ACH-000511,-0.53259357493
ACH-000512,-0.542053174702
ACH-000516,-0.512473946124
ACH-000517,-0.602308341017
ACH-000518,-0.21655107675700003
ACH-000520,-0.483092222952
ACH-000521,-0.643846154589
ACH-000522,-0.43158392423299996
ACH-000524,-0.5395887781840001
ACH-000527,-0.324445017175
ACH-000528,-0.283001586947
ACH-000537,-0.412422439864
ACH-000541,-0.320952358028
ACH-000542,-0.31800162216899996
ACH-000544,-0.231605598866
ACH-000545,-0.346527011946
ACH-000547,-0.42145382607799997
ACH-000548,-0.520186824127
ACH-000549,-0.250139042757
ACH-000550,-0.525544057506
ACH-000552,-0.284944955129
ACH-000556,-0.584861922373
ACH-000557,-0.232804807777
ACH-000570,-0.656784059942
ACH-000571,-0.697764112727
ACH-000573,-0.36205028944300005
ACH-000576,-0.391134169806
ACH-000580,-0.7430060569399999
ACH-000584,-0.46244510807800004
ACH-000585,-0.47130596895000004
ACH-000588,-0.695294627511
ACH-000589,-0.46903772960100004
ACH-000591,-0.6371892487749999
ACH-000593,-0.439866532836
ACH-000600,-0.502794770039
ACH-000601,-0.326090678655
ACH-000604,-0.262497081694
ACH-000605,-0.46810077515799997
ACH-000606,-0.468478775612
ACH-000608,-0.963964380816
ACH-000614,-0.558072407997
ACH-000616,-0.43072986398900004
ACH-000618,-0.421436641815
ACH-000619,-0.7945894899979999
ACH-000620,-0.428738281692
ACH-000621,-0.40030525187
ACH-000622,-0.844363996256
ACH-000623,-0.5309259228350001
ACH-000624,-0.494099666493
ACH-000627,-0.437251620262
ACH-000630,-0.508562310486
ACH-000632,-0.404787232506
ACH-000633,-0.574611373389
ACH-000637,-0.355211723823
