,GLCCI1 (113263)
ACH-000004,0.179839342019
ACH-000007,0.446475381901
ACH-000009,0.214410757784
ACH-000011,0.065564961652
ACH-000012,0.0085498891637
ACH-000013,0.23784090999200003
ACH-000014,0.059881739000500006
ACH-000015,0.15814477984300002
ACH-000017,0.38347439251500004
ACH-000018,0.16448992945000002
ACH-000019,0.20310555185600002
ACH-000021,0.183499439181
ACH-000022,0.22469244999000001
ACH-000025,-0.0466367785319
ACH-000028,0.164241151149
ACH-000030,0.195425441755
ACH-000035,0.23063321726799998
ACH-000036,0.04217080003830001
ACH-000037,0.128340023481
ACH-000039,0.361077010397
ACH-000040,-0.28554841856400004
ACH-000041,0.0915290910268
ACH-000042,-0.00462766727304
ACH-000045,-0.07618893403850001
ACH-000047,0.18472440895999998
ACH-000052,0.279568115741
ACH-000053,0.366036926896
ACH-000054,-0.00187016768749
ACH-000055,0.017278441432299996
ACH-000060,-0.024709475122000002
ACH-000067,0.157043427198
ACH-000070,0.049519551030000004
ACH-000075,-0.09402105051550001
ACH-000078,0.173617794982
ACH-000082,0.20323934265000002
ACH-000085,0.0571145726253
ACH-000086,0.0849370059936
ACH-000087,-0.0134422130026
ACH-000092,0.16694895387800002
ACH-000095,0.163832572149
ACH-000097,0.26893371907499997
ACH-000098,0.20231333676600002
ACH-000099,0.029661688019099998
ACH-000108,0.105239336088
ACH-000113,0.178776546067
ACH-000115,0.35985871892399995
ACH-000116,0.29543950713100003
ACH-000118,0.281022372579
ACH-000120,0.22774473285
ACH-000123,0.33031767944
ACH-000127,0.18290738467599998
ACH-000128,0.023986798007099998
ACH-000132,-0.0284803518427
ACH-000133,0.155262690129
ACH-000137,0.10222586262399999
ACH-000138,0.283681860468
ACH-000142,0.23417828961800002
ACH-000143,-0.214935390984
ACH-000146,0.07902886509269999
ACH-000148,0.09952659391830002
ACH-000150,0.37380822068
ACH-000152,0.264304625588
ACH-000153,-0.134797696365
ACH-000159,0.136970276427
ACH-000160,0.331483988121
ACH-000163,0.363494205641
ACH-000167,0.197293530352
ACH-000168,0.529509339793
ACH-000169,0.202031990754
ACH-000178,0.252118817198
ACH-000182,0.299287657484
ACH-000183,0.1713096424
ACH-000188,0.27813656721
ACH-000189,0.299654070426
ACH-000190,0.209579639572
ACH-000198,0.0489871216121
ACH-000204,0.19613112753800002
ACH-000206,0.35942725843900003
ACH-000207,0.0520073547851
ACH-000211,0.119228987302
ACH-000215,0.18762465043499998
ACH-000221,0.05694362997309999
ACH-000222,0.31485171845300003
ACH-000223,0.19075085882800003
ACH-000226,0.08585746836989999
ACH-000227,0.10407128569099999
ACH-000228,0.0489762850062
ACH-000231,0.23582313047400003
ACH-000232,0.22977939664299998
ACH-000233,-0.066476399312
ACH-000234,0.092199233616
ACH-000235,0.170577523792
ACH-000237,-0.053471055591199995
ACH-000238,-0.024655005994700004
ACH-000243,0.26257190381400003
ACH-000244,0.0570581031219
ACH-000246,0.158299687314
ACH-000248,0.37972881553599996
ACH-000250,0.282513361728
ACH-000251,0.29507332227099997
ACH-000253,0.170386142542
ACH-000255,0.266339074601
ACH-000256,0.148093260255
ACH-000257,0.012675336754100002
ACH-000258,0.22544621473
ACH-000259,0.195982059577
ACH-000260,0.05505149246780001
ACH-000261,0.241115487535
ACH-000262,0.00876388694855
ACH-000263,-0.161169590176
ACH-000264,0.19917454373799998
ACH-000265,0.22671173546
ACH-000266,0.0662366969751
ACH-000272,0.135218907181
ACH-000273,0.134124214437
ACH-000274,0.242598092839
ACH-000277,0.00223979941472
ACH-000278,0.2826463213
ACH-000279,0.192914936295
ACH-000280,0.0384381691673
ACH-000281,0.171221633123
ACH-000288,0.193105139883
ACH-000291,0.173456388895
ACH-000293,0.362736679789
ACH-000294,0.095622962851
ACH-000295,0.630748875906
ACH-000296,0.06426245284490001
ACH-000302,0.23229044307500002
ACH-000304,-0.23610939284200003
ACH-000307,0.19075810312600003
ACH-000308,0.153657936389
ACH-000310,0.394075261932
ACH-000311,0.017314457304099997
ACH-000312,0.216622754033
ACH-000315,0.169291028395
ACH-000316,0.144701229408
ACH-000317,0.42584792533200005
ACH-000318,0.49051793563900004
ACH-000319,0.263192413086
ACH-000320,0.265766523818
ACH-000322,0.169157869099
ACH-000323,0.18734589751800002
ACH-000324,0.257299509315
ACH-000329,0.0881114957931
ACH-000330,0.163691314374
ACH-000331,0.08389751284409999
ACH-000332,0.232686315582
ACH-000334,0.303472895811
ACH-000335,0.10651293390000001
ACH-000336,0.49288201348899996
ACH-000337,-0.109065407558
ACH-000339,-0.0104613876029
ACH-000341,-0.243708028878
ACH-000348,0.10192953093800002
ACH-000350,0.3128695432
ACH-000352,0.362025423247
ACH-000356,0.20250769713599998
ACH-000361,0.30676915531800003
ACH-000362,0.135264004141
ACH-000363,0.0169761929504
ACH-000364,0.27282449505600004
ACH-000365,0.24477873032900002
ACH-000366,0.10378470107200001
ACH-000368,0.050005644135
ACH-000374,0.185247345232
ACH-000375,0.197648436974
ACH-000376,-0.0120112624312
ACH-000381,0.07818408014539999
ACH-000383,0.153944741399
ACH-000387,0.157545267455
ACH-000389,0.0434954329031
ACH-000390,0.141973343397
ACH-000393,0.13032468873400002
ACH-000395,0.14906028225600002
ACH-000397,0.389972024812
ACH-000401,0.33760038458700004
ACH-000402,0.5333795242270001
ACH-000403,0.173634731482
ACH-000404,0.312765232025
ACH-000406,0.0737917806964
ACH-000407,-0.0151222186528
ACH-000408,0.32035231557
ACH-000410,0.275277680977
ACH-000411,0.142381186997
ACH-000414,0.101178807357
ACH-000415,0.23270220497699998
ACH-000416,0.012871536144299998
ACH-000420,0.061492697119
ACH-000421,0.183874513666
ACH-000424,0.0432014128052
ACH-000425,0.04814609574030001
ACH-000426,0.119935223943
ACH-000427,0.271303404044
ACH-000433,-0.089454035822
ACH-000436,0.11886691283199999
ACH-000444,0.332473121524
ACH-000445,0.0034013214487800003
ACH-000448,0.201344611965
ACH-000450,0.0638161025499
ACH-000452,0.119278510218
ACH-000454,0.16903621616700001
ACH-000458,0.170179069516
ACH-000459,0.229665592423
ACH-000460,0.380233090682
ACH-000461,0.438668263893
ACH-000463,0.0873084867467
ACH-000464,0.0667766759713
ACH-000466,0.21038940915100002
ACH-000467,0.275730125491
ACH-000468,0.34657101137199997
ACH-000469,-0.115698754338
ACH-000470,0.279861424743
ACH-000471,0.140101462283
ACH-000472,0.212612838066
ACH-000473,0.220343539665
ACH-000475,0.14408179868899998
ACH-000476,0.274833190262
ACH-000477,0.407024724702
ACH-000480,0.166009517081
ACH-000481,0.11481520649299999
ACH-000483,0.452185431982
ACH-000484,0.18625826016600003
ACH-000485,0.14783685156600002
ACH-000486,0.38400359723000005
ACH-000487,0.172917245267
ACH-000488,0.254872505571
ACH-000490,0.20455839522
ACH-000491,0.128592355592
ACH-000495,0.328818625338
ACH-000496,-0.19276309100800001
ACH-000499,0.159627473744
ACH-000500,-0.490343820163
ACH-000502,0.347357886951
ACH-000503,0.05278128265819999
ACH-000505,0.07799673217969999
ACH-000507,0.265606646165
ACH-000510,0.10437190936599999
ACH-000511,0.156145044013
ACH-000512,0.628852858111
ACH-000516,0.163184909672
ACH-000517,0.331854145589
ACH-000518,0.146897971473
ACH-000520,0.0881684041063
ACH-000521,0.217306793107
