,KCNC1 (3746)
ACH-000004,-0.243462232986
ACH-000007,-0.21235015420699999
ACH-000009,-0.290319269873
ACH-000011,-0.335866769622
ACH-000012,-0.300547070709
ACH-000013,-0.287222902386
ACH-000014,-0.225293249141
ACH-000015,-0.25074440702
ACH-000017,-0.275909112319
ACH-000018,-0.403127427704
ACH-000019,-0.314109068277
ACH-000021,-0.36116786130199996
ACH-000022,-0.27013368372900004
ACH-000025,-0.31967990475
ACH-000028,-0.267657443767
ACH-000030,-0.366657174763
ACH-000035,-0.327147726266
ACH-000036,-0.15359667807299998
ACH-000037,-0.319944632132
ACH-000039,-0.00905971113145
ACH-000040,-0.28521388416
ACH-000041,-0.19645812535100002
ACH-000042,-0.516664549803
ACH-000045,-0.33435871609
ACH-000047,-0.240995685202
ACH-000052,-0.287786513044
ACH-000053,-0.239336768712
ACH-000054,-0.22210785049400003
ACH-000055,-0.300675889874
ACH-000060,-0.369332831637
ACH-000067,-0.34307042475500005
ACH-000070,-0.0832178345913
ACH-000075,-0.27743879391
ACH-000078,-0.160592111868
ACH-000082,-0.16600584404899998
ACH-000085,-0.19472863992800002
ACH-000086,-0.364275963758
ACH-000087,-0.0141154420503
ACH-000092,-0.063614402332
ACH-000095,-0.289788438023
ACH-000097,-0.24061233801800003
ACH-000098,-0.302553855959
ACH-000099,-0.220124417038
ACH-000108,-0.302406042983
ACH-000113,-0.195433115691
ACH-000115,-0.223583120517
ACH-000116,-0.191348526257
ACH-000118,-0.31116711289099996
ACH-000120,-0.168030043061
ACH-000123,-0.157121771675
ACH-000127,-0.347294132134
ACH-000128,-0.199573178053
ACH-000132,-0.22683490706599999
ACH-000133,-0.36284753008500004
ACH-000137,-0.39976245746699995
ACH-000138,-0.283460676163
ACH-000142,-0.222219793974
ACH-000143,-0.458475329968
ACH-000146,-0.134345717666
ACH-000148,-0.40318491554700003
ACH-000150,-0.34915173998000004
ACH-000152,-0.14798197990599998
ACH-000153,-0.113274113766
ACH-000159,-0.205708064705
ACH-000160,-0.296891971853
ACH-000163,-0.308677451323
ACH-000167,-0.305892547449
ACH-000168,-0.194293379998
ACH-000169,-0.36518141600000004
ACH-000178,-0.36347575187
ACH-000182,-0.210893270159
ACH-000183,-0.21010273300500001
ACH-000188,-0.21060152205899998
ACH-000189,-0.361215375088
ACH-000190,-0.0392125159979
ACH-000198,-0.27965291809099996
ACH-000204,-0.451584897442
ACH-000206,-0.0659715251574
ACH-000207,-0.428311463413
ACH-000211,-0.155521391723
ACH-000215,-0.305781001741
ACH-000221,-0.573490548526
ACH-000222,-0.107303250983
ACH-000223,-0.151331443636
ACH-000226,-0.267489378352
ACH-000227,-0.356200574125
ACH-000228,-0.102718878463
ACH-000231,-0.184446599752
ACH-000232,-0.38650774291699996
ACH-000233,-0.376597884849
ACH-000234,-0.0203160399898
ACH-000235,-0.155001370994
ACH-000237,-0.311849203843
ACH-000238,-0.0208217024999
ACH-000243,-0.20294244174800002
ACH-000244,-0.24266514871800002
ACH-000246,-0.334714591449
ACH-000248,-0.210775690949
ACH-000250,-0.219472407336
ACH-000251,-0.40292938031900005
ACH-000253,-0.163309231124
ACH-000255,-0.377454355137
ACH-000256,-0.423736386417
ACH-000257,-0.237940915805
ACH-000258,0.0617944559362
ACH-000259,-0.271583299934
ACH-000260,-0.339765852136
ACH-000261,-0.418922566436
ACH-000262,-0.263169764951
ACH-000263,-0.46617291358400004
ACH-000264,-0.141407578369
ACH-000265,-0.238549950568
ACH-000266,-0.230063801825
ACH-000272,-0.265443896554
ACH-000273,-0.3557534842
ACH-000274,-0.280722150746
ACH-000277,-0.507587473113
ACH-000278,-0.376179885581
ACH-000279,-0.293684736063
ACH-000280,-0.20547686607700003
ACH-000281,-0.637586782915
ACH-000288,-0.22943546938999998
ACH-000291,-0.473466666619
ACH-000293,-0.460829209968
ACH-000294,-0.12096396274599999
ACH-000295,-0.163041763116
ACH-000296,-0.06062235210530001
ACH-000302,-0.239305001025
ACH-000304,-0.13178625147700002
ACH-000307,-0.369638569519
ACH-000308,-0.300860118166
ACH-000310,0.00850466509669
ACH-000311,-0.39104628122199997
ACH-000312,-0.150475113173
ACH-000315,-0.314974261052
ACH-000316,-0.151621760167
ACH-000317,-0.344638815501
ACH-000318,-0.30690532862500003
ACH-000319,-0.234360103056
ACH-000320,0.0056644662431
ACH-000322,-0.188506655023
ACH-000323,-0.369117926654
ACH-000324,-0.266853466506
ACH-000329,-0.265637000361
ACH-000330,-0.334529483019
ACH-000331,-0.298522864106
ACH-000332,-0.273199606022
ACH-000334,-0.340840134027
ACH-000335,-0.0336954842665
ACH-000336,-0.37423676058399996
ACH-000337,-0.203417984727
ACH-000339,-0.34720709062700006
ACH-000341,0.0140497734135
ACH-000348,-0.327370609932
ACH-000350,-0.278661468947
ACH-000352,-0.328236125581
ACH-000356,-0.322548592097
ACH-000361,-0.308663753046
ACH-000362,-0.213840056003
ACH-000363,-0.312584561958
ACH-000364,-0.267752120973
ACH-000365,-0.208348792244
ACH-000366,-0.283047335355
ACH-000368,-0.267112412438
ACH-000374,-0.25827105521
ACH-000375,-0.46240802782799995
ACH-000376,-0.394309812426
ACH-000381,-0.154224260048
ACH-000383,-0.215074833806
ACH-000387,-0.22532359786800002
ACH-000389,-0.273918446434
ACH-000390,-0.260253183853
ACH-000393,-0.39762608615500006
ACH-000395,0.0170270925886
ACH-000397,-0.193906385836
ACH-000401,-0.227122887529
ACH-000402,-0.255612403134
ACH-000403,-0.448185113936
ACH-000404,-0.269640008426
ACH-000406,-0.226160360517
ACH-000407,-0.32432346979000004
ACH-000408,-0.52321305308
ACH-000410,-0.297726373482
ACH-000411,-0.450418170444
ACH-000414,-0.16370211553300001
ACH-000415,-0.329212023217
ACH-000416,-0.269558559416
ACH-000420,-0.244242786842
ACH-000421,-0.350463148678
ACH-000424,-0.343828394819
ACH-000425,-0.275972456179
ACH-000426,-0.39912244761699994
ACH-000427,-0.431383059102
ACH-000433,-0.301971640293
ACH-000436,-0.37982391258000003
ACH-000444,-0.375910918497
ACH-000445,-0.32220293289
ACH-000448,-0.34948002230700004
ACH-000450,-0.2570255817
ACH-000452,-0.27572754447500003
ACH-000454,-0.485037399278
ACH-000458,-0.358105431356
ACH-000459,-0.263530071096
ACH-000460,-0.217947876633
ACH-000461,-0.332697666959
ACH-000463,-0.177505471593
ACH-000464,-0.355412610525
ACH-000466,-0.369570281086
ACH-000467,-0.333414793621
ACH-000468,-0.148666496279
ACH-000469,-0.178179534456
ACH-000470,-0.21154040946
ACH-000471,-0.32692702125399997
ACH-000472,-0.359824161998
ACH-000473,-0.325823929074
ACH-000475,-0.246006972859
ACH-000476,-0.230434919422
ACH-000477,-0.276540652439
ACH-000480,-0.21333751407999998
ACH-000481,-0.246857452535
ACH-000483,-0.369258245299
ACH-000484,-0.0040842663283099994
ACH-000485,-0.12891645454700001
ACH-000486,-0.372578450317
ACH-000487,-0.286008957579
ACH-000488,-0.237564030625
ACH-000490,-0.272977811871
ACH-000491,-0.44407828750699996
ACH-000495,-0.550865737025
ACH-000496,-0.220573596381
ACH-000499,-0.267136371864
ACH-000500,-0.601050118285
ACH-000502,-0.284307505457
ACH-000503,-0.0875985980773
ACH-000505,-0.187868262161
ACH-000507,-0.281871787161
ACH-000510,-0.331492386672
ACH-000511,-0.134506546099
ACH-000512,-0.37170932647200006
ACH-000516,-0.309919549584
ACH-000517,-0.237486849877
ACH-000518,-0.37195985989299996
ACH-000520,-0.326093278602
ACH-000521,-0.275704213107
ACH-000522,-0.296165123209
ACH-000524,-0.281175675913
ACH-000527,-0.320986528072
ACH-000528,-0.24717989962499998
ACH-000537,-0.455860577843
ACH-000541,0.13600381509099999
ACH-000542,-0.26797183283000003
ACH-000544,-0.43318419131999997
ACH-000545,-0.291481298178
ACH-000547,-0.161993309745
ACH-000548,-0.07518106014050001
ACH-000549,-0.32191679754700003
ACH-000550,-0.28978448396
ACH-000552,-0.250897298006
ACH-000556,-0.254097413841
ACH-000557,-0.328480211871
ACH-000570,-0.47911123813199996
ACH-000571,-0.300167903091
ACH-000573,-0.287621582938
ACH-000576,-0.268393742587
ACH-000580,-0.150032118515
ACH-000584,-0.364277090976
ACH-000585,-0.25129167534200003
ACH-000588,-0.310292069387
ACH-000589,-0.306424225747
ACH-000591,-0.46441678080700005
ACH-000593,-0.303066687922
ACH-000600,-0.343175858155
ACH-000601,-0.27256791340799996
ACH-000604,-0.5234707862899999
ACH-000605,-0.044062034465500007
ACH-000606,-0.18381415941799997
ACH-000608,-0.36090182099299994
ACH-000614,-0.418589277092
ACH-000616,-0.430043009089
ACH-000618,-0.288918331099
ACH-000619,-0.152720161602
ACH-000620,-0.265286611375
ACH-000621,-0.132214157939
ACH-000622,-0.349977963745
ACH-000623,-0.39137017842200006
ACH-000624,-0.35300907431999995
ACH-000627,-0.23130985431200002
ACH-000630,-0.28188331718299997
ACH-000632,-0.43676936436700003
ACH-000633,-0.45367302936000004
ACH-000637,-0.245488796285
ACH-000638,-0.228563694348
ACH-000646,-0.11967341444900001
ACH-000647,-0.207518170601
ACH-000648,-0.16224596368
