,TOM1L2 (146691)
ACH-000004,0.370048660731
ACH-000007,0.43238604218099996
ACH-000009,0.0800669115778
ACH-000011,0.37509187414399997
ACH-000012,0.35820474974600003
ACH-000013,0.09129196961639999
ACH-000014,0.647666720825
ACH-000015,0.23097537103500002
ACH-000017,0.305774613605
ACH-000018,0.325835223894
ACH-000019,0.054667355473899996
ACH-000021,0.154000488947
ACH-000022,-0.0842957203582
ACH-000025,0.158437217499
ACH-000028,0.472805395204
ACH-000030,0.31857879891
ACH-000035,0.14011143534700002
ACH-000036,0.37517249148599996
ACH-000037,0.33498726538199997
ACH-000039,0.386293360295
ACH-000040,0.215808110298
ACH-000041,0.033847374900000005
ACH-000042,0.160224692258
ACH-000045,0.26635383211999997
ACH-000047,0.27403685852299997
ACH-000052,0.39474315988
ACH-000053,0.231384075135
ACH-000054,0.36667445511299995
ACH-000055,0.28470244972
ACH-000060,0.201740783763
ACH-000067,0.18843282893399999
ACH-000070,0.07807469237110001
ACH-000075,0.269828643323
ACH-000078,0.264616859396
ACH-000082,0.23872714025199998
ACH-000085,0.08138727928589999
ACH-000086,0.403348719837
ACH-000087,0.04453024573890001
ACH-000092,0.349120757671
ACH-000095,0.235257170654
ACH-000097,0.161267381813
ACH-000098,0.253369826771
ACH-000099,0.40319711939099995
ACH-000108,0.35384013975999995
ACH-000113,0.287680424451
ACH-000115,0.0950805943506
ACH-000116,0.238270969499
ACH-000118,0.285561884269
ACH-000120,0.171421525381
ACH-000123,0.415763339328
ACH-000127,0.327369142117
ACH-000128,0.45358843907799995
ACH-000132,0.32251476738400003
ACH-000133,0.19301893451299998
ACH-000137,0.224052953667
ACH-000138,0.27895069885699997
ACH-000142,0.21125912105500003
ACH-000143,0.0309393912415
ACH-000146,0.259063114913
ACH-000148,0.332933118231
ACH-000150,0.274763111412
ACH-000152,0.0015890950442099998
ACH-000153,0.0779675640121
ACH-000159,0.212311511224
ACH-000160,0.171694291304
ACH-000163,0.23369225683800002
ACH-000167,0.438416124303
ACH-000168,0.268336271673
ACH-000169,0.238885792086
ACH-000178,0.35488644091300003
ACH-000182,0.32446085217099996
ACH-000183,0.0783116575518
ACH-000188,0.131444270644
ACH-000189,0.233681665511
ACH-000190,0.24053599910700002
ACH-000198,0.23407773529800002
ACH-000204,0.174971957432
ACH-000206,0.321700111396
ACH-000207,0.16083142026900002
ACH-000211,0.276041608012
ACH-000215,0.24359705255
ACH-000221,0.23572007360599997
ACH-000222,0.0835874833478
ACH-000223,0.294609028561
ACH-000226,0.265272756605
ACH-000227,0.195995464406
ACH-000228,0.137683118663
ACH-000231,0.282250532635
ACH-000232,0.355985488126
ACH-000233,0.21297684814399997
ACH-000234,0.202174739047
ACH-000235,0.288815772633
ACH-000237,0.240149569901
ACH-000238,0.0681163170405
ACH-000243,0.342250754062
ACH-000244,0.400687858942
ACH-000246,0.298501597593
ACH-000248,0.5325484510899999
ACH-000250,0.20284177327999997
ACH-000251,0.445508973008
ACH-000253,0.257546087885
ACH-000255,0.275029347745
ACH-000256,-0.0107481473306
ACH-000257,0.0967848082561
ACH-000258,0.39561645384599997
ACH-000259,0.286463669737
ACH-000260,0.28049452752099996
ACH-000261,0.208177900872
ACH-000262,0.36159005357900004
ACH-000263,0.26920513395
ACH-000264,0.159506359302
ACH-000265,0.325701547568
ACH-000266,0.288382926847
ACH-000272,0.167327672007
ACH-000273,0.306809431489
ACH-000274,0.216125245843
ACH-000277,0.36524025413500005
ACH-000278,0.18389395955200002
ACH-000279,0.25519375948199996
ACH-000280,0.265861367068
ACH-000281,0.37051338116
ACH-000288,0.111550963313
ACH-000291,0.294370708204
ACH-000293,0.13579093997199998
ACH-000294,0.19298488195099997
ACH-000295,0.074124406909
ACH-000296,0.269529351135
ACH-000302,0.342580290476
ACH-000304,0.48427311389300004
ACH-000307,0.397916696269
ACH-000308,0.295513688259
ACH-000310,0.364593572752
ACH-000311,0.311872415174
ACH-000312,0.217095255924
ACH-000315,0.0904300908457
ACH-000316,0.16493531035800002
ACH-000317,0.317682128555
ACH-000318,0.08654001235770001
ACH-000319,0.179730096683
ACH-000320,0.301859367589
ACH-000322,0.253209160418
ACH-000323,0.230797305817
ACH-000324,0.40468023767300004
ACH-000329,0.216038252304
ACH-000330,0.147503731127
ACH-000331,0.24520827091800002
ACH-000332,0.229765111821
ACH-000334,0.218902077445
ACH-000335,0.0395431172756
ACH-000336,0.232011691188
ACH-000337,0.514295221647
ACH-000339,0.242644087584
ACH-000341,0.438075570729
ACH-000348,0.38680914651799997
ACH-000350,0.233238345713
ACH-000352,0.297178057338
ACH-000356,0.34334434284299997
ACH-000361,0.39828710356799996
ACH-000362,0.315344347734
ACH-000363,0.311817702788
ACH-000364,-0.00201001551373
ACH-000365,0.135685489943
ACH-000366,0.267081598022
ACH-000368,0.0785274435603
ACH-000374,0.394865836395
ACH-000375,0.163165931144
ACH-000376,0.274144272448
ACH-000381,0.147643803661
ACH-000383,0.31910571445999997
ACH-000387,0.298864458319
ACH-000389,0.19881199867
ACH-000390,0.333167805353
ACH-000393,0.322245242249
ACH-000395,0.195146520152
ACH-000397,0.201134736477
ACH-000401,0.11260562144000001
ACH-000402,0.435441417346
ACH-000403,0.235487996484
ACH-000404,0.144424152269
ACH-000406,0.291051975864
ACH-000407,0.240059752837
ACH-000408,0.20927741158100002
ACH-000410,0.44809072784500004
ACH-000411,0.349002057174
ACH-000414,0.287075979466
ACH-000415,0.13484379737299998
ACH-000416,0.31133437453
ACH-000420,0.182984003532
ACH-000421,0.348958974099
ACH-000424,0.192256194113
ACH-000425,0.393652241868
ACH-000426,0.629924182875
ACH-000427,0.467604722527
ACH-000433,0.401122884314
ACH-000436,0.240595526683
ACH-000444,0.375381314503
ACH-000445,0.354068890422
ACH-000448,0.185884816633
ACH-000450,0.0687389285613
ACH-000452,0.261786370457
ACH-000454,0.159636553374
ACH-000458,0.20362950441799998
ACH-000459,0.27486093257
ACH-000460,0.183916048119
ACH-000461,0.26326454715500003
ACH-000463,0.271084095355
ACH-000464,0.00653400829283
