,ARMC6 (93436)
ACH-000004,-0.227349829039
ACH-000007,-0.6871548330539999
ACH-000009,-0.36880950261100004
ACH-000011,-0.45146078106299997
ACH-000012,-0.37205701845100003
ACH-000013,-0.646655076184
ACH-000014,-0.536084394526
ACH-000015,-0.5845649573089999
ACH-000017,-0.353886380024
ACH-000018,-0.8313562862620001
ACH-000019,-0.6654138808860001
ACH-000021,-0.559971737078
ACH-000022,-0.519175641709
ACH-000025,-0.485880923324
ACH-000028,-0.457373638173
ACH-000030,-0.598440483508
ACH-000035,-0.639052004109
ACH-000036,-0.628442212182
ACH-000037,-0.6445315814989999
ACH-000039,-0.49416807492
ACH-000040,-0.480263117628
ACH-000041,-0.510624373394
ACH-000042,-0.5255466615209999
ACH-000045,-0.37423408718900003
ACH-000047,-0.5167670395939999
ACH-000052,-0.32776513836
ACH-000053,-0.618528947418
ACH-000054,-0.449348839532
ACH-000055,-0.254772875854
ACH-000060,-0.5991628148979999
ACH-000067,-0.533870167804
ACH-000070,-0.6144944074059999
ACH-000075,-0.565612884883
ACH-000078,-0.32831334700599996
ACH-000082,-0.475537324376
ACH-000085,-0.40071820169699995
ACH-000086,-0.402972839842
ACH-000087,-0.421732387397
ACH-000092,-0.581975766509
ACH-000095,-0.29776267601100004
ACH-000097,-0.52540188354
ACH-000098,-0.657668383295
ACH-000099,-0.33853775014799997
ACH-000108,-0.511983357607
ACH-000113,-0.635887563706
ACH-000115,-0.373527410492
ACH-000116,-0.775473390889
ACH-000118,-0.5707121214509999
ACH-000120,-0.426789697807
ACH-000123,-0.579118859848
ACH-000127,-0.486043527633
ACH-000128,-0.5751140100909999
ACH-000132,-0.5175746711379999
ACH-000133,-0.476121951655
ACH-000137,-0.436864196289
ACH-000138,-0.5382252297110001
ACH-000142,-0.212464813441
ACH-000143,-0.34567035247
ACH-000146,-0.47724466419
ACH-000148,-0.441510614017
ACH-000150,-0.368595111769
ACH-000152,-0.282211891195
ACH-000153,-0.355366958899
ACH-000159,-0.349076730568
ACH-000160,-0.332442834546
ACH-000163,-0.391664031253
ACH-000167,-0.35882258414800006
ACH-000168,-0.37489709079899997
ACH-000169,-0.238390650459
ACH-000178,-0.538773648091
ACH-000182,-0.492839927941
ACH-000183,-0.543213068863
ACH-000188,-0.567290135863
ACH-000189,-0.7371532889
ACH-000190,-0.45349652596999995
ACH-000198,-0.39172447694300006
ACH-000204,-0.24602190093499998
ACH-000206,-0.376364784341
ACH-000207,-0.221389773561
ACH-000211,-0.627633743489
ACH-000215,-0.496978717395
ACH-000221,-0.57041151688
ACH-000222,-0.586637908649
ACH-000223,-0.45826214529299997
ACH-000226,-0.524394062028
ACH-000227,-0.46923962472099995
ACH-000228,-0.74976252396
ACH-000231,-0.325393054813
ACH-000232,-0.590264734521
ACH-000233,-0.572010085701
ACH-000234,-0.729768756436
ACH-000235,-0.354549459287
ACH-000237,-0.519884435055
ACH-000238,-0.181877288314
ACH-000243,-0.49920728839699996
ACH-000244,-0.692435174787
ACH-000246,-0.453948176477
ACH-000248,-0.610195133617
ACH-000250,-0.635816779819
ACH-000251,-0.651353845361
ACH-000253,-0.363054756063
ACH-000255,-0.562067931815
ACH-000256,-0.41640691076999997
ACH-000257,-0.555472057285
