,AGAP1 (116987)
ACH-000004,-0.105784804333
ACH-000007,-0.144803089682
ACH-000009,-0.321675467639
ACH-000011,0.148495104991
ACH-000012,-0.299235389299
ACH-000013,-0.217493042038
ACH-000014,-0.09397031975160001
ACH-000015,-0.174258279572
ACH-000017,-0.25305406792199997
ACH-000018,0.0650517537249
ACH-000019,-0.189645628902
ACH-000021,-0.08653442055510001
ACH-000022,-0.282556295262
ACH-000025,-0.140108319569
ACH-000028,-0.00800426106891
ACH-000030,0.16685982757099999
ACH-000035,-0.109812638374
ACH-000036,0.0215935735877
ACH-000037,-0.39762802630099997
ACH-000039,-0.418902077095
ACH-000040,-0.448244217738
ACH-000041,-0.123215875471
ACH-000042,-0.033397699800400006
ACH-000045,-0.146179510372
ACH-000047,-0.20460644126299998
ACH-000052,0.147637919862
ACH-000053,-0.23446325779399999
ACH-000054,-0.0442329380191
ACH-000055,-0.268810687054
ACH-000060,-0.10557407700200001
ACH-000067,-0.112930209889
ACH-000070,-0.300312613471
ACH-000075,-0.0064126384888999995
ACH-000078,-0.241466169964
ACH-000082,-0.17119480440200002
ACH-000085,-0.389463104905
ACH-000086,-0.13295479486700001
ACH-000087,-0.13980887434800002
ACH-000092,-0.244479136033
ACH-000095,-0.285834049004
ACH-000097,-0.0800657757988
ACH-000098,0.025386887695
ACH-000099,-0.20085138467
ACH-000108,-0.160831404292
ACH-000113,-0.128074900358
ACH-000115,-0.0978018631064
ACH-000116,-0.131934359501
ACH-000118,0.08239165917239999
ACH-000120,-0.22630651356800002
ACH-000123,-0.199148323503
ACH-000127,-0.0636431630652
ACH-000128,-0.407782720744
ACH-000132,-0.02106195641
ACH-000133,-0.22830573939399998
ACH-000137,-0.137036533431
ACH-000138,-0.0643706463183
ACH-000142,-0.240285829815
ACH-000143,-0.34441253412199996
ACH-000146,-0.152797511655
ACH-000148,0.018316102521
ACH-000150,-0.315027709063
ACH-000152,-0.30871634328499997
ACH-000153,-0.601934884289
ACH-000159,-0.09121175720689999
ACH-000160,-0.095312950104
ACH-000163,-0.495155494472
ACH-000167,-0.19608230534200002
ACH-000168,-0.373189168648
ACH-000169,-0.104315016808
ACH-000178,-0.0455521579184
ACH-000182,-0.162169202535
ACH-000183,-0.35016183190399996
ACH-000188,-0.24204135852400002
ACH-000189,-0.195956272946
ACH-000190,-0.230377904812
ACH-000198,-0.203736227434
ACH-000204,-0.10335187625600001
ACH-000206,-0.231567951121
ACH-000207,-0.130893204867
ACH-000211,-0.16058475484999998
ACH-000215,-0.20794478601
ACH-000221,-0.131888612448
ACH-000222,0.0809884056558
ACH-000223,-0.24739070632
ACH-000226,-0.0682858378652
ACH-000227,-0.288850796982
ACH-000228,-0.236283772467
ACH-000231,-0.287144674403
ACH-000232,-0.159734827297
ACH-000233,-0.250216124251
ACH-000234,0.086599637196
ACH-000235,-0.019093908140099997
ACH-000237,-0.127744432914
ACH-000238,-0.234448904008
ACH-000243,-0.135264452315
ACH-000244,-0.513583095014
ACH-000246,0.0161347536898
ACH-000248,-0.146199024113
ACH-000250,-0.254096502655
ACH-000251,0.0973314330324
ACH-000253,-0.224168171848
ACH-000255,-0.38029287396
ACH-000256,-0.270698040198
ACH-000257,-0.08207324881969999
ACH-000258,-0.267702535014
ACH-000259,-0.177742980465
ACH-000260,-0.165369000723
ACH-000261,-0.211735249799
ACH-000262,0.176450501663
ACH-000263,-0.251645266037
ACH-000264,-0.06751085620490001
ACH-000265,-0.034561568534800004
ACH-000266,0.014766452093499999
ACH-000272,-0.0740086846082
