,HIST1H4I (8294)
ACH-000004,0.35731074814400005
ACH-000007,0.22445872831500002
ACH-000009,0.34247730025300005
ACH-000011,0.38762913280100003
ACH-000012,0.37362030521399997
ACH-000013,0.464351680845
ACH-000014,0.15420483112400002
ACH-000015,0.46700067731600003
ACH-000017,0.096246146953
ACH-000018,0.49448879733400003
ACH-000019,0.612745928589
ACH-000021,0.352037041748
ACH-000022,0.364598366144
ACH-000025,0.43945348511999993
ACH-000028,0.255173805403
ACH-000030,0.46703376739600005
ACH-000035,0.348030440026
ACH-000036,0.39634628201800004
ACH-000037,0.250141417338
ACH-000039,0.17907500206500002
ACH-000040,0.0894353722312
ACH-000041,0.34922358388499997
ACH-000042,0.37915394276500003
ACH-000045,0.44797025529299994
ACH-000047,0.31890155057799996
ACH-000052,0.26607728451900003
ACH-000053,0.310772734399
ACH-000054,0.5587125375940001
ACH-000055,0.372512198102
ACH-000060,0.523230846388
ACH-000067,0.347831105527
ACH-000070,0.249453463715
ACH-000075,0.32015920224100003
ACH-000078,0.0375446425932
ACH-000082,0.14879745266
ACH-000085,0.339147725186
ACH-000086,0.245262542649
ACH-000087,0.20980416961599999
ACH-000092,0.185807686329
ACH-000095,0.335332250222
ACH-000097,0.392280985209
ACH-000098,0.17423955234400001
ACH-000099,0.205961343349
ACH-000108,0.460467933223
ACH-000113,0.210274822243
ACH-000115,0.393349704308
ACH-000116,0.392821952243
ACH-000118,0.34900845428800004
ACH-000120,0.16909446502300002
ACH-000123,0.36489252106299996
ACH-000127,0.47166355563199996
ACH-000128,0.616690649427
ACH-000132,0.508057264016
ACH-000133,0.385304488539
ACH-000137,0.262963143837
ACH-000138,0.131040811304
ACH-000142,0.31743023737500004
ACH-000143,0.330877387725
ACH-000146,0.08908201924080002
ACH-000148,0.369224036087
ACH-000150,0.34268631861500004
ACH-000152,0.29412703895
ACH-000153,0.0873213711652
ACH-000159,0.272718616508
ACH-000160,0.17890364019699997
ACH-000163,0.166218064226
ACH-000167,0.441206890208
ACH-000168,0.142914883889
ACH-000169,0.296141702447
ACH-000178,0.254084476123
ACH-000182,0.343185282523
ACH-000183,0.230979632315
ACH-000188,0.183493257229
ACH-000189,0.441077739332
ACH-000190,0.234705233926
ACH-000198,0.187768635894
ACH-000204,0.435082945294
ACH-000206,-0.333557226691
ACH-000207,0.410414610256
ACH-000211,0.36171743981700005
ACH-000215,0.328532872659
ACH-000221,0.416402669346
ACH-000222,0.281471517724
ACH-000223,0.206261120599
ACH-000226,0.0260560365117
ACH-000227,0.6650377539
ACH-000228,0.252607852205
ACH-000231,0.24107527441999999
ACH-000232,0.406180394715
ACH-000233,-0.0107074617028
ACH-000234,0.463260017374
ACH-000235,0.343682913569
ACH-000237,0.334390282832
ACH-000238,0.289964410222
ACH-000243,0.376175960531
ACH-000244,0.128739596042
ACH-000246,0.27101324855500003
ACH-000248,0.184560407777
ACH-000250,0.299876712603
ACH-000251,-0.31945104559500004
ACH-000253,0.298063465344
ACH-000255,0.537072425018
ACH-000256,0.385745897886
ACH-000257,0.41704472930799996
ACH-000258,0.40747719508100005
ACH-000259,0.195410073874
ACH-000260,0.283478134988
ACH-000261,0.391624763855
ACH-000262,0.388693481153
ACH-000263,0.40352876573700003
ACH-000264,0.207810151636
ACH-000265,0.248099760361
ACH-000266,0.295399916157
ACH-000272,0.300870200878
ACH-000273,0.268128604252
ACH-000274,0.539794143954
ACH-000277,0.48982368242700003
ACH-000278,0.37642389782799995
ACH-000279,0.278009663089
ACH-000280,0.410574159111
ACH-000281,0.22582758281800003
ACH-000288,0.408360387471
ACH-000291,0.349572647983
ACH-000293,0.45503219103799997
ACH-000294,0.5736483483020001
ACH-000295,0.0780324899737
ACH-000296,0.551268443834
ACH-000302,0.401452875052
ACH-000304,0.24290881922899998
ACH-000307,0.228731097174
ACH-000308,0.324383379994
ACH-000310,0.101358899545
ACH-000311,0.363644661857
ACH-000312,0.22146214341200002
ACH-000315,0.41672597755
ACH-000316,0.162157854475
ACH-000317,-0.0272718115468
ACH-000318,0.375651261707
ACH-000319,0.335250702989
ACH-000320,0.43067988530400003
ACH-000322,0.181427919201
ACH-000323,0.478966965677
