,EVPLL (645027)
ACH-000350,-0.349608565682
ACH-000352,-0.021730838731
ACH-000356,0.029574600053500003
ACH-000361,0.0369993058359
ACH-000362,-0.153133388623
ACH-000363,-0.149122293237
ACH-000364,-0.0320001229625
ACH-000365,-0.0942323011633
ACH-000366,0.0380086117162
ACH-000368,-0.11904329626900001
ACH-000374,-0.0212388504287
ACH-000375,-0.21758976103
ACH-000376,-0.00800856377309
ACH-000381,-0.09783305144760002
ACH-000383,-0.287042712566
ACH-000387,-0.21197339847899999
ACH-000389,-0.0858450206395
ACH-000390,-0.11704863869999999
ACH-000393,-0.0839479647393
ACH-000395,-0.11978842019500001
ACH-000397,-0.14056166784000002
ACH-000401,0.0655343041143
ACH-000402,-0.0953355156484
ACH-000403,-0.0982740896562
ACH-000404,-0.151226438845
ACH-000406,-0.0660493159723
ACH-000407,-0.09211557604369999
ACH-000408,0.11702071120799999
ACH-000410,-0.155514791049
ACH-000411,-0.179646768386
ACH-000414,0.006896593165020001
ACH-000415,-0.24564183697500003
ACH-000416,-0.11442062427300001
ACH-000420,-0.0180843402876
ACH-000421,-0.0273157140624
ACH-000424,0.046165555322699996
ACH-000425,0.0642195409684
ACH-000426,-0.0719644487195
ACH-000427,-0.0140682082053
ACH-000433,-0.26211375718
ACH-000436,-0.163534666358
ACH-000444,-0.0740261414863
ACH-000445,-0.410972663733
ACH-000448,0.015066701132200001
ACH-000450,-0.0309308361584
ACH-000452,-0.0922870482838
ACH-000454,-0.285006245353
ACH-000458,-0.194321074258
ACH-000459,-0.036015459124
ACH-000460,-0.10307535581499999
ACH-000461,0.046822488444099995
ACH-000463,-0.102589112858
ACH-000464,-0.318464015067
ACH-000466,-0.144493378052
ACH-000467,-0.10454035381200001
ACH-000468,-0.182554282696
ACH-000469,-0.218648047529
ACH-000470,-0.30316763001999997
ACH-000471,-0.221465671613
ACH-000472,-0.0933265534853
ACH-000473,-0.15413363431399998
ACH-000475,-0.19372839228500002
ACH-000476,-0.239159696024
ACH-000477,0.173202886787
ACH-000480,-0.20459043020599998
ACH-000481,-0.155236155454
ACH-000483,-0.321323969423
ACH-000484,-0.0675132146974
ACH-000485,-0.126024834124
ACH-000486,-0.0479499786489
ACH-000487,-0.0401101228403
ACH-000488,-0.0986943700445
ACH-000490,0.0190669056533
ACH-000491,0.049264162062300006
ACH-000495,0.224025966356
ACH-000496,-0.26008935130800004
ACH-000499,0.15859332294
ACH-000500,-0.34961480543300005
ACH-000502,-0.093864780363
ACH-000503,0.0660424965315
ACH-000505,-0.057358074870499993
ACH-000507,-0.0786074878769
ACH-000510,-0.314965365874
ACH-000511,-0.21904531878000003
ACH-000512,-0.473528342934
ACH-000516,-0.194299741953
ACH-000517,-0.08388705962200001
ACH-000518,0.112534197828
ACH-000520,-0.23870990195300001
ACH-000521,-0.33301686716999995
ACH-000522,0.00834757354074
ACH-000524,-0.0727239201232
ACH-000527,-0.16729583966800002
ACH-000528,-0.0535270455811
ACH-000537,-0.13224750445699998
ACH-000541,-0.159477502679
ACH-000542,-0.166661096798
ACH-000544,-0.06472875991780001
ACH-000545,-0.0416940052309
ACH-000547,-0.320125276416
ACH-000548,-0.06026354376
ACH-000549,-0.10834341160399999
ACH-000550,-0.0717645904651
ACH-000552,-0.08496792106789999
ACH-000556,-0.147477301864
ACH-000557,0.08826424799660001
ACH-000570,-0.202735928278
ACH-000571,-0.10485909129799999
ACH-000573,0.060306031439899994
ACH-000576,-0.0468846106057
ACH-000580,-0.11364563068
ACH-000584,-0.0889984755025
ACH-000585,-0.1221702584
ACH-000588,-0.423846211479
ACH-000589,-0.148743590656
ACH-000591,-0.223716586745
ACH-000593,-0.198377508675
ACH-000600,0.16977156085900003
ACH-000601,-0.0359185414345
ACH-000604,-0.34320014453599995
ACH-000605,0.057441503148
ACH-000606,-0.0519727620554
ACH-000608,-0.112707970063
ACH-000614,0.154774355625
ACH-000616,-0.09306789324930001
ACH-000618,-0.0611355173669
ACH-000619,-0.133737581577
ACH-000620,-0.0952752865653
ACH-000621,-0.36578150078500005
ACH-000622,-0.153278571982
ACH-000623,-0.164120397932
ACH-000624,-0.0749041343157
ACH-000627,-0.137721350396
ACH-000630,-0.0481982984745
ACH-000632,-0.116907391973
ACH-000633,-0.225119742734
ACH-000637,-0.057298183502
ACH-000638,-0.212020440068
ACH-000646,-0.07272637912089999
ACH-000647,-0.0713226565027
ACH-000648,0.0111212488821
ACH-000649,-0.0243067326085
ACH-000651,-0.07054188863489999
ACH-000652,-0.0676327372744
ACH-000653,-0.028084170798299998
ACH-000657,-0.133041690549
ACH-000658,-0.105746687041
ACH-000661,-0.20046698494600002
ACH-000662,-0.430683113469
ACH-000663,-0.00749724029281
ACH-000665,-0.14261204390999999
ACH-000671,0.00858783315436
ACH-000673,-0.13966993826500002
ACH-000676,0.030281770873599997
ACH-000677,-0.20946643294199999
ACH-000681,-0.15047885413599998
ACH-000682,-0.0876711493383
ACH-000683,0.037478458478800006
ACH-000684,0.0252932075874
ACH-000688,-0.290183546503
ACH-000693,-0.0260644310153
ACH-000694,0.0045851872078
ACH-000695,0.010561611334799999
ACH-000696,-0.0849751049477
ACH-000697,-0.252279041154
ACH-000699,0.00637535830182
ACH-000701,-0.0642639923818
ACH-000706,-0.177474497835
ACH-000711,-0.120359520447
ACH-000713,-0.22147891185600002
ACH-000714,-0.206064777459
ACH-000718,0.08195884712399999
ACH-000720,-0.17512795571400003
ACH-000721,-0.130411352943
ACH-000724,-0.09857389555889999
ACH-000725,-0.005546463837979999
ACH-000732,0.08426507411350001
ACH-000734,-0.0558295036328
ACH-000735,-0.020812895444900004
ACH-000736,-0.158947400999
ACH-000738,-0.171163632693
ACH-000746,-0.370316200113
ACH-000747,-0.062742126063
ACH-000748,0.0230963506768
ACH-000753,-0.20109430664500003
ACH-000756,-0.0275097101969
ACH-000757,-0.193634573389
ACH-000758,-0.28020166065
ACH-000760,0.0252614065363
ACH-000763,0.00130900968182
ACH-000764,-0.44653280885499996
ACH-000765,0.0922081049577
ACH-000766,-0.0558095908453
ACH-000767,-0.346215796859
ACH-000768,-0.152129429042
ACH-000769,-0.0716750646275
ACH-000770,-0.127598840904
ACH-000771,-0.042890340061300006
ACH-000773,-0.0170361585701
ACH-000776,-0.169780489277
ACH-000777,-0.308523994456
ACH-000778,-0.243504880816
ACH-000781,-0.158095024371
ACH-000782,-0.453605417271
ACH-000783,-0.169520240504
ACH-000784,0.00883541117624
ACH-000785,-0.18068576244000004
ACH-000787,-0.390204615012
ACH-000788,-0.167937529675
ACH-000791,-0.265258623312
ACH-000792,0.00750981985258
ACH-000794,-0.010030040514399999
ACH-000796,-0.188013078775
ACH-000799,0.10149263367
ACH-000800,0.0192548685788
ACH-000802,-0.0563885303311
ACH-000804,0.0312540876384
ACH-000805,0.119056363859
ACH-000809,-0.0243110895858
ACH-000810,-0.5586753423340001
ACH-000811,-0.281137054628
ACH-000817,-0.31767386182199997
ACH-000819,-0.16018010873
ACH-000820,0.07371483164800001
ACH-000821,-0.0733591542566
ACH-000822,-0.10800688165
ACH-000823,0.0625418557434
ACH-000824,-0.0260714735333
ACH-000827,-0.06759154205
ACH-000829,-0.210894109901
ACH-000831,0.0168305631076
ACH-000832,-0.14575791913799999
ACH-000833,-0.219402016147
ACH-000834,-0.00417828099081
ACH-000835,0.025955463988
ACH-000836,-0.051371745833400005
ACH-000837,-0.238221137168
ACH-000838,-0.0421721948202
ACH-000839,-0.164201969586
ACH-000840,0.011800858551799999
ACH-000841,0.0325550089238
ACH-000843,-0.057588187618000004
ACH-000846,-0.183216191835
ACH-000847,-0.132382506418
ACH-000848,-0.314142856646
ACH-000849,-0.150759809685
ACH-000851,-0.09712758106910001
ACH-000855,0.212684692663
ACH-000856,0.010385439061500001
ACH-000858,-0.17457147208
ACH-000859,-0.00450403370009
ACH-000861,-0.316702289966
ACH-000862,-0.14856853618899998
ACH-000865,-0.0814699984112
ACH-000866,-0.0812327648627
ACH-000867,-0.043276305533600005
ACH-000869,-0.266475993017
ACH-000872,-0.0117160448004
ACH-000873,0.0065892903669
ACH-000876,0.146226648331
ACH-000878,-0.0684502824523
ACH-000880,-0.235897244647
ACH-000881,-0.137784955966
ACH-000882,-0.016485959435799998
ACH-000884,-0.07870462303119999
ACH-000885,-0.0334241046601
ACH-000887,-0.153196941335
ACH-000888,0.030402943682300003
ACH-000889,-0.224571667817
ACH-000890,-0.027780997141999997
ACH-000896,-0.0913757627171
ACH-000898,0.104632837413
ACH-000900,-0.11647712806600001
ACH-000901,-0.0147930645514
ACH-000905,-0.215324224215
ACH-000906,-0.0494872903035
ACH-000907,-0.08872259084720001
ACH-000910,-0.183080510477
ACH-000911,-0.0233976447358
ACH-000912,0.08774993868339999
ACH-000913,-0.227157459468
ACH-000915,-0.046648037882599996
ACH-000916,-0.289988137356
ACH-000917,-0.29582942679900004
ACH-000921,-0.130940086415
ACH-000924,-0.10909867838
ACH-000926,-0.336785487984
ACH-000928,-0.150929284929
ACH-000929,0.122738219615
ACH-000932,-0.0574884811398
ACH-000935,-0.15042435775000002
ACH-000936,-0.0444974815513
ACH-000937,0.0631215876797
ACH-000938,-0.125455244882
ACH-000939,0.0008987044004339998
ACH-000941,-0.201521627956
ACH-000943,-0.120384163298
ACH-000946,-0.13860860943
ACH-000947,0.0386239997276
ACH-000948,0.0375233300435
ACH-000950,0.11526504667300001
ACH-000953,0.0548399111266
ACH-000957,-0.534137403837
ACH-000958,-0.044942784183999995
ACH-000960,-0.0211513919668
ACH-000963,-0.403537137958
ACH-000968,0.06489825894880001
ACH-000969,0.092441503126
ACH-000973,0.061383673778099994
ACH-000974,-0.194070544918
ACH-000975,-0.0591293972963
ACH-000976,-0.202135538521
ACH-000978,-0.104184501369
ACH-000980,-0.0753692958695
ACH-000984,-0.0654544753773
ACH-000986,-0.014207657919299998
ACH-000988,-0.09584204115089999
ACH-000993,-0.0166329758212
ACH-000994,-0.320859929758
ACH-000996,-0.160542317425
ACH-001001,-0.00121137438071
ACH-001020,0.263821588319
ACH-001028,-0.0778157545532
ACH-001031,-0.142319396129
ACH-001038,-0.09771029967589999
ACH-001048,0.00900855090414
ACH-001050,-0.224215229648
ACH-001053,-0.182587401844
ACH-001054,0.0750796435227
ACH-001061,0.0992732091591
ACH-001067,-0.20326213925500003
ACH-001075,0.050374684866000004
ACH-001096,0.021278834679000002
ACH-001128,-0.122469604806
ACH-001134,0.20168918666700003
ACH-001151,-0.101163455519
ACH-001163,-0.0316632104052
ACH-001164,-0.140746309634
ACH-001173,0.00598281232843
ACH-001183,-0.18313642529399998
ACH-001184,-0.008189639310430001
ACH-001190,-0.22932016526700003
ACH-001192,-0.159545312425
ACH-001193,0.0654799917466
ACH-001196,-0.056101813606
ACH-001197,-0.278667347173
ACH-001205,0.00807491251017
ACH-001211,-0.0827521186433
ACH-001212,-0.17712046986299998
ACH-001228,-0.049776315636
ACH-001232,-0.126211873958
ACH-001239,-0.0865533909423
ACH-001274,-0.266205888828
ACH-001275,-0.313160143937
ACH-001277,-0.257746653088
ACH-001278,-0.312666591195
ACH-001280,0.0901353072841
ACH-001283,-0.148486831357
ACH-001289,-0.22822070651999998
ACH-001295,-0.16537508124199998
ACH-001300,-0.34151759565300005
ACH-001301,0.151053252936
ACH-001302,-0.113533629007
ACH-001303,-0.308145060276
ACH-001306,-0.279793923994
ACH-001318,-0.118693043977
ACH-001322,-0.23950333345199998
ACH-001328,-0.08608941980189999
ACH-001332,-0.297143507007
ACH-001333,-0.0027437201049
ACH-001336,-0.194908400122
ACH-001340,0.045187225753
ACH-001346,-0.23655273518199998
ACH-001353,-0.21128611558
ACH-001354,-0.308037460401
ACH-001367,-0.0941205669234
ACH-001368,-0.0778697862131
ACH-001374,0.00614679252909
ACH-001375,-0.0165443210618
ACH-001377,0.00609413209241
ACH-001380,-0.06366766184719999
ACH-001391,-0.07026178056230001
ACH-001407,-0.15380065157
ACH-001408,0.0822679365956
ACH-001413,-0.10048832747400001
ACH-001430,0.027705431069999998
ACH-001431,-0.245652731955
ACH-001450,-0.0411865785114
ACH-001496,-0.0227429338515
ACH-001500,-0.0866770627865
ACH-001521,0.223494462797
ACH-001523,-0.297979421481
ACH-001532,-0.0706823494774
ACH-001536,-0.167919167492
ACH-001550,0.08749326563410001
ACH-001552,0.0530304443797
ACH-001554,-0.0080788172418
ACH-001645,0.107645110649
ACH-001654,-0.173397635981
ACH-001715,-0.076547517962
ACH-001735,-0.147257368066
ACH-001736,0.0040547622956300005
ACH-001737,-0.299460673392
ACH-001740,-0.154298455787
ACH-001745,-0.222112363513
ACH-001750,-0.218003624171
ACH-001765,-0.16488327772199998
ACH-001956,-0.09297070227260001
ACH-001957,-0.10370387603499999
