,APCDD1 (147495)
ACH-000004,0.210578496708
ACH-000007,0.258496304799
ACH-000009,0.203771116362
ACH-000011,0.0441400282485
ACH-000012,0.24972497509199998
ACH-000013,0.242993739477
ACH-000014,0.311889410554
ACH-000015,0.357229821009
ACH-000017,0.0491066816587
ACH-000018,0.314682461182
ACH-000019,0.150616318306
ACH-000021,0.19469919541900002
ACH-000022,0.0963855126943
ACH-000025,0.130081751671
ACH-000028,0.15191120678099998
ACH-000030,0.24488742161999996
ACH-000035,0.0970110586067
ACH-000036,-0.027237659873999998
ACH-000037,-0.0430990514341
ACH-000039,-0.0682107813779
ACH-000040,-0.0658729092203
ACH-000041,0.12505830522
ACH-000042,0.24820450421999998
ACH-000045,0.107961637776
ACH-000047,0.37389102490000004
ACH-000052,-0.12599140803300002
ACH-000053,0.282830913496
ACH-000054,0.14738675777000002
ACH-000055,0.20095524313299998
ACH-000060,0.0821690103519
ACH-000067,0.376794239771
ACH-000070,0.320872807907
ACH-000075,0.27471666177
ACH-000078,0.323182068895
ACH-000082,0.244325954966
ACH-000085,0.41153932558
ACH-000086,0.19090742138500003
ACH-000087,0.154048223179
ACH-000092,0.0538436186142
ACH-000095,0.137968375861
ACH-000097,0.221610675817
ACH-000098,0.24448485992199998
ACH-000099,0.254577812443
ACH-000108,0.30531207371
ACH-000113,0.240110383909
ACH-000115,0.10394506396099999
ACH-000116,0.24622891073800002
ACH-000118,0.20756615038100001
ACH-000120,0.129988597875
ACH-000123,0.162711245909
ACH-000127,0.25444392290199996
ACH-000128,0.139221427118
ACH-000132,-0.0575536172494
ACH-000133,0.35058687337
ACH-000137,0.114745186451
ACH-000138,0.016637658306899998
ACH-000142,0.257276783015
ACH-000143,0.197404437672
ACH-000146,0.349912618589
ACH-000148,0.139322998599
ACH-000150,0.0709285196132
ACH-000152,0.197989590669
ACH-000153,0.411826863168
ACH-000159,0.163814951731
ACH-000160,0.295442005561
ACH-000163,0.224553024907
ACH-000167,0.177612766187
ACH-000168,0.31184439221099997
ACH-000169,0.118035331494
ACH-000178,0.31373119959199997
ACH-000182,0.232987666798
ACH-000183,0.25516231611900003
ACH-000188,0.365381966823
ACH-000189,0.249791529255
ACH-000190,-0.0360014629683
ACH-000198,0.123795096183
ACH-000204,0.35323598867399997
ACH-000206,0.124294573171
ACH-000207,0.334060149545
ACH-000211,0.222966906921
ACH-000215,0.100147792216
ACH-000221,0.292693840463
ACH-000222,0.14449229940199998
ACH-000223,0.315186163349
ACH-000226,0.20669135615200002
ACH-000227,0.142402459604
ACH-000228,0.20203453116300002
ACH-000231,0.175824751204
ACH-000232,0.361641277697
ACH-000233,0.263041115821
ACH-000234,0.315797362546
ACH-000235,0.116639525265
ACH-000237,0.24646908219500002
ACH-000238,0.302118703693
ACH-000243,0.3028185572
ACH-000244,0.430620078662
ACH-000246,0.0533754739718
ACH-000248,0.0504786200397
ACH-000250,0.261731499918
ACH-000251,0.309893919369
ACH-000253,0.262267771793
ACH-000255,0.287629211288
ACH-000256,0.0422640296016
ACH-000257,-0.153072148319
ACH-000258,-0.138057034822
ACH-000259,0.17768019894200002
ACH-000260,0.268740186205
ACH-000261,0.18750641102200002
ACH-000262,-0.10141327621200001
ACH-000263,-0.0440421410752
ACH-000264,0.06916319937580001
ACH-000265,0.30921509448
ACH-000266,0.231229215881
ACH-000272,0.3383482220699999
ACH-000273,0.261797090535
