,KAT8 (84148)
ACH-000004,-0.982747657511
ACH-000007,-1.0841347045999998
ACH-000009,-0.920194979082
ACH-000011,-0.94620816016
ACH-000012,-0.968960651427
ACH-000013,-1.19871129589
ACH-000014,-1.1679384352200002
ACH-000015,-1.1195835613299998
ACH-000017,-1.08648357998
ACH-000018,-1.04478907095
ACH-000019,-1.3585865937000001
ACH-000021,-1.0960995966
ACH-000022,-0.874259451308
ACH-000025,-0.958012085583
ACH-000028,-1.0318364067499999
ACH-000030,-0.871387878596
ACH-000035,-1.0221662009299999
ACH-000036,-0.9788848899410001
ACH-000037,-1.06530090247
ACH-000039,-1.00556953012
ACH-000040,-0.9103399326899999
ACH-000041,-0.769490688987
ACH-000042,-0.813334149318
ACH-000045,-1.2597887402799999
ACH-000047,-0.977411757789
ACH-000052,-1.1219464154899998
ACH-000053,-1.10141763978
ACH-000054,-0.979250543057
ACH-000055,-1.15029791312
ACH-000060,-1.26069394339
ACH-000067,-1.15000036334
ACH-000070,-1.18623595927
ACH-000075,-0.9386421866050001
ACH-000078,-1.10252891017
ACH-000082,-1.31138776039
ACH-000085,-0.780670767422
ACH-000086,-1.02427483607
ACH-000087,-1.04232081114
ACH-000092,-1.0479220566299998
ACH-000095,-1.13378921708
ACH-000097,-1.1223756382799999
ACH-000098,-1.21381734237
ACH-000099,-0.898195285931
ACH-000108,-0.748173153701
ACH-000113,-1.10266222965
ACH-000115,-1.3953525666799997
ACH-000116,-0.9814949839880001
ACH-000118,-0.9782850622529999
ACH-000120,-0.851796763837
ACH-000123,-1.09770176954
ACH-000127,-0.91599441921
ACH-000128,-1.01868223433
ACH-000132,-0.910564691565
ACH-000133,-0.904795073635
ACH-000137,-0.890396208408
ACH-000138,-1.0851107822
ACH-000142,-1.10141624441
ACH-000143,-1.09225867566
ACH-000146,-1.06852014872
ACH-000148,-0.937307887612
ACH-000150,-0.8737222889280001
ACH-000152,-0.677399739614
ACH-000153,-1.0049563472299998
ACH-000159,-0.9059945881029999
