,GEMIN7 (79760)
ACH-000004,-0.47719122519900004
ACH-000007,-0.8758936747570001
ACH-000009,-0.767646554118
ACH-000011,-0.6787395234450001
ACH-000012,-0.730889977399
ACH-000013,-1.16229343713
ACH-000014,-0.721897486866
ACH-000015,-0.8062114182250001
ACH-000017,-0.590732660052
ACH-000018,-0.9756971904
ACH-000019,-0.682990317006
ACH-000021,-0.651536229128
ACH-000022,-0.90710223134
ACH-000025,-0.789100713469
ACH-000028,-0.774122301144
ACH-000030,-0.672922905082
ACH-000035,-0.733603314101
ACH-000036,-0.753803450119
ACH-000037,-0.942676773705
ACH-000039,-0.57282900752
ACH-000040,-0.963835694249
ACH-000041,-0.9077459498970001
ACH-000042,-0.721954983715
ACH-000045,-0.535675666395
ACH-000047,-0.588540936191
ACH-000052,-0.626780681858
ACH-000053,-0.371699047268
ACH-000054,-0.532403366994
ACH-000055,-0.765904281091
ACH-000060,-0.892591567948
ACH-000067,-0.711461400943
ACH-000070,-0.810649778245
ACH-000075,-0.632998057861
ACH-000078,-0.497890421475
ACH-000082,-0.41917030670500005
ACH-000085,-0.681856127753
ACH-000086,-0.7269429611149999
ACH-000087,-0.727882319386
ACH-000092,-0.7807072740530001
ACH-000095,-0.761063291328
ACH-000097,-0.584759044591
ACH-000098,-0.840360705157
ACH-000099,-0.537237646609
ACH-000108,-1.04873818879
ACH-000113,-0.532667226731
ACH-000115,-0.6831722543080001
ACH-000116,-0.7029116782439999
ACH-000118,-0.838334063979
ACH-000120,-0.871419837509
ACH-000123,-0.533456326462
ACH-000127,-0.772722435951
ACH-000128,-0.946173978819
ACH-000132,-0.6697095294259999
ACH-000133,-1.0267957344299998
ACH-000137,-1.05405535802
ACH-000138,-0.5938452961949999
ACH-000142,-0.81399309891
ACH-000143,-0.764821122248
ACH-000146,-0.742909359082
ACH-000148,-0.7845985747149999
ACH-000150,-0.9944579847939999
ACH-000152,-0.74133446268
ACH-000153,-0.793135112091
ACH-000159,-0.851673128034
ACH-000160,-0.7675251911
ACH-000163,-0.868069096437
ACH-000167,-0.576884453265
ACH-000168,-1.05072525513
ACH-000169,-0.536282491577
ACH-000178,-0.620345996499
ACH-000182,-0.829059980473
ACH-000183,-0.783833186006
ACH-000188,-0.9115337345379999
ACH-000189,-0.7190481847460001
ACH-000190,-0.957347574387
ACH-000198,-0.544612953927
ACH-000204,-0.665298548962
ACH-000206,-0.45047023275700004
ACH-000207,-0.5752425605470001
ACH-000211,-0.570190606275
ACH-000215,-0.824389147287
ACH-000221,-0.669886870766
ACH-000222,-0.630816554823
ACH-000223,-0.55167766969
ACH-000226,-0.637350983488
ACH-000227,-0.765916306997
ACH-000228,-0.8966285501219999
ACH-000231,-0.58822727992
ACH-000232,-0.7821601176749999
ACH-000233,-0.520153973931
ACH-000234,-0.525655112503
ACH-000235,-0.7800970130320001
ACH-000237,-0.9902359168880001
ACH-000238,-0.374771268491
ACH-000243,-0.7797654154979999
ACH-000244,-0.696205061673
ACH-000246,-0.776819447189
ACH-000248,-0.686284065314
ACH-000250,-0.849020420623
ACH-000251,-0.887343796495
ACH-000253,-0.859432723591
ACH-000255,-0.849927036186
ACH-000256,-0.745799777428
ACH-000257,-0.756111468418
ACH-000258,-0.5267281283749999
ACH-000259,-0.642151396232
ACH-000260,-0.732893450593
ACH-000261,-0.7580166386130001
ACH-000262,-0.763555173034
ACH-000263,-0.175516555245
ACH-000264,-0.694827152544
ACH-000265,-0.649323040586
ACH-000266,-0.907146441083
ACH-000272,-0.5681599380560001
ACH-000273,-0.813594659096
ACH-000274,-0.703319692218
ACH-000277,-0.439002505202
ACH-000278,-0.932484476525
ACH-000279,-0.668058479634
ACH-000280,-0.7709754689020001
ACH-000281,-0.85534886699
ACH-000288,-0.7694559796539999
ACH-000291,-0.6910685462989999
ACH-000293,-0.6274656531189999
ACH-000294,-0.7170929772069999
ACH-000295,-0.7131272374429999
ACH-000296,-0.854799294922
ACH-000302,-0.6927527693250001
ACH-000304,-0.581491921859
ACH-000307,-0.662679741868
ACH-000308,-0.681660547696
ACH-000310,-0.301606358006
ACH-000311,-0.800142886917
ACH-000312,-0.756926154392
ACH-000315,-1.16788293813
ACH-000316,-0.824644564277
ACH-000317,-0.590815537538
ACH-000318,-0.927188519082
ACH-000319,-0.816110814695
ACH-000320,-0.5922391252579999
ACH-000322,-0.883931569473
ACH-000323,-0.853179775715
ACH-000324,-0.823602020816
ACH-000329,-0.512659575657
ACH-000330,-0.8454535926989999
ACH-000331,-0.956095084398
ACH-000332,-0.8044650034559999
ACH-000334,-0.514626011028
ACH-000335,-0.8077961070640001
ACH-000336,-0.960923400285
ACH-000337,-0.9129427171660001
ACH-000339,-0.7635571189939999
ACH-000341,-0.950494567186
ACH-000348,-0.641234253885
ACH-000350,-0.550401480045
ACH-000352,-0.637908767786
ACH-000356,-1.0849039436399999
ACH-000361,-0.465579324886
ACH-000362,-0.418458220745
ACH-000363,-0.460587845395
ACH-000364,-1.03612604181
ACH-000365,-0.5697218066049999
ACH-000366,-0.8824800758779999
ACH-000368,-0.8220640796750001
ACH-000374,-0.403106129238
ACH-000375,-0.651828824873
ACH-000376,-0.715345143777
ACH-000381,-0.777985671464
ACH-000383,-0.633725051357
ACH-000387,-0.482410621925
ACH-000389,-0.7695012330519999
ACH-000390,-0.768634661967
ACH-000393,-0.632393434909
ACH-000395,-0.468997373495
ACH-000397,-0.7894356370919999
ACH-000401,-0.617182127466
ACH-000402,-0.611725691321
ACH-000403,-0.780228306424
ACH-000404,-0.86081785923
ACH-000406,-0.487036841273
ACH-000407,-0.7244257283490001
ACH-000408,-0.754751837557
ACH-000410,-0.8362885857100001
ACH-000411,-0.822484488494
ACH-000414,-0.569844613465
ACH-000415,-0.8033654675040001
ACH-000416,-0.705801779577
ACH-000420,-0.79618695005
ACH-000421,-0.776807250809
ACH-000424,-0.756827764947
ACH-000425,-0.31377532562399996
ACH-000426,-0.437741066261
ACH-000427,-0.635424588279
ACH-000433,-0.8499064909440001
ACH-000436,-0.512914362133
ACH-000444,-0.766946558157
ACH-000445,-0.9801298578990001
ACH-000448,-0.531338902292
ACH-000450,-0.685517122042
ACH-000452,-0.824575771451
ACH-000454,-0.8240032031990001
ACH-000458,-1.00271977558
ACH-000459,-0.934726974956
ACH-000460,-0.558606129519
ACH-000461,-0.7794111665989999
ACH-000463,-0.676929233432
ACH-000464,-0.764369582394
ACH-000466,-0.758519296295
ACH-000467,-0.5369888773899999
ACH-000468,-0.682142458549
ACH-000469,-0.865851269463
ACH-000470,-0.7129558367640001
ACH-000471,-0.7146612558650001
ACH-000472,-0.6858938461499999
ACH-000473,-0.660742975337
ACH-000475,-0.869360896427
ACH-000476,-0.57656390072
ACH-000477,-1.1062418938
ACH-000480,-0.9510863362819999
ACH-000481,-0.671285010564
ACH-000483,-0.7412638365199999
ACH-000484,-0.7421996203910001
ACH-000485,-0.725469799576
ACH-000486,-0.735092285004
ACH-000487,-0.591806720689
ACH-000488,-0.631920068722
ACH-000490,-0.770983791353
ACH-000491,-0.857427864447
ACH-000495,-0.814259307914
ACH-000496,-0.573346089293
ACH-000499,-0.879381837084
ACH-000500,-0.679484038628
ACH-000502,-0.8163302093629999
ACH-000503,-1.24921256594
ACH-000505,-0.853449822976
ACH-000507,-0.5348875121500001
ACH-000510,-0.607107342245
ACH-000511,-0.8550085243529999
ACH-000512,-0.517364574511
ACH-000516,-0.7707583698989999
ACH-000517,-0.5189667028399999
ACH-000518,-1.0218987662
ACH-000520,-0.590035889244
ACH-000521,-0.646470759297
ACH-000522,-0.79017261999
ACH-000524,-0.505355814292
ACH-000527,-0.520616039625
ACH-000528,-0.502455001818
ACH-000537,-0.505796133515
ACH-000541,-0.680638047904
ACH-000542,-0.749927747492
ACH-000544,-0.8450277154860001
ACH-000545,-0.777351884797
ACH-000547,-0.991079390344
ACH-000548,-0.807838526707
ACH-000549,-0.873493953502
ACH-000550,-0.513690456664
ACH-000552,-0.769628761848
ACH-000556,-0.709280694631
ACH-000557,-0.591304610102
ACH-000570,-0.8327972408900001
ACH-000571,-0.636821583481
ACH-000573,-0.968425338058
ACH-000576,-0.291368564045
ACH-000580,-0.58113569393
ACH-000584,-0.715710299831
ACH-000585,-0.895279316376
ACH-000588,-0.546656010404
ACH-000589,-0.71732044867
ACH-000591,-0.802387607465
ACH-000593,-0.853008143149
ACH-000600,-0.667199098576
ACH-000601,-0.606708861302
ACH-000604,-0.19184033835
ACH-000605,-0.731197143383
ACH-000606,-0.772532921382
ACH-000608,-0.610973350245
ACH-000614,-0.520985239134
ACH-000616,-0.8101240578910001
ACH-000618,-0.643007966928
ACH-000619,-0.8267309904100001
ACH-000620,-0.569783488604
ACH-000621,-0.942942637255
ACH-000622,-0.419526387003
ACH-000623,-0.797534260711
