,TFPT (29844)
ACH-000524,-0.216365839208
ACH-000527,-0.38416134207900005
ACH-000528,-0.391080971224
ACH-000537,-0.0526542428036
ACH-000541,-0.404379460386
ACH-000542,-0.203556332611
ACH-000544,-0.355033160329
ACH-000545,-0.163088624067
ACH-000547,-0.5711360121010001
ACH-000548,-0.5393589662380001
ACH-000549,-0.122159190825
ACH-000550,-0.548246234818
ACH-000552,-0.22659126952300002
ACH-000556,-0.41985211660800004
ACH-000557,0.238531581435
ACH-000570,-0.37256605587999997
ACH-000571,-0.570832916065
ACH-000573,-0.126537080203
ACH-000576,-0.379034765712
ACH-000580,-0.18673192589200002
ACH-000584,-0.234423512271
ACH-000585,0.00129973854077
ACH-000588,-0.6511064701529999
ACH-000589,-0.29436198548799997
ACH-000591,-0.226392943087
ACH-000593,-0.156397948664
ACH-000600,-0.21572025966999997
ACH-000601,-0.482438206728
ACH-000604,-0.274138268323
ACH-000605,-0.324051713154
ACH-000606,-0.384511661391
ACH-000608,-0.157800530526
ACH-000614,-0.210488340185
ACH-000616,-0.579155025654
ACH-000618,-0.17088863439399998
ACH-000619,-0.39098523559299997
ACH-000620,-0.642701385893
ACH-000621,-0.397951212146
ACH-000622,0.0635922265365
ACH-000623,0.0446486394544
ACH-000624,-0.43413100049599995
ACH-000627,-0.184933739679
ACH-000630,0.015274183912799999
ACH-000632,-0.5771004737250001
ACH-000633,-0.365273425529
ACH-000637,-0.550826439868
ACH-000638,-0.254241773599
ACH-000646,0.0601557443927
ACH-000647,-0.271561550624
ACH-000648,-0.29840424537099997
ACH-000649,-0.21685475501899998
ACH-000651,-0.150583920382
ACH-000652,0.05587456043240001
ACH-000653,-0.7423406421879999
ACH-000657,-0.266028595739
ACH-000658,-0.240875324705
ACH-000661,-0.545745690831
ACH-000662,-0.591459628182
ACH-000663,-0.476394607441
ACH-000665,-0.229374758128
ACH-000671,-0.112619504364
ACH-000673,-0.274419903036
ACH-000676,-0.578844084662
ACH-000677,-0.413775910549
ACH-000681,-0.45341611680200006
ACH-000682,-0.13029158649599998
ACH-000683,-0.124635825653
ACH-000684,-0.619194899348
ACH-000688,-0.156320258245
ACH-000693,-0.177899696336
ACH-000694,-0.242232496893
ACH-000695,-0.368873035696
ACH-000696,-0.438992567496
ACH-000697,-0.055295473604100004
ACH-000699,-0.312285582636
ACH-000701,-0.387245310776
ACH-000706,-0.0682133000897
ACH-000711,-0.46232625110799996
ACH-000713,-0.225529023915
ACH-000714,-0.38812464529299995
ACH-000718,-0.394832925388
ACH-000720,-0.555104004017
ACH-000721,-0.31399452850000004
ACH-000724,-0.467257092365
ACH-000725,-0.481566489955
ACH-000732,-0.441457795289
ACH-000734,-0.23913030085200002
ACH-000735,0.0965220380122
ACH-000736,-0.629266378399
ACH-000738,-0.31272111315699996
ACH-000746,-0.293181275907
ACH-000747,-0.197832009662
ACH-000748,-0.29582748320700003
ACH-000753,-0.25298718483800003
ACH-000756,-0.25233545910300004
ACH-000757,-0.510967853673
ACH-000758,-0.325958206769
ACH-000760,-0.413316656029
ACH-000763,-0.295654492772
ACH-000764,-0.178558703609
ACH-000765,-0.47225908593800003
ACH-000766,-0.13561335814
ACH-000767,0.048986943630300005
ACH-000768,-0.43597208575199997
ACH-000769,-0.359931851915
ACH-000770,-0.156784282043
ACH-000771,-0.0402520045461
ACH-000773,-0.442898621088
ACH-000776,-0.43188830127800004
ACH-000777,-0.367253405142
ACH-000778,0.0164905798912
ACH-000781,-0.0858922758963
ACH-000782,-0.205034724502
ACH-000783,-0.616926799665
ACH-000784,-0.15660354230999998
ACH-000785,-0.31506838979
ACH-000787,-0.020478115212999998
ACH-000788,-0.231426991663
ACH-000791,-0.405574105571
ACH-000792,-0.284351231653
ACH-000794,-0.544151590072
ACH-000796,-0.629202265587
ACH-000799,-0.39497890002999997
ACH-000800,-0.385951165843
ACH-000802,-0.281643845887
ACH-000804,-0.404771993133
ACH-000805,-0.48624868414899997
ACH-000809,-0.29463775386
ACH-000810,-0.7270444821940001
ACH-000811,-0.036601787212099994
ACH-000817,-0.05039296602749999
ACH-000819,-0.5893886471459999
ACH-000820,-0.235367800928
ACH-000821,-0.09078330949880001
ACH-000822,-0.565167341112
ACH-000823,-0.161839664735
ACH-000824,-0.45340143308499997
ACH-000827,-0.666907337011
ACH-000829,-0.387400028942
ACH-000831,-0.311247497125
ACH-000832,-0.10200029150699999
ACH-000833,-0.17457218467
ACH-000834,-0.236807136059
ACH-000835,-0.270242664365
ACH-000836,0.171491651221
ACH-000837,-0.156448551065
ACH-000838,-0.247631721367
ACH-000839,-0.665840888776
ACH-000840,-0.499918785436
ACH-000841,-0.601625938263
ACH-000843,-0.31176887972
ACH-000846,-0.610029473593
ACH-000847,-0.5717617172339999
ACH-000848,-0.226129314205
ACH-000849,-0.13012580902
ACH-000851,-0.174767263776
ACH-000855,-0.367458681818
ACH-000856,-0.110747730493
ACH-000858,-0.126214548776
ACH-000859,-0.188245908794
ACH-000861,-0.46890683109700004
ACH-000862,-0.29260899607900004
ACH-000865,-0.455512496504
ACH-000866,-0.384183554493
ACH-000867,-0.310082612429
ACH-000869,-0.476753815138
ACH-000872,-0.672471998513
ACH-000873,-0.12770238847100002
ACH-000876,-0.352603255655
ACH-000878,-0.5174210270340001
ACH-000880,-0.0255240701034
ACH-000881,-0.30695291056699997
ACH-000882,-0.46614129224899997
ACH-000884,-0.354092769643
ACH-000885,-0.320559992611
ACH-000887,-0.23453180973700002
ACH-000888,-0.204693579604
ACH-000889,-0.23930414036800002
ACH-000890,-0.66100503929
ACH-000896,-0.370184864883
ACH-000898,-0.687598826432
ACH-000900,-0.40514585449
ACH-000901,-0.405053930668
ACH-000905,-0.11643813583200001
ACH-000906,-0.231378951604
ACH-000907,-0.24832403123000005
ACH-000910,-0.0688495074086
ACH-000911,-0.32304654637499997
ACH-000912,-0.37831265639600004
ACH-000913,-0.433752586776
ACH-000915,-0.180756035622
ACH-000916,-0.7740034157819999
ACH-000917,-0.17844585296100002
ACH-000921,-0.5203486995459999
ACH-000924,-0.22044302890599998
ACH-000926,-0.217057250526
ACH-000928,-0.199484769518
ACH-000929,0.017838895272800002
ACH-000932,-0.263478983149
ACH-000935,-0.0857895466918
ACH-000936,-0.0687354686977
ACH-000937,-0.228723494556
ACH-000938,0.20564184518599998
ACH-000939,0.32288016653499996
ACH-000941,-0.280328877005
ACH-000943,-0.2784090835
ACH-000946,-0.433912861694
ACH-000947,-0.27875177328
ACH-000948,-0.597966181655
ACH-000950,-0.007845863018409999
ACH-000953,-0.132667883837
ACH-000957,-0.535417128084
ACH-000958,-0.540222037274
ACH-000960,-0.48934245104099994
ACH-000963,-0.164831519796
ACH-000968,-0.595182171387
ACH-000969,-0.381327421025
ACH-000973,-0.144553802265
ACH-000974,-0.29757834327599997
ACH-000975,-0.204332493098
ACH-000976,-0.420664720461
ACH-000978,-0.623468390727
ACH-000980,-0.417465189402
ACH-000984,-0.327187711993
ACH-000986,0.0624664506135
ACH-000988,-0.0365718562946
ACH-000993,-0.476009639441
ACH-000994,-0.151262780765
ACH-000996,-0.5477258865619999
ACH-001001,-0.141087950954
ACH-001020,0.24536844491999998
ACH-001028,-0.006564366045390001
ACH-001031,-0.516560823079
ACH-001038,-0.219170355134
ACH-001048,-0.48793901564099995
ACH-001050,-0.337336577353
ACH-001053,-0.5830947224840001
ACH-001054,-0.271313059981
ACH-001061,-0.266503214229
ACH-001067,-0.28576294525
ACH-001075,-0.367679021161
ACH-001096,-0.08330701944789999
ACH-001128,1.0460135194
ACH-001134,-0.48659693224399997
ACH-001151,-0.23245728959000003
ACH-001163,-0.0865835277596
ACH-001164,-0.346414175574
ACH-001173,-0.426602724735
ACH-001183,-0.642292250257
ACH-001184,-0.377149823693
ACH-001190,-0.402862176234
ACH-001192,-0.801655505347
ACH-001193,-0.19156592370900002
ACH-001196,-0.200339230976
ACH-001197,-0.33702782933700004
ACH-001205,-0.623130205318
ACH-001211,-0.274509335185
ACH-001212,-0.125511175634
ACH-001228,-0.380293799885
ACH-001232,-0.268383768151
ACH-001239,-0.223225130012
ACH-001274,-0.253689595177
ACH-001275,-0.7191961573919999
ACH-001277,-0.223281970708
ACH-001278,-0.12224249655300001
ACH-001280,-0.6328420919600001
ACH-001283,-0.40389901417900004
ACH-001289,-0.497427182243
ACH-001295,-0.173410321851
ACH-001300,-0.15895726943299998
ACH-001301,-0.30671621625900003
ACH-001302,-0.08472794117280001
ACH-001303,-0.34537727836800003
ACH-001306,-0.27758813445999997
ACH-001318,-0.555976846056
ACH-001322,-0.122067157147
ACH-001328,-0.318155457764
ACH-001332,-0.421165228261
ACH-001333,-0.29546478959600003
ACH-001336,-0.35405716149899996
ACH-001340,-0.408449669156
ACH-001346,-0.283494279045
ACH-001353,-0.49466079873999996
ACH-001354,-0.415344428272
ACH-001367,-0.183053671157
ACH-001368,-0.459467135968
ACH-001374,-0.840761760905
ACH-001375,-0.150636113817
ACH-001377,-0.0695831518177
ACH-001380,-0.181463572341
ACH-001391,-0.31270813101100003
ACH-001407,-0.169781308807
ACH-001408,-0.6928909233499999
ACH-001413,-0.42307532123400005
ACH-001430,-0.14372871709
ACH-001431,-0.20017160919500002
ACH-001450,-0.6307429465600001
ACH-001496,-0.244651395438
ACH-001500,-0.412476000005
ACH-001521,-0.311538863036
ACH-001523,-0.0848735690353
ACH-001532,-0.467572234524
ACH-001536,-0.30531086663400003
ACH-001550,0.161646658454
ACH-001552,-0.11469831173699999
ACH-001554,-0.40154121826399997
ACH-001645,-0.367000226336
ACH-001654,-0.38424577338200006
ACH-001715,-0.42948823210299997
ACH-001735,-0.36151062913099996
ACH-001736,-0.5290242334709999
ACH-001737,-1.22778799125
ACH-001740,-0.191539298887
ACH-001745,-0.5721463441960001
ACH-001750,-0.515276983926
ACH-001765,-0.226467196858
ACH-001956,-0.26470248149
ACH-001957,-0.27797755685
