,SERAC1 (84947)
ACH-000004,-0.040498747395699995
ACH-000007,-0.0770553421085
ACH-000009,0.021711810704900004
ACH-000011,0.154218971777
ACH-000012,-0.0010104038829099999
ACH-000013,-0.0190057962946
ACH-000014,0.0139581250654
ACH-000015,-0.031838337847
ACH-000017,0.11396187915400001
ACH-000018,-0.020777345738099997
ACH-000019,0.211950522462
ACH-000021,-0.223164725337
ACH-000022,0.0631737178814
ACH-000025,-0.0349738095411
ACH-000028,0.0301534487758
ACH-000030,-0.038404101690400004
ACH-000035,0.10172421872099999
ACH-000036,-0.09841411971550001
ACH-000037,0.0351496069617
ACH-000039,-0.0519280299926
ACH-000040,-0.134094163425
ACH-000041,-0.0871188426769
ACH-000042,-0.045159116240800004
ACH-000045,0.0299816953474
ACH-000047,0.0902082781034
ACH-000052,0.31658632872
ACH-000053,0.082106740848
ACH-000054,-0.00827484906993
ACH-000055,0.0538517421841
ACH-000060,0.0493839099732
ACH-000067,0.127971759001
ACH-000070,-0.231258618048
ACH-000075,-0.255728941183
ACH-000078,-0.07970589470219999
ACH-000082,-0.047988429656199996
ACH-000085,0.04012310552580001
ACH-000086,0.0182867082037
ACH-000087,0.113150371708
ACH-000092,0.00678024512358
ACH-000095,0.026355423978800002
ACH-000097,0.04346600921490001
ACH-000098,0.0490153979435
ACH-000099,0.0648969391262
ACH-000108,0.18459595315400001
ACH-000113,0.029631446564199998
ACH-000115,0.061360102324299996
ACH-000116,-0.01297778091
ACH-000118,-0.012252267423399998
ACH-000120,0.156380580594
ACH-000123,0.149984923184
ACH-000127,-0.0265623395949
ACH-000128,-0.0076895993845000005
ACH-000132,0.07928163372489999
ACH-000133,-0.08547550097560001
ACH-000137,0.05067449203030001
ACH-000138,-0.0666914605131
ACH-000142,-0.13059169447799998
ACH-000143,-0.053498143666900005
ACH-000146,-0.127725602655
ACH-000148,0.0291179770742
ACH-000150,-0.104261836179
ACH-000152,0.14418915494
ACH-000153,-0.0501687127671
ACH-000159,-0.0670724699935
ACH-000160,-0.13357075474400001
