,EEF1G (1937)
ACH-000215,-1.00138188701
ACH-000221,-1.07865993911
ACH-000222,-0.8331237256659999
ACH-000223,-0.846342138142
ACH-000226,-1.17302838364
ACH-000227,-0.861105009084
ACH-000228,-1.04167001219
ACH-000231,-1.29896542099
ACH-000232,-0.936019770148
ACH-000233,-1.19799537535
ACH-000234,-1.0864446998200001
ACH-000235,-0.968910749975
ACH-000237,-1.19830589482
ACH-000238,-0.9405194557559999
ACH-000243,-0.861206176744
ACH-000244,-0.8763930303309999
ACH-000246,-1.07442775388
ACH-000248,-1.04950115752
ACH-000250,-1.2241296962100001
ACH-000251,-1.2157485233299998
ACH-000253,-1.0975525668000001
ACH-000255,-1.12312184489
ACH-000256,-0.998240640787
ACH-000257,-1.2665787565200002
ACH-000258,-1.15579125014
ACH-000259,-0.940065895258
ACH-000260,-1.0537904441
ACH-000261,-1.31143992505
ACH-000262,-0.8022064890360001
ACH-000263,-1.09030100054
ACH-000264,-0.8748814105399999
ACH-000265,-1.00896900869
ACH-000266,-0.706231036965
ACH-000272,-1.1436479559000001
ACH-000273,-1.25283553467
ACH-000274,-1.05711934721
ACH-000277,-1.09243213077
ACH-000278,-1.0765372960700001
ACH-000279,-0.8897717973970001
ACH-000280,-1.11096838749
ACH-000281,-1.1318420308700001
ACH-000288,-1.0272905320799999
ACH-000291,-1.17702694422
ACH-000293,-1.4537867615600002
ACH-000294,-0.685289671744
ACH-000295,-1.0622078206
ACH-000296,-0.48449240691600004
ACH-000302,-0.8127670635259999
ACH-000304,-1.11417447144
ACH-000307,-0.976788898727
ACH-000308,-0.995053823638
ACH-000310,-0.380280970778
ACH-000311,-1.31165005808
ACH-000312,-0.876515310359
ACH-000315,-0.830145037994
ACH-000316,-1.26208289429
ACH-000317,-0.958376785156
ACH-000318,-1.245985431
ACH-000319,-1.16465215927
ACH-000320,-0.905463358938
ACH-000322,-1.03943865682
ACH-000323,-1.33014706744
ACH-000324,-0.9586538716130001
ACH-000329,-0.728182937498
ACH-000330,-1.25232504643
ACH-000331,-1.1674846754700001
ACH-000332,-1.11374435769
ACH-000334,-0.717574585459
ACH-000335,-1.1662473184200002
ACH-000336,-1.17506914645
ACH-000337,-1.29433832919
ACH-000339,-1.04071898066
ACH-000341,-1.0831192790200002
ACH-000348,-1.02835390043
ACH-000350,-1.00081411252
ACH-000352,-0.986927337535
ACH-000356,-1.21020056375
ACH-000361,-1.32990168277
ACH-000362,-0.84304911242
ACH-000363,-0.806824641195
ACH-000364,-0.804223956831
ACH-000365,-0.660840263767
ACH-000366,-0.833177694339
ACH-000368,-0.709284795693
ACH-000374,-1.0236072896
ACH-000375,-0.973464564105
ACH-000376,-1.13100366243
ACH-000381,-0.73386348654
ACH-000383,-0.9796210834919999
ACH-000387,-0.794463845521
ACH-000389,-1.06527739802
ACH-000390,-0.991782997259
ACH-000393,-1.07839495466
ACH-000395,-0.9289831137989999
ACH-000397,-0.7815102411499999
ACH-000401,-1.13671976918
ACH-000402,-0.885741982721
ACH-000403,-0.7925481768000001
ACH-000404,-1.09470253519
ACH-000406,-0.95598603127
ACH-000407,-1.07305866413
ACH-000408,-0.942558626048
ACH-000410,-0.99557552145
ACH-000411,-1.0620480455799999
ACH-000414,-1.01541582949
ACH-000415,-1.03343298697
ACH-000416,-0.9067764855859999
ACH-000420,-1.33510859294
ACH-000421,-0.955242491916
ACH-000424,-0.9294824714899999
ACH-000425,-1.10612748675
ACH-000426,-0.985853551738
ACH-000427,-1.27015620076
ACH-000433,-1.08098280919
ACH-000436,-1.34169048331
ACH-000444,-0.9583146778
ACH-000445,-0.82686297288
ACH-000448,-1.01171633236
ACH-000450,-1.0856305372200001
ACH-000452,-1.09020176311
ACH-000454,-0.821684503054
ACH-000458,-1.1366016382200002
ACH-000459,-0.842997602384
ACH-000460,-0.965241431984
ACH-000461,-1.0634742449799999
ACH-000463,-1.00931048198
ACH-000464,-1.06042388895
ACH-000466,-1.0570093784799999
ACH-000467,-1.17445195288
ACH-000468,-1.01034894578
ACH-000469,-1.01409727715
ACH-000470,-0.9248524518019999
ACH-000471,-1.02788867272
ACH-000472,-0.994733746138
ACH-000473,-1.12678297341
ACH-000475,-1.08401133127
ACH-000476,-1.3601462947999998
ACH-000477,-1.16493739055
ACH-000480,-1.16507745663
ACH-000481,-1.0986317756100001
ACH-000483,-1.27394107265
ACH-000484,-0.737544784353
ACH-000485,-0.8643581739749999
ACH-000486,-1.0198641120799998
ACH-000487,-1.04056579278
ACH-000488,-1.0305781815000001
ACH-000490,-1.18897006538
ACH-000491,-1.5339491111599999
ACH-000495,-0.895573462462
ACH-000496,-1.08371684338
ACH-000499,-0.913293482764
ACH-000500,-0.78229203404
ACH-000502,-0.925103214059
ACH-000503,-1.21349559605
ACH-000505,-1.27194630503
ACH-000507,-1.00171994083
ACH-000510,-1.07459988785
ACH-000511,-1.0190755188200002
ACH-000512,-0.7682297891140001
ACH-000516,-1.17353815141
ACH-000517,-1.08087952566
ACH-000518,-0.9065495392
ACH-000520,-0.9273156802789999
ACH-000521,-0.839233913054
ACH-000522,-1.02441018255
ACH-000524,-1.12765049278
ACH-000527,-1.1804778180700002
ACH-000528,-1.0191312833700001
ACH-000537,-1.0788703024600002
ACH-000541,-0.5230975919690001
ACH-000542,-0.998094470168
ACH-000544,-0.9979623582420001
ACH-000545,-1.22355463826
ACH-000547,-1.1071805314799998
ACH-000548,-1.03147552923
ACH-000549,-1.09578608612
ACH-000550,-1.00648026774
ACH-000552,-0.940566004286
ACH-000556,-0.9322599617649999
ACH-000557,-0.9865959275799998
ACH-000570,-1.17215815131
ACH-000571,-1.05746344797
ACH-000573,-0.944951756134
ACH-000576,-0.837510165678
ACH-000580,-0.826255276377
ACH-000584,-0.9051891556209999
ACH-000585,-0.952575078234
ACH-000588,-0.904213604453
ACH-000589,-0.873395791748
ACH-000591,-1.00409340388
ACH-000593,-1.28220892962
ACH-000600,-1.2062053847299998
ACH-000601,-0.941122955533
ACH-000604,-0.9830385495
ACH-000605,-1.42641219949
ACH-000606,-1.28679636642
ACH-000608,-0.8375748957060001
ACH-000614,-0.721606164621
ACH-000616,-0.75580368662
ACH-000618,-1.17393320351
ACH-000619,-1.09945692823
ACH-000620,-0.665949228386
ACH-000621,-0.9887273145819999
ACH-000622,-1.05449952559
ACH-000623,-1.05252879691
ACH-000624,-0.934570292667
ACH-000627,-0.960672378769
ACH-000630,-1.1036109483499998
ACH-000632,-1.25153306065
ACH-000633,-1.00278206675
ACH-000637,-1.20396499713
ACH-000638,-0.753645617578
ACH-000646,-0.931380916626
ACH-000647,-1.15739238736
ACH-000648,-1.36060341925
ACH-000649,-0.969704919919
ACH-000651,-0.920983388144
ACH-000652,-0.896230262577
ACH-000653,-0.977874048813
ACH-000657,-1.08675525625
ACH-000658,-0.821318771136
ACH-000661,-1.3445551709299999
ACH-000662,-0.48074087414800004
ACH-000663,-1.06180003629
ACH-000665,-1.3071271301799998
ACH-000671,-1.1254648034499999
ACH-000673,-0.913093834929
ACH-000676,-0.715113969574
ACH-000677,-0.8748969542280001
ACH-000681,-0.979679581242
ACH-000682,-0.9989568118809999
ACH-000683,-1.27592537435
ACH-000684,-0.9837967051890001
ACH-000688,-0.9352082897480001
ACH-000693,-1.0392104453
ACH-000694,-0.965583460168
ACH-000695,-0.570804461972
ACH-000696,-1.00408120482
ACH-000697,-0.666276247375
ACH-000699,-0.86727215624
ACH-000701,-0.967937246762
ACH-000706,-0.847538829511
ACH-000711,-0.922223210113
ACH-000713,-1.00020257609
ACH-000714,-1.0134663281799998
ACH-000718,-0.821095715141
ACH-000720,-1.18755371092
ACH-000721,-1.0313639595
ACH-000724,-1.6331894996
ACH-000725,-0.7540194380959999
ACH-000732,-1.4096371933899998
ACH-000734,-0.912110620296
ACH-000735,-1.0568981280299998
ACH-000736,-1.10038043203
ACH-000738,-0.9909025031730001
ACH-000746,-1.12829921994
ACH-000747,-1.02887750585
ACH-000748,-1.23673719504
ACH-000753,-1.01003183595
ACH-000756,-1.11242946937
ACH-000757,-0.834338251655
ACH-000758,-1.25209091996
ACH-000760,-1.1119734274700002
ACH-000763,-0.565806128713
ACH-000764,-0.902770336947
ACH-000765,-0.814746760467
ACH-000766,-0.8990759276970001
ACH-000767,-0.9261962012710001
ACH-000768,-1.06990748236
ACH-000769,-0.782187858971
ACH-000770,-0.832291930907
ACH-000771,-1.1383343977
ACH-000773,-0.899433960364
ACH-000776,-0.980829281355
ACH-000777,-1.0521800885600001
ACH-000778,-0.840950253932
ACH-000781,-1.0143042145399999
ACH-000782,-1.28727899944
ACH-000783,-0.9202395910879999
ACH-000784,-1.01421443332
ACH-000785,-0.957396706048
ACH-000787,-0.961665339997
ACH-000788,-0.932222791486
ACH-000791,-0.936694223887
ACH-000792,-1.0779934988700002
ACH-000794,-1.05764786892
ACH-000796,-0.920072084118
ACH-000799,-0.809017091508
ACH-000800,-1.33374485046
ACH-000802,-0.9677136926790001
ACH-000804,-1.04815842752
ACH-000805,-0.9402084340000001
ACH-000809,-0.9068317611839999
ACH-000810,-1.4422706166100001
ACH-000811,-1.04756673836
ACH-000817,-0.91314304037
ACH-000819,-0.9029992610430001
ACH-000820,-1.20451789866
ACH-000821,-0.844243351225
ACH-000822,-0.8895826679500001
ACH-000823,-1.1138325551700001
ACH-000824,-1.21755717429
ACH-000827,-1.14581370952
ACH-000829,-1.0027984704200001
ACH-000831,-0.864453323263
ACH-000832,-0.895550550924
ACH-000833,-1.20138417612
ACH-000834,-1.25800143151
ACH-000835,-0.933984999759
ACH-000836,-1.07028953881
ACH-000837,-0.857390350866
ACH-000838,-1.12953704475
ACH-000839,-0.9449646255509999
ACH-000840,-1.4356744628600002
ACH-000841,-0.765336756463
ACH-000843,-1.2045844887100001
ACH-000846,-1.24088142709
ACH-000847,-1.16464242163
ACH-000848,-1.0669578426000002
ACH-000849,-0.9220970568179999
ACH-000851,-0.904568545577
ACH-000855,-1.0117284327200002
ACH-000856,-0.8349854227949999
ACH-000858,-1.08684770609
ACH-000859,-1.18087927396
ACH-000861,-1.0855948199299998
ACH-000862,-0.7602058894079999
ACH-000865,-1.13114392225
ACH-000866,-0.9533861655239999
ACH-000867,-1.0624862464
ACH-000869,-0.9129682373010001
ACH-000872,-1.31143862177
ACH-000873,-1.16372001355
ACH-000876,-0.7803730546909999
ACH-000878,-1.20771330565
ACH-000880,-1.03881126789
ACH-000881,-1.36558029968
ACH-000882,-1.01075348102
ACH-000884,-1.07716407595
ACH-000885,-0.858959121988
ACH-000887,-1.1030222111
ACH-000888,-1.0300957904799999
ACH-000889,-0.894561803355
ACH-000890,-0.8762498919439999
ACH-000896,-1.11675595773
ACH-000898,-1.10342514082
ACH-000900,-0.9044662204780001
ACH-000901,-1.09127156013
ACH-000905,-1.00298058557
ACH-000906,-1.0896941709399999
ACH-000907,-0.7263122623170001
ACH-000910,-0.960200241963
ACH-000911,-0.750170498435
ACH-000912,-0.9940565252069999
ACH-000913,-1.14206695564
ACH-000915,-0.9933943423039999
ACH-000916,-0.6150091012510001
ACH-000917,-0.7837298965639999
ACH-000921,-0.7545194053800001
ACH-000924,-0.855357384143
ACH-000926,-1.22180590923
ACH-000928,-1.01014831126
ACH-000929,-1.1858952771100002
ACH-000932,-0.961991302166
ACH-000935,-0.806339796518
ACH-000936,-0.841792119541
ACH-000937,-1.26938783581
ACH-000938,-1.15404513898
ACH-000939,-0.959783748314
ACH-000941,-1.0884603227399998
ACH-000943,-1.07215143637
ACH-000946,-1.05039078502
ACH-000947,-0.9954787463770001
ACH-000948,-0.861850721553
ACH-000950,-1.21648725417
ACH-000953,-1.2550736304899999
ACH-000957,-0.819760509885
ACH-000958,-1.09647748358
ACH-000960,-0.960236429911
ACH-000963,-0.8310279900319999
ACH-000968,-1.15258864692
ACH-000969,-1.0676572086299998
ACH-000973,-0.9119589828929999
ACH-000974,-0.8488252712119999
ACH-000975,-0.673531598404
ACH-000976,-1.06082673324
ACH-000978,-1.18821578141
ACH-000980,-1.01968199787
ACH-000984,-1.0905709776299999
ACH-000986,-0.765340495997
ACH-000988,-1.24658852647
ACH-000993,-1.1303973597299999
ACH-000994,-1.16562983343
ACH-000996,-1.04767082752
ACH-001001,-1.08408868562
ACH-001020,-1.25605223211
ACH-001028,-1.0299500163600002
ACH-001031,-0.915569590638
ACH-001038,-1.17353422786
ACH-001048,-0.907213398783
ACH-001050,-1.2180196545
ACH-001053,-0.908186259797
ACH-001054,-0.982675407758
ACH-001061,-0.8808699024240001
ACH-001067,-0.9614138152700001
ACH-001075,-0.926634124689
ACH-001096,-1.0817525382200002
ACH-001128,-0.845779648344
ACH-001134,-1.1605813815700001
ACH-001151,-0.833537865544
ACH-001163,-1.25957857789
ACH-001164,-1.23207146073
ACH-001173,-1.0768238776799999
ACH-001183,-0.959693236261
ACH-001184,-1.12829422021
ACH-001190,-1.0430338592
ACH-001192,-0.864348522914
ACH-001193,-1.8565979135599997
ACH-001196,-1.1635029799299998
ACH-001197,-1.04761231409
ACH-001205,-0.966554551211
ACH-001211,-1.02615546576
ACH-001212,-0.995330940988
ACH-001228,-1.28310142177
ACH-001232,-1.26181938371
ACH-001239,-1.02683740754
ACH-001274,-1.22009226142
ACH-001275,-1.02495154973
ACH-001277,-0.9974016929889999
ACH-001278,-1.18115577363
ACH-001280,-1.1677028031799999
ACH-001283,-1.42465847579
ACH-001289,-1.1211008641700002
ACH-001295,-1.01547994659
ACH-001300,-1.08596526703
ACH-001301,-1.0137463444600001
ACH-001302,-1.24997267944
ACH-001303,-1.20453553248
ACH-001306,-1.12772066658
ACH-001318,-1.2726575109799998
ACH-001322,-1.0752868658399999
ACH-001328,-1.15513661284
ACH-001332,-1.45285482231
ACH-001333,-1.01745558957
ACH-001336,-1.10135457206
ACH-001340,-1.1495264744299998
ACH-001346,-0.960268004935
ACH-001353,-1.0043598252200001
ACH-001354,-1.27437100387
ACH-001367,-0.806699919623
ACH-001368,-0.9644368250740001
ACH-001374,-1.0568219851799998
ACH-001375,-0.943020064434
ACH-001377,-1.00389641119
ACH-001380,-0.948893941897
ACH-001391,-1.33141142451
ACH-001407,-0.988209414016
ACH-001408,-1.35034022231
ACH-001413,-1.03826816909
ACH-001430,-0.691966033547
ACH-001431,-1.1961808010400001
ACH-001450,-0.9063190537190001
ACH-001496,-1.1927673722799998
ACH-001500,-0.848508774488
ACH-001521,-1.4406994321899997
ACH-001523,-0.962401106453
ACH-001532,-0.975916344166
ACH-001536,-1.01170944331
ACH-001550,-1.0305918373
ACH-001552,-1.1616792303899999
ACH-001554,-0.9650406030850001
ACH-001645,-0.984926517044
ACH-001654,-1.0932540387799998
ACH-001715,-0.7566863263179999
ACH-001735,-0.942484047705
ACH-001736,-0.969924606089
ACH-001737,-0.9327744690809999
ACH-001740,-1.31436817614
ACH-001745,-1.1143846077
ACH-001750,-0.999384036276
ACH-001765,-1.0195950058299998
ACH-001956,-1.0514492843799998
ACH-001957,-1.17395198438
