,HMGN1 (3150)
ACH-000004,-0.120345363774
ACH-000007,0.06411249981980001
ACH-000009,-0.326291510512
ACH-000011,-0.371518493338
ACH-000012,-0.248851181978
ACH-000013,-0.0502177058144
ACH-000014,-0.167612354658
ACH-000015,-0.08925614024970001
ACH-000017,-0.362012076317
ACH-000018,-0.15352683467599998
ACH-000019,-0.292825787117
ACH-000021,-0.00475214603616
ACH-000022,-0.330874571455
ACH-000025,-0.19964314120700002
ACH-000028,-0.24578102056499998
ACH-000030,-0.289394912297
ACH-000035,-0.279595225837
ACH-000036,-0.26650340899
ACH-000037,-0.21092147445700002
ACH-000039,-0.423264591218
ACH-000040,-0.0144133090662
ACH-000041,-0.243682256261
ACH-000042,-0.304076172871
ACH-000045,-0.26422268537300003
ACH-000047,-0.127231153412
ACH-000052,-0.13584454493200002
ACH-000053,0.0042831512128500004
ACH-000054,-0.15504287112600001
ACH-000055,-0.484910140612
ACH-000060,-0.32600634937199996
ACH-000067,-0.129982154686
ACH-000070,-0.0719936774752
ACH-000075,-0.321186784106
ACH-000078,-0.378204251265
ACH-000082,-0.270682472044
ACH-000085,0.111686089153
ACH-000086,-0.11649347798200001
ACH-000087,-0.437364115106
ACH-000092,-0.298066128936
ACH-000095,-0.245389824178
ACH-000097,-0.275204215378
ACH-000098,-0.07717124220369999
ACH-000099,-0.40655118169699994
ACH-000108,-0.164172823844
ACH-000113,-0.121602991085
ACH-000115,-0.0702241930737
ACH-000116,-0.253171170834
ACH-000118,-0.00891282988934
ACH-000120,-0.19874234033399998
ACH-000123,-0.31209522297
ACH-000127,-0.16048087376599998
ACH-000128,-0.3543811596
ACH-000132,-0.41874620261999995
ACH-000133,-0.0854459809278
ACH-000137,-0.612993493372
ACH-000138,-0.11018363009500001
ACH-000142,-0.417590839094
ACH-000143,-0.18253649875
ACH-000146,-0.208195087392
ACH-000148,-0.091330924419
ACH-000150,0.0298484573227
ACH-000152,-0.184517761797
ACH-000153,-0.625128115162
ACH-000159,-0.404127992245
