,RPGRIP1L (23322)
ACH-000401,0.08585193465760001
ACH-000402,0.387361071388
ACH-000403,0.318765961146
ACH-000404,0.330655900039
ACH-000406,0.22506652690200002
ACH-000407,0.141651302883
ACH-000408,0.0987133968327
ACH-000410,0.247569424147
ACH-000411,0.297005440166
ACH-000414,0.196144536354
ACH-000415,0.33942801147600005
ACH-000416,0.192574412808
ACH-000420,0.296173425279
ACH-000421,0.329771191897
ACH-000424,-0.011590440734299998
ACH-000425,0.23372506763099998
ACH-000426,0.432177153495
ACH-000427,0.248812627856
ACH-000433,0.11238593957599999
ACH-000436,0.120621502195
ACH-000444,0.0673103780085
ACH-000445,0.269470920364
ACH-000448,0.29886920211999995
ACH-000450,0.142156143703
ACH-000452,0.251537439484
ACH-000454,0.12230138701
ACH-000458,0.167645146483
ACH-000459,0.12500632922399998
ACH-000460,0.278506110641
ACH-000461,0.306393031896
ACH-000463,0.235069327117
ACH-000464,0.108753599084
ACH-000466,0.350123207782
ACH-000467,0.371857875083
ACH-000468,0.127452446349
ACH-000469,0.260921206364
ACH-000470,0.262826928668
ACH-000471,0.156189240176
ACH-000472,0.206730427071
ACH-000473,0.314155718968
ACH-000475,0.150088167384
ACH-000476,0.155325050937
ACH-000477,0.140620330285
ACH-000480,0.23084749138099997
ACH-000481,0.286461314249
ACH-000483,0.260024576034
ACH-000484,0.234620160806
ACH-000485,0.279596100866
ACH-000486,0.214251577891
ACH-000487,0.259448549152
ACH-000488,0.266484462552
ACH-000490,0.275640374022
ACH-000491,0.318463280297
ACH-000495,0.249315719593
ACH-000496,0.23837695814399998
ACH-000499,0.20049968396899998
ACH-000500,0.744278631339
ACH-000502,0.28107896946600003
ACH-000503,0.132766540371
ACH-000505,0.0919800290182
ACH-000507,0.302329805404
ACH-000510,0.13541846387
ACH-000511,0.24794234632399997
ACH-000512,0.15033694010600002
ACH-000516,0.220318249573
ACH-000517,0.247301444302
ACH-000518,0.21882114420600002
ACH-000520,0.153791806339
ACH-000521,0.432586621064
ACH-000522,0.159180869876
ACH-000524,0.21537072319800002
ACH-000527,0.188785948264
ACH-000528,0.332137840748
ACH-000537,0.19381992541499998
ACH-000541,0.198374095656
ACH-000542,0.198701309031
ACH-000544,0.222665975062
ACH-000545,0.281149579363
ACH-000547,0.11563127035999998
ACH-000548,0.120814090436
ACH-000549,0.215660591053
ACH-000550,0.00253987155313
ACH-000552,0.252285267091
ACH-000556,0.17793953913
ACH-000557,0.29701983156
ACH-000570,0.207274112384
ACH-000571,0.227507159886
ACH-000573,0.186416393888
ACH-000576,0.119943654148
ACH-000580,0.132280153579
ACH-000584,0.26421646227400003
ACH-000585,0.262064660135
ACH-000588,0.266284327559
ACH-000589,0.19881174565499998
ACH-000591,0.142436259482
ACH-000593,0.25322754107900003
ACH-000600,0.25499293737
ACH-000601,0.202079271197
ACH-000604,0.380662664471
ACH-000605,-0.0929071439807
ACH-000606,0.236807182447
ACH-000608,0.23342102727400002
ACH-000614,-0.07863085537669999
ACH-000616,0.154960293651
ACH-000618,0.22194850482099998
ACH-000619,0.259529223247
ACH-000620,0.250457457629
ACH-000621,0.10391673370400001
ACH-000622,0.33981932501999995
ACH-000623,0.193929939768
ACH-000624,0.236265727404
ACH-000627,0.360463343371
ACH-000630,0.293346498488
ACH-000632,0.189407472605
ACH-000633,0.334905112442
ACH-000637,0.381039954021
ACH-000638,0.24959905758
ACH-000646,0.19015150546
ACH-000647,0.122231352443
ACH-000648,0.38525854712700003
ACH-000649,0.217616582903
ACH-000651,0.26565201415899997
ACH-000652,0.284020553422
ACH-000653,0.326516247419
ACH-000657,0.17977816796799997
ACH-000658,0.161189034571
ACH-000661,0.200127373334
ACH-000662,0.258761819721
ACH-000663,0.241486349581
ACH-000665,0.254541809507
ACH-000671,0.030412594456799998
ACH-000673,0.20510889346500003
ACH-000676,0.294553243055
ACH-000677,0.375945013451
ACH-000681,0.23282304846500002
ACH-000682,0.307183130088
ACH-000683,0.218843435577
ACH-000684,0.138351517277
ACH-000688,0.116566746664
ACH-000693,0.301504333894
ACH-000694,0.305240438589
ACH-000695,0.449882748928
ACH-000696,0.171424536921
ACH-000697,0.14336573309
ACH-000699,0.17671307772999997
ACH-000701,0.20505475164200002
ACH-000706,0.23924182948199998
ACH-000711,0.232201501381
ACH-000713,0.330399101937
ACH-000714,0.10924058199100001
ACH-000718,0.263414853199
ACH-000720,0.34439423201499997
ACH-000721,0.279868391038
ACH-000724,0.259644340981
ACH-000725,0.244737245125
ACH-000732,0.0827046865037
ACH-000734,0.22733452860300002
ACH-000735,0.226387974683
ACH-000736,0.258655804143
ACH-000738,0.1004138092
ACH-000746,0.24921987531999998
ACH-000747,0.12245611842399999
ACH-000748,0.08491422952510001
ACH-000753,0.274487892866
ACH-000756,0.20583918674
ACH-000757,0.302611096228
ACH-000758,0.17455853984
ACH-000760,0.271884886064
ACH-000763,0.362247839046
ACH-000764,0.22604914549400001
ACH-000765,0.400067362718
ACH-000766,0.25057586698600004
ACH-000767,0.34276983234499997
ACH-000768,0.27162966448000003
ACH-000769,0.207831921142
ACH-000770,0.172643365568
ACH-000771,0.0894338644772
ACH-000773,0.33864795773100004
ACH-000776,0.37411005433
ACH-000777,0.279378749499
ACH-000778,0.274922567994
ACH-000781,0.26519386643000004
ACH-000782,0.42824093871299995
ACH-000783,0.11330687771299999
ACH-000784,0.32433066541
ACH-000785,0.145980713186
ACH-000787,0.286428875787
ACH-000788,0.24335995948199998
ACH-000791,0.25050590103500003
ACH-000792,0.157851461183
ACH-000794,0.21843700388
ACH-000796,0.31470539260200003
ACH-000799,0.23678938998000004
ACH-000800,0.220438619641
ACH-000802,0.157998163361
ACH-000804,0.19572697039700002
ACH-000805,0.270544218092
ACH-000809,0.26309222135000004
ACH-000810,0.15931336845000002
ACH-000811,0.282404311144
ACH-000817,0.370580004384
ACH-000819,0.423081955472
ACH-000820,0.254323888219
ACH-000821,0.217797262746
ACH-000822,0.156802911622
ACH-000823,0.281643918634
ACH-000824,0.238346498494
ACH-000827,0.21865046580400002
ACH-000829,0.23907907206999998
ACH-000831,0.10500909996300001
ACH-000832,0.163425543255
ACH-000833,0.360170827411
ACH-000834,0.037769111247800004
ACH-000835,0.24564206382
ACH-000836,0.0666707271688
ACH-000837,0.248415014573
ACH-000838,0.37558747427699996
ACH-000839,0.18042638135400002
ACH-000840,0.38031097654
ACH-000841,0.280549580971
ACH-000843,0.326272797425
ACH-000846,0.363550756509
ACH-000847,0.124603017214
ACH-000848,0.24435333194800002
ACH-000849,0.159595051835
ACH-000851,0.121674022622
ACH-000855,0.39929123155199997
ACH-000856,0.186679880055
ACH-000858,0.284205039558
ACH-000859,0.213107594722
ACH-000861,0.22820043336399998
ACH-000862,0.19642125720400003
ACH-000865,0.338739749318
ACH-000866,0.25696177824099997
ACH-000867,0.25609776842
ACH-000869,0.108955087918
ACH-000872,0.304817216831
ACH-000873,0.09014124584519999
ACH-000876,0.338276207416
ACH-000878,0.401687823828
ACH-000880,0.20549602506099998
ACH-000881,0.22957308716
ACH-000882,0.154017902362
ACH-000884,0.245182715056
ACH-000885,0.183262829041
ACH-000887,0.274558060908
ACH-000888,0.20089780677900002
ACH-000889,0.27051452102699997
ACH-000890,0.198075137046
ACH-000896,0.314728838196
ACH-000898,0.21170681516399997
ACH-000900,0.321181174354
ACH-000901,0.193389482881
ACH-000905,0.258496522063
ACH-000906,0.293268968126
ACH-000907,0.31436788106999997
ACH-000910,0.15221728160599998
ACH-000911,0.234372564113
ACH-000912,0.159321945391
ACH-000913,0.19225903272599998
ACH-000915,0.25268159397100004
ACH-000916,-0.30414999558899997
ACH-000917,0.258738528457
ACH-000921,0.272586359416
ACH-000924,0.22397782971799998
ACH-000926,0.146836013335
ACH-000928,0.330153412498
ACH-000929,0.0417861099787
ACH-000932,0.222449314946
ACH-000935,0.283698316979
ACH-000936,0.38911956243900003
ACH-000937,0.199518956834
ACH-000938,0.38660815552100003
ACH-000939,0.32943023105
ACH-000941,0.28291052349199997
ACH-000943,0.197225582423
ACH-000946,0.0942812995273
ACH-000947,0.263840542419
ACH-000948,0.252918317262
ACH-000950,0.390410629903
ACH-000953,0.287467272762
ACH-000957,0.34828821286399997
ACH-000958,0.21374395033500002
ACH-000960,0.196536587335
ACH-000963,0.37531836911899996
ACH-000968,0.11740904189000001
ACH-000969,0.284454018534
ACH-000973,0.16585392772399998
ACH-000974,0.209619008351
ACH-000975,0.28424541286800004
ACH-000976,0.19133731321
ACH-000978,0.277634179308
ACH-000980,0.20309449911400002
ACH-000984,0.258399741858
ACH-000986,0.322286109567
ACH-000988,0.250716677534
ACH-000993,0.08030573873369999
ACH-000994,0.0225673522581
ACH-000996,0.194133044881
ACH-001001,0.223626061495
ACH-001020,0.209167692938
ACH-001028,0.215462356665
ACH-001031,0.120536521565
ACH-001038,0.12127897794199999
ACH-001048,0.292211001687
ACH-001050,0.205911718726
ACH-001053,0.189869496405
ACH-001054,0.0663825748643
ACH-001061,0.176305254688
ACH-001067,0.350117008324
ACH-001075,0.225229885067
ACH-001096,0.227930625477
ACH-001128,-0.117541544189
ACH-001134,0.307055905582
ACH-001151,0.215445936126
ACH-001163,0.23809909332899998
ACH-001164,0.552870576065
ACH-001173,0.27004746385899997
ACH-001183,0.125049146734
ACH-001184,0.22038812590100001
ACH-001190,0.179875602951
ACH-001192,0.23814127929
ACH-001193,0.166487813249
ACH-001196,0.186121204501
ACH-001197,0.20600683679
ACH-001205,0.307207907014
ACH-001211,0.19910356350900002
ACH-001212,0.185173966787
ACH-001228,0.134010451104
ACH-001232,0.151247741574
ACH-001239,0.169700660365
ACH-001274,0.384302405053
ACH-001275,0.23734769780099998
ACH-001277,0.17291021923
ACH-001278,0.283683931596
ACH-001280,0.34503259335600006
ACH-001283,0.21689190464000002
ACH-001289,0.22470573211999997
ACH-001295,0.26572381571
ACH-001300,0.222353448952
ACH-001301,0.16454222905
ACH-001302,0.557760514256
ACH-001303,0.31423999952799997
ACH-001306,0.174536272544
ACH-001318,0.319927927407
ACH-001322,0.22797623238
ACH-001328,0.226879685183
ACH-001332,0.119624435255
ACH-001333,0.442960175763
ACH-001336,0.205917456674
ACH-001340,0.20548965051399998
ACH-001346,0.23653934234000001
ACH-001353,0.203582129366
ACH-001354,0.0587534102819
ACH-001367,0.362127825296
ACH-001368,0.18720389333299997
ACH-001374,0.25066598974
ACH-001375,0.24391317203200003
ACH-001377,0.128641113589
ACH-001380,0.291896528936
ACH-001391,0.143609232235
ACH-001407,0.27804628416
ACH-001408,0.312479928233
ACH-001413,0.240983881741
ACH-001430,0.125061282358
ACH-001431,0.0670580161597
ACH-001450,0.11907293762
ACH-001496,0.187315348539
ACH-001500,0.212885604082
ACH-001521,0.127841233138
ACH-001523,0.251655476592
ACH-001532,0.180141702495
ACH-001536,0.06503845029130001
ACH-001550,0.170444806293
ACH-001552,0.157954324913
ACH-001554,0.21965588313999998
ACH-001645,0.322059042928
ACH-001654,0.263540181356
ACH-001715,0.0243044410703
ACH-001735,0.215279183342
ACH-001736,0.217664215126
ACH-001737,0.5469763037309999
ACH-001740,0.46808830300800003
ACH-001745,0.312986315791
ACH-001750,0.16980992728500002
ACH-001765,0.254281600638
ACH-001956,0.212008100658
ACH-001957,0.22485796968600003
