,ERI2 (112479)
ACH-000004,0.0860041730197
ACH-000007,0.0553224075514
ACH-000009,0.09389129667189998
ACH-000011,-0.0744336705127
ACH-000012,-0.07604160289810001
ACH-000013,-0.103722438926
ACH-000014,-0.0115066873411
ACH-000015,-0.00220402453331
ACH-000017,-0.08961728008989998
ACH-000018,-0.011491226883100001
ACH-000019,-0.090641135414
ACH-000021,-0.0760236266994
ACH-000022,0.0325622486576
ACH-000025,-0.031748266319200004
ACH-000028,-0.181727911756
ACH-000030,-0.015917432085200002
ACH-000035,-0.104848566663
ACH-000036,-0.0123954740726
ACH-000037,0.10629922923599999
ACH-000039,0.210899066352
ACH-000040,-0.0182430851243
ACH-000041,0.029824240722400003
ACH-000042,0.0603916132268
ACH-000045,0.11426812087200001
ACH-000047,-0.0362060133742
ACH-000052,-0.14517058882300002
ACH-000053,-0.103451823234
ACH-000054,0.20158601131099999
ACH-000055,0.216787804184
ACH-000060,0.310980249492
ACH-000067,-0.0320655619024
ACH-000070,0.07653531523969999
ACH-000075,-0.057980333882300006
ACH-000078,-0.08805946493280001
ACH-000082,0.0940397283584
ACH-000085,0.101102518835
ACH-000086,-0.027848426844700003
ACH-000087,-0.056134303401899996
ACH-000092,0.0905657426814
ACH-000095,0.13203036087300002
ACH-000097,-0.21097900472
ACH-000098,-0.0216659372288
ACH-000099,0.00874868811713
ACH-000108,0.0498247634191
ACH-000113,-0.233616563744
ACH-000115,-0.08240485726010001
ACH-000116,-0.125893036988
ACH-000118,-0.006881590311560001
ACH-000120,0.25568907135499996
ACH-000123,-0.0058532017915
ACH-000127,-0.0531522647746
ACH-000128,0.23010462635499998
ACH-000132,0.12077149949799999
ACH-000133,-0.0121225701195
ACH-000137,-0.158217143267
ACH-000138,-0.17821020800999998
ACH-000142,0.0296796601274
ACH-000143,0.133765555344
ACH-000146,0.00943747945434
ACH-000148,-0.113910327342
ACH-000150,-0.127556572234
ACH-000152,-0.119564616318
ACH-000153,-0.188987086985
ACH-000159,0.00225990571037
ACH-000160,0.11979545519000001
ACH-000163,0.18124727828099998
ACH-000167,-0.23466554260699998
ACH-000168,0.307840415275
ACH-000169,-0.0679674567461
ACH-000178,0.121066482652
ACH-000182,0.10282621578500001
ACH-000183,-0.07468153205849999
ACH-000188,-0.147321152675
ACH-000189,-0.449432972342
ACH-000190,0.0793776333782
ACH-000198,0.09541640454610001
ACH-000204,-0.006268566410750001
ACH-000206,0.19738426768
ACH-000207,-0.0213392964345
ACH-000211,0.12348855658199999
ACH-000215,-0.0500265491053
ACH-000221,-0.05579766635840001
ACH-000222,-0.34490785564900006
ACH-000223,0.162579647144
ACH-000226,-0.00168700985442
ACH-000227,-0.017831033386500002
ACH-000228,0.054204318282
ACH-000231,-0.100046279915
ACH-000232,-0.0232667275861
ACH-000233,0.0992644137465
ACH-000234,-0.0908228945608
ACH-000235,-0.03683195271530001
ACH-000237,-0.00828910001792
ACH-000238,0.158501248037
ACH-000243,-0.0518914941052
ACH-000244,0.28464462972800003
ACH-000246,-0.08294718785789999
ACH-000248,0.163666631087
ACH-000250,-0.0495814919756
ACH-000251,0.141466435881
ACH-000253,-0.131683034211
ACH-000255,-0.18986903214899997
ACH-000256,0.0665284281423
ACH-000257,0.0746443254268
ACH-000258,0.022034039101
ACH-000259,0.0267847136494
ACH-000260,-0.0971013270699
ACH-000261,-0.0561796470434
ACH-000262,0.10884984104499999
ACH-000263,0.19675634554299998
ACH-000264,0.039236389309900005
ACH-000265,0.0576488036665
ACH-000266,0.0344971193385
ACH-000272,0.14272921039
ACH-000273,0.0319097306387
ACH-000274,-0.18661967858399997
ACH-000277,-0.11741485212099999
ACH-000278,0.0870785859329
ACH-000279,0.150867409637
ACH-000280,-0.025641128955299998
ACH-000281,0.09267389104910001
ACH-000288,0.136379156143
ACH-000291,-0.07104907320439999
ACH-000293,-0.252590574526
ACH-000294,-0.194680793411
ACH-000295,-0.44617106636500004
ACH-000296,-0.14570504962
ACH-000302,0.10219386234099999
ACH-000304,-0.23977619608399997
ACH-000307,-0.0171417869615
ACH-000308,-0.12472839539200001
ACH-000310,0.19557857871399997
ACH-000311,-0.16781788198
ACH-000312,0.163756042356
ACH-000315,0.313333883438
ACH-000316,0.0522093979302
ACH-000317,-0.00277576180269
ACH-000318,0.15053417059000002
ACH-000319,-0.129831105699
ACH-000320,0.0037834790969400005
ACH-000322,-0.236624182688
ACH-000323,-0.0584461222834
ACH-000324,-0.128100134259
ACH-000329,-0.112808212322
ACH-000330,-0.117126130098
ACH-000331,0.045779078075299996
ACH-000332,-0.0982773972383
ACH-000334,0.0253424198976
ACH-000335,-0.13815851125999998
ACH-000336,0.40184304176200003
ACH-000337,-0.366259237385
ACH-000339,0.0475693003374
ACH-000341,-0.0678768053488
ACH-000348,-0.0411508231412
ACH-000350,-0.131478668978
ACH-000352,-0.049614623791699994
ACH-000356,-0.28208740120299997
ACH-000361,-0.0508945623378
ACH-000362,0.006254908610300001
ACH-000363,0.0282287681117
ACH-000364,0.069374162264
ACH-000365,-0.0409794852558
ACH-000366,0.0218474932841
ACH-000368,-0.105834321714
ACH-000374,0.155405745526
ACH-000375,0.0204225658786
ACH-000376,0.114332484856
ACH-000381,0.07609378753210001
ACH-000383,0.021604463672099998
ACH-000387,-0.0578350521521
ACH-000389,-0.106648015028
ACH-000390,-0.09699728572119999
