,NPLOC4 (55666)
ACH-000004,-1.1206112112200002
ACH-000007,-0.987683295377
ACH-000009,-1.07069359176
ACH-000011,-1.15759786662
ACH-000012,-1.1393323474500001
ACH-000013,-1.08818098123
ACH-000014,-0.875692790709
ACH-000015,-1.15918901591
ACH-000017,-0.9935194435510001
ACH-000018,-0.86970518311
ACH-000019,-1.40646602757
ACH-000021,-1.2853586178899998
ACH-000022,-1.40056101488
ACH-000025,-0.946824641659
ACH-000028,-1.29833547944
ACH-000030,-0.977293537878
ACH-000035,-1.00709984112
ACH-000036,-1.07589125989
ACH-000037,-1.69033128754
ACH-000039,-1.27245671829
ACH-000040,-1.2217013646
ACH-000041,-1.26843897608
ACH-000042,-1.0638559066
ACH-000045,-1.57952688503
ACH-000047,-0.936679157107
ACH-000052,-1.41758930478
ACH-000053,-1.39519574931
ACH-000054,-1.04924133149
ACH-000055,-1.16849079928
ACH-000060,-0.659866360089
ACH-000067,-1.1042953019700001
ACH-000070,-1.3984857426700001
ACH-000075,-1.2372972712299999
ACH-000078,-0.8606913758560001
ACH-000082,-1.3120630572299998
ACH-000085,-0.920178351306
ACH-000086,-1.26578260407
ACH-000087,-1.003204078
ACH-000092,-1.20698158934
ACH-000095,-1.18549435376
ACH-000097,-1.11552384503
ACH-000098,-0.826611781735
ACH-000099,-0.986825831936
ACH-000108,-1.21553911034
ACH-000113,-1.2555122323399999
ACH-000115,-1.62320049875
ACH-000116,-1.3186381444600002
ACH-000118,-1.09562362264
ACH-000120,-1.1026203640799999
ACH-000123,-1.1548962561700002
ACH-000127,-1.2540136085100002
ACH-000128,-1.26266537829
ACH-000132,-0.880362794515
ACH-000133,-1.24268625621
ACH-000137,-0.829811326866
ACH-000138,-1.1786660157
ACH-000142,-1.4133180647799999
ACH-000143,-1.13916461326
ACH-000146,-1.51217429715
ACH-000148,-1.27280747811
ACH-000150,-1.01779259555
ACH-000152,-1.40184961142
ACH-000153,-0.816671148441
ACH-000159,-1.33497055055
ACH-000160,-1.19280188244
ACH-000163,-1.13736252349
ACH-000167,-1.53817851185
ACH-000168,-1.3235882319499999
ACH-000169,-1.27440920563
ACH-000178,-1.28479236435
ACH-000182,-0.863731605553
ACH-000183,-1.1790182296
ACH-000188,-1.01864526287
ACH-000189,-1.2790768411
ACH-000190,-1.4690188079100002
ACH-000198,-1.3809316612600002
ACH-000204,-1.11553207518
ACH-000206,-1.07514568396
ACH-000207,-1.25781952591
ACH-000211,-1.17007539618
ACH-000215,-0.9102001906460001
ACH-000221,-1.24383620763
ACH-000222,-1.25902182472
ACH-000223,-1.21795933285
ACH-000226,-0.9705849272050001
ACH-000227,-0.581598519153
ACH-000228,-1.28417151033
ACH-000231,-1.15657755471
ACH-000232,-1.1503187376000001
ACH-000233,-1.3627126728299999
ACH-000234,-1.58731574104
ACH-000235,-1.21614557416
ACH-000237,-1.0448120564399999
ACH-000238,-1.36291169663
ACH-000243,-1.09904310628
ACH-000244,-1.07351289964
ACH-000246,-1.1288776195
ACH-000248,-1.21664602439
ACH-000250,-1.19871511911
ACH-000251,-0.736964687747
ACH-000253,-1.1873290893700001
ACH-000255,-1.16210330099
ACH-000256,-1.1704137178799998
ACH-000257,-1.07001852983
ACH-000258,-1.3645255709200002
ACH-000259,-1.04495993234
ACH-000260,-0.874652558307
ACH-000261,-1.1230229660700002
ACH-000262,-0.919084662602
ACH-000263,-1.09954483926
ACH-000264,-1.4472432020500001
ACH-000265,-1.0679868149
ACH-000266,-1.23128461995
ACH-000272,-1.2742800920200001
ACH-000273,-1.06855016458
ACH-000274,-1.4453945935899999
ACH-000277,-1.3370954563600002
ACH-000278,-1.05914432696
ACH-000279,-1.0918930707899999
ACH-000280,-1.07699359571
ACH-000281,-1.1171125739
ACH-000288,-1.21528433547
ACH-000291,-1.02839746249
ACH-000293,-1.4993383033399998
ACH-000294,-1.32691200544
ACH-000295,-1.07577996289
ACH-000296,-1.12604241385
ACH-000302,-1.1960789138299999
ACH-000304,-1.02560382909
ACH-000307,-0.8444057699259999
ACH-000308,-1.49705556061
ACH-000310,-1.05496029039
ACH-000311,-1.1950947988200002
ACH-000312,-1.22450062051
ACH-000315,-0.9595907845720001
ACH-000316,-0.5060556504020001
ACH-000317,-0.7729364969529999
ACH-000318,-0.825096589902
ACH-000319,-1.22769249037
ACH-000320,-0.966077534357
ACH-000322,-1.2215357886799998
ACH-000323,-1.23721883062
ACH-000324,-0.892372253662
ACH-000329,-1.35013630046
ACH-000330,-1.3033366570799998
ACH-000331,-1.01191386626
ACH-000332,-1.05074115875
ACH-000334,-1.37572378338
ACH-000335,-0.912013817781
ACH-000336,-1.40750483029
ACH-000337,-1.37188683072
ACH-000339,-0.999626683975
ACH-000341,-1.04354209299
ACH-000348,-1.12882758531
ACH-000350,-1.4520713968
ACH-000352,-1.18032789393
ACH-000356,-1.20765841953
ACH-000361,-1.11215700448
ACH-000362,-1.33844310424
ACH-000363,-1.5829954893599998
ACH-000364,-0.954744534782
ACH-000365,-1.12095755011
ACH-000366,-0.923793216083
ACH-000368,-1.2081937866399999
ACH-000374,-1.08927665484
ACH-000375,-1.2397781491500002
ACH-000376,-1.06069907048
ACH-000381,-1.24830439932
ACH-000383,-1.39803392872
ACH-000387,-1.46670675611
ACH-000389,-1.1102842824899999
ACH-000390,-1.26606084793
ACH-000393,-1.02075799509
ACH-000395,-1.2096121114
ACH-000397,-0.924447901543
ACH-000401,-0.883999382653
ACH-000402,-1.1425778155700002
ACH-000403,-1.2652417007799999
ACH-000404,-1.26931777003
ACH-000406,-1.4715294587999999
ACH-000407,-1.10027739155
ACH-000408,-0.9183290412880001
ACH-000410,-0.9860789249779999
ACH-000411,-1.1928191485500002
ACH-000414,-1.2211208157200002
ACH-000415,-0.892946461955
ACH-000416,-1.2180262425900001
ACH-000420,-1.0280414485
ACH-000421,-1.14109151748
ACH-000424,-1.4792873179100001
ACH-000425,-1.15989446703
ACH-000426,-1.11792201168
ACH-000427,-1.40671001419
ACH-000433,-1.22915894756
ACH-000436,-1.08059021178
ACH-000444,-1.08732219726
ACH-000445,-0.9425368095190001
ACH-000448,-1.2018178660799999
ACH-000450,-1.38293019614
ACH-000452,-1.0308832114
ACH-000454,-0.7612935550040001
ACH-000458,-1.02272225356
ACH-000459,-0.8391075930159999
ACH-000460,-0.92996723078
ACH-000461,-0.972645831284
ACH-000463,-1.0964526909399999
ACH-000464,-1.2784642565100002
ACH-000466,-1.06994648266
ACH-000467,-1.04519090461
ACH-000468,-1.0324754314799998
ACH-000469,-1.2374136974799999
ACH-000470,-1.6094583360499999
ACH-000471,-0.867000139522
ACH-000472,-1.2934144861299999
ACH-000473,-1.35710794795
ACH-000475,-1.09662449302
ACH-000476,-1.0138650867399999
ACH-000477,-0.8692708770450001
ACH-000480,-1.4193027107
ACH-000481,-1.3011775365
ACH-000483,-1.42897021649
ACH-000484,-1.57723506852
ACH-000485,-1.2102295214399998
ACH-000486,-0.97314421578
ACH-000487,-1.24665184523
ACH-000488,-1.1134495161
ACH-000490,-1.0029278457600002
ACH-000491,-1.1861317824200002
ACH-000495,-0.965168834919
ACH-000496,-0.735004005185
ACH-000499,-0.992516001848
ACH-000500,-0.991072656524
ACH-000502,-1.10003963299
ACH-000503,-0.9258310025700002
ACH-000505,-1.2059531827299999
ACH-000507,-1.0192141357200002
ACH-000510,-1.09965501229
ACH-000511,-1.0421941908499999
ACH-000512,-1.2098660085100001
ACH-000516,-1.34496488655
ACH-000517,-1.01447329866
ACH-000518,-0.953137921358
ACH-000520,-1.18065665751
ACH-000521,-0.9604503075640001
ACH-000522,-1.31378906823
ACH-000524,-1.7168785729700002
ACH-000527,-1.39136914412
ACH-000528,-1.17104492706
ACH-000537,-1.39783852838
ACH-000541,-1.2680776038700001
ACH-000542,-1.1573131005
ACH-000544,-0.9943728785889999
ACH-000545,-1.10669251719
ACH-000547,-1.1913775858700002
ACH-000548,-1.0705159036
ACH-000549,-1.12277850447
ACH-000550,-1.15527354999
ACH-000552,-1.10770646248
ACH-000556,-1.1827353910299998
ACH-000557,-1.7946515218799999
ACH-000570,-1.03836516627
ACH-000571,-1.51611896581
ACH-000573,-1.3576734938100001
ACH-000576,-1.25240453733
ACH-000580,-0.981009077113
ACH-000584,-0.887081820465
ACH-000585,-0.969148324911
ACH-000588,-1.32081333174
ACH-000589,-0.86612854718
ACH-000591,-1.2054749406899998
ACH-000593,-1.1365855854200002
ACH-000600,-1.3301329825900001
ACH-000601,-1.1029541407999999
ACH-000604,-1.32031943175
ACH-000605,-1.1046594090100001
ACH-000606,-0.925513752493
ACH-000608,-1.49997755801
ACH-000614,-0.980869995469
ACH-000616,-1.2274733046600002
ACH-000618,-1.09315165761
ACH-000619,-1.0985817763299999
ACH-000620,-1.33880987284
ACH-000621,-1.24889334092
ACH-000622,-1.0705669446
ACH-000623,-0.782542537872
ACH-000624,-1.22668960547
ACH-000627,-1.25373488732
ACH-000630,-0.969505853615
ACH-000632,-0.8819197895630001
ACH-000633,-1.08208152409
ACH-000637,-1.34982936613
ACH-000638,-0.982596925142
ACH-000646,-1.28859387004
ACH-000647,-1.17135892787
ACH-000648,-0.9803169325910001
ACH-000649,-1.22964458052
ACH-000651,-0.910737796504
ACH-000652,-1.17596618956
ACH-000653,-0.8837132927979999
ACH-000657,-1.1289795465899999
ACH-000658,-1.29114711765
ACH-000661,-1.1449210678
ACH-000662,-0.699293743839
ACH-000663,-1.0364044553899998
ACH-000665,-1.0345206437
ACH-000671,-1.5428059363
ACH-000673,-1.18696932042
ACH-000676,-1.3554777503600002
ACH-000677,-1.2512932293799999
ACH-000681,-1.02326004352
ACH-000682,-1.11370772457
ACH-000683,-1.24563357904
ACH-000684,-1.15251688139
ACH-000688,-1.17688786741
ACH-000693,-0.953226531797
ACH-000694,-1.07154749282
ACH-000695,-0.9006131145720001
ACH-000696,-1.08792318028
ACH-000697,-1.16035548306
ACH-000699,-1.15113510191
ACH-000701,-1.18573335206
ACH-000706,-1.133145981
ACH-000711,-1.16334897358
ACH-000713,-0.89904026638
ACH-000714,-1.2085281208499998
ACH-000718,-1.23453259152
ACH-000720,-1.18235449174
ACH-000721,-0.936783884687
ACH-000724,-1.58384103644
ACH-000725,-1.23325413616
ACH-000732,-1.1492350569499998
ACH-000734,-1.12728401098
ACH-000735,-1.0049847252500002
ACH-000736,-1.07135930918
ACH-000738,-1.0869577470799998
ACH-000746,-0.945770795105
ACH-000747,-1.05829537794
ACH-000748,-1.03911805214
ACH-000753,-1.36197192764
ACH-000756,-1.0951410275799998
ACH-000757,-1.08752510199
ACH-000758,-1.13271627132
ACH-000760,-1.4230401479600001
ACH-000763,-1.1038964124600001
ACH-000764,-1.1936487808399998
ACH-000765,-0.9819489530969999
ACH-000766,-1.24734765801
ACH-000767,-1.70780150466
ACH-000768,-1.04739021465
ACH-000769,-0.975543719924
ACH-000770,-1.1484281199600002
ACH-000771,-0.970367246341
ACH-000773,-1.4667477153
ACH-000776,-1.44028729522
ACH-000777,-0.968819950749
ACH-000778,-1.1435435618
ACH-000781,-1.0464456223799998
ACH-000782,-1.1051222807799999
ACH-000783,-1.7883930364700003
ACH-000784,-1.19535802847
ACH-000785,-1.40040701109
ACH-000787,-1.01349571835
ACH-000788,-1.3986154232499999
ACH-000791,-1.24728478429
ACH-000792,-1.16605005354
ACH-000794,-1.1352189730600002
ACH-000796,-1.33419413515
ACH-000799,-0.898887484988
ACH-000800,-0.955980066416
ACH-000802,-0.8746039944320001
ACH-000804,-1.0489485437700001
ACH-000805,-0.9212246243979999
ACH-000809,-0.981171796696
ACH-000810,-0.957463514276
ACH-000811,-0.994561464299
ACH-000817,-1.1831759077200001
ACH-000819,-1.16687702338
ACH-000820,-1.37813360847
ACH-000821,-1.19003420592
ACH-000822,-1.48609733062
ACH-000823,-1.0207554161399999
ACH-000824,-1.29282961645
ACH-000827,-1.07490606079
ACH-000829,-1.16017147781
ACH-000831,-0.8549333385860001
ACH-000832,-1.12479621124
ACH-000833,-1.0995196348
ACH-000834,-0.9364633457539999
ACH-000835,-0.8545341193880001
ACH-000836,-1.39011766535
ACH-000837,-1.03546813328
ACH-000838,-1.46699163097
ACH-000839,-1.22719688076
ACH-000840,-1.18556096904
ACH-000841,-1.04747875816
ACH-000843,-0.781792690775
ACH-000846,-1.1476051211
ACH-000847,-1.2088690343100001
ACH-000848,-1.0038590487799999
ACH-000849,-1.04327439765
ACH-000851,-1.21373276496
ACH-000855,-1.14257502866
ACH-000856,-0.9441631144329999
ACH-000858,-1.23812531857
ACH-000859,-1.2289935022
ACH-000861,-1.04668007763
ACH-000862,-1.05474447869
ACH-000865,-1.01433975874
ACH-000866,-1.27617096015
ACH-000867,-1.2509222664200002
ACH-000869,-1.51580688877
ACH-000872,-1.16394256735
ACH-000873,-1.0337931433
ACH-000876,-1.0230290330399998
ACH-000878,-1.09807252404
ACH-000880,-1.20863577481
ACH-000881,-1.12383248683
ACH-000882,-1.04250559381
ACH-000884,-1.11140743583
ACH-000885,-1.1538998912799998
ACH-000887,-1.23816987616
ACH-000888,-1.3640075932
ACH-000889,-1.22325424499
ACH-000890,-1.02910830693
ACH-000896,-0.9613798267
ACH-000898,-1.1728669917899999
ACH-000900,-1.09569491329
ACH-000901,-1.20386682703
ACH-000905,-0.949890432419
ACH-000906,-1.03793527248
ACH-000907,-1.1347441414
ACH-000910,-1.24442566127
ACH-000911,-1.22077056027
ACH-000912,-1.0315865933600001
ACH-000913,-1.00840969096
ACH-000915,-1.28740041732
ACH-000916,-1.16861182155
ACH-000917,-1.21419053797
ACH-000921,-1.1419541452600002
ACH-000924,-1.3025498499
ACH-000926,-1.40383934836
ACH-000928,-1.0603631533
ACH-000929,-1.30777039858
ACH-000932,-1.14650368997
ACH-000935,-1.35981431597
ACH-000936,-0.946827558646
ACH-000937,-0.951744118206
ACH-000938,-1.3260945616
ACH-000939,-1.4088234619799997
ACH-000941,-1.40404907235
ACH-000943,-1.1887892717
ACH-000946,-1.13122538473
ACH-000947,-1.44976129414
ACH-000948,-0.925514261945
