,KCNA10 (3744)
ACH-000004,-0.600413191395
ACH-000007,-0.475185465624
ACH-000009,-0.513798656888
ACH-000011,-0.441296415441
ACH-000012,-0.474558873562
ACH-000013,-0.595885435522
ACH-000014,-0.43923541060099996
ACH-000015,-0.517528289864
ACH-000017,-0.526654216815
ACH-000018,-0.128775307373
ACH-000019,-0.653075294189
ACH-000021,-0.457745639829
ACH-000022,-0.439257870359
ACH-000025,-0.566831729327
ACH-000028,-0.559740950554
ACH-000030,-0.41779233468099997
ACH-000035,-0.6939012693790001
ACH-000036,-0.467743297153
ACH-000037,-0.460689842212
ACH-000039,-0.385741843606
ACH-000040,-0.527217874402
ACH-000041,-0.546848520348
ACH-000042,-0.45890533375200004
ACH-000045,-0.413913215716
ACH-000047,-0.39903582486
ACH-000052,-0.5424571021119999
ACH-000053,-0.441941585285
ACH-000054,-0.284894322709
ACH-000055,-0.491004414534
ACH-000060,-0.566767192391
ACH-000067,-0.45830652914399994
ACH-000070,-0.339865157929
ACH-000075,-0.354692720617
ACH-000078,-0.562441435798
ACH-000082,-0.252590986604
ACH-000085,-0.500319995476
ACH-000086,-0.517546035073
ACH-000087,-0.533254072091
ACH-000092,-0.728672351115
ACH-000095,-0.52351083132
ACH-000097,-0.461172493976
ACH-000098,-0.339837998714
ACH-000099,-0.625178585274
ACH-000108,-0.465102671601
ACH-000113,-0.490498051151
ACH-000115,-0.33819753784699996
ACH-000116,-0.482094868795
ACH-000118,-0.636149063425
ACH-000120,-0.29227780370900003
ACH-000123,-0.445115150157
ACH-000127,-0.42195602931500004
ACH-000128,-0.569448896911
ACH-000132,-0.467482416169
ACH-000133,-0.316948063713
ACH-000137,-0.598510415628
ACH-000138,-0.26549598314
ACH-000142,-0.5399641847469999
ACH-000143,-0.578318649929
ACH-000146,-0.382239772318
ACH-000148,-0.459641105837
ACH-000150,-0.340696139797
ACH-000152,-0.547807660454
ACH-000153,-0.415747029702
ACH-000159,-0.52366886358
ACH-000160,-0.449386831936
ACH-000163,-0.286757728402
ACH-000167,-0.535279372932
ACH-000168,-0.354414798068
ACH-000169,-0.380307355954
ACH-000178,-0.520356243578
ACH-000182,-0.332944408904
ACH-000183,-0.435981592652
ACH-000188,-0.495151991032
ACH-000189,-0.543510129035
ACH-000190,-0.40763487824699995
ACH-000198,-0.43473767581999995
ACH-000204,-0.509362354299
ACH-000206,-0.24746563839699998
ACH-000207,-0.587070614193
ACH-000211,-0.424726030431
ACH-000215,-0.572317848807
ACH-000221,-0.753935722266
ACH-000222,-0.543570456126
ACH-000223,-0.487266412136
ACH-000226,-0.493121090201
ACH-000227,-0.756677277063
ACH-000228,-0.517532270662
ACH-000231,-0.432877660522
ACH-000232,-0.415140284752
