,RPH3AL (9501)
ACH-000234,0.10264599614700001
ACH-000235,0.1507816165
ACH-000237,-0.00542407642392
ACH-000238,0.116982626986
ACH-000243,0.24384453374899998
ACH-000244,0.09857910610069999
ACH-000246,0.118348317541
ACH-000248,0.312525396232
ACH-000250,0.166280553574
ACH-000251,0.38574612665799995
ACH-000253,0.06763639819230001
ACH-000255,0.355130648769
ACH-000256,-0.0236940541397
ACH-000257,-0.025825031936099998
ACH-000258,0.2840590918
ACH-000259,0.0855393451454
ACH-000260,0.12113652330999998
ACH-000261,0.16375043121
ACH-000262,0.206807938747
ACH-000263,-0.153230064718
ACH-000264,-0.026955071033600002
ACH-000265,0.19678664010400002
ACH-000266,0.164956970469
ACH-000272,0.2899336887
ACH-000273,0.0374816275685
ACH-000274,-0.0808056313513
ACH-000277,0.0545723967624
ACH-000278,-0.00532846636605
ACH-000279,0.07377498635919999
ACH-000280,-0.059402140975599996
ACH-000281,0.34542923254600005
ACH-000288,-0.0739738322511
ACH-000291,0.311254169496
ACH-000293,0.16885992038800002
ACH-000294,0.0902521772218
ACH-000295,0.247225201036
ACH-000296,0.163136805098
ACH-000302,0.23748516895
ACH-000304,0.052366719974600004
ACH-000307,0.08661494963369999
ACH-000308,0.090906214881
ACH-000310,0.18514249504
ACH-000311,0.308043233845
ACH-000312,0.186591315402
ACH-000315,0.326806215321
ACH-000316,0.158280195512
ACH-000317,0.314550722648
ACH-000318,0.22728663062100002
ACH-000319,0.21619326693399998
ACH-000320,0.34309823979099996
ACH-000322,0.160536539628
ACH-000323,0.024469198009599995
ACH-000324,0.08763428695080001
ACH-000329,0.148333424123
ACH-000330,0.325046766969
ACH-000331,0.21689988507199998
ACH-000332,0.10482977730799999
ACH-000334,0.15162571853
ACH-000335,0.38648414848800006
ACH-000336,-0.153597876151
ACH-000337,0.218351284644
ACH-000339,0.14787553284000002
ACH-000341,0.355880929288
ACH-000348,-0.006755601365489999
ACH-000350,0.062237687433599996
ACH-000352,0.138050791997
ACH-000356,0.11140244709000001
ACH-000361,0.425007508016
ACH-000362,0.11638553524499999
ACH-000363,0.15640092585
ACH-000364,0.382767567494
ACH-000365,0.0865586643192
ACH-000366,0.00891249052683
ACH-000368,0.24054503923599999
ACH-000374,0.17490811941599999
ACH-000375,0.198404649901
ACH-000376,-0.029214632618999998
ACH-000381,0.021469551334599997
ACH-000383,0.11152601057099999
ACH-000387,0.140574720534
ACH-000389,0.13587124502
ACH-000390,0.160764608887
ACH-000393,0.226448902885
ACH-000395,0.39361046292199997
ACH-000397,0.19015642151099998
ACH-000401,0.234338041371
ACH-000402,-0.09534424323010002
ACH-000403,0.161041704648
ACH-000404,0.45949192971
ACH-000406,0.20253232945
ACH-000407,0.23093436815
ACH-000408,-0.0683784894198
ACH-000410,0.0950934185265
ACH-000411,0.323936890446
ACH-000414,0.286587847118
ACH-000415,0.180333744767
ACH-000416,0.08948957385010001
ACH-000420,0.175515177814
ACH-000421,0.18295315434300002
ACH-000424,0.046825017099800005
ACH-000425,0.185182691206
ACH-000426,-0.025921551899200004
ACH-000427,0.226192527232
ACH-000433,0.145131219674
ACH-000436,0.199951090651
ACH-000444,0.051790563229099994
ACH-000445,-0.0038545297726700002
ACH-000448,0.11460002134099999
ACH-000450,0.0711180164387
ACH-000452,0.0993375580163
ACH-000454,0.123535975436
ACH-000458,0.16795528523699998
ACH-000459,0.159325819861
ACH-000460,0.12890015682199998
ACH-000461,0.20975260225099998
ACH-000463,0.404444882797
ACH-000464,-0.00658441288711
ACH-000466,0.10037946829
ACH-000467,0.16773643102299998
ACH-000468,0.142547236205
ACH-000469,0.08878417080710001
ACH-000470,0.304089912209
ACH-000471,0.265903014753
ACH-000472,0.200432541553
ACH-000473,-0.0730192707867
ACH-000475,0.21232379329300002
ACH-000476,0.348738810568
ACH-000477,0.238853853138
ACH-000480,0.125156154773
ACH-000481,0.13237296690199998
ACH-000483,0.194090000695
ACH-000484,0.194235118073
ACH-000485,0.211713308194
ACH-000486,0.132418685862
ACH-000487,0.111812721655
ACH-000488,0.111171233535
ACH-000490,0.140819040486
ACH-000491,0.22709838186200001
ACH-000495,0.188912873752
ACH-000496,0.130602893328
ACH-000499,0.0981598417201
ACH-000500,0.31573660318
ACH-000502,0.215780100746
ACH-000503,-0.062766456101
ACH-000505,0.0683543775555
ACH-000507,0.34081446095600004
ACH-000510,0.225332502111
ACH-000511,0.22146950445799998
ACH-000512,0.19660430022999997
ACH-000516,0.24861803369399998
ACH-000517,0.0960913783463
ACH-000518,0.202111689821
ACH-000520,0.31145787522199997
ACH-000521,0.0759958603709
ACH-000522,0.11874605128900001
ACH-000524,0.07540037228720001
ACH-000527,0.0936533203396
ACH-000528,0.058882700971099995
ACH-000537,0.340947532488
ACH-000541,0.146514181046
ACH-000542,0.247455544936
ACH-000544,0.222946249584
ACH-000545,0.157416164659
ACH-000547,0.09580930691549999
ACH-000548,0.0687712739129
ACH-000549,0.239801035644
ACH-000550,0.0393820715768
ACH-000552,0.236695603526
ACH-000556,0.109493857832
ACH-000557,0.243104421963
ACH-000570,0.0535457568811
ACH-000571,0.102079503533
ACH-000573,0.263970402166
ACH-000576,0.021764087502000002
ACH-000580,0.134976561832
ACH-000584,0.020738094914400002
ACH-000585,0.156083069899
ACH-000588,0.128937782849
ACH-000589,0.213037736102
ACH-000591,0.140094105987
ACH-000593,0.128704573161
ACH-000600,0.31365271824499996
ACH-000601,0.161215482134
ACH-000604,0.501320315861
ACH-000605,0.126369954195
ACH-000606,0.193841176374
ACH-000608,-0.0267627983686
ACH-000614,0.22415235848700002
ACH-000616,0.24062808599899999
ACH-000618,0.138030777479
ACH-000619,0.010151972684
ACH-000620,-0.00968024517707
ACH-000621,0.195295804593
ACH-000622,0.11648503952099999
ACH-000623,0.0012149268598299998
ACH-000624,0.105473506
ACH-000627,0.0914802244936
ACH-000630,0.24519678844300002
ACH-000632,0.193698600375
ACH-000633,0.258142387641
ACH-000637,0.105079175693
ACH-000638,0.252484063635
ACH-000646,-0.0366197821412
ACH-000647,0.18667786252799998
ACH-000648,0.22159196615200003
ACH-000649,0.209430730521
ACH-000651,0.0709170960739
ACH-000652,0.197385518757
ACH-000653,0.0806885031875
ACH-000657,0.080337755187
ACH-000658,0.33724347365900004
ACH-000661,0.263054329761
ACH-000662,-0.140726763582
ACH-000663,0.0483620759729
ACH-000665,0.20071014236499998
ACH-000671,0.27323573397100004
ACH-000673,0.231246660786
ACH-000676,0.17589291008699998
ACH-000677,0.046246877226
ACH-000681,0.20826493379500002
ACH-000682,0.0520336799892
ACH-000683,0.238669549199
ACH-000684,0.0982972135705
ACH-000688,0.0709360863161
ACH-000693,0.118676368721
ACH-000694,0.274321990943
ACH-000695,0.20813677296500002
ACH-000696,0.23863533629500003
ACH-000697,0.128835668891
ACH-000699,0.104852257025
ACH-000701,0.00044706755789099994
ACH-000706,0.128859562159
ACH-000711,0.174853241688
ACH-000713,0.22874663987
ACH-000714,-0.040406138246499995
ACH-000718,0.191924467349
ACH-000720,0.19001559637
ACH-000721,0.242916407415
ACH-000724,0.343169798857
ACH-000725,0.29219859116
ACH-000732,-0.0681130252008
ACH-000734,0.177825438803
ACH-000735,0.22726464048300002
ACH-000736,0.201266487289
ACH-000738,0.0702250335925
ACH-000746,0.0145643390255
ACH-000747,0.189174079026
ACH-000748,0.244389349929
ACH-000753,0.17949694165
ACH-000756,0.256814340925
ACH-000757,0.284801692401
ACH-000758,0.181295509605
ACH-000760,0.265122928598
ACH-000763,0.0415621106937
ACH-000764,0.198933882502
ACH-000765,0.20704280031
ACH-000766,0.14435458499099998
ACH-000767,0.16115806788599998
ACH-000768,0.18683728167199998
ACH-000769,-0.0198427788603
ACH-000770,0.156521310339
ACH-000771,0.013140909702299999
ACH-000773,0.0891842096631
ACH-000776,0.106398361545
ACH-000777,0.219869554418
ACH-000778,0.0569325175069
ACH-000781,0.20106583813700002
ACH-000782,0.135310108908
ACH-000783,0.11261258150699999
ACH-000784,0.16798586656599998
ACH-000785,0.303646187007
ACH-000787,0.16739642912699998
ACH-000788,0.0609765502956
ACH-000791,0.284706119606
ACH-000792,0.129404115128
ACH-000794,0.404785454815
ACH-000796,0.142132771594
ACH-000799,0.177896923726
ACH-000800,0.183962393301
ACH-000802,0.0862141340964
ACH-000804,0.050785002976
ACH-000805,0.228673686374
ACH-000809,0.158307232987
ACH-000810,-0.0918042836657
ACH-000811,0.08524192282160001
ACH-000817,0.08216836617
ACH-000819,0.0890544004337
ACH-000820,0.512913326714
ACH-000821,0.08652526094860001
ACH-000822,0.125228330265
ACH-000823,0.264830555897
ACH-000824,0.172801142703
ACH-000827,0.134633011142
ACH-000829,0.062471315593999995
ACH-000831,0.184094375331
ACH-000832,0.171570601025
ACH-000833,0.150231896744
ACH-000834,0.0434217576246
ACH-000835,0.27567637737399997
ACH-000836,0.143532937064
ACH-000837,0.294209313407
ACH-000838,0.245781918554
ACH-000839,0.18464094949499998
ACH-000840,0.135124934261
ACH-000841,0.0883302785715
ACH-000843,0.253763041847
ACH-000846,0.23935654125599998
ACH-000847,0.24444349785
ACH-000848,0.272808217563
ACH-000849,0.07569519933730001
ACH-000851,0.36977461511299997
ACH-000855,0.39199296184199994
ACH-000856,-0.0228638586531
ACH-000858,0.22007769178000003
ACH-000859,0.18025501546
ACH-000861,0.124597000254
ACH-000862,0.38988078521499997
ACH-000865,0.174314848244
ACH-000866,0.211320891591
ACH-000867,0.160790965145
ACH-000869,0.165176260302
ACH-000872,0.159616756197
ACH-000873,0.0398747841946
ACH-000876,0.166803055459
ACH-000878,-0.0876158915748
ACH-000880,0.227815823508
ACH-000881,0.19384303986499998
ACH-000882,0.15357117086
ACH-000884,0.11332426822000001
ACH-000885,0.10650725744799999
ACH-000887,0.228133467163
ACH-000888,0.117278765276
ACH-000889,0.24144373687600001
ACH-000890,0.140950956691
ACH-000896,0.00689449146163
ACH-000898,0.263568923328
ACH-000900,0.279455771797
ACH-000901,0.219966007163
ACH-000905,0.0854849465019
ACH-000906,0.084686205201
ACH-000907,0.08876072500530001
ACH-000910,0.12294763960300001
ACH-000911,0.246610307924
ACH-000912,0.14080250823100002
ACH-000913,-0.027231769414400003
ACH-000915,0.0955022258303
ACH-000916,0.235907063202
ACH-000917,0.213775529107
ACH-000921,0.16785002742
ACH-000924,0.15655883923900002
ACH-000926,0.235419227944
ACH-000928,0.194618431874
ACH-000929,-0.036741116845400004
ACH-000932,0.238229777284
ACH-000935,-0.0717962834692
ACH-000936,0.252604816984
ACH-000937,0.256934539763
ACH-000938,0.189717342468
ACH-000939,0.122543760191
ACH-000941,0.25871041863
ACH-000943,0.203853327544
ACH-000946,0.0924604308399
ACH-000947,0.102703155691
ACH-000948,0.22490828314599998
ACH-000950,0.237253519272
ACH-000953,0.25748352811999997
ACH-000957,0.198208834251
ACH-000958,0.336795786715
ACH-000960,0.0391776726387
ACH-000963,0.379671227626
ACH-000968,0.26944678043000003
ACH-000969,0.33105230643100003
ACH-000973,0.199470910048
ACH-000974,0.36450741226800004
ACH-000975,0.174397285776
ACH-000976,0.00410560663882
ACH-000978,0.256233962968
ACH-000980,0.082226282602
ACH-000984,0.194405090295
ACH-000986,0.27695051181499997
ACH-000988,0.125515274767
ACH-000993,-0.0270705843707
ACH-000994,0.0662840795323
ACH-000996,0.24570420631499998
ACH-001001,0.20613361799199997
ACH-001020,0.487357065543
ACH-001028,0.181491817984
ACH-001031,-0.0047452597853800006
ACH-001038,0.301523925301
ACH-001048,0.148379824797
ACH-001050,0.08790180693769999
ACH-001053,0.06941061436089999
ACH-001054,0.09639122613050001
ACH-001061,0.253218731295
ACH-001067,0.408652370616
ACH-001075,-0.12439255450400001
ACH-001096,0.210941054242
ACH-001128,0.143278965077
ACH-001134,0.309893686255
ACH-001151,0.197247304468
ACH-001163,0.113255836833
ACH-001164,0.248383755152
ACH-001173,0.157846997907
ACH-001183,0.022851818225599996
ACH-001184,0.28138866267900003
ACH-001190,0.06448539604140001
ACH-001192,0.054667774797599995
ACH-001193,0.255716356303
ACH-001196,0.116351665349
ACH-001197,-0.0205484794062
ACH-001205,0.137433959642
ACH-001211,0.040046730203
ACH-001212,0.0344032331079
ACH-001228,0.0438915825617
ACH-001232,0.279203303078
ACH-001239,0.218708536772
ACH-001274,0.247694462398
ACH-001275,0.022395416169400002
ACH-001277,0.0025921527303600003
ACH-001278,0.0199695589698
ACH-001280,0.058419179499900005
ACH-001283,0.23800564043900002
ACH-001289,0.0347479731338
ACH-001295,0.0771718788832
ACH-001300,0.012520056255799999
ACH-001301,0.354229586826
ACH-001302,0.35699143372599995
ACH-001303,-0.027379550157699998
ACH-001306,0.17083457802299998
ACH-001318,0.170596395717
ACH-001322,0.0734764037377
ACH-001328,0.0888971712364
ACH-001332,0.319623886571
ACH-001333,0.38778841389300006
ACH-001336,0.350308547978
ACH-001340,0.19059218263
ACH-001346,0.0416570572277
ACH-001353,0.233300838954
ACH-001354,-0.10824156298
ACH-001367,0.24820312906999997
ACH-001368,0.306619820105
ACH-001374,0.0423213499625
ACH-001375,0.029048354919500002
ACH-001377,0.138151193688
ACH-001380,0.230360922951
ACH-001391,-0.0136807682204
ACH-001407,0.101009751877
ACH-001408,0.25838477036699997
ACH-001413,0.188774673458
ACH-001430,0.347829441281
ACH-001431,-0.0362262842295
ACH-001450,0.18406981005800002
ACH-001496,-0.0199361623438
ACH-001500,0.29089625303000005
ACH-001521,0.007771372050470001
ACH-001523,0.23797762400199998
ACH-001532,0.141467411752
ACH-001536,0.282172476194
ACH-001550,0.270930604926
ACH-001552,0.38490107491
ACH-001554,0.231676064831
ACH-001645,0.038895968495300005
ACH-001654,0.22654489487100002
ACH-001715,0.0640527810108
ACH-001735,0.137276357587
ACH-001736,0.21692876932900002
ACH-001737,-0.016873411722899998
ACH-001740,0.191230157483
ACH-001745,0.281887843879
ACH-001750,0.286542648625
ACH-001765,0.23459179847699999
ACH-001956,0.0543457950004
ACH-001957,0.158946256281
