,DCTN4 (51164)
ACH-000004,-0.7512044359479999
ACH-000007,-0.260287225635
ACH-000009,-0.524042994841
ACH-000011,-0.72450391867
ACH-000012,-0.751689640631
ACH-000013,-0.768664566337
ACH-000014,-0.27360022722
ACH-000015,-0.7977969912139999
ACH-000017,-0.368874015853
ACH-000018,-0.455337537118
ACH-000019,-0.286145376388
ACH-000021,-0.564008415241
ACH-000022,-0.714725803129
ACH-000025,-0.647944373513
ACH-000028,-0.6080439366100001
ACH-000030,-0.577953263799
ACH-000035,-0.42516807250200006
ACH-000036,-0.7336113965700001
ACH-000037,-0.9983384955779999
ACH-000039,-0.41476955319799996
ACH-000040,-0.766410281493
ACH-000041,-0.920622227175
ACH-000042,-0.721254601025
ACH-000045,-0.565412884283
ACH-000047,-0.627540125677
ACH-000052,-0.632687515964
ACH-000053,-0.5588556302059999
ACH-000054,-0.572990710494
ACH-000055,-0.548729714375
ACH-000060,-0.7223396177689999
ACH-000067,-0.556266418305
ACH-000070,-0.6541153407729999
ACH-000075,-0.942076667429
ACH-000078,-0.7595498761920001
ACH-000082,-0.866867047589
ACH-000085,-0.781086512258
ACH-000086,-0.593516306177
ACH-000087,-0.507721530819
ACH-000092,-0.712585267831
ACH-000095,-0.558939659916
ACH-000097,-0.648128016924
ACH-000098,-0.765755992643
ACH-000099,-0.471681200683
ACH-000108,-0.783060235732
ACH-000113,-0.670831092806
ACH-000115,-0.7416317627210001
ACH-000116,-0.738821438576
ACH-000118,-0.701962106559
ACH-000120,-0.668520466493
ACH-000123,-0.47846740566600005
ACH-000127,-0.5667571738189999
ACH-000128,-0.556313630835
ACH-000132,-0.692391069577
ACH-000133,-0.762610652542
ACH-000137,-0.578237982498
ACH-000138,-0.4733834712100001
ACH-000142,-0.637241786722
ACH-000143,-0.42981843425099997
ACH-000146,-0.41773403196099995
ACH-000148,-0.6768072600749999
ACH-000150,-0.92143696991
ACH-000152,-0.75677961515
ACH-000153,-0.885569432336
ACH-000159,-0.6638294262650001
ACH-000160,-0.668913098479
ACH-000163,-0.606649677604
ACH-000167,-0.9362023039390001
ACH-000168,-0.37984065131899997
ACH-000169,-0.7786600777600001
ACH-000178,-0.615278613776
ACH-000182,-0.564753411085
ACH-000183,-0.463414008165
ACH-000188,-0.543967724149
ACH-000189,-0.616325931773
ACH-000190,-0.972490851736
ACH-000198,-0.597073819162
ACH-000204,-1.07390262369
ACH-000206,-0.658598193819
ACH-000207,-0.48304640276999994
ACH-000211,-0.7257341560089999
ACH-000215,-0.698907999709
ACH-000221,-0.517607373214
ACH-000222,-0.45401241655900004
ACH-000223,-0.41256732038599997
ACH-000226,-0.701640834222
ACH-000227,-0.688549739418
ACH-000228,-0.540043949776
ACH-000231,-0.623329945139
ACH-000232,-0.637038305989
ACH-000233,-0.652346420924
ACH-000234,-1.00479433817
ACH-000235,-0.7360080964010001
ACH-000237,-0.522664320215
ACH-000238,-0.5658187349189999
ACH-000243,-0.6787541842139999
ACH-000244,-0.596791325731
ACH-000246,-0.699610512122
ACH-000248,-0.547601210325
ACH-000250,-0.7871122452529999
ACH-000251,-0.528838369107
ACH-000253,-0.531506668411
ACH-000255,-0.6951386701710001
ACH-000256,-0.537230756551
ACH-000257,-0.778999924753
ACH-000258,-0.785185354879
ACH-000259,-0.539824705366
ACH-000260,-0.8729902007529999
ACH-000261,-1.00339122915
ACH-000262,-0.7678708874850001
ACH-000263,-0.174091421639
ACH-000264,-0.96901405302
ACH-000265,-0.641775949524
ACH-000266,-0.7461815011130001
ACH-000272,-0.854137586909
ACH-000273,-0.569116960544
ACH-000274,-0.841401490085
ACH-000277,-0.718418087948
ACH-000278,-0.645914691337
ACH-000279,-0.670497808227
ACH-000280,-0.615756671889
ACH-000281,-0.6794434942800001
ACH-000288,-0.824020747543
ACH-000291,-0.6729935636200001
ACH-000293,-0.494349690389
ACH-000294,-0.54518414729
ACH-000295,-0.398884690589
ACH-000296,-0.5623512265839999
ACH-000302,-0.519553825358
ACH-000304,-0.650090666636
ACH-000307,-0.632048735555
ACH-000308,-0.616306188963
ACH-000310,-0.912386691718
ACH-000311,-0.509560959259
ACH-000312,-0.680099549536
ACH-000315,-0.399609500715
ACH-000316,-0.8318337966699999
ACH-000317,-0.531320159132
ACH-000318,-0.40851290121100003
ACH-000319,-0.806926125354
ACH-000320,-0.636551109316
ACH-000322,-0.597964132598
ACH-000323,-0.922115312957
ACH-000324,-0.666949322365
ACH-000329,-0.81464515029
ACH-000330,-0.9922673905949999
ACH-000331,-0.681251598343
ACH-000332,-0.6838719266069999
ACH-000334,-0.48215284502899997
ACH-000335,-0.41027866409100006
ACH-000336,-0.559687916042
ACH-000337,-0.714025351778
ACH-000339,-0.552482342641
ACH-000341,-0.730181981092
ACH-000348,-0.640627516681
ACH-000350,-0.834858430956
ACH-000352,-0.763512101617
ACH-000356,-0.7115941452719999
ACH-000361,-0.5186242547609999
ACH-000362,-0.575991171635
ACH-000363,-0.36487352571599996
ACH-000364,-0.42399673314400005
ACH-000365,-0.55647881005
ACH-000366,-0.600342690064
ACH-000368,-0.677327241696
ACH-000374,-0.6766174029019999
ACH-000375,-0.353462470365
ACH-000376,-0.488427765191
ACH-000381,-0.206703176379
ACH-000383,-0.402277437751
ACH-000387,-0.470809199746
ACH-000389,-0.9334130614030001
ACH-000390,-0.918674861169
ACH-000393,-1.23033277736
ACH-000395,-0.503400388772
ACH-000397,-0.472682483684
ACH-000401,-0.516643155431
ACH-000402,-0.910878434121
ACH-000403,-0.6815739560490001
ACH-000404,-0.7742622899349999
ACH-000406,-0.502342954198
ACH-000407,-0.8974741375049999
ACH-000408,-0.715945296469
ACH-000410,-0.7223844358
ACH-000411,-0.6897052551189999
ACH-000414,-0.503817101222
ACH-000415,-0.43889651923699996
ACH-000416,-0.6915554136059999
ACH-000420,-1.1240770467799999
ACH-000421,-0.589757461395
ACH-000424,-0.6290124792930001
ACH-000425,-0.39842322527199997
ACH-000426,-0.511303898713
ACH-000427,-0.835430315296
ACH-000433,-0.879573820546
ACH-000436,-0.524519592465
ACH-000444,-0.578289434464
ACH-000445,-0.824678300476
ACH-000448,-0.622842001326
ACH-000450,-0.765663091137
ACH-000452,-0.396786916727
ACH-000454,-0.648312019806
ACH-000458,-0.6195991123260001
ACH-000459,-0.141945784153
ACH-000460,-0.566554195172
ACH-000461,-0.505085881956
