,SEC14L6 (730005)
ACH-000004,-0.267935844449
ACH-000007,-0.239497797175
ACH-000009,-0.06469868701119999
ACH-000011,-0.06182641671919999
ACH-000012,-0.099178478218
ACH-000013,-0.113810583567
ACH-000014,-0.244223099703
ACH-000015,-0.327960693728
ACH-000017,-0.0665189665943
ACH-000018,-0.0599671318571
ACH-000019,-0.124624520885
ACH-000021,-0.200380198441
ACH-000022,-0.18022932949200002
ACH-000025,-0.137267756811
ACH-000028,-0.014926755937299998
ACH-000030,-0.11709939914300001
ACH-000035,-0.271094097452
ACH-000036,-0.0974053081575
ACH-000037,-0.12005444968800001
ACH-000039,-0.0377398040455
ACH-000040,0.058161235408300004
ACH-000041,-0.297646952459
ACH-000042,-0.469578104477
ACH-000045,0.107751410241
ACH-000047,0.020998957516799997
ACH-000052,-0.229982842505
ACH-000053,-0.2126392133
ACH-000054,0.0175218695713
ACH-000055,-0.0464511806465
ACH-000060,-0.0841115781707
ACH-000067,-0.0740965536783
ACH-000070,-0.0502291652556
ACH-000075,-0.342303389432
ACH-000078,-0.21879152003400001
ACH-000082,0.0648626205995
ACH-000085,-0.282370315509
ACH-000086,0.0551032076583
ACH-000087,-0.381303344758
ACH-000092,-0.179818348403
ACH-000095,-0.014621173324400001
ACH-000097,-0.111659974622
ACH-000098,-0.11919892190199999
ACH-000099,-0.0305128781789
ACH-000108,-0.0670096551616
ACH-000113,0.0174564499463
ACH-000115,0.0504875541139
ACH-000116,0.08142886546980001
ACH-000118,-0.06019061761030001
ACH-000120,-0.136275577654
ACH-000123,-0.109639978519
ACH-000127,0.100156211986
ACH-000128,-0.0032802981409899997
ACH-000132,-0.0910945448682
ACH-000133,-0.20007611962699998
ACH-000137,-0.19134308513
ACH-000138,0.138578236109
ACH-000142,-0.10466505120200001
ACH-000143,-0.2485745962
ACH-000146,-0.036537758379
ACH-000148,0.0187443209666
ACH-000150,-0.210563230436
ACH-000152,-0.047724271130599995
ACH-000153,0.048541841111599995
ACH-000159,0.185885196912
ACH-000160,-0.0372701066049
ACH-000163,0.08001464656769999
ACH-000167,-0.22095632079100003
ACH-000168,0.0621410571468
ACH-000169,-0.062411611142699996
ACH-000178,-0.0342566857503
ACH-000182,0.06565615333949999
ACH-000183,-0.309099647792
ACH-000188,0.0613083004672
ACH-000189,0.0376176541907
ACH-000190,-0.0766678999391
ACH-000198,-0.0678192857319
ACH-000204,0.0464566927268
ACH-000206,-0.146587743811
ACH-000207,-0.17464006561099998
ACH-000211,-0.140703674384
ACH-000215,0.0167913763304
ACH-000221,-0.22841250698399998
ACH-000222,0.094510992661
ACH-000223,-0.153165175401
ACH-000226,-0.17659311983800002
ACH-000227,-0.025476478588700002
ACH-000228,-0.177886170371
ACH-000231,-0.0133374062206
ACH-000232,-0.18513535273499998
ACH-000233,-0.17081503751600002
ACH-000234,-0.0052129858454
ACH-000235,0.00582499805902
ACH-000237,-0.0674920999361
ACH-000238,0.0717368780735
ACH-000243,-0.207744747606
ACH-000244,-0.145764355108
ACH-000246,0.0116191290412
ACH-000248,-0.0706711705152
ACH-000250,-0.0216545563125
ACH-000251,-0.251103839271
ACH-000253,-0.108670175172
ACH-000255,-0.19748349175299998
ACH-000256,-0.0366333243425
ACH-000257,0.267440984878
ACH-000258,0.044660480118500004
ACH-000259,-0.0166077775584
ACH-000260,-0.007172028297939999
ACH-000261,-0.0152383512345
ACH-000262,0.0230972710555
ACH-000263,-0.234044223145
ACH-000264,-0.09362003949439998
ACH-000265,-0.257971705613
ACH-000266,-0.000364853540563
ACH-000272,-0.099547365537
ACH-000273,0.0165968908619
ACH-000274,-0.20212465532499999
ACH-000277,-0.154865414795
ACH-000278,-0.184433873975
ACH-000279,-0.161177711735
ACH-000280,-0.022675331619099997
ACH-000281,0.019052333023999998
ACH-000288,-0.129393663785
ACH-000291,-0.186561896207
ACH-000293,-0.0545563539295
ACH-000294,0.0121250456177
ACH-000295,-0.19827143523600002
ACH-000296,-0.148936530251
ACH-000302,-0.248765150111
ACH-000304,-0.46600495256200003
ACH-000307,-0.0990608366959
ACH-000308,-0.11135999372000001
ACH-000310,-0.0336501298545
ACH-000311,-0.0640395755987
ACH-000312,-0.10179309087
ACH-000315,0.0902847180799
ACH-000316,-0.13122752181800001
ACH-000317,0.24560023522500002
ACH-000318,0.0302735892556
ACH-000319,-0.038896106925
ACH-000320,-0.16244437809
ACH-000322,-0.112084769875
ACH-000323,-0.36251133094099997
ACH-000324,-0.034733834379599995
ACH-000329,0.0717567163464
ACH-000330,0.0410979071445
ACH-000331,0.0325232706288
ACH-000332,0.05075204648249999
ACH-000334,0.19461175034699998
ACH-000335,-0.25780704164
ACH-000336,0.0173039905217
ACH-000337,-0.139120844274
ACH-000339,-0.00239085045915
ACH-000341,-0.136096657909
ACH-000348,-0.0967355388033
ACH-000350,0.07211732072810001
ACH-000352,-0.165904286558
ACH-000356,-0.0492077784662
ACH-000361,-0.205637699294
ACH-000362,-0.0333520902844
ACH-000363,-0.041004831374199996
ACH-000364,-0.19486569230999998
ACH-000365,-0.082169140071
ACH-000366,-0.0242246090727
ACH-000368,-0.291302096274
ACH-000374,0.0977379040336
ACH-000375,-0.0674451898375
ACH-000376,-0.156999970234
ACH-000381,-0.18551457212
ACH-000383,-0.057702079977000005
ACH-000387,-0.06206282454
ACH-000389,-0.0292670902183
ACH-000390,-0.37575363612199997
ACH-000393,-0.136356232124
ACH-000395,0.0662581464516
ACH-000397,0.0198704497422
ACH-000401,-0.166165688601
ACH-000402,-0.150918608766
ACH-000403,-0.10275232638399999
ACH-000404,-0.010773566638
ACH-000406,-0.136861910777
ACH-000407,-0.25263607080600003
ACH-000408,-0.164493534997
ACH-000410,-0.0879756184939
ACH-000411,0.0439166336118
ACH-000414,0.0884773623929
ACH-000415,-0.0195232937445
ACH-000416,-0.139320571107
ACH-000420,-0.12805558492900002
ACH-000421,-0.436239800238
ACH-000424,0.023945405085800002
ACH-000425,-0.296351946256
ACH-000426,0.030619856540200004
ACH-000427,0.0158422273543
ACH-000433,0.15287861894500002
ACH-000436,0.179471530932
ACH-000444,-0.19076089692899997
ACH-000445,-0.304565135616
ACH-000448,-0.0572187013344
ACH-000450,0.0126435475358
ACH-000452,-0.034901674346800006
ACH-000454,-0.19060034890500002
ACH-000458,0.0161427802461
ACH-000459,0.0797560297787
ACH-000460,-0.0510797487919
ACH-000461,-0.186068865308
ACH-000463,-0.17166515224800002
ACH-000464,0.0901376465569
ACH-000466,-0.0148401833171
ACH-000467,-0.0012823233592500001
ACH-000468,-0.219584643103
ACH-000469,-0.12721998994300002
ACH-000470,-0.06613591634510001
ACH-000471,-0.117911418215
ACH-000472,-0.192545595938
ACH-000473,-0.274122904138
ACH-000475,-0.10701322264799999
ACH-000476,0.060429210784300004
ACH-000477,-0.167786186071
ACH-000480,-0.0845851309048
ACH-000481,-0.017383103916
ACH-000483,-0.335370596138
ACH-000484,0.0871505194523
ACH-000485,-0.050724636967799996
ACH-000486,-0.021362469436
ACH-000487,-0.133096213653
ACH-000488,-0.195028803078
ACH-000490,-0.0605363308444
ACH-000491,-0.062038373773
ACH-000495,0.134055824077
ACH-000496,0.0473140897824
ACH-000499,0.0321845369252
ACH-000500,0.15122829484099998
ACH-000502,0.041311974071400005
ACH-000503,0.0621774024542
ACH-000505,-0.07361050328160001
ACH-000507,-0.0649673602927
ACH-000510,-0.253134481652
ACH-000511,0.0573786971779
ACH-000512,0.299448951999
ACH-000516,-0.33713690376
ACH-000517,-0.08178359965210001
ACH-000518,0.07849397874969999
ACH-000520,0.109850229027
ACH-000521,0.07092703074869999
ACH-000522,0.105056590614
ACH-000524,-0.0646236919964
ACH-000527,-0.17046847635200002
ACH-000528,-0.195327879342
ACH-000537,-0.0052646726763799995
ACH-000541,0.14104730759099998
ACH-000542,-0.104985850727
ACH-000544,0.0561562032508
ACH-000545,-0.0029705368465999995
ACH-000547,-0.22985736633499998
ACH-000548,-0.00842382651704
ACH-000549,-0.0479733210013
ACH-000550,0.0612584059499
ACH-000552,-0.112454007634
ACH-000556,-0.10090927295499999
ACH-000557,-0.0931642265572
ACH-000570,-0.133772039246
ACH-000571,-0.12231230297599999
ACH-000573,-0.10925366012
ACH-000576,-0.11251199718699999
ACH-000580,-0.10204879615800001
ACH-000584,-0.014450308479200001
ACH-000585,0.244295793478
ACH-000588,-0.221764505988
ACH-000589,-0.0102729863771
ACH-000591,-0.222054055907
ACH-000593,-0.0837533857769
ACH-000600,0.181045260601
ACH-000601,-0.0288437400507
ACH-000604,-0.299515717038
ACH-000605,-0.227836064383
ACH-000606,-0.049569389131300004
ACH-000608,-0.100307515261
ACH-000614,0.04827212365119999
ACH-000616,-0.16353287943199998
ACH-000618,-0.157446683116
ACH-000619,-0.13020615908299998
ACH-000620,0.00686447579675
ACH-000621,-0.265456575948
ACH-000622,-0.0746121817896
ACH-000623,-0.16849996229400002
ACH-000624,-0.057191260474899995
ACH-000627,-0.114876444431
ACH-000630,0.0625084877822
ACH-000632,-0.22156259954799998
ACH-000633,-0.156905875066
ACH-000637,-0.309284027442
ACH-000638,-0.0516825251738
ACH-000646,-0.0688805109521
ACH-000647,-0.108111569951
ACH-000648,0.00216456581586
ACH-000649,0.0566153381602
ACH-000651,-0.284385053987
ACH-000652,-0.10753737075200001
ACH-000653,-0.11199061514
ACH-000657,-0.052317275427900004
ACH-000658,0.039682555962900004
ACH-000661,0.15907115608
ACH-000662,-0.137928788332
ACH-000663,-0.010480424086399999
ACH-000665,-0.355854023925
ACH-000671,-0.0373500571668
ACH-000673,-0.17328363612
ACH-000676,-0.056682246819400005
ACH-000677,-0.153350006249
ACH-000681,-0.187147522981
ACH-000682,-0.143159813762
ACH-000683,-0.0450615841385
ACH-000684,-0.09741793147060002
ACH-000688,0.0243971830931
ACH-000693,-0.198914081407
ACH-000694,-0.053624788134000005
ACH-000695,-0.159061788965
ACH-000696,-0.105821512205
ACH-000697,-0.0508497185264
ACH-000699,-0.006676358954640001
ACH-000701,-0.00702934692403
ACH-000706,-0.112178515271
ACH-000711,-0.0890425846201
ACH-000713,0.0654298307041
ACH-000714,-0.05996547296469999
ACH-000718,0.0877298029965
ACH-000720,-0.13841718806199999
ACH-000721,-0.0632291167411
ACH-000724,0.223922114318
ACH-000725,-0.145638614764
