,TAL1 (6886)
ACH-000235,-0.143790623957
ACH-000237,-0.09852830900760001
ACH-000238,-0.0779578500076
ACH-000243,-0.09824238045610001
ACH-000244,-0.11349411794299999
ACH-000246,-0.04323204884319999
ACH-000248,-0.06452432870019999
ACH-000250,-0.109347446752
ACH-000251,-0.025016243182799998
ACH-000253,-0.19444745346099998
ACH-000255,-0.242888460361
ACH-000256,-0.171140928789
ACH-000257,0.00266608124994
ACH-000258,-0.05692651304819999
ACH-000259,-0.0584603527673
ACH-000260,-0.158360817988
ACH-000261,-0.102833708894
ACH-000262,-0.224229137293
ACH-000263,-0.26715139297699997
ACH-000264,-0.0942894379105
ACH-000265,-0.0643447050025
ACH-000266,-0.021898994890400005
ACH-000272,-0.11678995224500001
ACH-000273,0.0288937637846
ACH-000274,-0.115997236051
ACH-000277,-0.21582752308699998
ACH-000278,-0.09823162457139999
ACH-000279,-0.285573266551
ACH-000280,-0.14441915443
ACH-000281,-0.12032162365599999
ACH-000288,-0.11633304226800001
ACH-000291,-0.11192373754799999
ACH-000293,-0.175747529492
ACH-000294,-0.0760860862414
ACH-000295,-0.33972428754100004
ACH-000296,-0.0383496592608
ACH-000302,-0.0710071838131
ACH-000304,0.203872419677
ACH-000307,-0.0907456796905
ACH-000308,-0.103645782383
ACH-000310,0.09715523593250001
ACH-000311,-0.07505008466730001
ACH-000312,-0.18413876097399998
ACH-000315,0.0744253034918
ACH-000316,-0.155319810084
ACH-000317,-0.09274373949039999
ACH-000318,-0.267476038131
ACH-000319,-0.20264810725699997
ACH-000320,-0.04444204957240001
ACH-000322,-0.008222042114379999
ACH-000323,-0.137449401693
ACH-000324,0.0903410461441
ACH-000329,-0.187004807401
ACH-000330,-0.17103833283599998
ACH-000331,-0.133031781327
ACH-000332,-0.0747604355338
ACH-000334,0.188989322495
ACH-000335,-0.292681000697
ACH-000336,-0.285746321382
ACH-000337,0.196627998061
ACH-000339,0.00314930402735
ACH-000341,-0.156543476797
ACH-000348,0.00804187696747
ACH-000350,-0.0540908594609
ACH-000352,-0.26759053168
ACH-000356,-0.140005527651
ACH-000361,-0.21037816300599999
ACH-000362,-0.120808481033
ACH-000363,-0.092246708388
ACH-000364,-0.25611436108
ACH-000365,-0.09166671959349999
ACH-000366,-0.008540964355810001
ACH-000368,-0.231515660178
ACH-000374,-0.18294497662999998
ACH-000375,0.050729631778999994
ACH-000376,-0.17586609023299998
ACH-000381,-0.0259892434722
ACH-000383,-0.273540030366
ACH-000387,-0.108416172646
ACH-000389,-0.288000060583
ACH-000390,-0.08338612778360001
ACH-000393,-0.0498276851196
ACH-000395,-0.155098603162
ACH-000397,-0.098430211086
ACH-000401,-0.284107633332
ACH-000402,-0.297759870897
ACH-000403,-0.242794408145
ACH-000404,-0.0348502473148
ACH-000406,-0.0215840333659
ACH-000407,-0.10809027092599999
ACH-000408,-0.059831284656100006
ACH-000410,-0.156064753102
ACH-000411,-0.0599928346559
ACH-000414,0.006693541000520001
ACH-000415,-0.19806591906100002
ACH-000416,-0.043398846355
ACH-000420,-0.108146781412
ACH-000421,-0.0796783245467
ACH-000424,-0.37914378236699997
ACH-000425,-0.0969161045515
ACH-000426,-0.08920982709660001
ACH-000427,-0.215937539947
ACH-000433,-0.212683975947
ACH-000436,-0.121650951156
ACH-000444,-0.0743700361945
ACH-000445,-0.610690608913
ACH-000448,-0.172593658338
ACH-000450,-0.102724980349
ACH-000452,-0.024747096893500003
ACH-000454,-0.205450223462
ACH-000458,0.0251975241436
ACH-000459,-0.09531320260639999
ACH-000460,0.0782037841648
ACH-000461,-0.308977463434
ACH-000463,-0.11509947214000002
ACH-000464,-0.0429805815854
ACH-000466,-0.059011857317000004
ACH-000467,-0.112612113516
ACH-000468,0.00323797712015
ACH-000469,-0.048805567347
ACH-000470,-0.0900041621279
ACH-000471,-0.19696262163699998
ACH-000472,-0.057052133372400005
ACH-000473,-0.117709225255
ACH-000475,-0.0954600977715
ACH-000476,-0.12070938187699999
ACH-000477,-0.26976288239999996
ACH-000480,0.0703815650633
ACH-000481,-0.0386416328341
ACH-000483,-0.19132164805399998
ACH-000484,-0.21629619497900002
ACH-000485,-0.408099740503
ACH-000486,-0.20123509640099999
ACH-000487,-0.150031254233
ACH-000488,-0.231422656707
ACH-000490,0.019675068400999998
ACH-000491,-0.253364033875
ACH-000495,-0.160210911227
ACH-000496,-0.25054083288
ACH-000499,-0.20647985188200002
ACH-000500,-0.600023657964
ACH-000502,-0.150876357671
ACH-000503,0.164828005546
ACH-000505,-0.06706990468169999
ACH-000507,-0.19772590705600002
ACH-000510,-0.156091938125
ACH-000511,-0.0365813701323
ACH-000512,-0.213949049512
ACH-000516,0.121851354296
ACH-000517,-0.0624356799198
ACH-000518,-0.148343564793
ACH-000520,-0.11257314503799999
ACH-000521,-0.328615333279
ACH-000522,-0.117000993872
ACH-000524,0.06285405587090001
ACH-000527,-0.122338757726
ACH-000528,-0.0745170679108
ACH-000537,-0.17979588362399998
ACH-000541,-0.17324235344099997
ACH-000542,-0.0227253144859
ACH-000544,-0.31809561726
ACH-000545,-0.121559807553
ACH-000547,0.137633031511
ACH-000548,-0.00648146437966
ACH-000549,-0.157418095656
ACH-000550,-0.25399836661200004
ACH-000552,-0.20163975544799997
ACH-000556,-0.0653121850757
ACH-000557,-0.13358362158099998
ACH-000570,0.121342552332
ACH-000571,-0.147932055412
ACH-000573,-0.07011387757189999
ACH-000576,0.0600226274752
ACH-000580,-0.014928201535
ACH-000584,0.06878085357910001
ACH-000585,-0.209036325687
ACH-000588,-0.223195792009
ACH-000589,-0.104665745566
ACH-000591,0.00852824814011
ACH-000593,-0.294074313521
ACH-000600,-0.285280844383
ACH-000601,-0.0632659559319
ACH-000604,-0.27511780670499997
ACH-000605,-0.262074410004
ACH-000606,-0.250086657083
ACH-000608,-0.0168204334611
ACH-000614,-0.0278739108579
ACH-000616,-0.0515390244299
ACH-000618,-0.138372197213
ACH-000619,-0.250765461907
ACH-000620,-0.155548914878
ACH-000621,-0.108486972872
ACH-000622,-0.121382295985
ACH-000623,0.0248330226199
ACH-000624,-0.00131546859529
ACH-000627,-0.258724679897
ACH-000630,-0.308329164087
ACH-000632,-0.104205599599
ACH-000633,-0.17064509251899998
ACH-000637,-0.18334823270300002
ACH-000638,-0.0339696053314
ACH-000646,0.026754377074000003
ACH-000647,-0.19549419396899997
ACH-000648,-0.0174595053932
ACH-000649,-0.112094534067
ACH-000651,-0.17667031377999998
ACH-000652,-0.47222663186
ACH-000653,0.00391937189777
ACH-000657,-0.158777310779
ACH-000658,-0.09149748017550001
ACH-000661,-0.0661207635441
ACH-000662,-0.0015685481954300002
ACH-000663,-0.284742152337
ACH-000665,-0.11193213746200001
ACH-000671,-0.199073807405
ACH-000673,-0.12134493274800001
ACH-000676,-0.0675202485643
ACH-000677,-0.298086106884
ACH-000681,0.062046428443099995
ACH-000682,-0.115159490257
ACH-000683,-0.29254100414900003
ACH-000684,0.41081776359899996
ACH-000688,-0.109177316306
ACH-000693,-0.215548725354
ACH-000694,-0.12803832995699999
ACH-000695,0.056217179229
ACH-000696,-0.131250525921
ACH-000697,-0.15395377266
ACH-000699,-0.0981056935441
ACH-000701,-0.053920707291699996
ACH-000706,-0.14068084925899998
ACH-000711,-0.112869156726
ACH-000713,-0.28882643725
ACH-000714,-0.08762852244310002
ACH-000718,0.04379241349119999
ACH-000720,-0.0954845161833
ACH-000721,-0.140772834865
ACH-000724,0.042314758586499995
ACH-000725,-0.0226578311908
ACH-000732,-0.12413986713300001
ACH-000734,-0.034602034615699995
ACH-000735,-0.114772743607
ACH-000736,-0.262126473224
ACH-000738,-0.0404918986639
ACH-000746,-0.033123590419
ACH-000747,-0.142356745974
ACH-000748,-0.105990413052
ACH-000753,-0.138985565374
ACH-000756,-0.17284580517200002
ACH-000757,-0.022754105382099998
ACH-000758,-0.0159577084081
ACH-000760,-0.146441054717
ACH-000763,-0.10527337065600001
ACH-000764,-0.201575619123
ACH-000765,-0.09177700713260001
ACH-000766,-0.175725826411
ACH-000767,-0.0848949535792
ACH-000768,0.05536898333330001
ACH-000769,0.0495461886693
ACH-000770,-0.0669174563525
ACH-000771,-0.189337549026
ACH-000773,0.0033728729358499998
ACH-000776,-0.158107023264
ACH-000777,-0.188984237053
ACH-000778,0.0630689871329
ACH-000781,-0.057030648069799995
ACH-000782,-0.353273932519
ACH-000783,-0.08893320334419999
ACH-000784,-0.17709191655200002
ACH-000785,-0.09512098680600001
ACH-000787,-0.0619794273063
ACH-000788,-0.0938493078307
ACH-000791,-0.14749071864399999
ACH-000792,-0.104074492674
ACH-000794,-0.211388920799
ACH-000796,-0.08414414305460001
ACH-000799,0.0287357415142
ACH-000800,-0.0839939417982
ACH-000802,-0.32552610815
ACH-000804,0.0834604582755
ACH-000805,-0.19399191712299999
ACH-000809,-0.137150604358
ACH-000810,0.0982650375513
ACH-000811,-0.120119424051
ACH-000817,-0.0850074980583
ACH-000819,-0.38050735693300003
ACH-000820,-0.247732945422
ACH-000821,0.0501523764475
ACH-000822,0.15834111596
ACH-000823,-0.07005129610939999
ACH-000824,-0.217552251361
ACH-000827,-0.0721516330229
ACH-000829,-0.192672484063
ACH-000831,-0.0888774970754
ACH-000832,-0.181797313248
ACH-000833,0.0815056806604
ACH-000834,-0.234324345451
ACH-000835,-0.110535961716
ACH-000836,-0.012213073858399998
ACH-000837,-0.24315087867
ACH-000838,-0.36174105169
ACH-000839,-0.298811848281
ACH-000840,0.06764981601869999
ACH-000841,-0.213899570535
ACH-000843,-0.0758671023333
ACH-000846,-0.410105815648
ACH-000847,-0.285635751025
ACH-000848,-0.065643536971
ACH-000849,-0.0338043244965
ACH-000851,0.0521932324647
ACH-000855,-0.19604031461100002
ACH-000856,-0.0425114710903
ACH-000858,-0.0526594532324
ACH-000859,-0.0197359905043
ACH-000861,-0.067795100494
ACH-000862,0.014930512959399999
ACH-000865,-0.173275184886
ACH-000866,-0.11119214328600001
ACH-000867,-0.09690281999849999
ACH-000869,-0.284418774887
ACH-000872,-0.14515200357799998
ACH-000873,-0.24221534805
ACH-000876,-0.110841384057
ACH-000878,-0.13590118204
ACH-000880,-0.21676486131499997
ACH-000881,-0.0358320924406
ACH-000882,-0.171615195706
ACH-000884,-0.134116473531
ACH-000885,-0.100245033508
ACH-000887,-0.22838668081
ACH-000888,-0.0503870721409
ACH-000889,-0.237679731233
ACH-000890,-0.21838491156599998
ACH-000896,-0.09710328344000001
ACH-000898,-0.11719498727399999
ACH-000900,-0.052138329821100005
ACH-000901,-0.0595506752969
ACH-000905,-0.07914117898249999
ACH-000906,-0.072177960552
ACH-000907,-0.163727754075
ACH-000910,-0.241275118781
ACH-000911,-0.108963773133
ACH-000912,-0.18294603736499998
ACH-000913,-0.08556698487639999
ACH-000915,-0.17785691440999998
ACH-000916,-0.315433518331
ACH-000917,-0.182935791111
ACH-000921,-0.163177643022
ACH-000924,-0.21950398954599998
ACH-000926,-0.328043146675
ACH-000928,-0.342162427953
ACH-000929,-0.393820251098
ACH-000932,-0.121754188793
ACH-000935,-0.09133628113489999
ACH-000936,-0.160658190871
ACH-000937,-0.295147081584
ACH-000938,-0.234350530633
ACH-000939,0.2922696691
ACH-000941,-0.010911300587
ACH-000943,-0.149319088718
ACH-000946,-0.24791736783000004
ACH-000947,-0.0437642512424
ACH-000948,-0.11769950611400001
ACH-000950,-0.09791345146410002
ACH-000953,-0.25301535559599997
ACH-000957,-0.278789005385
ACH-000958,-0.040435790270500004
ACH-000960,-0.21084814929200002
ACH-000963,-0.051294242208199996
ACH-000968,-0.144725102985
ACH-000969,-0.306315139676
ACH-000973,-0.12317628759400001
ACH-000974,-0.141301747876
ACH-000975,-0.0602815280022
ACH-000976,-0.148452811716
ACH-000978,-0.289737003439
ACH-000980,-0.096644480087
ACH-000984,-0.380629095164
ACH-000986,-0.13066844712200001
ACH-000988,-0.0165589028245
ACH-000993,-0.0883688267412
ACH-000994,-0.12003628890799999
ACH-000996,-0.110143440847
ACH-001001,-0.150892306624
ACH-001020,0.14694818258700001
ACH-001028,-0.154523579613
ACH-001031,0.013433660946799998
ACH-001038,-0.034449702272800004
ACH-001048,-0.073618944642
ACH-001050,-0.251337733806
ACH-001053,-0.20834136328699998
ACH-001054,-0.056192074108800005
ACH-001061,-0.185239522163
ACH-001067,-0.16975360778299997
ACH-001075,-0.0119452288495
ACH-001096,-0.09144600812449999
ACH-001128,0.606884104272
ACH-001134,-0.150370282506
ACH-001151,-0.106704803242
ACH-001163,-0.202926037454
ACH-001164,-0.126286439584
ACH-001173,-0.0749333512467
ACH-001183,-0.168260487522
ACH-001184,-0.025340615445300002
ACH-001190,-0.08520164998980001
ACH-001192,-0.0662503503571
ACH-001193,-0.1641972867
ACH-001196,-0.157795596913
ACH-001197,-0.11060942684399999
ACH-001205,-0.190109895768
ACH-001211,0.014495147483700002
ACH-001212,-0.32829706025600003
ACH-001228,-0.306587010141
ACH-001232,0.00789430856127
ACH-001239,-0.09952386573930001
ACH-001274,-0.209421183136
ACH-001275,-0.202060393143
ACH-001277,-0.351214746532
ACH-001278,-0.0324952991191
ACH-001280,-0.164749795019
ACH-001283,-0.0269787195349
ACH-001289,0.07441856501210001
ACH-001295,-0.165641273938
ACH-001300,-0.18537113713300002
ACH-001301,-0.16043165496300002
ACH-001302,-0.235168490002
ACH-001303,-0.182008203669
ACH-001306,-0.18428378899199999
ACH-001318,-0.170293564811
ACH-001322,0.0609720831281
ACH-001328,-0.19418063691399998
ACH-001332,-0.0477346950427
ACH-001333,-0.239232652269
ACH-001336,-0.146310247866
ACH-001340,-0.18671513538800003
ACH-001346,0.00199360948641
ACH-001353,-0.17554639058899998
ACH-001354,-0.050949111274300005
ACH-001367,-0.360283194236
ACH-001368,-0.172401963398
ACH-001374,0.0588403432828
ACH-001375,0.0727937784613
ACH-001377,-0.184225020106
ACH-001380,-0.181245813542
ACH-001391,0.252035158078
ACH-001407,-0.0457126177838
ACH-001408,-0.264356033624
ACH-001413,-0.111878228265
ACH-001430,-0.151112497628
ACH-001431,0.00753640196119
ACH-001450,-0.047535626144000004
ACH-001496,0.031088198736
ACH-001500,-0.0778361347542
ACH-001521,-0.28532022056
ACH-001523,-0.162405811073
ACH-001532,-0.147755628361
ACH-001536,-0.142973645268
ACH-001550,0.17998269452500001
ACH-001552,-0.242423878955
ACH-001554,-0.09593372173260001
ACH-001645,-0.154199227984
ACH-001654,-0.0316426612481
ACH-001715,-0.21748703206
ACH-001735,-0.021123810170400003
ACH-001736,-0.011307862072299998
ACH-001737,-0.156469530014
ACH-001740,0.0142398895885
ACH-001745,-0.159019560397
ACH-001750,-0.262210342073
ACH-001765,-0.19981708831099998
ACH-001956,-0.0405649792115
ACH-001957,-0.07482658589539999
