,CYP2S1 (29785)
ACH-000408,-0.23679966448000003
ACH-000410,-0.18805367487799998
ACH-000411,-0.298444990325
ACH-000414,-0.126922796048
ACH-000415,-0.143270705736
ACH-000416,-0.220985232907
ACH-000420,-0.182607631149
ACH-000421,-0.329074403653
ACH-000424,-0.272465292431
ACH-000425,-0.243495279824
ACH-000426,-0.385889891461
ACH-000427,-0.111877819189
ACH-000433,-0.16273429163
ACH-000436,-0.297066407005
ACH-000444,-0.18732063272399999
ACH-000445,-0.151385690519
ACH-000448,-0.262629960564
ACH-000450,0.0703406767769
ACH-000452,-0.10968112782600001
ACH-000454,-0.10389862432
ACH-000458,-0.135441018676
ACH-000459,-0.34466984126999994
ACH-000460,-0.182392667112
ACH-000461,-0.014677835603499998
ACH-000463,-0.11777525949
ACH-000464,-0.39781584581600005
ACH-000466,-0.299120277375
ACH-000467,-0.11718265319900001
ACH-000468,-0.344701310318
ACH-000469,-0.0933856159647
ACH-000470,-0.012150671148200001
ACH-000471,-0.116294339321
ACH-000472,-0.26275962856999996
ACH-000473,-0.18694615186500002
ACH-000475,-0.199010592452
ACH-000476,-0.20351849843699998
ACH-000477,-0.27147775962299997
ACH-000480,-0.100459673335
ACH-000481,-0.17158977048300003
ACH-000483,-0.217151034282
ACH-000484,-0.334819452868
ACH-000485,-0.08294394403760001
ACH-000486,-0.112453032799
ACH-000487,-0.281729004975
ACH-000488,-0.14434161445000002
ACH-000490,-0.190662192145
ACH-000491,-0.300285180562
ACH-000495,-0.10482723372099999
ACH-000496,-0.10044595478900001
ACH-000499,-0.223002637109
ACH-000500,-0.0732710867469
ACH-000502,-0.20036714354600002
ACH-000503,-0.153225972752
ACH-000505,-0.34622218580499997
ACH-000507,-0.151169493004
ACH-000510,-0.482195377964
ACH-000511,-0.150086362289
ACH-000512,0.06884816329860001
ACH-000516,-0.19685900900699999
ACH-000517,-0.327730132497
ACH-000518,-0.181106271371
ACH-000520,0.014401573180000002
ACH-000521,-0.151453726595
ACH-000522,-0.18932120746599998
ACH-000524,-0.26617307668400003
ACH-000527,-0.281387941303
ACH-000528,-0.144306368297
ACH-000537,-0.155284780828
ACH-000541,-0.57606398775
ACH-000542,-0.236031266883
ACH-000544,-0.138165790114
ACH-000545,0.00698523496542
ACH-000547,-0.673971764626
ACH-000548,-0.11127426068499999
ACH-000549,-0.182729159161
ACH-000550,0.0519700676624
ACH-000552,-0.264269838333
ACH-000556,-0.261638751001
ACH-000557,-0.247954213053
ACH-000570,-0.202730191344
ACH-000571,-0.270655745904
ACH-000573,-0.227201175664
ACH-000576,-0.127276012128
ACH-000580,-0.0865750052159
ACH-000584,-0.200966935071
ACH-000585,-0.20036588632599997
ACH-000588,-0.299747757361
ACH-000589,-0.285606397575
ACH-000591,-0.0005272208602490001
ACH-000593,-0.186883575649
ACH-000600,-0.131587968748
ACH-000601,-0.12062872636600001
ACH-000604,-0.332166869866
ACH-000605,-0.181083045839
ACH-000606,-0.060055305533300005
ACH-000608,-0.298434191052
ACH-000614,-0.147715738844
ACH-000616,-0.370595036682
ACH-000618,-0.221863935208
ACH-000619,-0.0707591201011
ACH-000620,-0.464490711454
ACH-000621,-0.194580879111
ACH-000622,-0.152378732458
ACH-000623,-0.208010851556
ACH-000624,-0.24001535215199998
ACH-000627,-0.44906400518399997
ACH-000630,-0.130802475676
ACH-000632,-0.170990295929
ACH-000633,-0.27664612942899997
ACH-000637,-0.276168924826
ACH-000638,-0.185503746908
ACH-000646,-0.311520791007
ACH-000647,-0.15221901646299998
ACH-000648,-0.00175365853057
ACH-000649,-0.152315294519
ACH-000651,-0.182516318275
ACH-000652,-0.0665022397865
ACH-000653,-0.347462954208
ACH-000657,-0.181506040565
ACH-000658,-0.246026783149
ACH-000661,-0.45180376053300003
ACH-000662,-0.635090187783
ACH-000663,-0.36657949121
ACH-000665,-0.158828199594
ACH-000671,-0.21792346664
ACH-000673,-0.123055631123
ACH-000676,-0.23613384285100003
ACH-000677,-0.18357416681299998
ACH-000681,-0.40631891128200004
ACH-000682,-0.26542076316
ACH-000683,-0.0241781325225
ACH-000684,0.276969538004
ACH-000688,-0.21278624069600002
ACH-000693,-0.161659560024
ACH-000694,-0.172802603906
ACH-000695,0.12682459176
ACH-000696,-0.124355726124
ACH-000697,-0.1354159039
ACH-000699,-0.361889496408
ACH-000701,-0.38644364862899994
ACH-000706,-0.18500610238499998
ACH-000711,-0.225003001982
ACH-000713,-0.359891642589
ACH-000714,-0.133733561094
ACH-000718,-0.150588447839
ACH-000720,-0.317424806746
ACH-000721,-0.14127393067900001
ACH-000724,-0.0878360406156
ACH-000725,-0.40486455243
ACH-000732,0.00807573699247
ACH-000734,-0.265317997964
ACH-000735,-0.245166471503
ACH-000736,-0.17246583227
ACH-000738,-0.180020668398
ACH-000746,-0.28536074890999996
ACH-000747,-0.215293749952
ACH-000748,-0.203916651217
ACH-000753,-0.0732487143235
ACH-000756,-0.180258073949
ACH-000757,-0.400477988338
ACH-000758,-0.319373014144
ACH-000760,-0.24964872238400002
ACH-000763,-0.16178483875
ACH-000764,-0.313110999894
ACH-000765,-0.206669957535
ACH-000766,-0.344250281925
ACH-000767,-0.23786988254299998
ACH-000768,-0.194651922945
ACH-000769,-0.12549317159
ACH-000770,-0.163944406404
ACH-000771,-0.120988703268
ACH-000773,-0.129089284504
ACH-000776,-0.436165964059
ACH-000777,-0.444148821859
ACH-000778,-0.463772536501
ACH-000781,-0.189307714916
ACH-000782,-0.41227833104999995
ACH-000783,-0.105027889328
ACH-000784,-0.198846314769
ACH-000785,-0.155735173986
ACH-000787,-0.233232401283
ACH-000788,-0.210216206499
ACH-000791,-0.17706376408500002
ACH-000792,-0.213486026609
ACH-000794,-0.04895651339959999
ACH-000796,-0.18715355686000001
ACH-000799,-0.288761582645
ACH-000800,-0.0937747425267
ACH-000802,-0.250832956567
ACH-000804,-0.07152499075239999
ACH-000805,-0.0506568171244
ACH-000809,-0.19177528287700002
ACH-000810,0.0810985826072
ACH-000811,-0.211354129368
ACH-000817,-0.113664755994
ACH-000819,-0.45019469671499995
ACH-000820,-0.547199205572
ACH-000821,-0.337435383741
ACH-000822,-0.12414896137800001
ACH-000823,-0.344006875454
ACH-000824,-0.439092136437
ACH-000827,-0.140683398875
ACH-000829,-0.043669374462000005
ACH-000831,-0.195341074216
ACH-000832,-0.16780026706700002
ACH-000833,-0.491878522958
ACH-000834,-0.28609015372900004
ACH-000835,-0.183928001811
ACH-000836,-0.0672843322055
ACH-000837,-0.308962115879
ACH-000838,0.06515283623490001
ACH-000839,-0.240645017901
ACH-000840,-0.22535798280299998
ACH-000841,-0.11349283198200001
ACH-000843,-0.20348928827799997
ACH-000846,-0.042987380192
ACH-000847,-0.255196211328
ACH-000848,-0.35009333984499996
ACH-000849,-0.12875430029100002
ACH-000851,-0.30376671099
ACH-000855,-0.179058982452
ACH-000856,-0.4196109151
ACH-000858,-0.195311424209
ACH-000859,-0.060882261917900006
ACH-000861,-0.362647673915
ACH-000862,-0.100250660444
ACH-000865,-0.0945382873866
ACH-000866,-0.228160848819
ACH-000867,-0.239900465969
ACH-000869,-0.107520939544
ACH-000872,-0.22028342991799998
ACH-000873,-0.144944613259
ACH-000876,-0.0659634075078
ACH-000878,-0.037707669434500005
ACH-000880,-0.15580735942600002
ACH-000881,-0.163685868167
ACH-000882,-0.22755033107099998
ACH-000884,-0.20454359156399998
ACH-000885,-0.216993245071
ACH-000887,-0.23992305867
ACH-000888,-0.058148370681
ACH-000889,-0.0789990389405
ACH-000890,-0.39757797879600004
ACH-000896,-0.21633860297600002
ACH-000898,-0.174746867214
ACH-000900,-0.147531205443
ACH-000901,-0.38833566209
ACH-000905,-0.34434192546899994
ACH-000906,-0.216663713664
ACH-000907,-0.256136701463
ACH-000910,-0.0994147763917
ACH-000911,-0.115042005925
ACH-000912,-0.264706900545
ACH-000913,-0.115957143009
ACH-000915,-0.174618304117
ACH-000916,-0.466736806681
ACH-000917,-0.28073374598
ACH-000921,-0.104531827585
ACH-000924,-0.234380312498
ACH-000926,0.120013743146
ACH-000928,-0.30902388743500003
ACH-000929,-0.311115237786
ACH-000932,-0.22386205014000002
ACH-000935,-0.227515557639
ACH-000936,-0.328699064032
ACH-000937,-0.00333890634796
ACH-000938,-0.0676143451911
ACH-000939,-0.392022489452
ACH-000941,-0.47244078299
ACH-000943,-0.266970553376
ACH-000946,-0.221186912782
ACH-000947,-0.31592407411999995
ACH-000948,-0.24909338855500002
ACH-000950,-0.294345540863
ACH-000953,-0.14936193453
ACH-000957,-0.11845921584699999
ACH-000958,-0.258688934481
ACH-000960,-0.0363083098241
ACH-000963,-0.20406832614599998
ACH-000968,-0.320929959284
ACH-000969,-0.192835125098
ACH-000973,-0.19847978266
ACH-000974,-0.26700470241999996
ACH-000975,-0.0706719419733
ACH-000976,-0.12314494390599999
ACH-000978,-0.48364088255300003
ACH-000980,-0.22835601193100002
ACH-000984,-0.155663447158
ACH-000986,-0.0328751590318
ACH-000988,-0.324844915541
ACH-000993,-0.250585416432
ACH-000994,-0.071461836397
ACH-000996,-0.155841099079
ACH-001001,-0.17250712467999998
ACH-001020,-0.22537505607500002
ACH-001028,-0.170384475189
ACH-001031,-0.255876095091
ACH-001038,-0.150738395956
ACH-001048,-0.173571728845
ACH-001050,-0.0664361385205
ACH-001053,-0.328403674461
ACH-001054,-0.05626626177619999
ACH-001061,-0.141093121545
ACH-001067,-0.105286629623
ACH-001075,-0.07465653360169999
ACH-001096,-0.0217152101243
ACH-001128,-0.163670429471
ACH-001134,-0.27561846226500003
ACH-001151,-0.17936360415
ACH-001163,-0.11233136104599999
ACH-001164,0.006115351554520001
ACH-001173,-0.502966470887
ACH-001183,-0.010945480168000002
ACH-001184,-0.17575155657299998
ACH-001190,-0.0908121289167
ACH-001192,-0.31885324809099996
ACH-001193,-0.132445975114
ACH-001196,0.0026874888191
ACH-001197,-0.20256585973900001
ACH-001205,0.05905947156790001
ACH-001211,-0.177284851741
ACH-001212,-0.48924360065899997
ACH-001228,-0.08910299005319999
ACH-001232,-0.291678214932
ACH-001239,-0.0181252829465
ACH-001274,-0.219773904296
ACH-001275,-0.307389857298
ACH-001277,-0.23565023990400003
ACH-001278,-0.326609182881
ACH-001280,-0.13947844235999998
ACH-001283,-0.357895486691
ACH-001289,-0.00792012254983
ACH-001295,-0.135024681412
ACH-001300,-0.307257290872
ACH-001301,-0.179751752406
ACH-001302,-0.408912801784
ACH-001303,-0.29247387503
ACH-001306,-0.0841715844218
ACH-001318,-0.146796024477
ACH-001322,-0.0251553521685
ACH-001328,-0.20382271276500002
ACH-001332,-0.0873356803939
ACH-001333,-0.37478729446099995
ACH-001336,-0.12859669739600002
ACH-001340,-0.156807695518
ACH-001346,-0.0880424965161
ACH-001353,-0.371363279943
ACH-001354,0.29369687376200004
ACH-001367,-0.12868365332
ACH-001368,-0.22053287302400001
ACH-001374,-0.112328131136
ACH-001375,-0.145214049811
ACH-001377,-0.279913065865
ACH-001380,-0.081714982915
ACH-001391,-0.355563243891
ACH-001407,-0.152806995972
ACH-001408,-0.0766598749631
ACH-001413,-0.367017707135
ACH-001430,0.172946286012
ACH-001431,-0.38141854382
ACH-001450,0.19323008061900002
ACH-001496,-0.205898611457
ACH-001500,-0.260765838019
ACH-001521,-0.140692875287
ACH-001523,-0.182933478815
ACH-001532,-0.16525180909700002
ACH-001536,-0.173974371287
ACH-001550,-0.175418797077
ACH-001552,-0.327610319062
ACH-001554,-0.22615064941100002
ACH-001645,-0.210115516833
ACH-001654,-0.265995689151
ACH-001715,-0.155415599253
ACH-001735,-0.18616529218800001
ACH-001736,-0.13852642944399998
ACH-001737,0.173811336593
ACH-001740,-0.164150126843
ACH-001745,-0.0742441199083
ACH-001750,-0.309089364309
ACH-001765,-0.195856220576
ACH-001956,-0.3113297373
ACH-001957,-0.107176392466
