,GAS6 (2621)
ACH-000004,0.0107499801282
ACH-000007,-0.16244268136099999
ACH-000009,-0.127414654835
ACH-000011,-0.09223543257860001
ACH-000012,-0.14845392165
ACH-000013,-0.15226778440400002
ACH-000014,-0.10483799059599999
ACH-000015,-0.102630842486
ACH-000017,-0.383028116214
ACH-000018,-0.27897229809999996
ACH-000019,-0.157995454788
ACH-000021,0.008507401103290001
ACH-000022,-0.230108319377
ACH-000025,-0.379681356021
ACH-000028,-0.136621799122
ACH-000030,-0.20844254199200002
ACH-000035,-0.0334614257291
ACH-000036,-0.31714197742600003
ACH-000037,-0.271059984296
ACH-000039,-0.18772647950100002
ACH-000040,-0.36664466760799996
ACH-000041,-0.309880282856
ACH-000042,-0.219785646481
ACH-000045,-0.198661250033
ACH-000047,-0.0592814218276
ACH-000052,-0.332700724737
ACH-000053,-0.163614158386
ACH-000054,-0.26502025402699997
ACH-000055,-0.38744422613000007
ACH-000060,-0.235942652326
ACH-000067,-0.219572332788
ACH-000070,-0.0489634596183
ACH-000075,-0.239316589545
ACH-000078,-0.58834135608
ACH-000082,-0.124862888927
ACH-000085,-0.19062560225400002
ACH-000086,-0.21654174872600002
ACH-000087,-0.0273756052726
ACH-000092,-0.155475559092
ACH-000095,-0.247064022255
ACH-000097,-0.249520086021
ACH-000098,-0.307377943477
ACH-000099,-0.391159441255
ACH-000108,-0.256672469212
ACH-000113,-0.277913972207
ACH-000115,-0.13779455340500002
ACH-000116,-0.232388928651
ACH-000118,-0.09156457145189999
ACH-000120,-0.06743214856980001
ACH-000123,-0.104490946152
ACH-000127,-0.196497504986
ACH-000128,0.00351334744832
ACH-000132,-0.284125754678
ACH-000133,-0.0490140095383
ACH-000137,-0.127359626964
ACH-000138,-0.131168384587
ACH-000142,-0.0552635605672
ACH-000143,-0.020330933277000002
ACH-000146,-0.057616249159
ACH-000148,-0.131212064489
ACH-000150,-0.053859276946400005
ACH-000152,-0.37597929434
ACH-000153,-0.354256984032
ACH-000159,-0.133721162867
ACH-000160,-0.16924633186500002
ACH-000163,-0.286588578224
ACH-000167,-0.304241435264
ACH-000168,-0.00809106219776
ACH-000169,0.010925453035799998
ACH-000178,-0.282608548033
ACH-000182,-0.20746623806899997
ACH-000183,-0.17158480316
ACH-000188,-0.128270064678
ACH-000189,-0.243743945051
ACH-000190,-0.366497771
ACH-000198,-0.050682716233900006
ACH-000204,-0.15442583425999998
ACH-000206,-0.280136770282
