,FDX1 (2230)
ACH-000365,-0.333804651434
ACH-000366,-0.593252525821
ACH-000368,-0.193030027747
ACH-000374,-0.790982887065
ACH-000375,-0.592074209409
ACH-000376,-0.443397083116
ACH-000381,-0.232824532179
ACH-000383,-0.559071258865
ACH-000387,-0.35152333834399996
ACH-000389,-0.284687246767
ACH-000390,-0.271284380375
ACH-000393,-0.45643079934299996
ACH-000395,-0.10871423512299999
ACH-000397,-0.425644137958
ACH-000401,-0.5569735459480001
ACH-000402,-0.15835547477
ACH-000403,-0.6030207389209999
ACH-000404,-0.7740866801999999
ACH-000406,-0.577955221399
ACH-000407,-0.32062595744600003
ACH-000408,-0.508379645805
ACH-000410,-0.48271135908999996
ACH-000411,-0.236875205947
ACH-000414,-0.598815741445
ACH-000415,-0.45689207885
ACH-000416,-0.264516451706
ACH-000420,-0.7133553820469999
ACH-000421,-0.319325283238
ACH-000424,-0.155109530228
ACH-000425,-0.564428082709
ACH-000426,-0.54424375791
ACH-000427,-0.703988826257
ACH-000433,-0.5860886466390001
ACH-000436,-0.513421389266
ACH-000444,-0.707662534119
ACH-000445,-0.513454409437
ACH-000448,-0.472054747712
ACH-000450,-1.0109461910700002
ACH-000452,-0.439256316586
ACH-000454,-0.604828503989
ACH-000458,-0.498536348382
ACH-000459,-0.671947158031
ACH-000460,-0.196041369093
ACH-000461,-0.566219930988
ACH-000463,-0.327558101437
ACH-000464,-0.512376174863
ACH-000466,-0.459926364365
ACH-000467,-0.509488622657
ACH-000468,-0.228962066947
ACH-000469,-0.299938517776
ACH-000470,-0.546291792366
ACH-000471,-0.500683531103
ACH-000472,-0.510143630417
ACH-000473,-0.39497808766099995
ACH-000475,-0.48074585360600003
ACH-000476,-0.652586592813
ACH-000477,-0.506447125918
ACH-000480,-0.475271543522
ACH-000481,-0.491343544806
ACH-000483,-0.383844959908
ACH-000484,-0.251524981358
ACH-000485,-0.326780620432
ACH-000486,-0.617435884394
ACH-000487,-0.496491701767
ACH-000488,-0.849960531752
ACH-000490,-0.444675819589
ACH-000491,-0.31966167872900003
ACH-000495,-0.32613187963
ACH-000496,-0.586319242443
ACH-000499,-0.6240099893259999
ACH-000500,0.381024157801
ACH-000502,-0.363497332104
ACH-000503,-0.652416062297
ACH-000505,-0.519637502831
ACH-000507,-0.415003664632
ACH-000510,-0.254351953632
ACH-000511,-0.198774422813
ACH-000512,-0.6705218739600001
ACH-000516,-0.458096841729
ACH-000517,-0.36610897196500003
ACH-000518,-0.0955052017828
ACH-000520,-0.227376253792
ACH-000521,-0.600339868315
ACH-000522,-0.497980698464
ACH-000524,-0.331562116814
ACH-000527,-0.44678992962700004
ACH-000528,-0.316745149796
ACH-000537,-0.551713996361
ACH-000541,-0.449268630893
ACH-000542,-0.37508967980700003
ACH-000544,-0.558480311404
ACH-000545,-0.512696719909
ACH-000547,-0.180743333512
ACH-000548,-0.5582603515110001
ACH-000549,-0.43774787571699997
ACH-000550,-0.5557346797730001
ACH-000552,-0.490045446863
ACH-000556,-0.7566131227680001
ACH-000557,-0.402800011711
ACH-000570,-0.41324393721600006
ACH-000571,-0.583513509467
ACH-000573,-0.45255482604900005
ACH-000576,-0.818268994814
ACH-000580,-0.813793325617
ACH-000584,-0.534511138527
ACH-000585,-0.246453482828
ACH-000588,-0.5022944567890001
ACH-000589,-0.618474840822
ACH-000591,-0.46409460778300005
ACH-000593,-0.404529370163
ACH-000600,-0.45170206353200004
ACH-000601,-0.480366499878
ACH-000604,-0.312380235143
ACH-000605,-0.303889661676
ACH-000606,-0.527545408163
ACH-000608,-0.29646080007500003
ACH-000614,-0.664027373902
ACH-000616,-0.210085488378
ACH-000618,-1.11922608235
ACH-000619,-0.368060620018
ACH-000620,-0.348651763616
ACH-000621,-0.364601787158
ACH-000622,-0.45274047921300004
ACH-000623,-0.43953178281000005
ACH-000624,-0.40817264765199995
ACH-000627,-0.25168379686500003
ACH-000630,-0.38998529008
ACH-000632,-0.525027314237
ACH-000633,-0.8369741677439999
ACH-000637,-0.605218504245
ACH-000638,-0.674935901523
ACH-000646,-0.229343804124
ACH-000647,-0.348058109496
ACH-000648,-0.561392043002
ACH-000649,-0.22086857817400002
ACH-000651,-0.620578796477
ACH-000652,-0.294766889405
ACH-000653,-0.503992776474
ACH-000657,-0.378904208522
ACH-000658,-0.742085091011
ACH-000661,-0.677787236273
ACH-000662,-0.7792257986710001
ACH-000663,-0.578060251976
ACH-000665,-0.438586084708
ACH-000671,-0.6921229490109999
ACH-000673,-0.45785247473499996
ACH-000676,-0.594648950615
ACH-000677,-0.924620127679
ACH-000681,-0.361931235897
ACH-000682,-0.413401982328
ACH-000683,-0.456899577615
ACH-000684,-0.578446871312
ACH-000688,-0.5781019549140001
ACH-000693,-0.532320426034
ACH-000694,-0.7296289369969999
ACH-000695,-0.353657085234
ACH-000696,-0.419923045291
ACH-000697,-0.44777843086900004
ACH-000699,-0.269070536014
ACH-000701,-0.223019115318
ACH-000706,-0.392571404058
ACH-000711,-0.264668054147
ACH-000713,-0.428202986893
ACH-000714,-0.410031209758
ACH-000718,-0.370260070423
ACH-000720,-0.34397626364100004
ACH-000721,-0.261632981893
ACH-000724,-0.7338292939899999
ACH-000725,-0.7247798854749999
ACH-000732,-0.0903859762046
ACH-000734,-0.48063265163400004
ACH-000735,-0.397379900104
ACH-000736,-0.495103356413
ACH-000738,-0.419426881431
ACH-000746,-0.569840858946
ACH-000747,-0.5921965680899999
ACH-000748,-0.365885855939
ACH-000753,-0.429128236052
ACH-000756,-0.42330172648000003
ACH-000757,-0.302986357401
ACH-000758,-0.575674020073
ACH-000760,-0.271011194728
ACH-000763,-1.26503643318
ACH-000764,-0.593452769391
ACH-000765,-0.5631712956939999
ACH-000766,-0.187018406107
ACH-000767,-0.58151991063
ACH-000768,-0.618260949515
ACH-000769,-0.11914310861199999
ACH-000770,-0.261522966688
ACH-000771,-0.327949092849
ACH-000773,-0.290247876798
ACH-000776,-0.364240720104
ACH-000777,-0.313429147541
ACH-000778,-0.37782003244999995
ACH-000781,-0.165854142014
ACH-000782,-0.609711195925
ACH-000783,-0.398270104669
ACH-000784,-0.460564353796
ACH-000785,-0.391596970596
ACH-000787,-0.22736548461599998
ACH-000788,-0.289218822678
ACH-000791,-0.7042219078190001
ACH-000792,-0.490985638609
ACH-000794,-0.6083236556189999
ACH-000796,-0.28824548345600004
ACH-000799,-0.480299929516
ACH-000800,-0.429173354921
ACH-000802,-0.394833953733
ACH-000804,-0.386161407273
ACH-000805,-0.307430393702
ACH-000809,-0.157821488918
ACH-000810,-0.50849588656
ACH-000811,-0.36254503055200005
ACH-000817,-0.46619216433
ACH-000819,-0.300748411228
ACH-000820,-0.418049746638
ACH-000821,-0.548980528968
ACH-000822,-0.628962468126
ACH-000823,-0.1481013054
ACH-000824,-0.343526588417
ACH-000827,-0.46714280336499997
ACH-000829,-0.41091301795900004
ACH-000831,-0.589269872947
ACH-000832,-0.407044968156
ACH-000833,-0.557382456574
ACH-000834,-0.36887725131300003
ACH-000835,-0.294992897647
ACH-000836,-0.1490288864
ACH-000837,-0.566330257273
ACH-000838,-0.666753366242
ACH-000839,-0.37671930229
ACH-000840,-0.514323781806
ACH-000841,-0.552462511758
ACH-000843,-0.7987660187379999
ACH-000846,-0.39044937481700004
ACH-000847,-0.45722292612
ACH-000848,-0.5408667124459999
ACH-000849,-0.397501844703
ACH-000851,-0.276729136352
ACH-000855,-0.34794416203699996
ACH-000856,-0.542804566773
ACH-000858,-0.7066155616099999
ACH-000859,-0.234573034203
ACH-000861,-0.454149848513
ACH-000862,-0.545220644672
ACH-000865,-0.252796496405
ACH-000866,-0.386897080264
ACH-000867,-0.37166896291699997
ACH-000869,-0.390637423782
ACH-000872,-0.463487241108
ACH-000873,-0.428299972793
ACH-000876,-1.1651139103
ACH-000878,-0.23911484875999997
ACH-000880,-0.424911521946
ACH-000881,-0.505984821052
ACH-000882,-0.49044318086800004
ACH-000884,-0.37789364737099995
ACH-000885,-0.773320125358
ACH-000887,-0.36284326602
ACH-000888,-0.336047952407
ACH-000889,-0.426401628218
ACH-000890,-0.5247553909139999
ACH-000896,-0.630345085499
ACH-000898,-0.550867451148
ACH-000900,-0.5320812061379999
ACH-000901,-0.218117147761
ACH-000905,-0.201858573072
ACH-000906,-0.498299017912
ACH-000907,-0.369690347174
ACH-000910,-0.900673473345
ACH-000911,-0.496353103171
ACH-000912,-0.22066264019200002
ACH-000913,-0.443674242356
ACH-000915,-0.533859269334
ACH-000916,-0.349562928928
ACH-000917,-0.561949166577
ACH-000921,-0.645705278199
ACH-000924,-0.294663476113
ACH-000926,-0.294853782955
ACH-000928,-0.615240014745
ACH-000929,-0.526704586007
ACH-000932,-0.557167653253
ACH-000935,-0.162265338455
ACH-000936,-0.529062629762
ACH-000937,-0.875824835868
ACH-000938,-0.659113093177
ACH-000939,-0.7034942500560001
ACH-000941,-0.553086937889
ACH-000943,-0.830547658997
ACH-000946,-0.50485612275
ACH-000947,-0.905058229948
ACH-000948,-0.540116860484
ACH-000950,-0.492631631077
ACH-000953,-0.37880967104900004
ACH-000957,-0.691477619959
ACH-000958,-0.155297429857
ACH-000960,-0.611500108031
ACH-000963,-0.21347183460900002
ACH-000968,-0.6795364650519999
ACH-000969,-0.531285736681
ACH-000973,-0.387884866765
ACH-000974,-0.570304385877
ACH-000975,-0.470525695916
ACH-000976,-0.215732683373
ACH-000978,-0.414156123521
ACH-000980,-0.530479488823
ACH-000984,-0.48115666593
ACH-000986,-0.20748593540399998
ACH-000988,-0.42057725378399996
ACH-000993,-0.117922240387
ACH-000994,-0.493785551535
ACH-000996,-0.648175315803
ACH-001001,-0.51749444361
ACH-001020,-0.635219607866
ACH-001028,-0.315251503812
ACH-001031,-0.143436310177
ACH-001038,-0.36946357733699997
ACH-001048,-0.603921597517
ACH-001050,-0.203629839515
ACH-001053,-0.212501065401
ACH-001054,-0.616484423294
ACH-001061,-0.150976198675
ACH-001067,-0.14790160371400002
ACH-001075,-0.343821041918
ACH-001096,-0.684130780931
ACH-001128,-0.331055475888
ACH-001134,-0.308866426146
ACH-001151,-0.419434966438
ACH-001163,-0.538505756313
ACH-001164,-0.604652092219
ACH-001173,-0.198641300827
ACH-001183,-0.262817048549
ACH-001184,-0.579608943954
ACH-001190,-0.751992789683
ACH-001192,-0.268470697555
ACH-001193,-0.550897921613
ACH-001196,-0.39249321596299996
ACH-001197,-0.110652373147
ACH-001205,-0.427246575545
ACH-001211,-0.301505842787
ACH-001212,-0.33909300514300006
ACH-001228,-0.615350594799
ACH-001232,-0.33420829147
ACH-001239,-0.36913722736000004
ACH-001274,-0.574440725638
ACH-001275,-0.45636507298199996
ACH-001277,-0.313621051872
ACH-001278,-0.575439773038
ACH-001280,-0.28724353205200004
ACH-001283,-0.143984862922
ACH-001289,-0.5345484828589999
ACH-001295,-0.22470207768300002
ACH-001300,-0.318593772448
ACH-001301,-0.180601802058
ACH-001302,-0.272718402201
ACH-001303,-0.573655077465
ACH-001306,-0.555802574194
ACH-001318,-0.35114703032899997
ACH-001322,-0.199124692983
ACH-001328,-0.42578124513800003
ACH-001332,-0.442698618237
ACH-001333,-0.569279116472
ACH-001336,-0.39482322879500004
ACH-001340,-0.30827679024599997
ACH-001346,-0.39152176108000003
ACH-001353,-0.320181444576
ACH-001354,-0.42044359218000005
ACH-001367,-0.6742083090019999
ACH-001368,-0.6868194996979999
ACH-001374,-0.305094815339
ACH-001375,-0.30991599753000004
ACH-001377,-0.38275243176299995
ACH-001380,-0.467495184878
ACH-001391,-0.569123409388
ACH-001407,-0.161778167709
ACH-001408,-0.324000410862
ACH-001413,0.09691356929850001
ACH-001430,-0.336105897406
ACH-001431,-0.21103522395500002
ACH-001450,-0.7984108422499999
ACH-001496,-0.412196563637
ACH-001500,-0.287321956296
ACH-001521,-0.173808322214
ACH-001523,-0.230274983491
ACH-001532,-0.473022097387
ACH-001536,-0.52497552632
ACH-001550,-0.648565170785
ACH-001552,-0.7387204047220001
ACH-001554,-0.456448991547
ACH-001645,-0.24530100871899999
ACH-001654,-0.344265190326
ACH-001715,-0.21170220128199999
ACH-001735,-0.6668094830569999
ACH-001736,-0.45239247125200005
ACH-001737,-0.8032195746680001
ACH-001740,-0.311467074379
ACH-001745,-0.33579671887100004
ACH-001750,-0.309281528167
ACH-001765,-0.23223286026599999
ACH-001956,-0.324612324943
ACH-001957,-0.568693185414
