,HERC6 (55008)
ACH-000004,-0.127249382155
ACH-000007,-0.249485010792
ACH-000009,-0.018445500123999998
ACH-000011,-0.0907839943551
ACH-000012,-0.040654843462
ACH-000013,-0.0798396707761
ACH-000014,0.0161022056703
ACH-000015,-0.099258352982
ACH-000017,-0.07455820686289999
ACH-000018,-0.0882494730299
ACH-000019,-0.29958007748599996
ACH-000021,-0.08059563154350001
ACH-000022,-0.271604811156
ACH-000025,-0.09130517614610001
ACH-000028,-0.062259149109399996
ACH-000030,-0.171420467416
ACH-000035,-0.272861657788
ACH-000036,-0.14132550068299998
ACH-000037,-0.380724838377
ACH-000039,-0.18887670544500001
ACH-000040,-0.004304019233729999
ACH-000041,-0.355493799991
ACH-000042,-0.0921659191367
ACH-000045,-0.0353992327263
ACH-000047,-0.166415324925
ACH-000052,0.173559625046
ACH-000053,-0.13292022665
ACH-000054,-0.117455949573
ACH-000055,-0.215031313163
ACH-000060,-0.23947004796799998
ACH-000067,-0.227805846091
ACH-000070,-0.10151461755
ACH-000075,-0.175192906637
ACH-000078,-0.179937057244
ACH-000082,0.124869846273
ACH-000085,-0.112311399782
ACH-000086,-0.184549190236
ACH-000087,-0.115799183337
ACH-000092,0.004435801999939999
ACH-000095,-0.0108659620821
ACH-000097,-0.132508384526
ACH-000098,-0.167224896424
ACH-000099,-0.00918066961309
ACH-000108,-0.006731741056390001
ACH-000113,-0.266351415247
ACH-000115,-0.06361978348519999
ACH-000116,-0.184448582184
ACH-000118,-0.10637282056399999
ACH-000120,-0.140580209161
ACH-000123,-0.019674218631799998
ACH-000127,0.00432739346738
ACH-000128,-0.0243403629979
ACH-000132,-0.0964925368648
ACH-000133,-0.134685518705
ACH-000137,0.034235944710499996
ACH-000138,0.029838538203500003
ACH-000142,-0.188360176113
ACH-000143,0.006552181438600001
ACH-000146,-0.219038214794
ACH-000148,-0.0763072870809
ACH-000150,0.0883286930333
ACH-000152,-0.107782886086
ACH-000153,-0.37148816695299997
ACH-000159,-0.25228209640099997
ACH-000160,-0.219935781405
ACH-000163,-0.136234694146
ACH-000167,-0.0233002310468
ACH-000168,0.09037605929189998
ACH-000169,0.036948219122000005
ACH-000178,-0.12267163603499999
ACH-000182,-0.297943601621
ACH-000183,0.122734080922
ACH-000188,-0.0627070011266
ACH-000189,-0.162049805056
ACH-000190,-0.175633895837
ACH-000198,-0.18068775688299998
ACH-000204,-0.23921860287799998
ACH-000206,-0.0952207154572
ACH-000207,0.00421408547914
ACH-000211,-0.239570371525
ACH-000215,-0.052690834035300005
ACH-000221,0.09060241917230001
ACH-000222,0.0591841854804
ACH-000223,-0.11629718372400001
ACH-000226,-0.06678590041469999
ACH-000227,-0.13017845876599998
ACH-000228,-0.00364696142797
ACH-000231,-0.0268047114047
ACH-000232,-0.0639170483233
ACH-000233,-0.060066147152500006
ACH-000234,-0.36537130787699995
ACH-000235,-0.12256115598400001
ACH-000237,-0.12794232734400002
ACH-000238,-0.043438001716400006
ACH-000243,-0.0686967766465
ACH-000244,-0.604228750232
ACH-000246,-0.09340540691759999
ACH-000248,0.09212792625630001
ACH-000250,-0.109415066779
ACH-000251,0.0262995743227
ACH-000253,-0.110298392704
ACH-000255,0.0572034720394
ACH-000256,-0.10060680167500001
ACH-000257,-0.26878969564399996
ACH-000258,-0.233507642751
ACH-000259,-0.0974851872198
ACH-000260,-0.00564201714408
ACH-000261,-0.07334538340810001
ACH-000262,-0.30890377198
ACH-000263,-0.0832981350824
ACH-000264,-0.130842853302
ACH-000265,-0.328070816304
ACH-000266,-0.02991666983
ACH-000272,-0.08904126792749999
ACH-000273,-0.13093991869000002
ACH-000274,0.0232726754671
ACH-000277,-0.0014762087786599999
ACH-000278,-0.12803778940899999
ACH-000279,-0.0994624694311
ACH-000280,-0.177859385009
ACH-000281,-0.2880622536
ACH-000288,0.041092159016
ACH-000291,-0.106703583761
