,IFI35 (3430)
ACH-000004,-0.192057792822
ACH-000007,-0.0137146242622
ACH-000009,-0.42147811332699997
ACH-000011,0.13043206414
ACH-000012,-0.368131842471
ACH-000013,-0.113273443918
ACH-000014,-0.0401258815907
ACH-000015,-0.240812351219
ACH-000017,-0.180723776306
ACH-000018,-0.01791914517
ACH-000019,-0.142544291111
ACH-000021,-0.193101573344
ACH-000022,-0.188015038925
ACH-000025,0.0451952443789
ACH-000028,-0.38734065691799996
ACH-000030,-0.131873074064
ACH-000035,-0.304364660451
ACH-000036,0.007988301784600001
ACH-000037,-0.0061189614457899996
ACH-000039,-0.015429225916299999
ACH-000040,-0.256190902445
ACH-000041,-0.0484652068875
ACH-000042,0.0576519751258
ACH-000045,-0.242513876189
ACH-000047,-0.0375135127754
ACH-000052,-0.0158339564964
ACH-000053,-0.22120683888
ACH-000054,-0.048299307663900004
ACH-000055,-0.0469885760783
ACH-000060,-0.055226103626300004
ACH-000067,-0.297143920934
ACH-000070,-0.06818898345169999
ACH-000075,-0.0895001642289
ACH-000078,-0.17750500598700003
ACH-000082,-0.220116842641
ACH-000085,-0.026586460243900004
ACH-000086,-0.105168299257
ACH-000087,0.315500625403
ACH-000092,-0.043987073926
ACH-000095,-0.302992198696
ACH-000097,0.0959349390566
ACH-000098,-0.255668093077
ACH-000099,-0.18178764681499998
ACH-000108,-0.13925493604699998
ACH-000113,-0.123944974945
ACH-000115,-0.20325558273699998
ACH-000116,-0.302944644005
ACH-000118,-0.177712278839
ACH-000120,-0.220622510218
ACH-000123,-0.30348190799400004
ACH-000127,-0.010551852645100002
ACH-000128,-0.289694031412
ACH-000132,-0.165904497706
ACH-000133,-0.0195646710878
ACH-000137,-0.176120959244
ACH-000138,-0.334105593714
ACH-000142,-0.27226985504
ACH-000143,0.12878593190999998
ACH-000146,0.054565401373800004
ACH-000148,-0.191994513403
ACH-000150,-0.129372693972
ACH-000152,-0.104108772226
ACH-000153,-0.0870308575881
ACH-000159,-0.09247921852339999
ACH-000160,-0.0978470024745
ACH-000163,-0.27503763504
ACH-000167,-0.10427364357999999
ACH-000168,-0.254552897171
ACH-000169,-0.144637509276
ACH-000178,-0.0611332478206
ACH-000182,-0.21721792486400002
ACH-000183,-0.132301284365
ACH-000188,-0.236824731959
ACH-000189,0.0636674345266
ACH-000190,-0.11579202543
ACH-000198,-0.04049634131
ACH-000204,-0.0686727896053
ACH-000206,0.20383765190499997
ACH-000207,-0.150269218225
ACH-000211,-0.226236455813
ACH-000215,-0.136217403968
ACH-000221,-0.050901339178300004
ACH-000222,-0.19698731454500001
ACH-000223,0.0023445631639099998
ACH-000226,-0.039183749486500004
ACH-000227,-0.11471380030400001
ACH-000228,-0.350078831316
ACH-000231,-0.126912833596
ACH-000232,-0.136638843643
ACH-000233,-0.00909770310999
ACH-000234,-0.184660846227
ACH-000235,-0.184106382308
ACH-000237,-0.0175494941479
ACH-000238,-0.471762867358
ACH-000243,-0.28024713844
ACH-000244,-0.494410512371
ACH-000246,-0.136207343121
ACH-000248,-0.038142072496599996
ACH-000250,-0.13407053101
ACH-000251,-0.0816478641833
ACH-000253,0.0037344297113200003
ACH-000255,-0.290286498251
ACH-000256,-0.39612687738799995
ACH-000257,-0.318492410748
ACH-000258,0.200219733995
ACH-000259,-0.238324681346
ACH-000260,-0.221181381778
ACH-000261,-0.0940206145348
ACH-000262,-0.193860781007
ACH-000263,0.053648769215599995
ACH-000264,-0.176014404512
ACH-000265,-0.341269734199
ACH-000266,-0.15538583221
ACH-000272,-0.0614409307921
ACH-000273,-0.0481639660255
ACH-000274,-0.140873296792
ACH-000277,-0.0408831530567
ACH-000278,0.0209644220347
ACH-000279,-0.137190014592
ACH-000280,-0.266571455676
ACH-000281,-0.251452066329
ACH-000288,-0.192739987797
ACH-000291,-0.115598378218
ACH-000293,-0.017150945711
ACH-000294,-0.25180240977699997
ACH-000295,-0.350602709999
ACH-000296,-0.256775313381
ACH-000302,-0.123299248144
ACH-000304,-0.442908546489
ACH-000307,-0.19529104574900003
ACH-000308,-0.10154171596599999
ACH-000310,-0.36182391676
ACH-000311,-0.265125353411
ACH-000312,-0.196382000401
ACH-000315,-0.245302191756
ACH-000316,-0.268928628698
ACH-000317,-0.190278491512
ACH-000318,-0.100949451521
ACH-000319,-0.179546659395
ACH-000320,-0.115172638692
ACH-000322,-0.09866972871969999
ACH-000323,-0.218833350171
ACH-000324,-0.630319255966
ACH-000329,0.0184156579986
ACH-000330,-0.13184327189099998
ACH-000331,-0.150253729915
ACH-000332,-0.25724316269
ACH-000334,-0.0854582925167
ACH-000335,-0.182238421687
ACH-000336,-0.10741622882000001
ACH-000337,-0.0956171549371
ACH-000339,-0.153060928516
ACH-000341,0.0740620780219
ACH-000348,-0.253629722547
ACH-000350,-0.211740862645
ACH-000352,-0.21471007714
ACH-000356,-0.08178370118339999
ACH-000361,-0.0354723789906
ACH-000362,-0.11683585520300001
ACH-000363,0.043566419823000004
ACH-000364,0.025815055309200002
ACH-000365,-0.0782974033104
ACH-000366,-0.23088155381900002
ACH-000368,0.09661513087189999
ACH-000374,-0.034500309363000005
ACH-000375,-0.125297121185
ACH-000376,0.0324687959882
ACH-000381,-0.41615141837700004
ACH-000383,-0.167048626229
ACH-000387,-0.05310474357480001
ACH-000389,0.08541852678680001
ACH-000390,-0.049996280901300004
ACH-000393,0.037207791927300005
ACH-000395,-0.0257698732686
ACH-000397,-0.261380056469
ACH-000401,-0.0799985452318
ACH-000402,0.057578173653
ACH-000403,-0.0122841799126
ACH-000404,0.122685459922
ACH-000406,-0.0470837342985
ACH-000407,-0.0799133658295
ACH-000408,-0.17336491051199998
ACH-000410,-0.00979295616133
ACH-000411,-0.15998698366
ACH-000414,-0.0944950975558
ACH-000415,-0.496623199393
ACH-000416,-0.171011741065
ACH-000420,-0.220362455735
ACH-000421,-0.054518254057099994
ACH-000424,-0.10625886588
ACH-000425,-0.193533125696
ACH-000426,-0.0239500713633
ACH-000427,-0.0977279428595
ACH-000433,-0.283233231113
ACH-000436,-0.22478865212699997
ACH-000444,-0.049547064699
ACH-000445,-0.107061680749
ACH-000448,-0.0889236960005
ACH-000450,-0.22070499518800002
ACH-000452,-0.19231251750300002
ACH-000454,-0.00885051140337
ACH-000458,-0.13500196353900001
ACH-000459,0.062115104002
ACH-000460,-0.22741010403200002
ACH-000461,-0.191651422121
ACH-000463,-0.07235893410939999
ACH-000464,-0.114307448589
ACH-000466,-0.102608753395
ACH-000467,-0.165308838185
ACH-000468,-0.303837220465
ACH-000469,-0.138712759021
ACH-000470,0.0175758796085
ACH-000471,-0.07906378172669999
ACH-000472,-0.13589254437200002
ACH-000473,0.0265147011309
ACH-000475,-0.11289172277899999
ACH-000476,-0.19080664653
ACH-000477,-0.179615728891
ACH-000480,-0.09782186447999999
ACH-000481,-0.036309677242
ACH-000483,-0.273654566182
ACH-000484,-0.0698323870712
ACH-000485,-0.18079261481800002
ACH-000486,-0.30359240483600003
ACH-000487,-0.0035635388202100004
ACH-000488,-0.19050486921
ACH-000490,-0.0373004563824
ACH-000491,-0.16672942712000002
ACH-000495,-0.141027662461
ACH-000496,-0.165529759778
ACH-000499,-0.0106086738465
ACH-000500,-0.5287702037049999
ACH-000502,-0.13619110797700001
ACH-000503,-0.07812405051030001
ACH-000505,-0.0856941716187
ACH-000507,-0.0839866490426
ACH-000510,-0.0020378750676800002
ACH-000511,-0.0707629256822
ACH-000512,0.188986977425
ACH-000516,-0.08749502005789998
ACH-000517,-0.168829882476
ACH-000518,-0.115630537976
ACH-000520,-0.16543511212200002
ACH-000521,-0.269937002233
ACH-000522,-0.164617720338
ACH-000524,-0.249714236807
ACH-000527,-0.26769083536800004
ACH-000528,-0.0499488270982
ACH-000537,-0.0567674506001
ACH-000541,0.301211136072
ACH-000542,-0.0779652292937
ACH-000544,-0.195570894649
ACH-000545,-0.095953266902
ACH-000547,-0.213242376362
ACH-000548,-0.0933150236454
ACH-000549,0.0545787767806
ACH-000550,-0.118984287311
ACH-000552,-0.278070738173
ACH-000556,-0.249746858972
ACH-000557,0.012524700906
ACH-000570,-0.25590182773000003
ACH-000571,0.0286596868163
ACH-000573,-0.103968310661
ACH-000576,0.0163788445493
ACH-000580,-0.0630304869002
ACH-000584,-0.0930211610682
ACH-000585,-0.136946291547
ACH-000588,-0.121357282917
ACH-000589,-0.031203477084499998
ACH-000591,0.0340057852364
ACH-000593,-0.086611393635
ACH-000600,-0.219534569276
ACH-000601,-0.120212109232
ACH-000604,-0.172034702055
ACH-000605,0.11865708877
ACH-000606,-0.107914021676
ACH-000608,-0.22192824274099998
ACH-000614,0.0556447310167
ACH-000616,-0.0714677355472
ACH-000618,-0.1662275084
ACH-000619,0.0160234534078
ACH-000620,-0.0395149112183
ACH-000621,0.00110343747709
ACH-000622,0.0692408913896
ACH-000623,-0.10346151060900001
ACH-000624,-0.222504917184
ACH-000627,-0.09094590999180001
ACH-000630,-0.083221141774
ACH-000632,-0.116763749037
ACH-000633,-0.21565193258
ACH-000637,-0.150423599433
ACH-000638,-0.274688142007
ACH-000646,-0.0971057964489
ACH-000647,-0.351926078565
ACH-000648,-0.103472778485
ACH-000649,-0.106991719465
ACH-000651,-0.0379148387231
ACH-000652,-0.07655863431410001
ACH-000653,-0.148154069667
ACH-000657,-0.0878536363018
ACH-000658,-0.17641201239799997
ACH-000661,0.05041668268109999
ACH-000662,-0.15364933003599998
ACH-000663,-0.412241972231
ACH-000665,-0.141107582438
ACH-000671,-0.153166731174
ACH-000673,-0.237111920995
ACH-000676,-0.134109744626
ACH-000677,-0.049819009900900005
ACH-000681,-0.39488122076399995
ACH-000682,-0.10082962318
ACH-000683,-0.0067247770487799995
ACH-000684,-0.103050513718
ACH-000688,-0.231856786095
ACH-000693,-0.30741373206
ACH-000694,0.0336642194743
ACH-000695,-0.055377040214300004
ACH-000696,-0.10059245117599999
ACH-000697,-0.0658276197971
ACH-000699,-0.017560795579099998
ACH-000701,-0.0802383904991
ACH-000706,0.056243679425
ACH-000711,-0.0251470691304
ACH-000713,-0.135262384514
ACH-000714,-0.086020025132
ACH-000718,-0.188098731512
ACH-000720,-0.18076132364999997
ACH-000721,-0.0737596495075
ACH-000724,0.0800304528389
ACH-000725,-0.09228991873180001
ACH-000732,-0.18794019387299998
ACH-000734,-0.0680302317187
ACH-000735,-0.27323869237799997
ACH-000736,-0.103843815902
ACH-000738,-0.0927359798781
ACH-000746,-0.145629147169
ACH-000747,-0.251815244981
ACH-000748,-0.0148266660332
ACH-000753,0.0016393306037999998
ACH-000756,-0.299140449273
ACH-000757,-0.108501384203
ACH-000758,-0.276855710553
ACH-000760,-0.149727584229
ACH-000763,0.0741412964859
ACH-000764,-0.20109162745700002
ACH-000765,0.12707785811300001
ACH-000766,-0.491234269883
ACH-000767,-0.10461914214500001
ACH-000768,-0.0999593616159
ACH-000769,-0.0760668966709
ACH-000770,-0.0846014113285
ACH-000771,-0.17676157619199998
ACH-000773,-0.0220760307185
ACH-000776,-0.126017989873
ACH-000777,-0.0942283008992
ACH-000778,-0.301340387451
ACH-000781,0.022065021858
ACH-000782,-0.094232525857
ACH-000783,-0.0208581666395
ACH-000784,-0.19646925946600002
ACH-000785,-0.247246749432
ACH-000787,-0.200744975187
ACH-000788,-0.23113780597800002
ACH-000791,-0.256789693978
ACH-000792,-0.088422970567
ACH-000794,-0.190989703386
ACH-000796,-0.204452915414
ACH-000799,-0.284178216173
ACH-000800,-0.00087186592401
ACH-000802,-0.146603183262
ACH-000804,-0.0285204631185
ACH-000805,-0.0872631077155
ACH-000809,-0.24730366134
ACH-000810,0.060467094820999996
ACH-000811,-0.213496182234
ACH-000817,0.0901027985303
ACH-000819,0.09267058988219999
ACH-000820,-0.222306264002
ACH-000821,-0.127436077884
ACH-000822,-0.175553172066
ACH-000823,-0.153057481192
ACH-000824,-0.11777118420600001
ACH-000827,-0.0429984799273
ACH-000829,-0.13502398500999999
ACH-000831,0.026487273779299998
ACH-000832,-0.19314407815600002
ACH-000833,0.187377048185
ACH-000834,-0.051906335368599996
ACH-000835,-0.0006600692628830001
ACH-000836,-0.0673018247754
ACH-000837,-0.287828947288
ACH-000838,-0.020667722482000002
ACH-000839,0.000514759440418
ACH-000840,-0.17747861699499998
ACH-000841,-0.395555966601
ACH-000843,-0.281062226815
ACH-000846,-0.133168756807
ACH-000847,-0.112420863967
ACH-000848,-0.0244668966799
ACH-000849,-0.111646571012
ACH-000851,-0.019003131342
ACH-000855,0.152071461782
ACH-000856,-0.26127992485199997
ACH-000858,-0.197482301324
ACH-000859,-0.33741526116
ACH-000861,-0.205555521092
ACH-000862,-0.0021541123390100003
ACH-000865,-0.150454428634
ACH-000866,0.005218707614439999
ACH-000867,-0.173493133303
ACH-000869,-0.257820366055
ACH-000872,-0.08611200694260002
ACH-000873,-0.182167951721
ACH-000876,-0.050195376036599994
ACH-000878,-0.0956237558828
ACH-000880,-0.20169236541700003
ACH-000881,-0.0576048863892
ACH-000882,0.0478170668559
ACH-000884,-0.219814185512
ACH-000885,-0.042821404626599995
ACH-000887,-0.0721174913974
ACH-000888,-0.136023477497
ACH-000889,-0.142548610015
ACH-000890,-0.062473097324099995
ACH-000896,-0.0642402699488
ACH-000898,-0.0187072108258
ACH-000900,-0.516632484956
ACH-000901,-0.16853968182100001
ACH-000905,-0.0327633039348
ACH-000906,-0.105222153653
ACH-000907,-0.0661869143557
ACH-000910,-0.0223612212683
ACH-000911,-0.0395184587739
ACH-000912,-0.10932688490499999
ACH-000913,-0.20289578677200001
ACH-000915,-0.18006758262800002
ACH-000916,-0.19766077531
ACH-000917,-0.0377326569157
ACH-000921,-0.190536054375
ACH-000924,-0.19656672768300001
ACH-000926,-0.155716330029
ACH-000928,-0.165310761045
ACH-000929,0.0264781386483
ACH-000932,-0.126434524489
ACH-000935,-0.329451829317
ACH-000936,-0.0917364294502
ACH-000937,-0.15416953474300002
ACH-000938,0.015280623659299998
ACH-000939,-0.148679853361
ACH-000941,-0.14380581468599998
ACH-000943,-0.16939237785
ACH-000946,0.00650117173639
ACH-000947,-0.11301010165200001
ACH-000948,-0.0335970859796
ACH-000950,-0.14108218808599998
ACH-000953,-0.18506481204
ACH-000957,-0.11850184050000001
ACH-000958,-0.0340633514926
ACH-000960,0.0544189224662
ACH-000963,-0.435886865243
ACH-000968,-0.061496737783
ACH-000969,-0.219305391267
ACH-000973,-0.11209292236
ACH-000974,-0.0706935828822
ACH-000975,-0.192022845709
ACH-000976,-0.0987205189292
ACH-000978,-0.10548846244200001
ACH-000980,-0.210115938382
ACH-000984,-0.346678648831
ACH-000986,-0.255940216629
ACH-000988,-0.050695354479
ACH-000993,-0.328246248629
ACH-000994,-0.018553088626
ACH-000996,-0.219246315519
ACH-001001,-0.216822370535
ACH-001020,0.035054313092900004
ACH-001028,-0.155377024478
ACH-001031,-0.296402654964
ACH-001038,-0.141054623522
ACH-001048,-0.197702689144
ACH-001050,-0.175964796316
ACH-001053,-0.173383097863
ACH-001054,-0.219554422553
ACH-001061,-0.07409303084980001
ACH-001067,-0.162102362252
ACH-001075,-0.19779812309300002
ACH-001096,-0.164441994216
ACH-001128,-0.551632611283
ACH-001134,-0.034704080128800004
ACH-001151,-0.218042062031
ACH-001163,-0.298155296143
ACH-001164,0.0777662812305
